1	1	crd	1	1	0
Celestine	Celestine	np1	Celestine	Celestine	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
Pope	Pope	n1	Pope	pope	0
Nicolas	Nicolas	np1	Nicolas	Nicolas	0
the	the	dt	the	the	0
third	third	ord	third	three	0
,	,	,	,	,	0
and	and	cc	and	and	0
Pope	Pope	n1	Pope	pope	0
Boniface	Boniface	np1	Boniface	Boniface	0
the	the	dt	the	the	0
eight	eight	crd	eight	eight	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
also	also	av	also	also	0
I	I	pns11	I	i	0
obserued	obserued	vvd	observed	observe	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
aforesaid	aforesaid	j	aforesaid	aforesaid	0
DisputationCap	DisputationCap	n1	DisputationCap	disputationcap	0
.	.	.	.	.	1
10.	10.	crd	10.	10.	0
sec.	sec.	n1	sec.	sec.	0
2	2	crd	2	2	0
nu	nu	fw-la	nu	nu	0
.	.	.	.	.	1
47.48	47.48	crd	47.48	47.48	0
.	.	.	.	.	1
10.	10.	crd	10.	10.	1
Yea	Yea	uh	Yea	yea	0
both	both	d	both	both	0
the	the	dt	the	the	0
very	very	j	very	very	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Holinesse	Holinesse	n1	Holiness	holiness	0
proceeding	proceeding	vvg	proceeding	proceed	0
in	in	p-acp	in	in	0
condemning	condemning	vvg	condemning	condemn	0
the	the	dt	the	the	0
oath	oath	n1	oath	oath	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
gene	gene	zz	gene	gene	0
∣	∣	sy	∣	∣	0
rall	rall	n1	rall	rall	0
words	words	n2	words	word	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
containeth	containeth	vvz	containeth	contain	0
many	many	d	many	many	0
things	things	n2	things	thing	0
flat	flat	j	flat	flat	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
faith	faith	n1	faith	faith	0
and	and	cc	and	and	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
not	not	xx	not	not	0
declaring	declaring	vvg	declaring	declare	0
any	any	d	any	any	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
many	many	d	many	many	0
things	things	n2	things	thing	0
,	,	,	,	,	0
although	although	cs	although	although	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
sort	sort	n1	sort	sort	0
vrged	vrged	vvd	urged	urge	0
therunto	therunto	av	thereunto	thereunto	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Maiesty	Maiesty	n1	Majesty	majesty	0
,	,	,	,	,	0
In	In	p-acp	In	in	0
his	his	po31	his	his	0
Apo	Apo	p-acp	Upon	upon	0
∣	∣	sy	∣	∣	0
logie	logie	n1	logie	logie	0
pag	pag	n1	page	page	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	0
num	num	fw-la	num	num	0
.	.	.	.	.	1
5.	5.	crd	5.	5.	0
&	&	cc	&	and	0
we	we	pns12	we	we	0
also	also	av	also	also	0
his	his	po31	his	his	0
Catholike	Catholike	jp	Catholic	catholic	0
subiects	subiects	n2-jn	subjects	subject	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
most	most	av-ds	most	most	0
concernes	concernes	vvz	concerns	concern	0
,	,	,	,	,	0
haue	haue	vhb	have	have	0
most	most	av-ds	most	most	0
humbly	humbly	av-j	humbly	humble	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
earnestly	earnestly	av-j	earnestly	earnest	0
requested	requested	vvd	requested	request	0
it	it	pn31	it	it	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
Disput.	Disput.	np1	Disput.	Disput.	1
The	The	dt	The	the	0
olog	olog	n1	olog	olog	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Epistle	Epistle	n1	Epistle	epistle	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Holinesse	Holinesse	n1	Holiness	holiness	0
.	.	.	.	.	0
and	and	cc	and	and	0
the	the	dt	the	the	0
forbidding	forbidding	vvg	forbidding	forbid	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
bookes	bookes	n2	books	book	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
generall	generall	j	general	general	0
words	words	n2	words	word	0
,	,	,	,	,	0
not	not	xx	not	not	0
declaring	declaring	vvg	declaring	declare	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
forbidden	forbidden	vvn	forbidden	forbid	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
handle	handle	vvb	handle	handle	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
respect	respect	n1	respect	respect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
persons	persons	n2	persons	person	0
against	against	p-acp	against	against	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
written	written	vvn	written	write	0
,	,	,	,	,	0
or	or	cc	or	or	0
for	for	p-acp	for	for	0
some	some	d	some	some	0
other	other	j-jn	other	other	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
especi	especi	fw-la	especi	especi	0
∣	∣	sy	∣	∣	0
ally	ally	n1	alley	ally	0
,	,	,	,	,	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
strange	strange	j	strange	strange	0
,	,	,	,	,	0
and	and	cc	and	and	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
tribunals	tribunals	n2	tribunals	tribunal	0
,	,	,	,	,	0
the	the	dt	the	the	0
commanding	commanding	j-vvg	commanding	command	0
of	of	pp-f	of	of	0
mee	mee	pno11	me	i	0
to	to	pc-acp	to	to	0
purge	purge	vvi	purge	purge	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
forthwith	forthwith	av	forthwith	forthwith	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
vnder	vnder	p-acp	under	under	0
paine	paine	n1	pain	pain	0
of	of	pp-f	of	of	0
Ecclesiasticall	Ecclesiasticall	j	Ecclesiastical	ecclesiastical	0
Censures	Censures	n2	Censures	censure	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
signifying	signifying	vvg	signifying	signify	0
any	any	d	any	any	0
crime	crime	n1	crime	crime	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
either	either	av-d	either	either	0
in	in	p-acp	in	in	0
generall	generall	n1	general	general	0
or	or	cc	or	or	0
particular	particular	j	particular	particular	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
purge	purge	vvi	purge	purge	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
are	are	vbr	are	be	0
manifest	manifest	j	manifest	manifest	0
signes	signes	n2	signs	sign	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
pru	pru	fw-fr	pru	pru	0
∣	∣	sy	∣	∣	0
dent	dent	n1	dent	dent	0
man	man	n1	man	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
latet	latet	fw-la	latet	latet	0
anguis	anguis	fw-la	anguis	anguis	0
in	in	p-acp	in	in	0
herba	herba	fw-la	herba	herba	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
themselues	themselues	px32	themselves	themselves	0
doe	doe	vdb	do	do	0
distrust	distrust	vvi	distrust	distrust	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
cause	cause	n1	cause	cause	0
.	.	.	.	.	1
Can	Can	vmb	Can	can	0
any	any	d	any	any	0
prudent	prudent	j	prudent	prudent	0
man	man	n1	man	man	0
imagine	imagine	vvi	imagine	imagine	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
his	his	po31	his	his	0
Holinesse	Holinesse	n1	Holiness	holiness	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
Illustrious	Illustrious	j	Illustrious	illustrious	0
Cardinals	Cardinals	n2	Cardinals	cardinal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Inquisition	Inquisition	n1	Inquisition	inquisition	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
fully	fully	av-j	fully	full	0
perswaded	perswaded	vvn	persuaded	persuade	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
depose	depose	vvi	depose	depose	0
Princes	Princes	n2	Princes	prince	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
&	&	cc	&	and	0
defined	defined	vvn	defined	define	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Card.	Card.	np1	Card.	Card.	1
Bellarmine	Bellarmine	np1	Bellarmine	Bellarmine	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
few	few	d	few	few	0
other	other	n-jn	other	other	0
especially	especially	av-j	especially	especial	0
Iesuits	Iesuits	np2	Iesuits	Jesuit	0
would	would	vmd	would	will	0
enforce	enforce	vvi	enforce	enforce	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
world	world	n1	world	world	0
to	to	pc-acp	to	to	0
beleeue	beleeue	vvi	believe	believe	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
conuince	conuince	vvi	convince	convince	0
the	the	dt	the	the	0
same	same	d	same	same	0
either	either	d	either	either	0
by	by	p-acp	by	by	0
holy	holy	j	holy	holy	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
Apostolicall	Apostolicall	j	Apostolical	apostolical	0
tradi	tradi	n1	tradi	tradi	0
∣	∣	sy	∣	∣	0
tions	tions	n1	tions	tions	0
,	,	,	,	,	0
decrees	decrees	n2	decrees	decree	0
of	of	pp-f	of	of	0
sacred	sacred	j	sacred	sacred	0
Councels	Councels	n2	Counsels	counsel	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	n-jn	other	other	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
uincing	uincing	vvg	uincing	uince	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
forbeare	forbeare	vvi	forbear	forbear	0
to	to	pc-acp	to	to	0
signifie	signifie	vvi	signify	signify	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
being	being	vbg	being	be	0
so	so	av	so	so	0
greatly	greatly	av-j	greatly	great	0
vrged	vrged	vvn	urged	urge	0
thereunto	thereunto	av	thereunto	thereunto	0
?	?	?	?	?	1
11.	11.	crd	11.	11.	1
Besides	Besides	p-acp	Beside	beside	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Aduersaries	Aduersaries	ng1	Adversaries	adversary	0
handling	handling	vvg	handling	handle	0
this	this	d	this	this	0
cōtrouersie	cōtrouersie	n1	controversy	controversy	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
corrupting	corrupting	vvg	corrupting	corrupt	0
my	my	po11	my	my	0
words	words	n2	words	word	0
,	,	,	,	,	0
peruerting	peruerting	vvg	perverting	pervert	0
my	my	po11	my	my	0
meaning	meaning	n1	meaning	meaning	0
,	,	,	,	,	0
concealing	concealing	vvg	concealing	conceal	0
my	my	po11	my	my	0
answers	answers	n2	answers	answer	0
,	,	,	,	,	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
tering	tering	j	tering	tering	0
the	the	dt	the	the	0
true	true	j	true	true	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
question	question	n1	question	question	0
,	,	,	,	,	0
confounding	confounding	vvg	confounding	confound	0
the	the	dt	the	the	0
Readers	Readers	n2	Readers	reader	0
vnderstanding	vnderstanding	vvg	understanding	understand	0
with	with	p-acp	with	with	0
ambiguous	ambiguous	j	ambiguous	ambiguous	0
words	words	n2	words	word	0
and	and	cc	and	and	0
sentences	sentences	n2	sentences	sentence	0
,	,	,	,	,	0
and	and	cc	and	and	0
being	being	vbg	being	be	0
requested	requested	vvn	requested	request	0
to	to	pc-acp	to	to	0
insist	insist	vvi	insist	insist	0
vpon	vpon	p-acp	upon	upon	0
any	any	d	any	any	0
one	one	crd	one	one	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
,	,	,	,	,	0
authoritie	authoritie	n1	authority	authority	0
of	of	pp-f	of	of	0
sacred	sacred	j	sacred	sacred	0
Coun	Coun	vvb	Con	con	0
∣	∣	sy	∣	∣	0
cell	cell	n1	cell	cell	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
Theologicall	Theologicall	j	Theological	theological	0
reason	reason	n1	reason	reason	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
thinke	thinke	vvi	think	think	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
conuincing	conuincing	j-vvg	convincing	convince	0
,	,	,	,	,	0
that	that	cst	that	that	0
thereby	thereby	av	thereby	thereby	0
the	the	dt	the	the	0
controuersie	controuersie	n1	controversy	controversy	0
may	may	vmb	may	may	0
quickly	quickly	av-j	quickly	quick	0
bee	bee	vbi	be	be	0
at	at	p-acp	at	at	0
an	an	dt	and	a	0
end	end	n1	end	end	0
,	,	,	,	,	0
their	their	po32	their	their	0
flying	flying	n-vvg	flying	fly	0
from	from	p-acp	from	from	0
one	one	crd	one	one	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
Scripture	Scripture	n1	Scripture	scripture	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
one	one	crd	one	one	0
Councell	Councell	n1	Council	council	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
one	one	crd	one	one	0
Theologicall	Theologicall	j	Theological	theological	0
reason	reason	n1	reason	reason	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
their	their	po32	their	their	0
fallacious	fallacious	j	fallacious	fallacious	0
arguing	arguing	vvg	arguing	argue	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
facts	facts	n2	facts	fact	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
also	also	av	also	also	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Prophets	Prophets	n2	Prophets	prophet	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
no	no	dx	no	no	0
Priests	Priests	n2	Priests	priest	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
done	done	vdn	done	do	0
miraculouslie	miraculouslie	av-j	miraculously	miraculous	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
an	an	dt	and	a	0
extraordinarie	extraordinarie	j	extraordinary	extraordinary	0
power	power	n1	power	power	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
speciall	speciall	j	special	special	0
com	com	vvb	come	come	0
∣	∣	sy	∣	∣	0
mand	mand	vvn	manned	man	0
of	of	pp-f	of	of	0
Almightie	Almightie	j-jn	Almighty	almighty	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
prooue	prooue	vvi	prove	prove	0
the	the	dt	the	the	0
like	like	j	like	like	0
ordina	ordina	n1	ordinam	ordinam	0
∣	∣	sy	∣	∣	0
rie	rie	n1	rye	rye	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
spirituall	spirituall	j	spiritual	spiritual	0
Pastours	Pastours	ng1	Pastors	pastors	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
pra	pra	fw-it	pra	pra	0
∣	∣	sy	∣	∣	0
ctises	ctises	n2	ctises	ctise	0
of	of	pp-f	of	of	0
certaine	certaine	j	certain	certain	0
Popes	Popes	n2	Popes	pope	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
resisted	resisted	vvn	resisted	resist	0
therein	therein	av	therein	therein	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
Christian	Christian	njp	Christian	christian	0
Princes	Princes	n2	Princes	prince	0
and	and	cc	and	and	0
people	people	n1	people	people	0
to	to	pc-acp	to	to	0
inferre	inferre	vvi	infer	infer	0
the	the	dt	the	the	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
congregation	congregation	n1	congregation	congregation	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
faithfull	faithfull	j	faithful	faithful	0
&c.	&c.	av	etc.	etc	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
opinion	opinion	n1	opinion	opinion	0
of	of	pp-f	of	of	0
very	very	av	very	very	0
many	many	d	many	many	0
Doctours	Doctours	n2	Doctors	doctor	0
,	,	,	,	,	0
or	or	cc	or	or	0
also	also	av	also	also	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
onelie	onelie	av-j	only	only	0
probably	probably	av-j	probably	probable	0
iudging	iudging	vvg	judging	judge	0
or	or	cc	or	or	0
thinking	thinking	vvg	thinking	think	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
conclude	conclude	vvi	conclude	conclude	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
firmely	firmely	av-j	firmly	firm	0
beleeuing	beleeuing	vvg	believing	believe	0
or	or	cc	or	or	0
defining	defining	vvg	defining	define	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
command	command	vvi	command	command	0
temporals	temporals	n2	temporals	temporal	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
gather	gather	vvi	gather	gather	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
dispose	dispose	vvi	dispose	dispose	0
of	of	pp-f	of	of	0
temporals	temporals	n2	temporals	temporal	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
impose	impose	vvi	impose	impose	0
temporall	temporall	j	temporal	temporal	0
punishments	punishments	n2	punishments	punishment	0
to	to	pc-acp	to	to	0
deduce	deduce	vvi	deduce	deduce	0
a	a	dt	a	a	0
power	power	n1	power	power	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
to	to	pc-acp	to	to	0
inflict	inflict	vvi	inflict	inflict	0
or	or	cc	or	or	0
vse	vse	vvi	use	use	0
temporall	temporall	j	temporal	temporal	0
punish	punish	vvb	punish	punish	0
∣	∣	sy	∣	∣	0
ments	ments	n2	ments	ment	0
,	,	,	,	,	0
or	or	cc	or	or	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
all	all	d	all	all	0
one	one	pi	one	one	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
constraine	constraine	vvi	constrain	constrain	0
with	with	p-acp	with	with	0
tem	tem	n1	tem	tem	0
¦	¦	sy	¦	¦	0
porall	porall	j	porall	porall	0
punishments	punishments	n2	punishments	punishment	0
,	,	,	,	,	0
&	&	cc	&	and	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
power	power	n1	power	power	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
gran	gran	zf	gran	grand	0
∣	∣	sy	∣	∣	0
ted	ted	vvn	ted	t	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Christian	Christian	njp	Christian	christian	0
world	world	n1	world	world	0
consisting	consisting	vvg	consisting	consist	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
temporall	temporall	j	temporal	temporal	0
and	and	cc	and	and	0
spirituall	spirituall	j	spiritual	spiritual	0
power	power	n1	power	power	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
conclude	conclude	vvi	conclude	conclude	0
the	the	dt	the	the	0
said	said	j-vvn	said	say	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
is	is	vbz	is	be	0
taken	taken	vvn	taken	take	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
spiritual	spiritual	j	spiritual	spiritual	0
Kingdome	Kingdome	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
consisteth	consisteth	vvz	consisteth	consist	0
only	only	av-j	only	only	0
of	of	pp-f	of	of	0
spiri	spiri	n1	spiri	spiri	0
∣	∣	sy	∣	∣	0
tuall	tuall	j	tuall	tuall	0
power	power	n1	power	power	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
like	like	av-j	like	like	0
pittifull	pittifull	j	pitiful	pitiful	0
shifts	shifts	n2	shifts	shift	0
to	to	pc-acp	to	to	0
confound	confound	vvi	confound	confound	0
therby	therby	av	thereby	thereby	0
their	their	po32	their	their	0
Readers	Readers	n2	Readers	reader	0
vnderstanding	vnderstanding	vvg	understanding	understand	0
,	,	,	,	,	0
&	&	cc	&	and	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
last	last	ord	last	last	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
regard	regard	n1	regard	regard	0
either	either	av-d	either	either	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
presence	presence	n1	presence	presence	0
or	or	cc	or	or	0
preheminēce	preheminēce	n1	pre-eminence	pre-eminence	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Court	Court	n1	Court	court	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cause	cause	vvi	cause	cause	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
euill	euill	j-jn	evil	evil	0
informa	informa	fw-la	informa	informa	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
his	his	po31	his	his	0
Holinesse	Holinesse	n1	Holiness	holiness	0
to	to	pc-acp	to	to	0
consent	consent	vvi	consent	consent	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
forbidding	forbidding	vvg	forbidding	forbid	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Aduersaries	Aduersaries	ng1	Adversaries	adversary	0
bookes	bookes	n2	books	book	0
,	,	,	,	,	0
that	that	cst	that	that	0
thereby	thereby	av	thereby	thereby	0
neither	neither	d	neither	neither	0
their	their	po32	their	their	0
legerdemaine	legerdemaine	n1	legerdemain	legerdemain	0
and	and	cc	and	and	0
fraudulent	fraudulent	j	fraudulent	fraudulent	0
dealing	dealing	n-vvg	dealing	deal	0
may	may	vmb	may	may	0
bee	bee	vbi	be	be	0
laid	laid	vvn	laid	lay	0
open	open	j	open	open	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
Reader	Reader	n1	Reader	reader	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
alledge	alledge	vvb	allege	allege	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
defence	defence	n1	defence	defence	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
selues	selues	n2	selves	self	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
that	that	cst	that	that	0
lame	lame	j	lame	lame	0
and	and	cc	and	and	0
corrupt	corrupt	j	corrupt	corrupt	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
shal	shal	vmb	shall	shall	0
please	please	vvi	please	please	0
to	to	pc-acp	to	to	0
deliuer	deliuer	vvi	deliver	deliver	0
it	it	pn31	it	it	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
euidently	euidently	av-j	evidently	evident	0
shew	shew	vvi	show	show	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
desirous	desirous	j	desirous	desirous	0
to	to	pc-acp	to	to	0
satisfie	satisfie	vvi	satisfy	satisfy	0
mens	mens	ng2	men's	man	0
vnderstan	vnderstan	fw-mi	vnderstan	vnderstan	0
∣	∣	sy	∣	∣	0
dings	dings	vvz	dings	ding	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
search	search	vvi	search	search	0
and	and	cc	and	and	0
finde	finde	vvi	find	find	0
out	out	av	out	out	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
sin	sin	n1	since	sin	0
∣	∣	sy	∣	∣	0
cere	cere	vvb	cere	cere	0
debating	debating	vvg	debating	debate	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
dangerous	dangerous	j	dangerous	dangerous	0
