Dear	Dear	j-jn	Dear	dear	0
Lambeth	Lambeth	np1	Lambeth	Lambeth	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Testimony	Testimony	n1	Testimony	testimony	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
Jesus	Jesus	np1	Jesus	Jesus	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
vindicate	vindicate	vvi	vindicate	vindicate	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
near	near	j	near	near	0
or	or	cc	or	or	0
dear	dear	j-jn	dear	dear	0
unto	unto	p-acp	unto	unto	0
him	him	pno31	him	he	0
.	.	.	.	.	1
