IF	IF	cs	IF	if	0
)	)	)	)	)	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
converted	converted	vvn	converted	convert	0
thereunto	thereunto	av	thereunto	thereunto	0
:	:	:	:	:	0
Or	Or	cc	Or	or	0
should	should	vmd	should	shall	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
command	command	vvi	command	command	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
in	in	p-acp	in	in	0
derogation	derogation	n1	derogation	derogation	0
to	to	p-acp	to	to	0
Christian	Christian	njp	Christian	christian	0
Faith	Faith	n1	Faith	faith	0
or	or	cc	or	or	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
plead	plead	vvi	plead	plead	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Obedience	Obedience	n1	Obedience	obedience	0
they	they	pns32	they	they	0
owe	owe	vvb	owe	owe	0
thereunto	thereunto	av	thereunto	thereunto	0
is	is	vbz	is	be	0
superior	superior	j-jn	superior	superior	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Humane	Humane	j	Humane	humane	0
Laws	Laws	n2	Laws	law	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
when	when	c-crq	when	when	0
as	as	p-acp	as	as	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
publickly	publickly	av-j	publicly	public	0
Worshipped	Worshipped	vvn	Worshipped	worship	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
obeyed	obeyed	vvn	obeyed	obey	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
Humane	Humane	j	Humane	humane	0
Nature	Nature	n1	Nature	nature	0
;	;	;	;	;	0
whenas	whenas	cs	whenas	whenas	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
heareth	heareth	vvz	hears	hear	0
,	,	,	,	,	0
and	and	cc	and	and	0
obeyeth	obeyeth	vvz	obeyeth	obey	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
counted	counted	vvd	counted	count	0
an	an	dt	and	a	0
Infidel	Infidel	n1	Infidel	infidel	0
and	and	cc	and	and	0
Heathen	Heathen	j-jn	Heathen	heathen	0
man	man	n1	man	man	0
;	;	;	;	;	0
and	and	cc	and	and	0
neither	neither	d	neither	neither	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
nor	nor	ccx	nor	nor	0
Church	Church	np1	Church	Church	0
enjoyning	enjoyning	vvg	enjoining	enjoin	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
or	or	cc	or	or	0
Gods	Gods	n2	Gods	god	0
Will	Will	vmb	Will	will	0
revealed	revealed	vvn	revealed	reveal	0
in	in	p-acp	in	in	0
Scriptures	Scriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
conformable	conformable	j	conformable	conformable	0
to	to	p-acp	to	to	0
these	these	d	these	these	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
men	men	n2	men	man	0
,	,	,	,	,	0
your	your	po22	your	your	0
natural	natural	j	natural	natural	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
and	and	cc	and	and	0
Born	Born	vvn	Born	bear	0
and	and	cc	and	and	0
Baptized	Baptized	j-vvn	Baptised	baptise	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
contra	contra	fw-la	contra	contra	0
∣	∣	sy	∣	∣	0
diction	diction	n1	diction	diction	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
these	these	d	these	these	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
plead	plead	vvi	plead	plead	0
Liberty	Liberty	n1	Liberty	liberty	0
of	of	pp-f	of	of	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Atheists	Atheists	n2	Atheists	atheist	0
,	,	,	,	,	0
Hypocrites	Hypocrites	n2	Hypocrites	hypocrite	0
,	,	,	,	,	0
and	and	cc	and	and	0
Schismaticks	Schismaticks	n1	Schismatics	schismatics	0
,	,	,	,	,	0
is	is	vbz	is	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
mon	mon	fw-fr	mon	mon	0
∣	∣	sy	∣	∣	0
strous	strous	j	strous	strous	0
Paradox	Paradox	n1	Paradox	paradox	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
imaginable	imaginable	j	imaginable	imaginable	0
should	should	vmd	should	shall	0
proceed	proceed	vvi	proceed	proceed	0
from	from	p-acp	from	from	0
reasonable	reasonable	j	reasonable	reasonable	0
creatures	creatures	n2	creatures	creature	0
,	,	,	,	,	0
not	not	xx	not	not	0
aiming	aiming	vvg	aiming	aim	0
at	at	p-acp	at	at	0
some	some	d	some	some	0
further	further	jc	further	further	0
mischief	mischief	n1	mischief	mischief	0
:	:	:	:	:	0
And	And	cc	And	and	0
when	when	c-crq	when	when	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
shall	shall	vmb	shall	shall	0
with	with	p-acp	with	with	0
bleeding	bleeding	j-vvg	bleeding	bleed	0
tears	tears	n2	tears	tear	0
reflect	reflect	vvb	reflect	reflect	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
manners	manners	n2	manners	manner	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
men	men	n2	men	man	0
thus	thus	av	thus	thus	0
preten	preten	vvi	preten	preten	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
Liberty	Liberty	n1	Liberty	liberty	0
of	of	pp-f	of	of	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
finde	finde	vvi	find	find	0
them	them	pno32	them	they	0
never	never	av	never	never	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
made	made	vvn	made	make	0
any	any	d	any	any	0
conscience	conscience	n1	conscience	conscience	0
of	of	pp-f	of	of	0
Liberty	Liberty	n1	Liberty	liberty	0
,	,	,	,	,	0
their	their	po32	their	their	0
Manners	Manners	n2	Manners	manner	0
no	no	av-dx	no	no	0
whit	whit	n1	whit	whit	0
better	better	av-jc	better	better	0
then	then	cs	then	than	0
their	their	po32	their	their	0
Religion	Religion	n1	Religion	religion	0
?	?	?	?	?	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
great	great	j	great	great	0
enemies	enemies	n2	enemies	enemy	0
to	to	p-acp	to	to	0
Humane	Humane	j	Humane	humane	0
Society	Society	n1	Society	society	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Christian	Christian	np1	Christian	Christian	0
Religion	Religion	n1	Religion	religion	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
they	they	pns32	they	they	0
no	no	av-dx	no	no	0
sooner	sooner	av-c	sooner	soon	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
pretence	pretence	n1	pretence	pretence	0
of	of	pp-f	of	of	0
Liberty	Liberty	n1	Liberty	liberty	0
of	of	pp-f	of	of	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
got	got	vvd	god	get	0
licence	licence	n1	licence	licence	0
of	of	pp-f	of	of	0
action	action	n1	actium	action	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
followed	followed	vvd	followed	follow	0
;	;	;	;	;	0
Rapine	Rapine	n1	Rapine	rapine	0
,	,	,	,	,	0
Plunder	Plunder	n1	Plunder	plunder	0
,	,	,	,	,	0
Sequestration	Sequestration	n1	Sequestration	sequestration	0
,	,	,	,	,	0
Sacriledge	Sacriledge	n1	Sacrilege	sacrilege	0
,	,	,	,	,	0
Regicidism	Regicidism	n1	Regicidism	regicidism	0
and	and	cc	and	and	0
Murder	Murder	n1	Murder	murder	0
,	,	,	,	,	0
up	up	p-acp	up	up	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Estates	Estates	n2	Estates	estate	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
Crown	Crown	n1	Crown	crown	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Sacred	Sacred	j	Sacred	sacred	0
Person	Person	n1	Person	person	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Royal	Royal	j	Royal	royal	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
principal	principal	j-jn	principal	principal	0
members	members	n2	members	member	0
of	of	pp-f	of	of	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
State	State	n1	State	state	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
your	your	po22	your	your	0
best	best	js	best	best	0
and	and	cc	and	and	0
most	most	ds	most	most	0
Loy	Loy	n1	Loy	loy	0
∣	∣	sy	∣	∣	0
al	al	av-d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
Fellow-Subjects	Fellow-Subjects	j	Fellow-Subjects	fellow-subjects	0
:	:	:	:	:	0
when	when	c-crq	when	when	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
or	or	cc	or	or	0
Light	Light	n1	Light	light	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
no	no	dx	no	no	0
man	man	n1	man	man	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
that	that	d	that	that	0
willingly	willingly	av-j	willingly	willing	0
to	to	p-acp	to	to	0
another	another	j-jn	another	another	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
himself	himself	px31	himself	himself	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
is	is	vbz	is	be	0
this	this	d	this	this	0
humor	humor	n1	humour	humour	0
only	only	av-j	only	only	0
Topical	Topical	j	Topical	topical	0
,	,	,	,	,	0
or	or	cc	or	or	0
confined	confined	vvn	confined	confine	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
limits	limits	n2	limits	limit	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Dominion	Dominion	n1	Dominion	dominion	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
wheresoever	wheresoever	c-crq	wheresoever	wheresoever	0
men	men	n2	men	man	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
pay	pay	vvi	pay	pay	0
the	the	dt	the	the	0
Duty	Duty	n1	Duty	duty	0
they	they	pns32	they	they	0
ought	ought	vmd	ought	ought	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Table	Table	n1	Table	table	0
,	,	,	,	,	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
never	never	av-x	never	never	0
better	better	av-jc	better	better	0
perform'd	perform'd	vvn	performed	perform	0
that	that	cst	that	that	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
neighbor	neighbor	n1	neighbour	neighbour	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
second	second	ord	second	second	0
,	,	,	,	,	0
although	although	cs	although	although	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
pleased	pleased	vvn	pleased	please	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
permit	permit	vvi	permit	permit	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
attain	attain	vvi	attain	attain	0
such	such	d	such	such	0
a	a	dt	a	a	0
degree	degree	n1	degree	degree	0
of	of	pp-f	of	of	0
Impiety	Impiety	n1	Impiety	impiety	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
here	here	av	here	here	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Maje	Maje	fw-fr	Maje	maje	0
∣	∣	sy	∣	∣	0
sties	sties	ng1	sties	sties	0
Dominions	Dominions	n2	Dominions	dominion	0
;	;	;	;	;	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
may	may	vmb	may	may	0
believe	believe	vvi	believe	believe	0
it	it	pn31	it	it	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
times	times	n2	times	time	0
are	are	vbr	are	be	0
changed	changed	vvn	changed	change	0
,	,	,	,	,	0
not	not	xx	not	not	0
these	these	d	these	these	0
mens	mens	ng2	men's	man	0
manners	manners	n2	manners	manner	0
and	and	cc	and	and	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
positions	positions	n2	positions	position	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
attempt	attempt	vvi	attempt	attempt	0
the	the	dt	the	the	0
like	like	j	like	like	0
again	again	av	again	again	0
whensoever	whensoever	c-crq	whensoever	whensoever	0
they	they	pns32	they	they	0
get	get	vvb	get	get	0
an	an	dt	and	a	0
opportunity	opportunity	n1	opportunity	opportunity	0
;	;	;	;	;	0
however	however	c-acp	however	however	0
,	,	,	,	,	0
these	these	d	these	these	0
things	things	n2	things	thing	0
at	at	p-acp	at	at	0
present	present	n1	present	present	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
better	better	av-jc	better	better	0
cured	cured	vvn	cured	cure	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Majesties	Majesties	ng1	Majesties	majesty	0
Christian	Christian	njp	Christian	christian	0
Patience	Patience	n1	Patience	patience	0
and	and	cc	and	and	0
example	example	n1	example	example	0
,	,	,	,	,	0
then	then	av	then	then	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
severe	severe	j	severe	severe	0
Execution	Execution	n1	Execution	execution	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
establish	establish	vvi	establish	establish	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
Laws	Laws	n2	Laws	law	0
against	against	p-acp	against	against	0
them	them	pno32	them	they	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
if	if	cs	if	if	0
the	the	dt	the	the	0
Laborer	Laborer	n1	Laborer	laborer	0
be	be	vbi	be	be	0
worthy	worthy	j	worthy	worthy	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Hire	Hire	n1	Hire	hire	0
,	,	,	,	,	0
then	then	av	then	then	0
is	is	vbz	is	be	0
he	he	pns31	he	he	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
Hired	Hired	vvn	Hired	hire	0
worthy	worthy	j	worthy	worthy	0
to	to	p-acp	to	to	0
Labor	Labor	n1	Labour	labour	0
;	;	;	;	;	0
and	and	cc	and	and	0
these	these	d	these	these	0
men	men	n2	men	man	0
who	who	r-crq	who	who	0
pretending	pretending	vvg	pretending	pretend	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
neglect	neglect	n1	neglect	neglect	0
or	or	cc	or	or	0
refuse	refuse	vvi	refuse	refuse	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
the	the	dt	the	the	0
Duties	Duties	n2	Duties	duty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
are	are	vbr	are	be	0
utterly	utterly	av-j	utterly	utter	0
unworthy	unworthy	j	unworthy	unworthy	0
the	the	dt	the	the	0
Means	Means	n2	Means	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
Mans	Mans	ng1	men	man	0
necessity	necessity	n1	necessity	necessity	0
is	is	vbz	is	be	0
Gods	Gods	ng1	Gods	god	0
oportunity	oportunity	n1	opportunity	opportunity	0
:	:	:	:	:	0
It	It	pn31	It	it	0
is	is	vbz	is	be	0
Gods	Gods	ng1	Gods	god	0
usu	usu	fw-la	usu	usu	0
∣	∣	sy	∣	∣	0
al	al	d	all	all	0
way	way	n1	way	way	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Providence	Providence	n1	Providence	providence	0
(	(	(	(	(	0
doubtless	doubtless	av-j	doubtless	doubtless	0
to	to	pc-acp	to	to	0
manifest	manifest	vvi	manifest	manifest	0
the	the	dt	the	the	0
great	great	j	great	great	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Power	Power	n1	Power	power	0
to	to	p-acp	to	to	0
us	us	pno12	us	we	0
Mortals	Mortals	n2-jn	Mortals	mortal	0
here	here	av	here	here	0
below	below	p-acp	below	below	0
)	)	)	)	)	0
when	when	q-crq	when	when	0
mens	mens	ng2	men's	man	0
extremities	extremities	n2	extremities	extremity	0
are	are	vbr	are	be	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
highest	highest	js	highest	high	0
,	,	,	,	,	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
relieve	relieve	vvi	relieve	relieve	0
them	them	pno32	them	they	0
,	,	,	,	,	0
ha	ha	uh	would	ha	0
∣	∣	sy	∣	∣	0
ving	ving	n1	ving	ving	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
least	least	ds	least	least	0
reasons	reasons	n2	reasons	reason	0
or	or	cc	or	or	0
hope	hope	vvb	hope	hope	0
to	to	pc-acp	to	to	0
expect	expect	vvi	expect	expect	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
indeed	indeed	av	indeed	indeed	0
what	what	q-crq	what	what	0
less	less	dc	less	less	0
then	then	cs	then	than	0
the	the	dt	the	the	0
power	power	n1	power	power	0
and	and	cc	and	and	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
so	so	av	so	so	0
Religious	Religious	j	Religious	religious	0
,	,	,	,	,	0
so	so	av	so	so	0
Just	Just	j	Just	just	0
,	,	,	,	,	0
so	so	av	so	so	0
Merciful	Merciful	j	Merciful	merciful	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
descended	descended	vvn	descended	descend	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
,	,	,	,	,	0
could	could	vmd	could	can	0
have	have	vhi	have	have	0
cured	cured	vvn	cured	cure	0
the	the	dt	the	the	0
wide	wide	j	wide	wide	0
wounds	wounds	n2	wounds	wound	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
miserable	miserable	j	miserable	miserable	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
distracted	distracted	j-vvn	distracted	distract	0
State	State	n1	State	state	0
?	?	?	?	?	1
D'avila	D'avila	np1	D'avila	D'avila	0
reports	reports	vvz	reports	report	0
of	of	pp-f	of	of	0
Coligny	Coligny	np1	Coligny	Coligny	0
the	the	dt	the	the	0
Admiral	Admiral	n1	Admiral	admiral	0
of	of	pp-f	of	of	0
France	France	np1	France	France	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
would	would	vmd	would	will	0
usually	usually	av-j	usually	usual	0
prefer	prefer	vvi	prefer	prefer	0
himself	himself	px31	himself	himself	0
before	before	p-acp	before	before	0
Caesar	Caesar	np1	Caesar	Caesar	0
or	or	cc	or	or	0
Alexander	Alexander	np1	Alexander	Alexander	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
acquired	acquired	vvn	acquired	acquire	0
greatness	greatness	n1	greatness	greatness	0
by	by	p-acp	by	by	0
prosperous	prosperous	j	prosperous	prosperous	0
Fortune	Fortune	n1	Fortune	fortune	0
;	;	;	;	;	0
whereas	whereas	cs	whereas	whereas	0
notwithstanding	notwithstanding	p-acp	notwithstanding	notwithstanding	0
that	that	d	that	that	0
Fortune	Fortune	n1	Fortune	fortune	0
was	was	vbds	was	be	0
always	always	av	always	always	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
verse	verse	n1	verse	verse	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
still	still	av	still	still	0
rose	rose	vvd	rose	rise	0
more	more	av-dc	more	more	0
formidable	formidable	j	formidable	formidable	0
and	and	cc	and	and	0
terrible	terrible	j	terrible	terrible	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
adversaries	adversaries	n2	adversaries	adversary	0
:	:	:	:	:	0
Sure	Sure	av-j	Sure	sure	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
an	an	dt	and	a	0
admirable	admirable	j	admirable	admirable	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
that	that	cst	that	that	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
all	all	d	all	all	0
the	the	dt	the	the	0
adversity	adversity	n1	adversity	adversity	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Affairs	Affairs	n2	Affairs	affair	0
,	,	,	,	,	0
God	God	np1	God	God	0
should	should	vmd	should	shall	0
without	without	p-acp	without	without	0
force	force	n1	force	force	0
or	or	cc	or	or	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
exalt	exalt	vvb	exalt	exalt	0
your	your	po22	your	your	0
Sacred	Sacred	j	Sacred	sacred	0
Head	Head	n1	Head	head	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
Storms	Storms	n2	Storms	storm	0
and	and	cc	and	and	0
Waves	Waves	n2	Waves	wave	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
Enemies	Enemies	n2	Enemies	enemy	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
had	had	vhd	had	have	0
neither	neither	av-dx	neither	neither	0
Religi	Religi	fw-la	Religi	religi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
,	,	,	,	,	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
Justice	Justice	n1	Justice	justice	0
or	or	cc	or	or	0
Reason	Reason	n1	Reason	reason	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
only	only	av-j	only	only	0
force	force	vvi	force	force	0
and	and	cc	and	and	0
blood	blood	n1	blood	blood	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
against	against	p-acp	against	against	0
these	these	d	these	these	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
maintain	maintain	vvi	maintain	maintain	0
their	their	po32	their	their	0
Cause	Cause	n1	Cause	cause	0
.	.	.	.	.	1
It	It	pn31	It	it	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
consolation	consolation	n1	consolation	consolation	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
man	man	n1	man	man	0
in	in	p-acp	in	in	0
adver	adver	n1	adver	adver	0
∣	∣	sy	∣	∣	0
sity	sity	n1	sity	sity	0
,	,	,	,	,	0
rightly	rightly	av-jn	rightly	right	0
considering	considering	vvg	considering	consider	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
God	God	np1	God	God	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ordinary	ordinary	j	ordinary	ordinary	0
na	na	fw-fr	na	na	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
,	,	,	,	,	0
)	)	)	)	)	0
does	does	vdz	does	do	0
afflict	afflict	vvi	afflict	afflict	0
men	men	n2	men	man	0
who	who	r-crq	who	who	0
place	place	n1	place	place	0
happiness	happiness	n1	happiness	happiness	0
in	in	p-acp	in	in	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
reward	reward	vvi	reward	reward	0
the	the	dt	the	the	0
afflictions	afflictions	n2	afflictions	affliction	0
of	of	pp-f	of	of	0
men	men	n2	men	man	0
(	(	(	(	(	0
especially	especially	av-j	especially	especial	0
who	who	r-crq	who	who	0
suffer	suffer	vvb	suffer	suffer	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
good	good	j	good	good	0
Conscience	Conscience	n1	Conscience	conscience	0
)	)	)	)	)	0
even	even	av	even	even	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
no	no	dx	no	no	0
man	man	n1	man	man	0
placeing	placeing	vvg	placing	place	0
happiness	happiness	n1	happiness	happiness	0
in	in	p-acp	in	in	0
things	things	n2	things	thing	0
here	here	av	here	here	0
below	below	a-acp	below	below	0
,	,	,	,	,	0
can	can	vmb	can	can	0
so	so	av	so	so	0
enjoy	enjoy	vvi	enjoy	enjoy	0
them	them	pno32	them	they	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
necessarily	necessarily	av-j	necessarily	necessary	0
a	a	dt	a	a	0
time	time	n1	time	time	0
will	will	vmb	will	will	0
come	come	vvi	come	come	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
say	say	vvi	say	say	0
,	,	,	,	,	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
no	no	dx	no	no	0
pleasure	pleasure	n1	pleasure	pleasure	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
then	then	cs	then	than	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
miserum	miserum	fw-la	miserum	miserum	0
fuisse	fuisse	fw-la	fuisse	fuisse	0
beatum	beatum	fw-la	beatum	beatum	0
;	;	;	;	;	0
whereas	whereas	cs	whereas	whereas	0
other	other	j-jn	other	other	0
men	men	n2	men	man	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
afflicted	afflicted	vvn	afflicted	afflict	0
,	,	,	,	,	0
and	and	cc	and	and	0
suffer	suffer	vvi	suffer	suffer	0
persecution	persecution	n1	persecution	persecution	0
,	,	,	,	,	0
are	are	vbr	are	be	0
no	no	dx	no	no	0
ways	ways	n2	ways	way	0
affrighted	affrighted	vvn	affrighted	affright	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
terrors	terrors	n2	terrors	terror	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
