Reader	Reader	n1	Reader	reader	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
ordained	ordained	vvn	ordained	ordain	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
walk	walk	vvi	walk	walk	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
nameth	nameth	vvz	names	name	0
the	the	dt	the	the	0
Name	Name	n1	Name	name	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
must	must	vmb	must	must	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
part	part	n1	part	part	0
from	from	p-acp	from	from	0
iniquity	iniquity	n1	iniquity	iniquity	0
,	,	,	,	,	0
or	or	cc	or	or	0
else	else	av	else	else	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Seal	Seal	n1	Seal	seal	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
born	born	vvn	born	bear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
sin	sin	n1	since	sin	0
∣	∣	sy	∣	∣	0
neth	neth	n1	neth	neth	0
not	not	xx	not	not	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
predominantly	predominantly	av-j	predominantly	predominant	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	cst	that	that	0
all	all	d	all	all	0
Christ's	Christ's	npg1	Christ's	Christ	0
Members	Members	n2	Members	member	0
are	are	vbr	are	be	0
holy	holy	j	holy	holy	0
,	,	,	,	,	0
purified	purified	vvn	purified	purify	0
,	,	,	,	,	0
zealous	zealous	j	zealous	zealous	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
Works	Works	vvz	Works	work	0
,	,	,	,	,	0
cleansing	cleansing	vvg	cleansing	cleanse	0
themselves	themselves	px32	themselves	themselves	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
filthiness	filthiness	n1	filthiness	filthiness	0
of	of	pp-f	of	of	0
flesh	flesh	n1	flesh	flesh	0
and	and	cc	and	and	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
perfect	perfect	vvi	perfect	perfect	0
holyness	holyness	n1	holiness	holiness	0
in	in	p-acp	in	in	0
God's	God's	npg1	God's	God	0
fear	fear	n1	fear	fear	0
,	,	,	,	,	0
doing	doing	vdg	doing	do	0
good	good	j	good	good	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
loving	loving	vvg	loving	love	0
their	their	po32	their	their	0
Neighbours	Neighbours	n2	Neighbours	neighbour	0
as	as	p-acp	as	as	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selves	selves	n2	selves	self	0
:	:	:	:	:	0
And	And	cc	And	and	0
that	that	cst	that	that	0
if	if	cs	if	if	0
any	any	d	any	any	0
Man	Man	n1	Man	man	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Sancti	Sancti	fw-la	Sancti	sancti	0
∣	∣	sy	∣	∣	0
fying	fying	vvg	fying	fie	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
none	none	pi	none	none	0
of	of	pp-f	of	of	0
his	his	png31	his	he	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
without	without	p-acp	without	without	0
holiness	holiness	n1	holiness	holiness	0
can	can	vmb	can	can	0
see	see	vvi	see	see	0
God	God	np1	God	God	0
.	.	.	.	.	1
15.	15.	crd	15.	15.	1
They	They	pns32	They	they	0
all	all	d	all	all	0
judge	judge	vvi	judge	judge	0
reverently	reverently	av-j	reverently	reverent	0
,	,	,	,	,	0
and	and	cc	and	and	0
chari	chari	n2	chari	chari	0
∣	∣	sy	∣	∣	0
tably	tably	av-j	tably	table	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Antients	Antients	n2-j	Ancients	ancient	0
that	that	cst	that	that	0
used	used	vvd	used	use	0
the	the	dt	the	the	0
word	word	n1	word	word	0
[	[	[	[	[	0
Me	Me	pno11	Me	i	0
∣	∣	sy	∣	∣	0
rit	rit	n1	rit	rit	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
Works	Works	vvz	Works	work	0
]	]	]	]	]	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
meant	meant	vvd	meant	mean	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
moral	moral	j	moral	moral	0
aptitude	aptitude	n1	aptitude	aptitude	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
promised	promised	j-vvn	promised	promise	0
Reward	Reward	n1	Reward	reward	0
,	,	,	,	,	0
accord	accord	vvi	accord	accord	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
through	through	p-acp	through	through	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
16.	16.	crd	16.	16.	1
They	They	pns32	They	they	0
confess	confess	vvb	confess	confess	0
the	the	dt	the	the	0
thing	thing	n1	thing	thing	0
thus	thus	av	thus	thus	0
described	described	vvn	described	describe	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
however	however	c-acp	however	however	0
they	they	pns32	they	they	0
like	like	vvb	like	like	0
not	not	xx	not	not	0
the	the	dt	the	the	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
Merit	Merit	n1	Merit	merit	0
,	,	,	,	,	0
lest	lest	cs	lest	lest	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
countenance	countenance	vvi	countenance	countenance	0
proud	proud	j	proud	proud	0
and	and	cc	and	and	0
carnal	carnal	j	carnal	carnal	0
conceits	conceits	n2	conceits	conceit	0
.	.	.	.	.	1
17.	17.	crd	17.	17.	1
They	They	pns32	They	they	0
judge	judge	vvb	judge	judge	0
no	no	dx	no	no	0
Man	Man	n1	Man	man	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Heretical	Heretical	j	Heretical	heretical	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
bare	bare	j	bore	bare	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
word	word	n1	word	word	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
agreeth	agreeth	vvz	agreeth	agree	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sense	sense	n1	sense	sense	0
.	.	.	.	.	1
18.	18.	crd	18.	18.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
sense	sense	n1	sense	sense	0
they	they	pns32	they	they	0
agree	agree	vvb	agree	agree	0
,	,	,	,	,	0
that	that	cst	that	that	0
our	our	po12	our	our	0
Gos	Gos	vvz	Gos	go	0
∣	∣	sy	∣	∣	0
pel-obedience	pel-obedience	n1	pel-obedience	pel-obedience	0
is	is	vbz	is	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
necessary	necessary	j	necessary	necessary	0
aptitude	aptitude	n1	aptitude	aptitude	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Glorification	Glorification	n1	Glorification	glorification	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
glory	glory	n1	glory	glory	0
(	(	(	(	(	0
though	though	c-acp	though	though	0
a	a	dt	a	a	0
free	free	j	free	free	0
gift	gift	n1	gift	gift	0
)	)	)	)	)	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
truly	truly	av-j	truly	true	0
a	a	dt	a	a	0
Reward	Reward	n1	Reward	reward	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Obedience	Obedience	n1	Obedience	obedience	0
.	.	.	.	.	1
19.	19.	crd	19.	19	1
And	And	cc	And	and	0
they	they	pns32	they	they	0
agree	agree	vvb	agree	agree	0
that	that	cst	that	that	0
our	our	po12	our	our	0
final	final	j	final	final	0
Justifica	Justifica	np1	Justifica	Justifica	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
by	by	p-acp	by	by	0
sentence	sentence	n1	sentence	sentence	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Judgment	Judgment	n1	Judgement	judgement	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
pass	pass	vvi	pass	pass	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
same	same	d	same	same	0
Causes	Causes	n2	Causes	cause	0
,	,	,	,	,	0
Reasons	Reasons	n2	Reasons	reason	0
,	,	,	,	,	0
and	and	cc	and	and	0
Con	Con	fw-mi	Con	con	0
∣	∣	sy	∣	∣	0
ditions	ditions	n2	ditions	dition	0
as	as	c-acp	as	as	0
our	our	po12	our	our	0
Glorification	Glorification	n1	Glorification	glorification	0
doth	doth	vdz	does	do	0
20.	20.	crd	20.	20.	1
They	They	pns32	They	they	0
all	all	d	all	all	0
agree	agree	vvb	agree	agree	0
that	that	cst	that	that	0
all	all	d	all	all	0
faithful	faithful	j	faithful	faithful	0
Ministers	Ministers	n2	Ministers	minister	0
must	must	vmb	must	must	0
bend	bend	vvi	bend	bend	0
the	the	dt	the	the	0
labour	labour	n1	labour	labour	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Ministry	Ministry	n1	Ministry	ministry	0
in	in	p-acp	in	in	0
pub	pub	fw-la	pub	pub	0
∣	∣	sy	∣	∣	0
lick	lick	n1	lick	lick	0
and	and	cc	and	and	0
private	private	j	private	private	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
promoting	promoting	j-vvg	promoting	promote	0
of	of	pp-f	of	of	0
Holiness	Holiness	n1	Holiness	holiness	0
and	and	cc	and	and	0
good	good	j	good	good	0
Works	Works	vvz	Works	work	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
must	must	vmb	must	must	0
diifference	diifference	n1	diifference	diifference	0
by	by	p-acp	by	by	0
discipline	discipline	n1	discipline	discipline	0
between	between	p-acp	between	between	0
the	the	dt	the	the	0
obedient	obedient	j	obedient	obedient	0
and	and	cc	and	and	0
the	the	dt	the	the	0
dis	dis	d	dis	this	0
∣	∣	sy	∣	∣	0
obedient	obedient	j	obedient	obedient	0
.	.	.	.	.	1
And	And	cc	And	and	0
O!	O!	uh	O!	o!	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Papists	Papists	njp2	Papists	papist	0
would	would	vmd	would	will	0
as	as	p-acp	as	as	0
zealously	zealously	av-j	zealously	zealous	0
promote	promote	vvd	promote	promote	0
Holiness	Holiness	n1	Holiness	holiness	0
and	and	cc	and	and	0
good	good	j	good	good	0
Works	Works	vvz	Works	work	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
true	true	j	true	true	0
serious	serious	j	serious	serious	0
Protestants	Protestants	n2	Protestants	protestant	0
do	do	vdb	do	do	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
they	they	pns32	they	they	0
factiously	factiously	av-j	factiously	factious	0
and	and	cc	and	and	0
peevishly	peevishly	av-j	peevishly	peevish	0
accuse	accuse	vvi	accuse	accuse	0
as	as	p-acp	as	as	0
enemies	enemies	n2	enemies	enemy	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Opinion	Opinion	n1	Opinion	opinion	0
,	,	,	,	,	0
Dis	Dis	np1	Dis	Dis	0
∣	∣	sy	∣	∣	0
puting	puting	vvg	putting	put	0
and	and	cc	and	and	0
name	name	n1	name	name	0
of	of	pp-f	of	of	0
good	good	j	good	good	0
Works	Works	vvz	Works	work	0
,	,	,	,	,	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
cheat	cheat	vvi	cheat	cheat	0
many	many	d	many	many	0
wicked	wicked	j	wicked	wicked	0
persons	persons	n2	persons	person	0
into	into	p-acp	into	into	0
self-flattery	self-flattery	n1	self-flattery	self-flattery	0
and	and	cc	and	and	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
dition	dition	n1	dition	dition	0
,	,	,	,	,	0
while	while	cs	while	while	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
void	void	j	void	void	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
dispute	dispute	vvb	dispute	dispute	0
for	for	p-acp	for	for	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
the	the	dt	the	the	0
Mahometans	Mahometans	njp2	Mahometans	mahometan	0
and	and	cc	and	and	0
Heathens	Heathens	n2-jn	Heathens	heathens	0
be	be	vbb	be	be	0
deterred	deterred	vvn	deterred	deter	0
from	from	p-acp	from	from	0
Christianity	Christianity	np1	Christianity	Christianity	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
wickedness	wickedness	n1	wickedness	wickedness	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
nominal	nominal	j-jn	nominal	nominal	0
Christians	Christians	np1	Christians	Christians	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
near	near	av-j	near	near	0
them	them	pno32	them	they	0
:	:	:	:	:	0
Nor	Nor	ccx	Nor	nor	0
would	would	vmd	would	will	0
the	the	dt	the	the	0
serious	serious	j	serious	serious	0
practice	practice	n1	practice	practice	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
Christianity	Christianity	np1	Christianity	Christianity	0
which	which	r-crq	which	which	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
ge	ge	zz	ge	ge	0
∣	∣	sy	∣	∣	0
neral	neral	zz	neral	neral	0
profess	profess	vvi	profess	profess	0
,	,	,	,	,	0
be	be	vbb	be	be	0
hated	hated	vvn	hated	hate	0
,	,	,	,	,	0
scorned	scorned	j-vvn	scorned	scorn	0
,	,	,	,	,	0
and	and	cc	and	and	0
persecuted	persecuted	vvn	persecuted	persecute	0
by	by	p-acp	by	by	0
so	so	av	so	so	0
many	many	d	many	many	0
,	,	,	,	,	0
both	both	d	both	both	0
Protestants	Protestants	n2	Protestants	protestant	0
and	and	cc	and	and	0
Papists	Papists	njp2	Papists	papist	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
would	would	vmd	would	will	0
so	so	av	so	so	0
many	many	av-d	many	many	0
contend	contend	vvi	contend	contend	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
true	true	j	true	true	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
while	while	cs	while	while	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
really	really	av-j	really	real	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
Religion	Religion	n1	Religion	religion	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
any	any	d	any	any	0
further	further	jc	further	further	0
than	than	cs	than	than	0
the	the	dt	the	the	0
Hypocrites	Hypocrites	n2	Hypocrites	hypocrite	0
Picture	Picture	n1	Picture	picture	0
and	and	cc	and	and	0
Carkass	Carkass	n1	Carcase	carcase	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
called	called	vvn	called	call	0
Religion	Religion	n1	Religion	religion	0
.	.	.	.	.	1
Were	Were	np1	Were	Were	0
Men	Men	n2	Men	man	0
but	but	p-acp	but	but	0
resolved	resolved	vvn	resolved	resolve	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
serious	serious	j	serious	serious	0
Learners	Learners	n2	Learners	learner	0
,	,	,	,	,	0
serious	serious	j	serious	serious	0
Lovers	Lovers	n2	Lovers	lover	0
,	,	,	,	,	0
and	and	cc	and	and	0
serious	serious	j	serious	serious	0
Practisers	Practisers	n2	Practisers	practiser	0
,	,	,	,	,	0
accord	accord	vvi	accord	accord	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
and	and	cc	and	and	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
live	live	vvi	live	live	0
like	like	av-j	like	like	0
mockers	mockers	n2	mockers	mocker	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
look	look	vvb	look	look	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
life	life	n1	life	life	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
in	in	p-acp	in	in	0
jest	jest	n1	jest	jest	0
or	or	cc	or	or	0
unbelief	unbelief	n1	unbelief	unbelief	0
,	,	,	,	,	0
God	God	np1	God	God	0
would	would	vmd	would	will	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
them	them	pno32	them	they	0
better	better	jc	better	better	0
acquaintance	acquaintance	n1	acquaintance	acquaintance	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
true	true	j	true	true	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
than	than	cs	than	than	0
most	most	ds	most	most	0
Men	Men	n2	Men	man	0
have	have	vhb	have	have	0
.	.	.	.	.	1
Having	Having	np1	Having	Having	0
prefaced	prefaced	j	prefaced	prefaced	0
this	this	d	this	this	0
much	much	d	much	much	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
I	I	pns11	I	i	0
refer	refer	vvb	refer	refer	0
thee	thee	pno21	thee	thou	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
perusal	perusal	n1	perusal	perusal	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
give	give	vvi	give	give	0
thee	thee	pno21	thee	thou	0
much	much	d	much	much	0
light	light	n1	light	light	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
help	help	vvi	help	help	0
thee	thee	pno21	thee	thou	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
understanding	understanding	n1	understanding	understanding	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
meaning	meaning	n1	meaning	meaning	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostle	Apostle	n1	Apostle	apostle	0
Paul	Paul	np1	Paul	Paul	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
his	his	po31	his	his	0
Epistles	Epistles	n2	Epistles	epistle	0
,	,	,	,	,	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Justification	Justification	n1	Justification	justification	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
sinner	sinner	n1	sinner	sinner	0
.	.	.	.	.	1
O	O	sy	O	o	0
pray	pray	vvb	pray	pray	0
,	,	,	,	,	0
and	and	cc	and	and	0
labour	labour	n1	labour	labour	0
for	for	p-acp	for	for	0
A	A	dt	A	a	0
CONFIRMED	CONFIRMED	j-vvn	CONFIRMED	confirm	0
PRACTICAL	PRACTICAL	j	PRACTICAL	practical	0
FAITH	FAITH	n1	FAITH	faith	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
daily	daily	av-j	daily	daily	0
doth	doth	vdz	does	do	0
Iune	Iune	np1	Iune	June	0
4th	4th	ord	4th	four	0
1672.	1672.	crd	1672.	1672.	1
