OF	OF	pp-f	OF	of	0
perdition	perdition	n1	perdition	perdition	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
taketh	taketh	vvz	takes	take	0
v	v	crd	v	five	0
∣	∣	sy	∣	∣	0
pon	pon	av	pon	pon	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
a	a	dt	a	a	0
spirituall	spirituall	j	spiritual	spiritual	0
commission	commission	n1	commission	commission	0
,	,	,	,	,	0
(	(	(	(	(	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
haue	haue	vhi	have	have	0
saide	saide	vvd	said	say	0
a	a	dt	a	a	0
spitefull	spitefull	j	spiteful	spiteful	0
)	)	)	)	)	0
In	In	p-acp	In	in	0
foro	foro	fw-la	foro	foro	0
conscientiae	conscientiae	fw-la	conscientiae	conscientiae	0
to	to	p-acp	to	to	0
excommunicate	excommunicate	vvi	excommunicate	excommunicate	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
ab	ab	zz	ab	ab	0
∣	∣	sy	∣	∣	0
solue	solue	vvi	solve	solve	0
from	from	p-acp	from	from	0
all	all	d	all	all	0
sinnes	sinnes	n2	sins	sin	0
:	:	:	:	:	0
then	then	av	then	then	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
first	first	ord	first	first	0
proue	proue	vvi	prove	prove	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
receiued	receiued	vvd	received	receive	0
his	his	po31	his	his	0
auctority	auctority	n1	authority	authority	0
from	from	p-acp	from	from	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
haue	haue	vhi	have	have	0
some	some	d	some	some	0
better	better	jc	better	better	0
allowance	allowance	n1	allowance	allowance	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
what	what	r-crq	what	what	0
auctority	auctority	n1	authority	authority	0
can	can	vmb	can	can	0
this	this	d	this	this	0
straunge	straunge	j	strange	strange	0
vsurper	vsurper	n1	usurper	usurper	0
challendge	challendge	vvi	challenge	challenge	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
inheritance	inheritance	n1	inheritance	inheritance	0
?	?	?	?	?	1
How	How	q-crq	How	how	0
can	can	vmb	can	can	0
he	he	pns31	he	he	0
absolue	absolue	vvi	absolve	absolve	0
from	from	p-acp	from	from	0
sinnes	sinnes	n2	sins	sin	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
verie	verie	j	very	very	0
sonne	sonne	n1	son	son	0
of	of	pp-f	of	of	0
perdition	perdition	n1	perdition	perdition	0
?	?	?	?	?	1
And	And	cc	And	and	0
what	what	q-crq	what	what	0
auctori	auctori	fw-la	auctori	auctori	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
can	can	vmb	can	can	0
these	these	d	these	these	0
substitutes	substitutes	n2	substitutes	substitute	0
haue	haue	vhb	have	have	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
free	free	vvi	free	free	0
from	from	p-acp	from	from	0
schisme	schisme	n1	schism	schism	0
and	and	cc	and	and	0
heresie	heresie	n1	heresy	heresy	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
schismatiques	schismatiques	n1	schismatics	schismatics	0
and	and	cc	and	and	0
heretiques	heretiques	n2	heretics	heretic	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
renting	renting	vvg	renting	rent	0
themselues	themselues	px32	themselves	themselves	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
spowse	spowse	n1	spouse	spouse	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
Christ	Christ	np1	Christ	Christ	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
ioyning	ioyning	vvg	joining	join	0
so	so	av	so	so	0
fast	fast	av-j	fast	fast	0
to	to	p-acp	to	to	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
?	?	?	?	?	1
Let	Let	vvb	Let	let	0
them	them	pno32	them	they	0
shewe	shewe	vvi	show	show	0
vs	vs	pno12	us	we	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
tenor	tenor	n1	tenor	tenor	0
they	they	pns32	they	they	0
holde	holde	vvb	hold	hold	0
this	this	d	this	this	0
priuiledge	priuiledge	n1	privilege	privilege	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
in	in	p-acp	in	in	0
Fee	Fee	n1	Fee	fee	0
farme	farme	n1	farm	farm	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Socage	Socage	n1	Socage	socage	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
Capite	Capite	fw-la	Capite	capite	0
.	.	.	.	.	1
Sure	Sure	j	Sure	sure	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
that	that	cst	that	that	0
these	these	d	these	these	0
spirituall	spirituall	j	spiritual	spiritual	0
keies	keies	n2	keys	key	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
uerall	uerall	j	uerall	uerall	0
priuiledges	priuiledges	n2	privileges	privilege	0
are	are	vbr	are	be	0
annexed	annexed	vvn	annexed	annex	0
to	to	p-acp	to	to	0
ye	ye	pn22	you	you	0
true	true	j	true	true	0
ministerie	ministerie	n1	ministry	ministry	0
and	and	cc	and	and	0
ministers	ministers	n2	ministers	minister	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
And	And	cc	And	and	0
though	though	cs	though	though	0
Master	Master	n1	Master	master	0
Allen	Allen	np1	Allen	Allen	0
now	now	av	now	now	0
be	be	vbi	be	be	0
somewhat	somewhat	av	somewhat	somewhat	0
abated	abated	vvn	abated	abate	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
reconing	reconing	n-vvg	reckoning	reckon	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
fraudulent	fraudulent	j	fraudulent	fraudulent	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
beginneth	beginneth	vvz	begins	begin	0
to	to	pc-acp	to	to	0
distinguish	distinguish	vvi	distinguish	distinguish	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
the	the	dt	the	the	0
Ecclesiasticall	Ecclesiasticall	j	Ecclesiastical	ecclesiastical	0
iurisdiction	iurisdiction	n1	jurisdiction	jurisdiction	0
and	and	cc	and	and	0
Tempo	Tempo	fw-it	Tempo	tempo	0
∣	∣	sy	∣	∣	0
rall	rall	n1	rall	rall	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
persuade	persuade	vvi	persuade	persuade	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
that	that	cst	that	that	0
these	these	d	these	these	0
newe	newe	j	new	new	0
creatures	creatures	n2	creatures	creature	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Popes	Popes	n2	Popes	pope	0
making	making	vvg	making	make	0
,	,	,	,	,	0
take	take	vvb	take	take	0
vpon	vpon	p-acp	upon	upon	0
them	them	pno32	them	they	0
no	no	dx	no	no	0
dealing	dealing	vvg	dealing	deal	0
in	in	p-acp	in	in	0
state	state	n1	state	state	0
mat	mat	n1	mat	mat	0
∣	∣	sy	∣	∣	0
ters	ters	fw-mi	ters	ters	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
farre	farre	av-j	far	far	0
from	from	p-acp	from	from	0
being	being	vbg	being	be	0
traitors	traitors	n2	traitors	traitor	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
knoweth	knoweth	vvz	knoweth	know	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
ye	ye	dt	the	the	0
worlde	worlde	n1	world	world	0
knoweth	knoweth	vvz	knoweth	know	0
who	who	r-crq	who	who	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
vsurped	vsurped	vvn	usurped	usurp	0
the	the	dt	the	the	0
auctority	auctority	n1	authority	authority	0
of	of	pp-f	of	of	0
both	both	d	both	both	0
swordes	swordes	n2	swords	sword	0
;	;	;	;	;	0
and	and	cc	and	and	0
who	who	r-crq	who	who	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
that	that	cst	that	that	0
thinke	thinke	vvb	think	think	0
both	both	d	both	both	0
vn	vn	fw-fr	vn	un	0
∣	∣	sy	∣	∣	0
lawfull	lawfull	j	lawful	lawful	0
without	without	p-acp	without	without	0
his	his	po31	his	his	0
allowance	allowance	n1	allowance	allowance	0
;	;	;	;	;	0
and	and	cc	and	and	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
a	a	dt	a	a	0
Bull	Bull	n1	Bull	bull	0
or	or	cc	or	or	0
no	no	dx	no	no	0
Bull	Bull	n1	Bull	bull	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
so	so	av	so	so	0
ignorant	ignorant	j	ignorant	ignorant	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
impu	impu	n1	impu	impu	0
∣	∣	sy	∣	∣	0
dent	dent	n1	dent	dent	0
to	to	p-acp	to	to	0
deny	deny	vvi	deny	deny	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
,	,	,	,	,	0
and	and	cc	and	and	0
Papists	Papists	njp2	Papists	papist	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
termedling	termedling	vvg	termedling	termedle	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
Buls	Buls	n2	Bulls	bull	0
euen	euen	av-j	even	even	0
with	with	p-acp	with	with	0
our	our	po12	our	our	0
Princes	Princes	ng1	Princes	prince	0
person	person	n1	person	person	0
and	and	cc	and	and	0
state	state	n1	state	state	0
.	.	.	.	.	1
Her	Her	po31	Her	her	0
person	person	n1	person	person	0
crowne	crowne	n1	crown	crown	0
and	and	cc	and	and	0
dignity	dignity	n1	dignity	dignity	0
,	,	,	,	,	0
her	her	po31	her	her	0
right	right	j-jn	right	right	0
ouer	ouer	p-acp	over	over	0
all	all	d	all	all	0
persons	persons	n2	persons	person	0
in	in	p-acp	in	in	0
gouerning	gouerning	vvg	governing	govern	0
them	them	pno32	them	they	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
Gods	Gods	ng1	Gods	god	0
word	word	n1	word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
keeping	keeping	vvg	keeping	keep	0
her	her	pno31	her	she	0
subiects	subiects	n2-jn	subjects	subject	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
,	,	,	,	,	0
are	are	vbr	are	be	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
state	state	n1	state	state	0
.	.	.	.	.	1
And	And	cc	And	and	0
therfore	therfore	av	therefore	therefore	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
mistaken	mistaken	vvn	mistaken	mistake	0
,	,	,	,	,	0
concerning	concerning	vvg	concerning	concern	0
the	the	dt	the	the	0
Bull	Bull	n1	Bull	bull	0
of	of	pp-f	of	of	0
Pius	Pius	fw-la	Pius	pius	0
Quintus	Quintus	fw-la	Quintus	quintus	0
,	,	,	,	,	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
,	,	,	,	,	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
of	of	pp-f	of	of	0
force	force	n1	force	force	0
,	,	,	,	,	0
taken	taken	vvn	taken	take	0
the	the	dt	the	the	0
crowne	crowne	n1	crown	crown	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
vpon	vpon	p-acp	upon	upon	0
her	her	po31	her	her	0
highnes	highnes	n1	highness	highness	0
head	head	n1	head	head	0
,	,	,	,	,	0
frō	frō	p-acp	from	from	0
her	her	pno31	her	she	0
,	,	,	,	,	0
and	and	cc	and	and	0
discharged	discharged	vvn	discharged	discharge	0
all	all	d	all	all	0
her	her	po31	her	her	0
subiects	subiects	n2-jn	subjects	subject	0
from	from	p-acp	from	from	0
her	her	po31	her	her	0
obedience	obedience	n1	obedience	obedience	0
.	.	.	.	.	1
And	And	cc	And	and	0
howsoeuer	howsoeuer	c-acp	howsoever	howsoever	0
he	he	pns31	he	he	0
flat	flat	av-j	flat	flat	0
∣	∣	sy	∣	∣	0
tereth	tereth	vvz	tereth	ter	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
insinuateth	insinuateth	vvz	insinuates	insinuate	0
too	too	av	too	too	0
plainly	plainly	av-j	plainly	plain	0
,	,	,	,	,	0
yt	yt	pn31	that	it	0
our	our	po12	our	our	0
Parleaments	Parleaments	n2	Parleaments	parleament	0
are	are	vbr	are	be	0
no	no	dx	no	no	0
Parleaments	Parleaments	n2	Parleaments	parleament	0
,	,	,	,	,	0
our	our	po12	our	our	0
ciuill	ciuill	j	civil	civil	0
Officers	Officers	n2	Officers	officer	0
&	&	cc	&	and	0
Church	Church	n1	Church	church	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
no	no	dx	no	no	0
Officers	Officers	n2	Officers	officer	0
and	and	cc	and	and	0
Ministers	Ministers	n2	Ministers	minister	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
approbation	approbation	n1	approbation	approbation	0
&	&	cc	&	and	0
allowance	allowance	n1	allowance	allowance	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
father	father	n1	father	father	0
.	.	.	.	.	1
And	And	cc	And	and	0
yet	yet	av	yet	yet	0
forsoth	forsoth	uh	forsooth	forsooth	0
,	,	,	,	,	0
these	these	d	these	these	0
Romish	Romish	jp	Romish	romish	0
Romanistes	Romanistes	np1	Romanistes	Romanistes	0
,	,	,	,	,	0
though	though	cs	though	though	0
they	they	pns32	they	they	0
tugge	tugge	vvi	tug	tug	0
with	with	p-acp	with	with	0
tooth	tooth	n1	tooth	tooth	0
and	and	cc	and	and	0
naile	naile	n1	nail	nail	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Romish	Romish	jp	Romish	romish	0
iurisdiction	iurisdiction	n1	jurisdiction	jurisdiction	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
forreine	forreine	j	foreign	foreign	0
,	,	,	,	,	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
the	the	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
realme	realme	n1	realm	realm	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
challengeth	challengeth	vvz	challengeth	challenge	0
Iure	Iure	fw-la	Iure	jure	0
diuino	diuino	fw-la	diuino	divino	0
,	,	,	,	,	0
&	&	cc	&	and	0
yet	yet	av	yet	yet	0
can	can	vmb	can	can	0
shew	shew	vvi	show	show	0
no	no	dx	no	no	0
euidence	euidence	n1	evidence	evidence	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
lawe	lawe	n1	law	law	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
ouer	ouer	p-acp	over	over	0
al	al	d	all	all	0
causes	causes	n2	causes	cause	0
&	&	cc	&	and	0
persons	persons	n2	persons	person	0
,	,	,	,	,	0
bereauing	bereauing	vvg	bereaving	bereave	0
her	her	po31	her	her	0
Highnes	Highnes	n1	Highness	highness	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
principall	principall	j-jn	principal	principal	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
office	office	n1	office	office	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
looke	looke	vvi	look	look	0
to	to	p-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
matters	matters	n2	matters	matter	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
though	though	cs	though	though	0
he	he	pns31	he	he	0
excommunicate	excommunicate	vvb	excommunicate	excommunicate	0
her	her	pno31	her	she	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
schismatique	schismatique	n-jn	schismatic	schismatic	0
,	,	,	,	,	0
laying	laying	vvg	laying	lay	0
her	her	pno31	her	she	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
pray	pray	vvb	pray	pray	0
open	open	j	open	open	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
swords	swords	n2	swords	sword	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
enimies	enimies	n2	enemies	enemy	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
must	must	vmb	must	must	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
friendes	friendes	n2	friends	friend	0
and	and	cc	and	and	0
no	no	dx	no	no	0
eni	eni	fw-la	eni	eni	0
∣	∣	sy	∣	∣	0
mies	mies	np2-n	mies	mie	0
,	,	,	,	,	0
loyall	loyall	j	loyal	loyal	0
and	and	cc	and	and	0
not	not	xx	not	not	0
traiterous	traiterous	j	traitorous	traitorous	0
.	.	.	.	.	1
If	If	cs	If	if	0
this	this	d	this	this	0
be	be	vbb	be	be	0
their	their	po32	their	their	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
their	their	po32	their	their	0
treason	treason	n1	treason	treason	0
?	?	?	?	?	1
Nei	Nei	np1	Nei	Nei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
example	example	n1	example	example	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
suffering	suffering	vvg	suffering	suffer	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
of	of	pp-f	of	of	0
Daniel	Daniel	np1	Daniel	Daniel	0
seruing	seruing	vvg	serving	serve	0
the	the	dt	the	the	0
true	true	j	true	true	0
God	God	np1	God	God	0
,	,	,	,	,	0
helpe	helpe	vvb	help	help	0
their	their	po32	their	their	0
cause	cause	n1	cause	cause	0
one	one	crd	one	one	0
whit	whit	n1	whit	whit	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
were	were	vbdr	were	be	0
wrongfully	wrongfully	av-j	wrongfully	wrongful	0
charged	charged	vvn	charged	charge	0
,	,	,	,	,	0
and	and	cc	and	and	0
these	these	d	these	these	0
truly	truly	av-j	truly	true	0
.	.	.	.	.	1
They	They	pns32	They	they	0
stoode	stoode	vvd	stood	stand	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
&	&	cc	&	and	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
these	these	d	these	these	0
against	against	p-acp	against	against	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
all	all	d	all	all	0
other	other	j-jn	other	other	0
idolaters	idolaters	n2	idolaters	idolater	0
,	,	,	,	,	0
and	and	cc	and	and	0
false	false	j	false	false	0
worshippers	worshippers	n2	worshippers	worshipper	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
may	may	vmb	may	may	0
aswell	aswell	av	aswell	aswell	0
chal	chal	j	chal	chal	0
∣	∣	sy	∣	∣	0
lendge	lendge	vvb	lendge	lendge	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
his	his	po31	his	his	0
Apostles	Apostles	n2	Apostles	apostle	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
patrons	patrons	n2	patrons	patron	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
,	,	,	,	,	0
&	&	cc	&	and	0
with	with	p-acp	with	with	0
ye	ye	pn22	you	you	0
same	same	d	same	same	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
Besides	Besides	p-acp	Beside	beside	0
,	,	,	,	,	0
Daniel	Daniel	np1	Daniel	Daniel	0
serued	serued	vvd	served	serve	0
the	the	dt	the	the	0
true	true	j	true	true	0
God	God	np1	God	God	0
,	,	,	,	,	0
&	&	cc	&	and	0
was	was	vbds	was	be	0
faithfull	faithfull	j	faithful	faithful	0
to	to	p-acp	to	to	0
an	an	dt	and	a	0
heathen	heathen	j-jn	heathen	heathen	0
Prince	Prince	n1	Prince	prince	0
;	;	;	;	;	0
these	these	d	these	these	0
serue	serue	vvb	serve	serve	0
a	a	dt	a	a	0
false	false	j	false	false	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
vnfaithfull	vnfaithfull	j	unfaithful	unfaithful	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Soueraigne	Soueraigne	n-jn	Sovereign	sovereign	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
Prince	Prince	n1	Prince	prince	0
.	.	.	.	.	1
And	And	cc	And	and	0
albeit	albeit	cs	albeit	albeit	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
graunted	graunted	vvn	granted	grant	0
,	,	,	,	,	0
yt	yt	pn31	that	it	0
Masse	Masse	n1	Mass	mass	0
,	,	,	,	,	0
Mattins	Mattins	n2	Matins	matin	0
,	,	,	,	,	0
Confession	Confession	n1	Confession	confession	0
,	,	,	,	,	0
Absolution	Absolution	n1	Absolution	absolution	0
,	,	,	,	,	0
Beads	Beads	n2	Beads	bead	0
,	,	,	,	,	0
Agnus	Agnus	np1	Agnus	Agnus	0
Deies	Deies	np1	Deies	Deies	0
,	,	,	,	,	0
and	and	cc	and	and	0
such	such	d	such	such	0
consecrated	consecrated	vvn	consecrated	consecrate	0
to	to	pc-acp	to	to	0
∣	∣	sy	∣	∣	0
kens	kens	vvz	kens	ken	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
call	call	vvb	call	call	0
them	them	pno32	them	they	0
,	,	,	,	,	0
indeede	indeede	av	indeed	indeed	0
super	super	fw-la	super	super	0
∣	∣	sy	∣	∣	0
stitious	stitious	j	stitious	stitious	0
trash	trash	n1	trash	trash	0
,	,	,	,	,	0
and	and	cc	and	and	0
idolatrous	idolatrous	j	idolatrous	idolatrous	0
trumperie	trumperie	n1	trumpery	trumpery	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
themselues	themselues	px32	themselves	themselves	0
no	no	dx	no	no	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
trea	trea	n1	trea	trea	0
∣	∣	sy	∣	∣	0
son	son	n1	son	son	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
when	when	c-crq	when	when	0
runagates	runagates	n2	runagates	runagate	0
,	,	,	,	,	0
enimies	enimies	n2	enemies	enemy	0
to	to	p-acp	to	to	0
her	her	po31	her	her	0
Highnes	Highnes	n1	Highness	highness	0
,	,	,	,	,	0
maliciously	maliciously	av-j	maliciously	malicious	0
bring	bring	vvi	bring	bring	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
as	as	p-acp	as	as	0
tokens	tokens	n2	tokens	token	0
of	of	pp-f	of	of	0
reconciliation	reconciliation	n1	reconciliation	reconciliation	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
,	,	,	,	,	0
withdrawing	withdrawing	vvg	withdrawing	withdraw	0
her	her	po31	her	her	0
people	people	n1	people	people	0
frō	frō	p-acp	from	from	0
the	the	dt	the	the	0
dutiful	dutiful	j	dutiful	dutiful	0
obedience	obedience	n1	obedience	obedience	0
they	they	pns32	they	they	0
owe	owe	vvb	owe	owe	0
her	her	pno31	her	she	0
,	,	,	,	,	0
disturbe	disturbe	vvi	disturb	disturb	0
her	her	po31	her	her	0
state	state	n1	state	state	0
,	,	,	,	,	0
and	and	cc	and	and	0
hazard	hazard	vvi	hazard	hazard	0
her	her	po31	her	her	0
Crowne	Crowne	n1	Crown	crown	0
and	and	cc	and	and	0
dig	dig	vvi	dig	dig	0
∣	∣	sy	∣	∣	0
nitie	nitie	n1	nitie	nitie	0
;	;	;	;	;	0
The	The	dt	The	the	0
Bul	Bul	n1	Bull	bull	0
frō	frō	p-acp	from	from	0
Mourton	Mourton	np1	Mourton	Mourton	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
Cut	Cut	vvn	Cut	cut	0
∣	∣	sy	∣	∣	0
bert	bert	n1	bert	bert	0
Maine	Maine	j	Main	main	0
executed	executed	vvn	executed	execute	0
in	in	p-acp	in	in	0
Corne	Corne	n1	Corn	corn	0
∣	∣	sy	∣	∣	0
wall	wall	n1	wall	wall	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
Strāguidge	Strāguidge	np1	Strāguidge	Strāguidge	0
obtained	obtained	vvd	obtained	obtain	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Queene	Queene	n1	Queen	queen	0
of	of	pp-f	of	of	0
Scottes	Scottes	np2	Scottes	Scot	0
,	,	,	,	,	0
proue	proue	vvb	prove	prove	0
al	al	d	all	all	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
true	true	j	true	true	0
.	.	.	.	.	0
they	they	pns32	they	they	0
doing	doing	vdg	doing	do	0
all	all	d	all	all	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
commission	commission	n1	commission	commission	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
forreine	forreine	j	foreign	foreign	0
vsurper	vsurper	n1	usurper	usurper	0
,	,	,	,	,	0
breaking	breaking	vvg	breaking	break	0
in	in	p-acp	in	in	0
tyran	tyran	n1	tyrant	tyrant	0
∣	∣	sy	∣	∣	0
nously	nously	av-j	nously	nous	0
both	both	av-d	both	both	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
