1.	1.	crd	1.	1.	1
onely	onely	av-j	only	only	0
to	to	pc-acp	to	to	0
touch	touch	vvi	touch	touch	0
vpon	vpon	p-acp	upon	upon	0
it	it	pn31	it	it	0
heere	heere	av	here	here	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
print	print	vvi	print	print	0
the	the	dt	the	the	0
commandements	commandements	n2	commandments	commandment	0
faire	faire	j	fair	fair	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
leafe	leafe	n1	leaf	leaf	0
by	by	p-acp	by	by	0
themselues	themselues	px32	themselves	themselves	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
marginal	marginal	j	marginal	marginal	0
note	note	n1	note	note	0
of	of	pp-f	of	of	0
Ledaesma's	Ledaesma's	npg1	Ledaesma's	ledaesma	0
catechisme	catechisme	n1	catechism	catechism	0
of	of	pp-f	of	of	0
2.	2.	crd	2.	2.	0
or	or	cc	or	or	0
3.	3.	crd	3.	3.	0
editions	editions	n2	editions	edition	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
Reader	Reader	n1	Reader	reader	0
stand	stand	vvb	stand	stand	0
at	at	p-acp	at	at	0
some	some	d	some	some	0
goodly	goodly	j	goodly	goodly	0
gaze	gaze	n1	gaze	gaze	0
?	?	?	?	?	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
a	a	dt	a	a	0
man	man	n1	man	man	0
may	may	vmb	may	may	0
easily	easily	av-j	easily	easy	0
guesse	guesse	vvi	guess	guess	0
what	what	r-crq	what	what	0
matter	matter	n1	matter	matter	0
hee	hee	pns31	he	he	0
is	is	vbz	is	be	0
like	like	av-j	like	like	0
to	to	pc-acp	to	to	0
find	find	vvi	find	find	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
.	.	.	.	.	1
I	I	pns11	I	i	0
could	could	vmd	could	can	0
haue	haue	vhi	have	have	0
noted	noted	vvn	noted	note	0
a	a	dt	a	a	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
kind	kind	n1	kind	kind	0
of	of	pp-f	of	of	0
yours	yours	png22	yours	you	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Epistle	Epistle	n1	Epistle	epistle	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
first	first	ord	first	first	0
leafe	leafe	n1	leaf	leaf	0
where	where	c-crq	where	where	0
you	you	pn22	you	you	0
say	say	vvb	say	say	0
,	,	,	,	,	0
truth	truth	n1	truth	truth	0
is	is	vbz	is	be	0
iustifyed	iustifyed	vvn	justified	justify	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
whereas	whereas	cs	whereas	whereas	0
the	the	dt	the	the	0
text	text	n1	text	text	0
of	of	pp-f	of	of	0
scripture	scripture	n1	scripture	scripture	0
is	is	vbz	is	be	0
Wisedome	Wisedome	n1	Wisdom	wisdom	0
is	is	vbz	is	be	0
iustified	iustified	vvn	justified	justify	0
&c	&c	av	etc.	etc	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
count	count	vvi	count	count	0
it	it	pn31	it	it	0
worth	worth	n1	worth	worth	0
speaking	speaking	vvg	speaking	speak	0
of	of	pp-f	of	of	0
.	.	.	.	.	1
13.	13.	crd	13.	13.	1
Touching	Touching	vvg	Touching	touch	0
your	your	po22	your	your	0
great	great	j	great	great	0
boast	boast	n1	boast	boast	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
shew	shew	vvi	show	show	0
one	one	crd	one	one	0
good	good	j	good	good	0
author	author	n1	author	author	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
age	age	n1	age	age	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
1500.	1500.	crd	1500.	1500.	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
held	held	vvn	held	hold	0
our	our	po12	our	our	0
Trent	Trent	np1	Trent	Trent	0
articles	articles	n2	articles	article	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
call	call	vvb	call	call	0
them	them	pno32	them	they	0
,	,	,	,	,	0
de	de	fw-la	de	de	0
fide	fide	fw-la	fide	fide	0
,	,	,	,	,	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
confesse	confesse	vvi	confess	confess	0
our	our	po12	our	our	0
Doctours	Doctours	n2	Doctors	doctor	0
,	,	,	,	,	0
Schoolmen	Schoolmen	n2	Schoolmen	schoolman	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
mista	mista	fw-la	mista	mista	0
∣	∣	sy	∣	∣	0
ken	ken	n1	ken	ken	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
neede	neede	vvi	need	need	0
an	an	dt	and	a	0
index	index	n1	index	index	0
expurgatorius	expurgatorius	fw-la	expurgatorius	expurgatorius	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
submitt	submitt	vvi	submit	submit	0
your	your	po22	your	your	0
self	self	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Romane	Romane	jp	Roman	roman	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
acknowledging	acknowledging	vvg	acknowledging	acknowledge	0
the	the	dt	the	the	0
nouelty	nouelty	n1	novelty	novelty	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
church	church	n1	church	church	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
∣	∣	sy	∣	∣	0
asmuch	asmuch	p-acp	as	as	0
as	as	c-acp	as	as	0
this	this	d	this	this	0
your	your	po22	your	your	0
promise	promise	n1	promise	promise	0
seemeth	seemeth	vvz	seems	seem	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
proud	proud	j	proud	proud	0
vaunt	vaunt	n1	vaunt	vaunt	0
to	to	pc-acp	to	to	0
delude	delude	vvi	delude	delude	0
the	the	dt	the	the	0
simple	simple	j	simple	simple	0
reader	reader	n1	reader	reader	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
him	him	pno31	him	he	0
more	more	av-dc	more	more	0
confident	confident	j	confident	confident	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
example	example	n1	example	example	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
false	false	j	false	false	0
beleife	beleife	n1	belief	belief	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
much	much	d	much	much	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
guard	guard	n1	guard	guard	0
it	it	pn31	it	it	0
,	,	,	,	,	0
or	or	cc	or	or	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
els	els	av	else	else	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
say	say	vvi	say	say	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
kind	kind	n1	kind	kind	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
your	your	po22	your	your	0
deeds	deeds	n2	deeds	deed	0
giue	giue	vvb	give	give	0
mee	mee	pno11	me	i	0
assurance	assurance	n1	assurance	assurance	0
of	of	pp-f	of	of	0
deepe	deepe	j-jn	deep	deep	0
malice	malice	n1	malice	malice	0
,	,	,	,	,	0
and	and	cc	and	and	0
peruersnes	peruersnes	n1	perverseness	perverseness	0
soe	soe	av	so	so	0
grounded	grounded	vvn	grounded	ground	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hart	hart	n1	heart	hart	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
hinder	hinder	vvb	hinder	hinder	0
you	you	pn22	you	you	0
from	from	p-acp	from	from	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
holding	holding	vvg	holding	hold	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
which	which	r-crq	which	which	0
cause	cause	n1	cause	cause	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
reckon	reckon	vvi	reckon	reckon	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	r-crq	whom	who	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
la	la	uh	la	la	0
∣	∣	sy	∣	∣	0
mentingly	mentingly	av-vvg	mentingly	ment	0
saith	saith	vvz	says	say	0
.	.	.	.	.	1
2	2	crd	2	2	0
.	.	.	.	.	1
Cor.	Cor.	np1	Cor.	Cor.	0
4.3	4.3	crd	4.3	4.3	0
.	.	.	.	.	1
Quod	Quod	fw-la	Quod	quod	0
si	si	fw-la	si	si	0
opertum	opertum	fw-la	opertum	opertum	0
est	est	fw-la	est	est	0
euangelium	euangelium	fw-la	euangelium	euangelium	0
nostrum	nostrum	fw-la	nostrum	nostrum	0
,	,	,	,	,	0
in	in	fw-la	in	in	0
ijs	ijs	fw-la	ijs	ijs	0
qui	qui	fw-la	qui	qui	0
pereunt	pereunt	fw-la	pereunt	pereunt	0
est	est	fw-la	est	est	0
opertum	opertum	fw-la	opertum	opertum	0
,	,	,	,	,	0
in	in	fw-la	in	in	0
quibus	quibus	fw-la	quibus	quibus	0
Deus	Deus	fw-la	Deus	deus	0
huius	huius	fw-la	huius	huius	0
saeculi	saeculi	fw-la	saeculi	saeculi	0
excoeca	excoeca	fw-mi	excoeca	excoeca	0
∣	∣	sy	∣	∣	0
uit	uit	fw-fr	uit	uit	0
mentes	mentes	n1	mentes	mentes	0
infidelium	infidelium	fw-la	infidelium	infidelium	0
,	,	,	,	,	0
vt	vt	fw-la	vt	ut	0
non	non	fw-fr	non	non	0
fulgeat	fulgeat	fw-la	fulgeat	fulgeat	0
illis	illis	fw-la	illis	illis	0
il	il	fw-it	il	il	0
∣	∣	sy	∣	∣	0
luminatio	luminatio	fw-la	luminatio	luminatio	0
euangelij	euangelij	fw-la	euangelij	euangelij	0
.	.	.	.	.	1
If	If	cs	If	if	0
our	our	po12	our	our	0
Ghospel	Ghospel	n1	Gospel	gospel	0
be	be	vbi	be	be	0
couered	couered	vvn	covered	cover	0
or	or	cc	or	or	0
hidd	hidd	vvn	hid	hide	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
perish	perish	vvb	perish	perish	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
hidd	hidd	vvn	hid	hide	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
whom	whom	ro-crq	whom	who	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
hath	hath	vhz	hath	have	0
blinded	blinded	vvn	blinded	blind	0
the	the	dt	the	the	0
minds	minds	n2	minds	mind	0
of	of	pp-f	of	of	0
the	the	pno32	thee	they	0
vnfaith	vnfaith	uh	unfaith	unfaith	0
∣	∣	sy	∣	∣	0
full	full	av-j	full	full	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
light	light	n1	light	light	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ghospel	Ghospel	n1	Gospel	gospel	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
shine	shine	vvi	shine	shine	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
otherwise	otherwise	av	otherwise	otherwise	0
how	how	q-crq	how	how	0
were	were	vbdr	were	be	0
it	it	pn31	it	it	0
possible	possible	j	possible	possible	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
great	great	j	great	great	0
aboundance	aboundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
Catholique	Catholique	jp	Catholic	catholique	0
au	au	fw-fr	au	au	0
∣	∣	sy	∣	∣	0
thors	thors	n2	thors	thor	0
,	,	,	,	,	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
age	age	n1	age	age	0
prouing	prouing	vvg	proving	prove	0
the	the	dt	the	the	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
rity	rity	n1	rity	rity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Catholique	Catholique	jp	Catholic	catholique	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
some	some	d	some	some	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
controuersy	controuersy	n1	controversy	controversy	0
,	,	,	,	,	0
some	some	d	some	some	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
history	history	n1	history	history	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
chronology	chronology	n1	chronology	chronology	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
authority	authority	n1	authority	authority	0
,	,	,	,	,	0
others	others	n2-jn	others	other	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
schoole	schoole	n1	school	school	0
diuinity	diuinity	n1	divinity	divinity	0
,	,	,	,	,	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
come	come	vvi	come	come	0
to	to	pc-acp	to	to	0
aske	aske	vvi	ask	ask	0
for	for	p-acp	for	for	0
one	one	pi	one	one	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
age	age	n1	age	age	0
?	?	?	?	?	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
Gualterus	Gualterus	np1	Gualterus	Gualterus	0
his	his	po31	his	his	0
whole	whole	n-jn	whole	whole	0
chronolo	chronolo	fw-la	chronolo	chronolo	0
∣	∣	sy	∣	∣	0
gy	gy	n1	gy	gy	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
proue	proue	vvi	prove	prove	0
twelue	twelue	crd	twelue	twelve	0
verityes	verityes	n2	verities	verity	0
now	now	av	now	now	0
adayes	adayes	av	adays	adays	0
most	most	av-ds	most	most	0
controuerted	controuerted	vvn	controverted	controvert	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
te	te	fw-la	te	te	0
∣	∣	sy	∣	∣	0
stimonyes	stimonyes	n2	stimonyes	stimonye	0
of	of	pp-f	of	of	0
Fathers	Fathers	n2	Father's	father	0
and	and	cc	and	and	0
Doctours	Doctours	n2	Doctors	doctor	0
in	in	p-acp	in	in	0
euery	euery	d	every	every	0
age	age	n1	age	age	0
?	?	?	?	?	1
Doth	Doth	vdz	Does	do	0
not	not	xx	not	not	0
Genebrard	Genebrard	np1	Genebrard	Genebrard	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
chronology	chronology	n1	chronology	chronology	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
euery	euery	d	every	every	0
100.	100.	crd	100.	100	0
yeares	yeares	n2	years	year	0
,	,	,	,	,	0
note	note	vvb	note	note	0
the	the	dt	the	the	0
antiquity	antiquity	n1	antiquity	antiquity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Catholi	Catholi	fw-la	Catholi	catholi	0
∣	∣	sy	∣	∣	0
que	que	fw-fr	que	que	0
beleife	beleife	n1	belief	belief	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
most	most	ds	most	most	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
these	these	d	these	these	0
points	points	n2	points	point	0
ci	ci	fw-fr	ci	ci	0
∣	∣	sy	∣	∣	0
tinge	tinge	j	tinge	tinge	0
the	the	dt	the	the	0
places	places	n2	places	place	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Fathers	Fathers	n2	Father's	father	0
and	and	cc	and	and	0
Doctours	Doctours	n2	Doctors	doctor	0
their	their	po32	their	their	0
testimonyes	testimonyes	n2	testimonies	testimony	0
and	and	cc	and	and	0
proo	proo	av	proo	proo	0
∣	∣	sy	∣	∣	0
fes	fes	n1	fes	fes	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
found	found	vvn	found	find	0
?	?	?	?	?	1
14.	14.	crd	14.	14.	1
But	But	p-acp	But	but	0
you	you	pn22	you	you	0
say	say	vvb	say	say	0
,	,	,	,	,	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
not	not	xx	not	not	0
taught	taught	vvn	taught	teach	0
de	de	fw-la	de	de	0
fide	fide	fw-la	fide	fide	0
as	as	c-acp	as	as	0
points	points	n2	points	point	0
of	of	pp-f	of	of	0
Faith	Faith	n1	Faith	faith	0
;	;	;	;	;	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
that	that	d	that	that	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
?	?	?	?	?	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
neuer	neuer	av-x	never	never	0
defined	defined	vvn	defined	define	0
all	all	d	all	all	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
general	general	j	general	general	0
Councel	Councel	n1	Council	council	0
,	,	,	,	,	0
I	I	pns11	I	i	0
grant	grant	vvb	grant	grant	0
you	you	pn22	you	you	0
that	that	d	that	that	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
what	what	q-crq	what	what	0
then	then	av	then	then	0
?	?	?	?	?	0
must	must	vmb	must	must	0
they	they	pns32	they	they	0
not	not	xx	not	not	0
therefore	therefore	av	therefore	therefore	0
belong	belong	vvi	belong	belong	0
to	to	p-acp	to	to	0
Faith	Faith	n1	Faith	faith	0
?	?	?	?	?	0
how	how	q-crq	how	how	0
many	many	d	many	many	0
points	points	n2	points	point	0
be	be	vbb	be	be	0
there	there	a-acp	there	there	0
that	that	d	that	that	0
were	were	vbdr	were	be	0
neuer	neuer	av-x	never	never	0
soe	soe	av	so	so	0
de	de	fw-la	de	de	0
∣	∣	sy	∣	∣	0
fined	fined	vvn	fined	fine	0
?	?	?	?	?	0
will	will	vmb	will	will	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
serue	serue	vvi	serve	serve	0
your	your	po22	your	your	0
turne	turne	n1	turn	turn	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
commonly	commonly	av-j	commonly	common	0
beleeued	beleeued	vvn	believed	believe	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
contradiction	contradiction	n1	contradiction	contradiction	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
these	these	d	these	these	0
were	were	vbdr	were	be	0
?	?	?	?	?	0
or	or	cc	or	or	0
if	if	cs	if	if	0
some	some	d	some	some	0
one	one	crd	one	one	0
Doctour	Doctour	n1	Doctor	doctor	0
should	should	vmd	should	shall	0
bee	bee	vbi	be	be	0
singular	singular	j	singular	singular	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
soe	soe	av	so	so	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
submit	submit	vvi	submit	submit	0
his	his	po31	his	his	0
iudgment	iudgment	n1	judgement	judgement	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
definition	definition	n1	definition	definition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
church	church	n1	church	church	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
would	would	vmd	would	will	0
this	this	d	this	this	0
hinder	hinder	vvi	hinder	hinder	0
?	?	?	?	?	0
nay	nay	uh	nay	nay	0
would	would	vmd	would	will	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
much	much	d	much	much	0
hel	hel	n1	hell	hell	0
∣	∣	sy	∣	∣	0
pe	pe	zz	pe	pe	0
to	to	p-acp	to	to	0
proue	proue	vvi	prove	prove	0
the	the	dt	the	the	0
continual	continual	j	continual	continual	0
Visibility	Visibility	n1	Visibility	visibility	0
&	&	cc	&	and	0
supereminent	supereminent	j	supereminent	supereminent	0
authority	authority	n1	authority	authority	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
question	question	n1	question	question	0
now	now	av	now	now	0
betweene	betweene	p-acp	between	between	0
vs	vs	pno12	us	we	0
?	?	?	?	?	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
more	more	dc	more	more	0
afterwards	afterwards	av	afterwards	afterward	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Doctours	Doctours	n2	Doctors	doctor	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
you	you	pn22	you	you	0
will	will	vmb	will	will	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
fesse	fesse	vvb	fesse	fesse	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
mistaken	mistaken	vvn	mistaken	mistake	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
witnessing	witnessing	vvg	witnessing	witness	0
the	the	dt	the	the	0
antiquity	antiquity	n1	antiquity	antiquity	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
I	I	pns11	I	i	0
wil	wil	vmb	will	will	0
say	say	vvi	say	say	0
no	no	dx	no	no	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
heere	heere	av	here	here	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
dew	dew	j-jn	due	due	0
place	place	n1	place	place	0
wil	wil	vmb	will	will	0
shew	shew	vvi	show	show	0
how	how	c-crq	how	how	0
notoriously	notoriously	av-j	notoriously	notorious	0
you	you	pn22	you	you	0
falsifye	falsifye	vvi	falsify	falsify	0
some	some	d	some	some	0
,	,	,	,	,	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
pertinently	pertinently	av-j	pertinently	pertinent	0
alleadge	alleadge	vvi	allege	allege	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
eyther	eyther	d	either	either	0
very	very	av	very	very	0
maliciously	maliciously	av-j	maliciously	malicious	0
or	or	cc	or	or	0
very	very	av	very	very	0
ignorantly	ignorantly	av-j	ignorantly	ignorant	0
bring	bring	vvi	bring	bring	0
condemned	condemned	vvn	condemned	condemn	0
knowne	knowne	vvn	known	know	0
Haeretiques	Haeretiques	n2	Heretics	heretic	0
against	against	p-acp	against	against	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
authors	authors	n2	authors	author	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
owne	owne	d	own	own	0
.	.	.	.	.	1
15.	15.	crd	15.	15.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
reguard	reguard	n1	reguard	reguard	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
admire	admire	vvi	admire	admire	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
you	you	pn22	you	you	0
soe	soe	av	so	so	0
hypocritically	hypocritically	av-j	hypocritically	hypocritical	0
to	to	pc-acp	to	to	0
conclude	conclude	vvi	conclude	conclude	0
your	your	po22	your	your	0
Epistle	Epistle	n1	Epistle	epistle	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
that	that	cst	that	that	0
though	though	cs	though	though	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
prouocation	prouocation	n1	provocation	provocation	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Iesuit	Iesuit	np1	Iesuit	Jesuit	0
,	,	,	,	,	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
putt	putt	vvn	put	put	0
your	your	po22	your	your	0
sickle	sickle	n1	fickle	sickle	0
into	into	p-acp	into	into	0
another	another	j-jn	another	another	0
man's	man's	ng1	man's	man	0
haruest	haruest	n1	harvest	harvest	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
you	you	pn22	you	you	0
witnesse	witnesse	vvb	witness	witness	0
a	a	dt	a	a	0
true	true	j	true	true	0
confession	confession	n1	confession	confession	0
before	before	p-acp	before	before	0
God	God	np1	God	God	0
and	and	cc	and	and	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
haue	haue	vhb	have	have	0
neither	neither	av-d	neither	neither	0
wilfully	wilfully	av-j	wilfully	wilful	0
not	not	xx	not	not	0
witting	witting	vvg	witting	wit	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
falsified	falsified	vvd	falsified	falsify	0
any	any	d	any	any	0
one	one	crd	one	one	0
author	author	n1	author	author	0
,	,	,	,	,	0
eyther	eyther	av-d	either	either	0
in	in	p-acp	in	in	0
citation	citation	n1	citation	citation	0
,	,	,	,	,	0
or	or	cc	or	or	0
translation	translation	n1	translation	translation	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
treatise	treatise	n1	treatise	treatise	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
execrable	execrable	j	execrable	execrable	0
periury	periury	n1	perjury	perjury	0
this	this	d	this	this	0
is	is	vbz	is	be	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
after	after	p-acp	after	after	0
demonstrate	demonstrate	vvi	demonstrate	demonstrate	0
.	.	.	.	.	1
Prius	Prius	fw-la	Prius	prius	0
vos	vos	fw-fr	vos	vos	0
ostendens	ostendens	fw-la	ostendens	ostendens	0
fa	fa	fw-mi	fa	fa	0
∣	∣	sy	∣	∣	0
bricatores	bricatores	n2	bricatores	bricatore	0
mendacij	mendacij	fw-la	mendacij	mendacij	0
.	.	.	.	.	1
First	First	np1	First	First	0
shewing	shewing	vvg	showing	show	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
framers	framers	n2	framers	framer	0
of	of	pp-f	of	of	0
lyes	lyes	n2	lies	lie	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
