YF	YF	cs	IF	if	0
710.	710.	crd	710.	710.	1
Sigeb	Sigeb	np1	Sigeb	Sigeb	0
.	.	.	.	.	1
707.	707.	crd	707.	707.	1
Polid.	Polid.	np1	Polid.	Polid.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
Fox	Fox	n1	Fox	fox	0
.	.	.	.	.	0
l.	l.	n1	l.	l.	0
2.	2.	crd	2.	2.	1
K.	K.	n1	K.	king	0
Ina	Ina	np1	Ina	Ina	0
.	.	.	.	.	1
An.	An.	np1	An.	An.	0
726.	726.	crd	726.	726.	1
Lib.	Lib.	np1	Lib.	Lib.	0
5.	5.	crd	5.	5.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	1
Baron	Baron	np1	Baron	Baron	0
.	.	.	.	.	1
726.	726.	crd	726.	726.	1
Ethelvvead	Ethelvvead	j	Ethelvvead	ethelvvead	0
l.	l.	n1	l.	l.	1
2.	2.	crd	2.	2.	0
c	c	sy	c	c	0
.	.	.	.	.	1
13.	13.	crd	13.	13.	1
Hun	Hun	np1	Hun	Hun	0
∣	∣	sy	∣	∣	0
tingt	tingt	fw-fr	tingt	tingt	0
.	.	.	.	.	0
l.	l.	n1	l.	l.	0
4.	4.	crd	4.	4.	0
p.	p.	n1	p.	p.	0
338.	338.	crd	338.	338.	1
Malmef	Malmef	np1	Malmef	Malmef	0
∣	∣	sy	∣	∣	0
bur	bur	n1	burr	burr	0
.	.	.	.	.	0
l.	l.	n1	l.	l.	1
1.	1.	crd	1.	1.	1
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
rian	rian	n1	rian	rian	0
.	.	.	.	.	0
chron	chron	n1	chron	chron	0
.	.	.	.	.	1
Stovv	Stovv	np1	Stovv	Stovv	0
685.	685.	crd	685.	685.	1
Fox	Fox	n1	Fox	fox	0
.	.	.	.	.	0
l.	l.	n1	l.	l.	0
2.	2.	crd	2.	2.	1
VVestmon	VVestmon	np1	VVestmon	VVestmon	0
.	.	.	.	.	1
An.	An.	np1	An.	An.	0
727.	727.	crd	727.	727.	1
Ge	Ge	zz	Ge	ge	0
∣	∣	sy	∣	∣	0
neb	neb	n1	neb	neb	0
.	.	.	.	.	1
741.	741.	crd	741.	741.	1
Po	Po	np1	Po	Po	0
∣	∣	sy	∣	∣	0
lid	lid	n1	lid	lid	0
.	.	.	.	.	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
Stovvv	Stovvv	np1	Stovvv	Stovvv	0
in	in	p-acp	in	in	0
Ina	Ina	np1	Ina	Ina	0
.	.	.	.	.	0
continuing	continuing	vvg	continuing	continue	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
S.	S.	np1	S.	S.	0
Beda	Beda	np1	Beda	Beda	0
)	)	)	)	)	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
tombes	tombes	n2	tombs	tomb	0
in	in	p-acp	in	in	0
praying	praying	vvg	praying	pray	0
,	,	,	,	,	0
fasting	fasting	vvg	fasting	fast	0
,	,	,	,	,	0
&	&	cc	&	and	0
dealing	dealing	vvg	dealing	deal	0
almes	almes	n2	alms	alm	0
vntil	vntil	c-acp	until	until	0
their	their	po32	their	their	0
dying	dying	j-vvg	dying	die	0
day	day	n1	day	day	0
.	.	.	.	.	1
Ina	Ina	np1	Ina	Ina	0
al.	al.	d	all	all	0
Hun	Hun	np1	Hun	Hun	0
succes	succes	n1	success	success	0
∣	∣	sy	∣	∣	0
sor	sor	p-acp	sor	for	0
to	to	zz	to	to	0
K.	K.	n1	K.	king	0
Cedwal	Cedwal	np1	Cedwal	Cedwal	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
suc	suc	fw-la	suc	suc	0
∣	∣	sy	∣	∣	0
ceeded	ceeded	vvd	ceeded	ceed	0
him	him	pno31	him	he	0
also	also	av	also	also	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
deuotion	deuotion	n1	devotion	devotion	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
Apostolike	Apostolike	vvb	Apostolic	apostolic	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
after	after	c-acp	after	after	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
raigned	raigned	vvn	reigned	reign	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
S.	S.	np1	S.	S.	0
Beda	Beda	np1	Beda	Beda	0
)	)	)	)	)	0
37.	37.	crd	37.	37.	0
years	years	n2	years	year	0
he	he	pns31	he	he	0
gaue	gaue	vvd	gave	give	0
ouer	ouer	p-acp	over	over	0
his	his	po31	his	his	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
&	&	cc	&	and	0
vvent	vvent	vvd	went	go	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
tombs	tombs	n2	tombs	tomb	0
and	and	cc	and	and	0
monuments	monuments	n2	monuments	monument	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
in	in	p-acp	in	in	0
Rome	Rome	np1	Rome	Rome	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
daies	daies	n2	days	day	0
many	many	d	many	many	0
English	English	np1	English	English	0
both	both	d	both	both	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nobility	Nobility	n1	Nobility	nobility	0
and	and	cc	and	and	0
Commons	Commons	n2	Commons	commons	0
,	,	,	,	,	0
spiritual	spiritual	j	spiritual	spiritual	0
and	and	cc	and	and	0
tem	tem	fw-la	tem	tem	0
∣	∣	sy	∣	∣	0
poral	poral	j	poral	poral	0
men	men	n2	men	man	0
and	and	cc	and	and	0
vvoemen	vvoemen	n2	women	woman	0
vvere	vvere	vbdr	were	be	0
vvont	vvont	j	wont	wont	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
vvith	vvith	p-acp	with	with	0
great	great	j	great	great	0
emulation	emulation	n1	emulation	emulation	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
went	went	vvd	went	go	0
he	he	pns31	he	he	0
only	only	av-j	only	only	0
to	to	pc-acp	to	to	0
Rome	Rome	vvi	Room	roam	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
became	became	vvd	became	become	0
there	there	a-acp	there	there	0
a	a	dt	a	a	0
Monke	Monke	n1	Monk	monk	0
,	,	,	,	,	0
and	and	cc	and	and	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
that	that	cst	that	that	0
paied	paied	vvd	paid	pay	0
the	the	dt	the	the	0
Peter	Peter	np1	Peter	Peter	0
pence	pence	n2	pence	penny	0
,	,	,	,	,	0
appointing	appointing	vvg	appointing	appoint	0
that	that	cst	that	that	0
euery	euery	d	every	every	0
householder	householder	n1	householder	householder	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
English	English	jp	English	english	0
Se	Se	fw-la	Se	se	0
∣	∣	sy	∣	∣	0
minary	minary	n1	minary	minary	0
in	in	p-acp	in	in	0
Rome	Rome	n1	Room	room	0
al	al	d	all	all	0
∣	∣	sy	∣	∣	0
most	most	av-ds	most	most	0
900.	900.	crd	900.	900.	0
years	years	n2	years	year	0
agoe	agoe	av	ago	ago	0
.	.	.	.	.	0
had	had	vhd	had	have	0
thirty	thirty	crd	thirty	thirty	0
peny	peny	n1	penny	penny	0
worth	worth	j	worth	worth	0
of	of	pp-f	of	of	0
Cattel	Cattel	n2	Cattle	cattle	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
sort	sort	n1	sort	sort	0
,	,	,	,	,	0
should	should	vmd	should	shall	0
pay	pay	vvi	pay	pay	0
yearlie	yearlie	av-j	yearly	year	0
one	one	crd	one	one	0
penny	penny	n1	penny	penny	0
to	to	pc-acp	to	to	0
Rome	Rome	vvi	Room	roam	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
money	money	n1	money	money	0
was	was	vbds	was	be	0
partlie	partlie	av	partly	partly	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
P.	P.	np1	P.	P.	0
partlie	partlie	av	partly	partly	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
maintenance	maintenance	n1	maintenance	maintenance	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
English	English	jp	English	english	0
schoole	schoole	n1	school	school	0
or	or	cc	or	or	0
Seminary	Seminary	n1	Seminary	seminary	0
which	which	r-crq	which	which	0
VVestmon	VVestmon	np1	VVestmon	VVestmon	0
.	.	.	.	.	1
A.	A.	sy	A.	a	0
727.	727.	crd	727.	727.	0
794.	794.	crd	794.	794.	0
he	he	pns31	he	he	0
then	then	av	then	then	0
built	built	vvd	built	build	0
in	in	p-acp	in	in	0
Rome	Rome	n1	Room	room	0
for	for	p-acp	for	for	0
bringing	bringing	vvg	bringing	bring	0
vp	vp	a-acp	up	up	0
of	of	pp-f	of	of	0
English	English	np1	English	English	0
youths	youths	n2	youths	youth	0
there	there	a-acp	there	there	0
in	in	p-acp	in	in	0
vertue	vertue	n1	virtue	virtue	0
and	and	cc	and	and	0
learning	learning	n1	learning	learning	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
long	long	av-j	long	long	0
after	after	a-acp	after	after	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
750.	750.	crd	750.	750.	0
yeare	yeare	n1	year	year	0
S.	S.	n1	S.	saint	0
Richard	Richard	np1	Richard	Richard	0
K.	K.	n1	K.	king	0
forsooke	forsooke	vvd	forsook	forsake	0
his	his	po31	his	his	0
kingdome	kingdome	n1	kingdom	kingdom	0
,	,	,	,	,	0
S.	S.	n1	S.	saint	0
Richard	Richard	np1	Richard	Richard	0
K.	K.	n1	K.	king	0
A.	A.	np1	A.	A.	0
750.	750.	crd	750.	750.	1
Sur.	Sur.	np1	Sur.	Sur.	0
7.	7.	crd	7.	7.	1
Fe	Fe	uh	Fe	fe	0
∣	∣	sy	∣	∣	0
bruar	bruar	zz	bruar	bruar	0
.	.	.	.	.	1
Ba	Ba	uh	Ba	ba	0
∣	∣	sy	∣	∣	0
ron	ron	fw-mi	ron	ron	0
.	.	.	.	.	1
750.	750.	crd	750.	750.	0
&	&	cc	&	and	0
leauing	leauing	vvg	leaving	leave	0
his	his	po31	his	his	0
two	two	crd	two	two	0
sonnes	sonnes	n2	sons	son	0
in	in	p-acp	in	in	0
Germany	Germany	np1	Germany	Germany	0
with	with	p-acp	with	with	0
S.	S.	np1	S.	S.	0
Boniface	Boniface	np1	Boniface	Boniface	0
an	an	dt	and	a	0
Englishman	Englishman	np1	Englishman	Englishman	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
Legate	Legate	n1	Legate	legate	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
went	went	vvd	went	go	0
him	him	pno31	him	he	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
Pilgrimage	Pilgrimage	n1	Pilgrimage	pilgrimage	0
to	to	p-acp	to	to	0
R.	R.	np1	R.	R.	0
but	but	p-acp	but	but	0
dying	dying	vvg	dying	die	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
way	way	n1	way	way	0
at	at	p-acp	at	at	0
Luca	Luca	np1	Luca	Luca	0
is	is	vbz	is	be	0
there	there	a-acp	there	there	0
honourablie	honourablie	av-j	honourably	honourable	0
buried	buried	vvn	buried	bury	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
775.	775.	crd	775.	775.	1
King	King	n1	King	king	0
Offa	Offa	np1	Offa	Offa	0
though	though	c-acp	though	though	0
K.	K.	n1	K.	king	0
Offa.	Offa.	np1	Offa.	Offa.	0
An.	An.	np1	An.	An.	0
775.	775.	crd	775.	775.	1
Fox	Fox	n1	Fox	fox	0
l.	l.	n1	l.	l.	0
z	z	sy	z	z	0
.	.	.	.	.	1
Mar	Mar	np1	Mar	Mar	0
∣	∣	sy	∣	∣	0
tyr	tyr	zz	tyr	tyr	0
.	.	.	.	.	1
a	a	dt	a	a	0
warlike	warlike	j	warlike	warlike	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
gaue	gaue	vvd	gave	give	0
ouer	ouer	p-acp	over	over	0
his	his	po31	his	his	0
king	king	n1	king	king	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
,	,	,	,	,	0
went	went	vvd	went	go	0
to	to	pc-acp	to	to	0
Rome	Rome	vvi	Room	roam	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
came	came	vvd	came	come	0
a	a	dt	a	a	0
Monke	Monke	n1	Monk	monk	0
:	:	:	:	:	0
and	and	cc	and	and	0
imitating	imitating	vvg	imitating	imitate	0
the	the	dt	the	the	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
ample	ample	j	ample	ample	0
of	of	pp-f	of	of	0
King	King	n1	King	king	0
Ina	Ina	np1	Ina	Ina	0
,	,	,	,	,	0
increased	increased	vvd	increased	increase	0
the	the	dt	the	the	0
En	En	fw-fr	En	en	0
∣	∣	sy	∣	∣	0
glish	glish	vvb	glish	glish	0
See	See	vvb	See	see	0
Malmes	Malmes	zz	Malmes	malmes	0
∣	∣	sy	∣	∣	0
bur	bur	n1	burr	burr	0
.	.	.	.	.	0
l.	l.	n1	l.	l.	1
2.	2.	crd	2.	2.	0
reg	reg	n1	reg	reg	0
.	.	.	.	.	1
c	c	sy	c	c	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
p.	p.	n1	p.	p.	0
38.	38.	crd	38.	38.	1
VVestmon	VVestmon	np1	VVestmon	VVestmon	0
.	.	.	.	.	1
An.	An.	np1	An.	An.	0
794.	794.	crd	794.	794.	1
Bar.	Bar.	np1	Bar.	Bar.	0
775.	775.	crd	775.	775.	1
Polid.	Polid.	np1	Polid.	Polid.	0
l.	l.	n1	l.	l.	0
4	4	crd	4	4	0
Hunting	Hunting	j-vvg	Hunting	hunt	0
.	.	.	.	.	0
l.	l.	n1	l.	l.	1
4.	4.	crd	4.	4.	0
p.	p.	n1	p.	p.	0
342.	342.	crd	342.	342.	1
Greg.	Greg.	np1	Greg.	Greg.	0
7.	7.	crd	7.	7.	0
l.	l.	n1	l.	l.	0
8.	8.	crd	8.	8.	0
epst	epst	vvd2	epst	epst	0
vlt	vlt	n1	vlt	vlt	0
.	.	.	.	.	1
Ba	Ba	uh	Ba	ba	0
∣	∣	sy	∣	∣	0
ron	ron	fw-mi	ron	ron	0
.	.	.	.	.	1
A.	A.	sy	A.	a	0
782.	782.	crd	782.	782.	1
Seminary	Seminary	np1	Seminary	Seminary	0
begun	begun	vvn	begun	begin	0
by	by	p-acp	by	by	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
im	im	pno31	im	he	0
∣	∣	sy	∣	∣	0
posed	posed	vvd	posed	pose	0
the	the	dt	the	the	0
like	like	j	like	like	0
pension	pension	n1	pension	pension	0
of	of	pp-f	of	of	0
Peter	Peter	np1	Peter	Peter	0
pence	pence	n2	pence	penny	0
vpon	vpon	p-acp	upon	upon	0
his	his	po31	his	his	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Mercia	Mercia	np1	Mercia	Mercia	0
:	:	:	:	:	0
as	as	c-acp	as	as	0
Charles	Charles	np1	Charles	Charles	0
the	the	dt	the	the	0
great	great	j	great	great	0
about	about	p-acp	about	about	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
imposed	imposed	vvn	imposed	impose	0
vpon	vpon	p-acp	upon	upon	0
France	France	np1	France	France	0
the	the	dt	the	the	0
like	like	j	like	like	0
tribute	tribute	n1	tribute	tribute	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
paid	paid	vvn	paid	pay	0
to	to	pc-acp	to	to	0
Rome	Rome	vvi	Room	roam	0
.	.	.	.	.	1
The	The	dt	The	the	0
loue	loue	n1	love	love	0
and	and	cc	and	and	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fection	fection	n1	fection	fection	0
of	of	pp-f	of	of	0
King	King	n1	King	king	0
Kenulph	Kenulph	np1	Kenulph	Kenulph	0
,	,	,	,	,	0
a	a	dt	a	a	0
worthie	worthie	j	worthy	worthy	0
K.	K.	n1	K.	king	0
Kenulph	Kenulph	np1	Kenulph	Kenulph	0
.	.	.	.	.	1
An.	An.	np1	An.	An.	0
808.	808.	crd	808.	808.	1
Annal	Annal	np1	Annal	Annal	0
.	.	.	.	.	1
Fran.	Fran.	np1	Fran.	Fran.	0
Baron	Baron	n1	Baron	baron	0
.	.	.	.	.	1
808.	808.	crd	808.	808.	1
Malmesbur	Malmesbur	np1	Malmesbur	Malmesbur	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Reg.	Reg.	np1	Reg.	Reg.	0
c	c	sy	c	c	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	0
p.	p.	n1	p.	p.	0
30.	30.	crd	30.	30.	0
33.	33.	crd	33.	33.	1
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
successor	successor	n1	successor	successor	0
to	to	p-acp	to	to	0
King	King	n1	King	king	0
Offa	Offa	np1	Offa	Offa	0
,	,	,	,	,	0
appeareth	appeareth	vvz	appears	appear	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
redeeming	redeeming	vvg	redeeming	redeem	0
the	the	dt	the	the	0
Popes	Popes	ng1	Popes	pope	0
Legate	Legate	n1	Legate	legate	0
taken	taken	vvn	taken	take	0
of	of	pp-f	of	of	0
Pirats	Pirats	n2	Pirates	pirate	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
yeare	yeare	n1	year	year	0
808.	808.	crd	808.	808.	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
submissiue	submissiue	j	submissive	submissive	0
letter	letter	n1	letter	letter	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
,	,	,	,	,	0
wherin	wherin	c-crq	wherein	wherein	0
he	he	pns31	he	he	0
humblie	humblie	av-j	humbly	humble	0
craueth	craueth	vvz	craveth	crave	0
his	his	po31	his	his	0
blessing	blessing	n1	blessing	blessing	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
al	al	d	all	all	0
his	his	po31	his	his	0
predecessors	predecessors	n2	predecessors	predecessor	0
had	had	vhd	had	have	0
,	,	,	,	,	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
sireth	sireth	vvz	sireth	sire	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
adopted	adopted	vvn	adopted	adopt	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
the	the	dt	the	the	0
King	King	n1	King	king	0
)	)	)	)	)	0
loue	loue	vvb	love	love	0
you	you	pn22	you	you	0
like	like	vvb	like	like	0
a	a	dt	a	a	0
father	father	n1	father	father	0
,	,	,	,	,	0
&	&	cc	&	and	0
embrace	embrace	vvb	embrace	embrace	0
you	you	pn22	you	you	0
vvith	vvith	p-acp	with	with	0
al	al	d	all	all	0
obedience	obedience	n1	obedience	obedience	0
.	.	.	.	.	1
And	And	np1	And	And	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
tested	tested	j-vvn	tested	test	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
willing	willing	j	willing	willing	0
to	to	pc-acp	to	to	0
spend	spend	vvi	spend	spend	0
his	his	po31	his	his	0
life	life	n1	life	life	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
him	him	pno31	him	he	0
King	King	n1	King	king	0
Ethelwolph	Ethelwolph	np1	Ethelwolph	Ethelwolph	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
K.	K.	n1	K.	king	0
Ethel	Ethel	np1	Ethel	Ethel	0
∣	∣	sy	∣	∣	0
vvolph	vvolph	n1	vvolph	vvolph	0
.	.	.	.	.	1
An.	An.	np1	An.	An.	0
855.	855.	crd	855.	855.	1
VVestmon	VVestmon	np1	VVestmon	VVestmon	0
.	.	.	.	.	1
Baron	Baron	np1	Baron	Baron	0
.	.	.	.	.	1
855.	855.	crd	855.	855.	1
Ethelvverd	Ethelvverd	np1	Ethelvverd	Ethelvverd	0
lib	lib	n1	lib	lib	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
Srovv	Srovv	n1	Srovv	srovv	0
In	In	p-acp	In	in	0
∣	∣	sy	∣	∣	0
gulphus	gulphus	fw-la	gulphus	gulphus	0
.	.	.	.	.	0
yeare	yeare	n1	year	year	0
855.	855.	crd	855.	855.	0
went	went	n1	went	went	0
to	to	pc-acp	to	to	0
Rome	Rome	vvi	Room	roam	0
,	,	,	,	,	0
tooke	tooke	vvd	took	take	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
his	his	po31	his	his	0
best	best	js	best	best	0
beloued	beloued	j-vvn	beloved	belove	0
sonne	sonne	n1	son	son	0
Alfred	Alfred	np1	Alfred	Alfred	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
instructed	instructed	vvn	instructed	instruct	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
westmonaster	westmonaster	n1	westmonaster	westmonaster	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
in	in	p-acp	in	in	0
manners	manners	n2	manners	manner	0
and	and	cc	and	and	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
he	he	pns31	he	he	0
abode	abode	vvd	abided	abide	0
a	a	dt	a	a	0
whole	whole	j-jn	whole	whole	0
yeare	yeare	n1	year	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
procured	procured	vvd	procured	procure	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
crowned	crowned	vvn	crowned	crown	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pope	Pope	n1	Pope	pope	0
and	and	cc	and	and	0
adopted	adopted	j-vvn	adopted	adopt	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
he	he	pns31	he	he	0
also	also	av	also	also	0
notablie	notablie	av-j	notably	notable	0
repaired	repaired	vvn	repaired	repair	0
the	the	dt	the	the	0
English	English	jp	English	english	0
Se	Se	fw-la	Se	se	0
∣	∣	sy	∣	∣	0
minary	minary	n1	minary	minary	0
Malmesb.	Malmesb.	np1	Malmesb.	Malmesb.	0
l.	l.	n1	l.	l.	1
2.	2.	crd	2.	2.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
p.	p.	n1	p.	p.	0
38.	38.	crd	38.	38.	1
Stovv	Stovv	np1	Stovv	Stovv	0
Ann.	Ann.	np1	Ann.	Ann.	1
839.	839.	crd	839.	839.	0
at	at	p-acp	at	at	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
had	had	vhd	had	have	0
bene	bene	vbn	be	be	0
burnt	burnt	vvn	burned	burn	0
a	a	dt	a	a	0
litle	litle	j	little	little	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
and	and	cc	and	and	0
confirming	confirming	vvg	confirming	confirm	0
guifts	guifts	n2	gifts	gift	0
of	of	pp-f	of	of	0
K.	K.	n1	K.	king	0
Ina	Ina	np1	Ina	Ina	0
,	,	,	,	,	0
and	and	cc	and	and	0
Offa	Offa	np1	Offa	Offa	0
,	,	,	,	,	0
imposed	imposed	vvn	imposed	impose	0
Malmesbur	Malmesbur	np1	Malmesbur	Malmesbur	0
.	.	.	.	.	0
sup	sup	vvb	sup	sup	0
.	.	.	.	.	1
Marian	Marian	np1	Marian	Marian	0
.	.	.	.	.	1
877.	877.	crd	877.	877.	1
Platina	Platina	fw-la	Platina	platina	0
in	in	p-acp	in	in	0
Leone	Leone	np1	Leone	Leone	0
4.	4.	crd	4.	4.	0
the	the	dt	the	the	0
pension	pension	n1	pension	pension	0
of	of	pp-f	of	of	0
Peter	Peter	np1	Peter	Peter	0
pence	pence	n2	pence	penny	0
vpon	vpon	p-acp	upon	upon	0
al	al	d	all	all	0
En	En	fw-fr	En	en	0
∣	∣	sy	∣	∣	0
gland	gland	n1	gland	gland	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
afterward	afterward	av	afterwards	afterward	0
paid	paid	vvn	paid	pay	0
vntil	vntil	c-acp	until	until	0
the	the	dt	the	the	0
later	later	jc	later	late	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
K	K	n1	K	king	0
:	:	:	:	:	0
Henry	Henry	np1	Henry	Henry	0
8.	8.	crd	8.	8.	1
About	About	p-acp	About	about	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
King	King	n1	King	king	0
Burdred	Burdred	vvd	Burdred	burdr	0
leauing	leauing	vvg	leaving	leave	0
K.	K.	n1	K.	king	1
Burdred	Burdred	j-vvn	Burdred	burdr	0
.	.	.	.	.	1
Ethelvvead	Ethelvvead	j	Ethelvvead	ethelvvead	0
l.	l.	n1	l.	l.	1
4.	4.	crd	4.	4.	0
c	c	sy	c	c	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
Mal	Mal	fw-fr	Mal	mal	0
∣	∣	sy	∣	∣	0
mesb	mesb	n1	mesb	mesb	0
.	.	.	.	.	0
l.	l.	n1	l.	l.	1
1.	1.	crd	1.	1.	0
c	c	sy	c	c	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	0
p.	p.	n1	p.	p.	0
33.	33.	crd	33.	33.	1
In	In	p-acp	In	in	0
∣	∣	sy	∣	∣	0
gulph	gulph	n1	gulf	gulf	0
.	.	.	.	.	1
Stovv	Stovv	np1	Stovv	Stovv	0
875.	875.	crd	875.	875.	1
K.	K.	n1	K.	king	0
Ganute	Ganute	np1	Ganute	Ganute	0
a	a	dt	a	a	0
Dane	Dane	np1	Dane	Dane	0
1032.	1032.	crd	1032.	1032.	1
Malmesb.	Malmesb.	np1	Malmesb.	Malmesb.	0
l.	l.	n1	l.	l.	0
2.	2.	crd	2.	2.	0
cap	cap	n1	cap	cap	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
In	In	p-acp	In	in	0
∣	∣	sy	∣	∣	0
gulph	gulph	n1	gulf	gulf	0
.	.	.	.	.	1
Po	Po	np1	Po	Po	0
∣	∣	sy	∣	∣	0
lid	lid	n1	lid	lid	0
.	.	.	.	.	1
l	l	sy	l	l	0
7.	7.	crd	7.	7.	1
Hun	Hun	np1	Hun	Hun	0
∣	∣	sy	∣	∣	0
tingt	tingt	fw-fr	tingt	tingt	0
.	.	.	.	.	0
