MEN	MEN	n2	MEN	man	0
disagre	disagre	vvi	disagree	disagree	0
amonge	amonge	p-acp	among	among	0
our	our	po12	our	our	0
sel	sel	vvd	sell	fall	0
¦	¦	sy	¦	¦	0
ues	ues	n2-jn	ues	ue	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
Iesu	Iesu	np1	Iesu	Jesus	0
Christ	Christ	np1	Christ	Christ	0
to	to	pc-acp	to	to	0
loue	loue	vvi	love	love	0
one	one	pi	one	one	0
an	an	dt	and	a	0
o	o	sy	oh	o	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
al	al	d	all	all	0
one	one	crd	one	one	0
mynde	mynde	n1	mind	mind	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
fayth	fayth	n1	faith	faith	0
.	.	.	.	.	1
Suche	Suche	np1	Suche	Suche	0
thynges	thynges	n2	things	thing	0
dyd	dyd	vdd	did	do	0
the	the	dt	the	the	0
Apostles	Apostles	n2	Apostles	apostle	0
intreate	intreate	vvb	entreat	entreat	0
vpon	vpon	p-acp	upon	upon	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
at	at	p-acp	at	at	0
anye	anye	d	any	any	0
tyme	tyme	n1	time	time	0
they	they	pns32	they	they	0
dyd	dyd	vdd	did	do	0
minister	minister	vvi	minister	minister	0
the	the	dt	the	the	0
sacrament	sacrament	n1	sacrament	sacrament	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bodye	bodye	n1	body	body	0
and	and	cc	and	and	0
bloud	bloud	n1	blood	blood	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
subtyl	subtyl	j	subtle	subtle	0
Whosoeuer	Whosoeuer	r-crq	Whosoever	whosoever	0
seketh	seketh	vvz	seeketh	seek	0
the	the	dt	the	the	0
pro	pro	fw-la	pro	pro	0
¦	¦	sy	¦	¦	0
fyte	fyte	n1	fyte	fyte	0
of	of	pp-f	of	of	0
Chry	Chry	np1	Chry	Chry	0
∣	∣	sy	∣	∣	0
stes	stes	n1	stes	stes	0
churche	churche	n1	church	church	0
,	,	,	,	,	0
must	must	vmb	must	must	0
ensue	ensue	vvi	ensue	ensue	0
&	&	cc	&	and	0
folow	folow	vvi	follow	follow	0
ye	ye	pn22	you	you	0
exam	exam	vvi	exam	exam	0
¦	¦	sy	¦	¦	0
ple	ple	n1	ple	ple	0
of	of	pp-f	of	of	0
the	the	pno32	thee	they	0
apo	apo	p-acp	upon	upon	0
¦	¦	sy	¦	¦	0
stles	stles	j	stles	stles	0
.	.	.	.	.	0
disputatyon	disputatyon	n1	disputation	disputation	0
or	or	cc	or	or	0
reasonyng	reasonyng	n-vvg	reasoning	reason	0
:	:	:	:	:	0
Whose	Whose	r-crq	Whose	who	0
exam	exam	n1	exam	exam	0
¦	¦	sy	¦	¦	0
ple	ple	n1	ple	ple	0
,	,	,	,	,	0
whosoeuer	whosoeuer	r-crq	whosoever	whosoever	0
seketh	seketh	vvz	seeketh	seek	0
the	the	dt	the	the	0
profyte	profyte	n1	profit	profit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
congregation	congregation	n1	congregation	congregation	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
folowe	folowe	vvi	follow	follow	0
.	.	.	.	.	1
Al	Al	d	All	all	0
his	his	po31	his	his	0
intent	intent	n1	intent	intent	0
and	and	cc	and	and	0
endeuoure	endeuoure	n1	endeavour	endeavour	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
that	that	d	that	that	0
ye	ye	dt	the	the	0
churche	churche	n1	church	church	0
may	may	vmb	may	may	0
vnderstand	vnderstand	vvi	understand	understand	0
the	the	dt	the	the	0
right	right	j-jn	right	right	0
vse	vse	n1	use	use	0
&	&	cc	&	and	0
institution	institution	n1	institution	institution	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
sacrament	sacrament	n1	sacrament	sacrament	0
,	,	,	,	,	0
and	and	cc	and	and	0
flie	flie	vvi	fly	fly	0
frō	frō	p-acp	from	from	0
suche	suche	d	such	such	0
curiouse	curiouse	j	curious	curious	0
and	and	cc	and	and	0
vaine	vaine	j	vain	vain	0
questions	questions	n2	questions	question	0
,	,	,	,	,	0
one	one	crd	one	one	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
studying	studying	vvg	studying	study	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
,	,	,	,	,	0
throughe	throughe	p-acp	through	through	0
faithe	faithe	n1	faith	faith	0
,	,	,	,	,	0
parta	parta	fw-la	parta	parta	0
¦	¦	sy	¦	¦	0
kers	kers	n1	kers	kers	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
thynge	thynge	n1	thing	thing	0
sygnified	sygnified	vvn	sygnified	sygnify	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sacra	sacra	fw-la	sacra	sacra	0
¦	¦	sy	¦	¦	0
ment	ment	vvd	meant	mean	0
:	:	:	:	:	0
That	That	cst	That	that	0
therfore	therfore	av	therefore	therefore	0
the	the	dt	the	the	0
commune	commune	j	commune	common	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
whyche	whyche	r-crq	which	which	0
is	is	vbz	is	be	0
vnlearned	vnlearned	j	unlearned	unlearned	0
and	and	cc	and	and	0
knoweth	knoweth	vvz	knoweth	know	0
not	not	xx	not	not	0
the	the	dt	the	the	0
tongues	tongues	n2	tongues	tongue	0
,	,	,	,	,	0
maye	maye	vmb	may	may	0
the	the	dt	the	the	0
better	better	av-jc	better	better	0
vnder	vnder	p-acp	under	under	0
∣	∣	sy	∣	∣	0
stande	stande	n1	stand	stand	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
receyue	receyue	vvi	receive	receive	0
thys	thys	d	this	this	0
sacramente	sacramente	n1	sacrament	sacrament	0
,	,	,	,	,	0
all	all	d	all	all	0
superstitious	superstitious	j	superstitious	superstitious	0
peruerse	peruerse	j	perverse	perverse	0
o	o	uh	oh	oh	0
∣	∣	sy	∣	∣	0
pinions	pinions	n2	pinions	pinion	0
,	,	,	,	,	0
beyng	beyng	vbg	being	be	0
vtterly	vtterly	av-j	utterly	utter	0
extirpated	extirpated	vvn	extirpated	extirpate	0
and	and	cc	and	and	0
ba	ba	uh	ba	ba	0
¦	¦	sy	¦	¦	0
nisshed	nisshed	vvd	nisshed	nissh	0
from	from	p-acp	from	from	0
emong	emong	p-acp	among	among	0
the	the	dt	the	the	0
faythful	faythful	j	faithful	faithful	0
subiec	subiec	fw-la	subiec	subiec	0
∣	∣	sy	∣	∣	0
tes	tes	fw-fr	tes	tes	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
victoriouse	victoriouse	j	victorious	victorious	0
and	and	cc	and	and	0
illustre	illustre	fw-it	illustre	illustre	0
realme	realme	n1	realm	realm	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
at	at	p-acp	at	at	0
thys	thys	d	this	this	0
presente	presente	j	present	present	0
tyme	tyme	n1	time	time	0
compyled	compyled	vvd	compiled	compile	0
and	and	cc	and	and	0
translated	translated	vvn	translated	translate	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Latin	Latin	jp	Latin	latin	0
into	into	p-acp	into	into	0
English	English	jp	English	english	0
the	the	dt	the	the	0
sayinges	sayinges	n2-vvg	sayings	say	0
or	or	cc	or	or	0
opinions	opinions	n2	opinions	opinion	0
of	of	pp-f	of	of	0
ye	ye	dt	the	the	0
auncyente	auncyente	j	auncyente	auncyente	0
faythfull	faythfull	j	faithful	faithful	0
fathers	fathers	n2	father's	father	0
vpon	vpon	p-acp	upon	upon	0
the	the	dt	the	the	0
sacrament	sacrament	n1	sacrament	sacrament	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
boody	boody	n1	body	body	0
and	and	cc	and	and	0
bloude	bloude	n1	blood	blood	0
of	of	pp-f	of	of	0
Christe	Christe	np1	Christe	Christe	0
.	.	.	.	.	1
Wher	Wher	c-crq	Where	where	0
∣	∣	sy	∣	∣	0
by	by	p-acp	by	by	0
al	al	d	all	all	0
men	men	n2	men	man	0
may	may	vmb	may	may	0
learne	learne	vvi	learn	learn	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
reuerence	reuerence	n1	reverence	reverence	0
this	this	d	this	this	0
sacrament	sacrament	n1	sacrament	sacrament	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
seale	seale	n1	seal	seal	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lyuynge	lyuynge	j-vvg	living	live	0
god	god	n1	god	god	0
,	,	,	,	,	0
ought	ought	pi	ought	aught	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
had	had	vhn	had	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
the	the	dt	the	the	0
pure	pure	j	pure	pure	0
The	The	dt	The	the	0
pure	pure	j	pure	pure	0
and	and	cc	and	and	0
sincer	sincer	j	sincere	sincere	0
antyqui	antyqui	fw-la	antyqui	antyqui	0
¦	¦	sy	¦	¦	0
tie	tie	n1	tie	tie	0
did	did	vdd	did	do	0
alwais	alwais	av	always	always	0
kepe	kepe	vvi	keep	keep	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
wt	wt	p-acp	with	with	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
inclosu	inclosu	n1	inclosu	inclosu	0
∣	∣	sy	∣	∣	0
res	res	fw-la	res	res	0
of	of	pp-f	of	of	0
ye	ye	dt	the	the	0
word	word	n1	word	word	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sacramentes	sacramentes	n2	sacraments	sacrament	0
.	.	.	.	.	1
The	The	dt	The	the	0
antichri	antichri	n1	antichri	antichri	0
∣	∣	sy	∣	∣	0
stes	stes	fw-fr	stes	stes	0
do	do	vdb	do	do	0
treade	treade	vvi	tread	tread	0
doun	doun	a-acp	down	down	0
the	the	dt	the	the	0
ordi	ordi	fw-la	ordi	ordi	0
¦	¦	sy	¦	¦	0
naunces	naunces	n2	naunces	naunce	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
yt	yt	pn31	that	it	0
theyr	theyr	po32	their	their	0
vngodly	vngodly	j	ungodly	ungodly	0
inuē	inuē	n1	inuen	inuen	0
¦	¦	sy	¦	¦	0
tiōs	tiōs	n2	tions	tion	0
,	,	,	,	,	0
&	&	cc	&	and	0
dremes	dremes	n2	dreams	dream	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
set	set	vvn	set	set	0
vp	vp	a-acp	up	up	0
.	.	.	.	.	0
and	and	cc	and	and	0
syncere	syncere	j	sincere	sincere	0
antiquitie	antiquitie	n1	antiquity	antiquity	0
,	,	,	,	,	0
did	did	vdd	did	do	0
kepe	kepe	vvi	keep	keep	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
al	al	d	all	all	0
¦	¦	sy	¦	¦	0
wayes	wayes	n2	ways	way	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
limites	limites	n2	limits	limit	0
and	and	cc	and	and	0
bondes	bondes	n2	bonds	bond	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
sacred	sacred	j	sacred	sacred	0
scriptures	scriptures	n2	scriptures	scripture	0
and	and	cc	and	and	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
beyng	beyng	vbg	being	be	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
poynte	poynte	n1	point	point	0
farre	farre	av-j	far	far	0
from	from	p-acp	from	from	0
the	the	pno32	thee	they	0
im	im	p-acp	im	in	0
∣	∣	sy	∣	∣	0
pietie	pietie	n1	piety	piety	0
and	and	cc	and	and	0
vngodlines	vngodlines	n1	ungodliness	ungodliness	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
antichristes	antichristes	n2	antichrists	antichrist	0
whych	whych	r-crq	which	which	0
treading	treading	vvg	treading	tread	0
vnder	vnder	p-acp	under	under	0
fete	fete	n2	feet	foot	0
,	,	,	,	,	0
the	the	dt	the	the	0
instituty	instituty	n1	instituty	instituty	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
and	and	cc	and	and	0
ordynaunce	ordynaunce	n1	ordinance	ordinance	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
sauyour	sauyour	n1	saviour	saviour	0
Iesu	Iesu	np1	Iesu	Jesus	0
Christe	Christe	np1	Christe	Christe	0
,	,	,	,	,	0
the	the	dt	the	the	0
eternall	eternall	j	eternal	eternal	0
wisedome	wisedome	n1	wisdom	wisdom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
hea	hea	zz	hea	hea	0
¦	¦	sy	¦	¦	0
uenly	uenly	j	uenly	uenly	0
father	father	n1	father	father	0
,	,	,	,	,	0
did	did	vdd	did	do	0
studye	studye	n1	study	study	0
for	for	p-acp	for	for	0
naughte	naughte	pix	naught	naught	0
else	else	av	else	else	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
vp	vp	a-acp	up	up	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
inuentions	inuentions	n2	inventions	invention	0
and	and	cc	and	and	0
dreames	dreames	n2	dreams	dream	0
:	:	:	:	:	0
Wherwith	Wherwith	c-crq	Wherewith	wherewith	0
the	the	dt	the	the	0
myndes	myndes	n2	minds	mind	0
of	of	pp-f	of	of	0
ma	ma	fw-fr	ma	ma	0
¦	¦	sy	¦	¦	0
ny	ny	av	nigh	nigh	0
men	men	n2	men	man	0
are	are	vbr	are	be	0
so	so	av	so	so	0
intoxicated	intoxicated	vvn	intoxicated	intoxicate	0
and	and	cc	and	and	0
poysoned	poysoned	j-vvn	poisoned	poison	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
almoste	almoste	av	almost	almost	0
impossyble	impossyble	j	impossible	impossible	0
to	to	pc-acp	to	to	0
cure	cure	vvi	cure	cure	0
and	and	cc	and	and	0
heale	heale	vvi	heal	heal	0
them	them	pno32	them	they	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
trust	trust	vvb	trust	trust	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
haue	haue	vhb	have	have	0
read	read	vvn	read	read	0
this	this	d	this	this	0
small	small	j	small	small	0
treatye	treatye	n1	treaty	treaty	0
,	,	,	,	,	0
whych	whych	r-crq	which	which	0
con	con	fw-mi	con	con	0
¦	¦	sy	¦	¦	0
taynethe	taynethe	uh	taynethe	taynethe	0
ye	ye	dt	the	the	0
myndes	myndes	n2	minds	mind	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
olde	olde	j	old	old	0
doctours	doctours	n2	doctors	doctor	0
which	which	r-crq	which	which	0
almoste	almoste	av	almost	almost	0
all	all	av-d	all	all	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
by	by	a-acp	by	by	0
and	and	cc	and	and	0
by	by	a-acp	by	by	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
apostles	apostles	n2	apostles	apostle	0
,	,	,	,	,	0
beyng	beyng	vbg	being	be	0
faythfullye	faythfullye	av-j	faithfully	faithful	0
transla	transla	fw-mi	transla	transla	0
∣	∣	sy	∣	∣	0
ted	ted	vvd	ted	t	0
for	for	p-acp	for	for	0
theyr	theyr	po32	their	their	0
erudition	erudition	n1	erudition	erudition	0
into	into	p-acp	into	into	0
their	their	po32	their	their	0
mother	mother	n1	mother	mother	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
they	they	pns32	they	they	0
(	(	(	(	(	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
them	them	pno32	them	they	0
which	which	r-crq	which	which	0
of	of	pp-f	of	of	0
ig	ig	n1	ig	ig	0
¦	¦	sy	¦	¦	0
noraunce	noraunce	n1	noraunce	noraunce	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
malyce	malyce	n1	malice	malice	0
do	do	vdb	do	do	0
erre	erre	vvi	err	err	0
,	,	,	,	,	0
wil	wil	vmb	will	will	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
ready	ready	j	ready	ready	0
to	to	pc-acp	to	to	0
forsake	forsake	vvi	forsake	forsake	0
theyr	theyr	po32	their	their	0
blynd	blynd	j	blind	blind	0
error	error	n1	error	error	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
folow	folow	vvi	follow	follow	0
&	&	cc	&	and	0
embrace	embrace	vvi	embrace	embrace	0
the	the	dt	the	the	0
truthe	truthe	n1	truth	truth	0
which	which	r-crq	which	which	0
our	our	po12	our	our	0
most	most	av-ds	most	most	0
soueraigne	soueraigne	j-jn	sovereign	sovereign	0
lord	lord	n1	lord	lord	0
,	,	,	,	,	0
ye	ye	pn22	you	you	0
King	King	n1	King	king	0
&	&	cc	&	and	0
his	his	po31	his	his	0
honorable	honorable	j	honourable	honourable	0
counsail	counsail	n1	counsel	counsel	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
furthe	furthe	av	forth	forth	0
.	.	.	.	.	1
And	And	cc	And	and	0
now	now	av	now	now	0
because	because	c-acp	because	because	0
yt	yt	pn31	that	it	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
know	know	vvi	know	know	0
yt	yt	pn31	that	it	0
youre	youre	po22	your	your	0
mastership	mastership	n1	mastership	mastership	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
alwaies	alwaies	av	always	always	0
a	a	dt	a	a	0
louer	louer	n1	lover	lover	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
hater	hater	n1	hater	hater	0
of	of	pp-f	of	of	0
superstition	superstition	n1	superstition	superstition	0
,	,	,	,	,	0
and	and	cc	and	and	0
vngodlines	vngodlines	n1	ungodliness	ungodliness	0
euer	euer	av	ever	ever	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
valiaūt	valiaūt	j	valiant	valiant	0
champione	champione	n1	champion	champion	0
of	of	pp-f	of	of	0
ye	ye	pn22	you	you	0
lord	lord	n1	lord	lord	0
,	,	,	,	,	0
wt	wt	p-acp	with	with	0
the	the	dt	the	the	0
sweard	sweard	n1	sword	sword	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
whi	whi	q-crq	whi	why	0
∣	∣	sy	∣	∣	0
che	che	pns11	i	i	0
is	is	vbz	is	be	0
gods	gods	ng1	gods	god	0
word	word	n1	word	word	0
,	,	,	,	,	0
defending	defending	vvg	defending	defend	0
the	the	dt	the	the	0
veritye	veritye	n1	verity	verity	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
yt	yt	pn31	that	it	0
vtter	vtter	vvi	utter	utter	0
ouerthrowing	ouerthrowing	vvg	overthrowing	overthrow	0
&	&	cc	&	and	0
subuersion	subuersion	n1	subversion	subversion	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
vngodly	vngodly	j	ungodly	ungodly	0
errors	errors	n2	errors	error	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
wt	wt	p-acp	with	with	0
the	the	dt	the	the	0
vehemēt	vehemēt	j	vehement	vehement	0
&	&	cc	&	and	0
godly	godly	j	godly	godly	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
worshipful	worshipful	j	worshipful	worshipful	0
men	men	n2	men	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
mastership	mastership	n1	mastership	mastership	0
is	is	vbz	is	be	0
,	,	,	,	,	0
being	being	vbg	being	be	0
plucked	plucked	vvn	plucked	pluck	0
vp	vp	a-acp	up	up	0
by	by	p-acp	by	by	0
ye	ye	pn22	you	you	0
rootes	rootes	n2	roots	root	0
,	,	,	,	,	0
wtout	wtout	p-acp	without	without	0
any	any	d	any	any	0
doubte	doubte	n1	doubt	doubt	0
,	,	,	,	,	0
the	the	dt	the	the	0
kyngdō	kyngdō	n1	kingdom	kingdom	0
Vngodlye	Vngodlye	j	Ungodly	ungodly	0
er	er	zz	er	er	0
∣	∣	sy	∣	∣	0
rours	rours	npg1-n	rours	rour	0
beynge	beynge	vbg	being	be	0
plucked	plucked	vvn	plucked	pluck	0
vp	vp	a-acp	up	up	0
bi	bi	p-acp	by	by	0
the	the	dt	the	the	0
rootes	rootes	n2	roots	root	0
,	,	,	,	,	0
Antichristes	Antichristes	npg1	Antichristes	Antichrist	0
kyngdom	kyngdom	n1	kingdom	kingdom	0
can	can	vmb	can	can	0
stand	stand	vvi	stand	stand	0
no	no	dx	no	no	0
lon	lon	zz	lon	lon	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
.	.	.	.	.	0
of	of	pp-f	of	of	0
Antichriste	Antichriste	np1	Antichriste	Antichriste	0
,	,	,	,	,	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
stand	stand	vvi	stand	stand	0
no	no	av-dx	no	no	0
longer	longer	av-jc	longer	long	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
vanish	vanish	vvb	vanish	vanish	0
away	away	av	away	away	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
mist	mist	n1	missed	mist	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
ye	ye	pn22	you	you	0
bea	bea	fw-mi	bea	bea	0
∣	∣	sy	∣	∣	0
mes	mes	fw-fr	mes	mes	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bright	bright	j	bright	bright	0
shining	shining	j-vvg	shining	shine	0
sonne	sonne	n1	son	son	0
:	:	:	:	:	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
thought	thought	vvn	thought	think	0
expedient	expedient	j	expedient	expedient	0
and	and	cc	and	and	0
mete	mete	j	meet	meet	0
to	to	pc-acp	to	to	0
dedicate	dedicate	vvi	dedicate	dedicate	0
this	this	d	this	this	0
litle	litle	j	little	little	0
work	work	n1	work	work	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
tokē	tokē	n1	token	token	0
of	of	pp-f	of	of	0
grati	grati	fw-la	grati	grati	0
¦	¦	sy	¦	¦	0
tude	tude	n1	tude	tude	0
&	&	cc	&	and	0
due	due	j-jn	due	due	0
beneuolence	beneuolence	n1	benevolence	benevolence	0
toward	toward	p-acp	towards	towards	0
your	your	po22	your	your	0
ma	ma	n1	ma	man	0
¦	¦	sy	¦	¦	0
stership	stership	n1	stership	stership	0
,	,	,	,	,	0
beseching	beseching	vvg	beseeching	beseech	0
moste	moste	av-ds	most	most	0
mekely	mekely	av-j	meekly	meek	0
,	,	,	,	,	0
yt	yt	pn31	that	it	0
ye	ye	pn22	you	you	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
wont	wont	j	wont	wont	0
goodnes	goodnes	n1	goodness	goodness	0
&	&	cc	&	and	0
facilitie	facilitie	n1	facility	facility	0
vouchsafe	vouchsafe	vvb	vouchsafe	vouchsafe	0
to	to	pc-acp	to	to	0
accept	accept	vvi	accept	accept	0
this	this	d	this	this	0
my	my	po11	my	my	0
rude	rude	j	rude	rude	0
labour	labour	n1	labour	labour	0
.	.	.	.	.	1
Herafter	Herafter	av	Hereafter	hereafter	0
wyl	wyl	vmb	will	will	0
I	I	pns11	I	i	0
set	set	vvi	set	set	0
furth	furth	av	forth	forth	0
better	better	j	better	better	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
youre	youre	po22	your	your	0
masterships	masterships	ng1	masterships	mastership	0
name	name	n1	name	name	0
,	,	,	,	,	0
wt	wt	p-acp	with	with	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ly	ly	vvi	lie	lie	0
∣	∣	sy	∣	∣	0
uing	uing	zz	uing	uing	0
god	god	n1	god	god	0
.	.	.	.	.	1
Who	Who	r-crq	Who	who	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
infinite	infinite	j	infinite	infinite	0
merciful	merciful	j	merciful	merciful	0
∣	∣	sy	∣	∣	0
nes	nes	zz	nes	nes	0
preserue	preserue	vvi	preserve	preserve	0
your	your	po22	your	your	0
good	good	j	good	good	0
mastership	mastership	n1	mastership	mastership	0
,	,	,	,	,	0
&	&	cc	&	and	0
mi	mi	fw-mi	mi	mi	0
good	good	j	good	good	0
Lady	Lady	n1	Lady	lady	0
,	,	,	,	,	0
your	your	po22	your	your	0
trew	trew	j	true	true	0
louynge	louynge	j-vvg	loving	love	0
spouse	spouse	n1	spouse	spouse	0
&	&	cc	&	and	0
wife	wife	n1	wife	wife	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
spirit	spirit	n1	spirit	spirit	0
so	so	av	so	so	0
rule	rule	vvi	rule	rule	0
and	and	cc	and	and	0
guide	guide	vvb	guide	guide	0
your	your	po22	your	your	0
hertes	hertes	n2	herts	heart	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
your	your	po22	your	your	0
affayres	affayres	n2	affairs	affair	0
,	,	,	,	,	0
yt	yt	pn31	that	it	0
what	what	r-crq	what	what	0
so	so	av	so	so	0
euer	euer	av	ever	ever	0
ye	ye	pn22	you	you	0
thynke	thynke	vvb	think	think	0
or	or	cc	or	or	0
do	do	vdb	do	do	0
,	,	,	,	,	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
glorye	glorye	n1	glory	glory	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
,	,	,	,	,	0
and	and	cc	and	and	0
saluation	saluation	n1	salvation	salvation	0
of	of	pp-f	of	of	0
youre	youre	po22	your	your	0
soules	soules	n2	souls	soul	0
.	.	.	.	.	1
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
