SOme	SOme	d	SOme	some	0
any	any	d	any	any	0
heretike	heretike	n1	heretic	heretic	0
did	did	vdd	did	do	0
ever	ever	av	ever	ever	0
renew	renew	vvi	renew	renew	0
an	an	dt	and	a	0
old	old	j	old	old	0
heresie	heresie	n1	heresy	heresy	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
particulares	particulares	fw-la	particulares	particulares	0
;	;	;	;	;	0
and	and	cc	and	and	0
neverthelesse	neverthelesse	av	nevertheless	nevertheless	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
truely	truely	av-j	truly	true	0
called	called	vvn	called	call	0
the	the	dt	the	the	0
same	same	d	same	same	0
heresie	heresie	n1	heresy	heresy	0
:	:	:	:	:	0
and	and	cc	and	and	0
we	we	pns12	we	we	0
call	call	vvb	call	call	0
them	them	pno32	them	they	0
so	so	av	so	so	0
,	,	,	,	,	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
than	than	cs	than	than	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
such	such	d	such	such	0
:	:	:	:	:	0
And	And	cc	And	and	0
when	when	c-crq	when	when	0
any	any	d	any	any	0
opinion	opinion	n1	opinion	opinion	0
hes	hes	pns31|vhz	hes	he|have	0
no	no	dx	no	no	0
other	other	j-jn	other	other	0
father	father	n1	father	father	0
nor	nor	ccx	nor	nor	0
abetoures	abetoures	n2	abetoures	abetoure	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
heretikes	heretikes	n2	heretics	heretic	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
odious	odious	j	odious	odious	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
this	this	d	this	this	0
historical	historical	j	historical	historical	0
narration	narration	n1	narration	narration	0
,	,	,	,	,	0
Beloved	Beloved	vvn	Beloved	belove	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
that	that	cst	that	that	0
this	this	d	this	this	0
doctrine	doctrine	n1	doctrine	doctrine	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
new	new	j	new	new	0
licht	licht	n1	licht	licht	0
reveled	reveled	vvd	revealed	revel	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
last	last	ord	last	last	0
age	age	n1	age	age	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
yow	yow	pn22	you	you	0
have	have	vhb	have	have	0
heard	heard	vvn	herd	hear	0
some	some	d	some	some	0
teach	teach	vvb	teach	teach	0
)	)	)	)	)	0
but	but	p-acp	but	but	0
an	an	dt	and	a	0
old	old	j	old	old	0
Jewish	Jewish	jp	Jewish	jewish	0
fancie	fancie	n1	fancy	fancy	0
and	and	cc	and	and	0
Cerinthian	Cerinthian	jp	Cerinthian	cerinthian	0
fable	fable	n1	fable	fable	0
:	:	:	:	:	0
old	old	j	old	old	0
erroures	erroures	n2	errors	error	0
ar	ar	vbr	are	be	0
lyke	lyke	av-j	like	like	0
old	old	j	old	old	0
whoores	whoores	n2	whores	whore	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	dc	more	more	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
abhorred	abhorred	vvn	abhorred	abhor	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
here	here	av	here	here	0
,	,	,	,	,	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
good	good	j	good	good	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
1	1	crd	1	1	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
heard	heard	vvn	herd	hear	0
this	this	d	this	this	0
errour	errour	n1	error	error	0
preached	preached	vvd	preached	preach	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
doctrine	doctrine	n1	doctrine	doctrine	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
(	(	(	(	(	0
albeit	albeit	cs	albeit	albeit	0
it	it	pn31	it	it	0
wes	wes	zz	wes	wes	0
first	first	ord	first	first	0
broached	broached	vvn	broached	broach	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
enemies	enemies	n2	enemies	enemy	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
)	)	)	)	)	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Authoures	Authoures	n2	Authors	author	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Apologe	Apologe	n1	Apologe	apologe	0
∣	∣	sy	∣	∣	0
ticall	ticall	j	ticall	ticall	0
narration	narration	n1	narration	narration	0
for	for	p-acp	for	for	0
Independencie	Independencie	n1	Independency	independency	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hade	hade	vhd	hade	have	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
congrega	congrega	vvd	congrega	congrega	0
∣	∣	sy	∣	∣	0
tion	tion	vvb	cion	cion	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
Millenaries	Millenaries	n2-jn	Millenaries	millenary	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
grosse	grosse	j	gross	gross	0
Anabaptistes	Anabaptistes	n2	Anabaptists	anabaptist	0
:	:	:	:	:	0
and	and	cc	and	and	0
so	so	av	so	so	0
their	their	po32	their	their	0
practise	practise	n1	practice	practice	0
manifestly	manifestly	av-j	manifestly	manifest	0
declares	declares	vvz	declares	declare	0
what	what	q-crq	what	what	0
they	they	pns32	they	they	0
write	write	vvb	write	write	0
obscurely	obscurely	av-j	obscurely	obscure	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Narration	Narration	n1	Narration	narration	0
pag	pag	n1	page	page	0
.	.	.	.	.	1
12	12	crd	12	12	0
,	,	,	,	,	0
saying	saying	vvg	saying	say	0
,	,	,	,	,	0
Wee	Wee	pns12	we	we	0
took	took	vvd	took	take	0
measure	measure	n1	measure	measure	0
of	of	pp-f	of	of	0
no	no	dx	no	no	0
mans	mans	n2	men	man	0
holy	holy	j	holy	holy	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
opinion	opinion	n1	opinion	opinion	0
,	,	,	,	,	0
whither	whither	c-crq	whither	whither	0
adverse	adverse	j	adverse	adverse	0
unto	unto	p-acp	unto	unto	0
us	us	pno12	us	we	0
,	,	,	,	,	0
&c.	&c.	av	etc.	etc	1
Towit	Towit	np1	Towit	Towit	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
∣	∣	sy	∣	∣	0
soever	soever	av	soever	soever	0
Noveller	Noveller	n1	Noveller	noveller	0
is	is	vbz	is	be	0
welcome	welcome	j-jn	welcome	welcome	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Their	Their	po32	Their	their	0
Dinah	Dinah	np1	Dinah	Dinah	0
is	is	vbz	is	be	0
libertie-of-cōscience	libertie-of-cōscience	n1	libertie-of-conscience	libertie-of-conscience	0
:	:	:	:	:	0
their	their	po32	their	their	0
grand	grand	j	grand	grand	0
amunition	amunition	n1	ammunition	ammunition	0
is	is	vbz	is	be	0
anarchie	anarchie	n1	anarchy	anarchy	0
or	or	cc	or	or	0
no-discipline	no-discipline	n1	no-discipline	no-discipline	0
;	;	;	;	;	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
call	call	vvb	call	call	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
bondage	bondage	n1	bondage	bondage	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
tied	tied	vvn	tied	tie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	0
the	the	dt	the	the	0
book	book	n1	book	book	0
of	of	pp-f	of	of	0
M.	M.	n1	M.	m.	0
Maton	Maton	np1	Maton	Maton	0
called	called	vvd	called	call	0
Israels	Israels	npg1	Israels	Israel	0
redemption	redemption	n1	redemption	redemption	0
,	,	,	,	,	0
hes	hes	pns31|vhz	hes	he|have	0
been	been	vbn	been	be	0
oft	oft	av	oft	oft	0
put	put	vvn	put	put	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
handes	handes	n2	hands	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
several	several	j	several	several	0
occasiones	occasiones	n2	occasiones	occasione	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
declaring	declaring	vvg	declaring	declare	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
point	point	n1	point	point	0
,	,	,	,	,	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
intreated	intreated	vvn	entreated	entreat	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
that	that	d	that	that	0
book	book	n1	book	book	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
:	:	:	:	:	0
wherfor	wherfor	c-crq	wherefore	wherefore	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
antidote	antidote	n1	antidote	antidote	0
.	.	.	.	.	1
Peruse	Peruse	vvb	Peruse	peruse	0
this	this	d	this	this	0
plaine	plaine	j	plain	plain	0
refutation	refutation	n1	refutation	refutation	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
:	:	:	:	:	0
wherby	wherby	c-crq	whereby	whereby	0
(	(	(	(	(	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
)	)	)	)	)	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
see	see	vvi	see	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
reward	reward	n1	reward	reward	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
serving	serving	vvg	serving	serve	0
Christ	Christ	np1	Christ	Christ	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
meat	meat	n1	meat	meat	0
that	that	cst	that	that	0
perishes	perishes	vvz	perishes	perish	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
everlafting	everlafting	vvg	everlafting	everlaft	0
lyf	lyf	n1	life	life	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Sone	Sone	av	Soon	soon	0
of	of	pp-f	of	of	0
man	man	n1	man	man	0
shall	shall	vmb	shall	shall	0
give	give	vvi	give	give	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Joh.	Joh.	np1	Joh.	Joh.	1
6.27	6.27	crd	6.27	6.27	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
comes	comes	vvz	comes	come	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
observation	observation	n1	observation	observation	0
[	[	[	[	[	0
or	or	cc	or	or	0
wordly	wordly	j	wordly	worldly	0
respect	respect	n1	respect	respect	0
and	and	cc	and	and	0
attendance	attendance	n1	attendance	attendance	0
]	]	]	]	]	0
but	but	cc-acp	but	but	0
behold	behold	vvb	behold	behold	0
!	!	!	!	!	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
within	within	p-acp	within	within	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Luk.	Luk.	np1	Luk.	Luk.	1
17.20	17.20	crd	17.20	17.20	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
long	long	j	long	long	0
immunitie	immunitie	n1	immunity	immunity	0
from	from	p-acp	from	from	0
just	just	j	just	just	0
punishment	punishment	n1	punishment	punishment	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
bodies	bodies	n2	bodies	body	0
and	and	cc	and	and	0
soules	soules	n2	souls	soul	0
in	in	p-acp	in	in	0
hell	hell	n1	hell	hell	0
,	,	,	,	,	0
so	so	av	so	so	0
our	our	po12	our	our	0
deliverance	deliverance	n1	deliverance	deliverance	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
bondage	bondage	n1	bondage	bondage	0
of	of	pp-f	of	of	0
cor	cor	fw-la	cor	cor	0
∣	∣	sy	∣	∣	0
ruption	ruption	n1	ruption	ruption	0
,	,	,	,	,	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
glorious	glorious	j	glorious	glorious	0
libertie	libertie	n1	liberty	liberty	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
childeren	childeren	n2	children	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
long	long	av-j	long	long	0
delayed	delayed	vvn	delayed	delay	0
.	.	.	.	.	1
Walk	Walk	n1	Walk	walk	0
you	you	pn22	you	you	0
therfor	therfor	av	therefore	therefore	0
in	in	p-acp	in	in	0
holynesse	holynesse	n1	holiness	holiness	0
with	with	p-acp	with	with	0
since	since	a-acp	since	since	0
∣	∣	sy	∣	∣	0
ritie	ritie	n1	ritie	ritie	0
and	and	cc	and	and	0
cheerfulnesse	cheerfulnesse	n1	cheerfulness	cheerfulness	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
becomes	becomes	vvz	becomes	become	0
the	the	dt	the	the	0
heires	heires	n2	heirs	heir	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
great	great	j	great	great	0
salvation	salvation	n1	salvation	salvation	0
,	,	,	,	,	0
and	and	cc	and	and	0
give	give	vvb	give	give	0
all	all	d	all	all	0
diligence	diligence	n1	diligence	diligence	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
your	your	po22	your	your	0
calling	calling	n-vvg	calling	call	0
and	and	cc	and	and	0
ele	ele	uh	ele	ele	0
∣	∣	sy	∣	∣	0
ction	ction	zz	ction	ction	0
sure	sure	av-j	sure	sure	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
an	an	dt	and	a	0
entrance	entrance	n1	entrance	entrance	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
ministred	ministred	vvn	ministered	minister	0
unto	unto	p-acp	unto	unto	0
you	you	pn22	you	you	0
aboun	aboun	n1	aboum	aboum	0
∣	∣	sy	∣	∣	0
dantly	dantly	av-j	dantly	dant	0
,	,	,	,	,	0
not	not	xx	not	not	0
into	into	p-acp	into	into	0
an	an	dt	and	a	0
earthly	earthly	j	earthly	earthly	0
Monarchie	Monarchie	n1	Monarchy	monarchy	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
everlasting	everlasting	j	everlasting	everlasting	0
king	king	n1	king	king	0
∣	∣	sy	∣	∣	0
dome	dome	n1	dome	dome	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
Saviour	Saviour	n1	Saviour	saviour	0
IESUS	IESUS	np1	IESUS	Jesus	0
CHRIST	CHRIST	np1	CHRIST	Christ	0
.	.	.	.	.	1
Auguste	Auguste	np1	Auguste	Auguste	0
1.	1.	crd	1.	1.	0
1644.	1644.	crd	1644.	1644.	1
