(	(	(	(	(	0
our	our	po12	our	our	0
Fleets	Fleets	n2	Fleets	fleet	0
at	at	p-acp	at	at	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
to	to	pc-acp	to	to	0
use	use	vvi	use	use	0
your	your	po22	your	your	0
own	own	d	own	own	0
language	language	n1	language	language	0
)	)	)	)	)	0
are	are	vbr	are	be	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
Walls	Walls	n2	Walls	wall	0
and	and	cc	and	and	0
Bul	Bul	n1	Bull	bull	0
∣	∣	sy	∣	∣	0
warks	warks	n2	warks	wark	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
my	my	po11	my	my	0
business	business	n1	business	business	0
here	here	av	here	here	0
to	to	pc-acp	to	to	0
recite	recite	vvi	recite	recite	0
their	their	po32	their	their	0
many	many	d	many	many	0
unkindnesses	unkindnesses	n2	unkindnesses	unkindness	0
throughout	throughout	p-acp	throughout	throughout	0
the	the	dt	the	the	0
late	late	j	late	late	0
wars	wars	n2	wars	war	0
,	,	,	,	,	0
their	their	po32	their	their	0
designed	designed	vvd	designed	design	0
protracting	protracting	vvg	protracting	protract	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
mischievous	mischievous	j	mischievous	mischievous	0
under	under	p-acp	under	under	0
∣	∣	sy	∣	∣	0
hand-siding	hand-siding	j	hand-siding	hand-siding	0
and	and	cc	and	and	0
supplying	supplying	vvg	supplying	supply	0
the	the	dt	the	the	0
publick	publick	j	public	public	0
E	E	sy	E	e	0
∣	∣	sy	∣	∣	0
nemie	nemie	n1	nemie	nemie	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
many	many	d	many	many	0
indignities	indignities	n2	indignities	indignity	0
,	,	,	,	,	0
affronts	affronts	vvz	affronts	affront	0
,	,	,	,	,	0
injuries	injuries	n2	injuries	injury	0
,	,	,	,	,	0
and	and	cc	and	and	0
intolerable	intolerable	j	intolerable	intolerable	0
provoca	provoca	fw-mi	provoca	provoca	0
∣	∣	sy	∣	∣	0
tions	tions	n2	tions	tion	0
,	,	,	,	,	0
both	both	av-d	both	both	0
before	before	p-acp	before	before	0
and	and	cc	and	and	0
since	since	p-acp	since	since	0
your	your	po22	your	your	0
settling	settling	vvg	settling	settle	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
State	State	n1	State	state	0
of	of	pp-f	of	of	0
Freedom	Freedom	n1	Freedom	freedom	0
.	.	.	.	.	1
That	That	cst	That	that	0
egregious	egregious	j	egregious	egregious	0
at	at	p-acp	at	at	0
∣	∣	sy	∣	∣	0
tempt	tempt	vvb	tempt	tempt	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
Shipping	Shipping	n-vvg	Shipping	ship	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
pretence	pretence	n1	pretence	pretence	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
friendly	friendly	j	friendly	friendly	0
salutation	salutation	n1	salutation	salutation	0
,	,	,	,	,	0
consider'd	consider'd	vvn	considered	consider	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
its	its	po31	its	its	0
Circumstances	Circumstances	n2	Circumstances	circumstance	0
,	,	,	,	,	0
may	may	vmb	may	may	0
serv	serv	vvi	serve	serve	0
in	in	p-acp	in	in	0
stead	stead	n1	stead	stead	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
it	it	pn31	it	it	0
beeing	beeing	vbg	being	be	0
indeed	indeed	av	indeed	indeed	0
such	such	d	such	such	0
a	a	dt	a	a	0
Barbarism	Barbarism	n1	Barbarism	barbarism	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
world	world	n1	world	world	0
cannot	cannot	vmbx	cannot	can	0
parallel	parallel	vvi	parallel	parallel	0
,	,	,	,	,	0
and	and	cc	and	and	0
none	none	pix	none	none	0
but	but	p-acp	but	but	0
them	them	pno32	them	they	0
∣	∣	sy	∣	∣	0
selvs	selvs	n2	selves	self	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
acted	acted	vvn	acted	act	0
;	;	;	;	;	0
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
wee	wee	pns12	we	we	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
less	less	av-dc	less	less	0
wonder	wonder	n1	wonder	wonder	0
at	at	p-acp	at	at	0
their	their	po32	their	their	0
denying	denying	vvg	denying	deny	0
it	it	pn31	it	it	0
when	when	c-crq	when	when	0
don	don	vdn	dONE	do	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
the	the	dt	the	the	0
owning	owning	vvg	owning	own	0
must	must	vmb	must	must	0
have	have	vhb	have	have	0
rendred	rendred	vvn	rendered	render	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
their	their	po32	their	their	0
present	present	j	present	present	0
enterprise	enterprise	n1	enterprise	enterprise	0
detestable	detestable	j	detestable	detestable	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
.	.	.	.	.	1
Nor	Nor	ccx	Nor	nor	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
any	any	d	any	any	0
great	great	j	great	great	0
marvel	marvel	n1	marvel	marvel	0
,	,	,	,	,	0
that	that	cst	that	that	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
many	many	d	many	many	0
matchless	matchless	j	matchless	matchless	0
affronts	affronts	vvz	affronts	affront	0
given	given	vvn	given	give	0
you	you	pn22	you	you	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
your	your	po22	your	your	0
Honors	Honors	n2	Honours	honour	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
inclination	inclination	n1	inclination	inclination	0
to	to	p-acp	to	to	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
pleased	pleased	vvn	pleased	please	0
to	to	p-acp	to	to	0
over-pass	over-pass	j	overpass	overpass	0
them	them	pno32	them	they	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Answer	Answer	n1	Answer	answer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
25	25	crd	25	25	0
of	of	pp-f	of	of	0
June	June	np1	June	June	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Ambassa	Ambassa	np1	Ambassa	Ambassa	0
∣	∣	sy	∣	∣	0
dors	dors	n2	dors	dor	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
declare	declare	vvi	declare	declare	0
notwithstanding	notwithstanding	a-acp	notwithstanding	notwithstanding	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Charges	Charges	n2	Charges	charge	0
they	they	pns32	they	they	0
put	put	vvb	put	put	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
Summer's	Summer's	n1|vbz	Summer's	summer|be	0
Prepara	Prepara	zf	Prepara	prepare	0
∣	∣	sy	∣	∣	0
tions	tions	n2	tions	tion	0
,	,	,	,	,	0
and	and	cc	and	and	0
Securitie	Securitie	n1	Security	security	0
for	for	p-acp	for	for	0
time	time	n1	time	time	0
to	to	pc-acp	to	to	0
com	com	vvi	come	come	0
by	by	p-acp	by	by	0
both	both	d	both	both	0
States	States	n2	States	state	0
contracting	contracting	vvg	contracting	contract	0
a	a	dt	a	a	0
firm	firm	j	firm	firm	0
Alliance	Alliance	n1	Alliance	alliance	0
,	,	,	,	,	0
you	you	pn22	you	you	0
were	were	vbdr	were	be	0
readie	readie	j	ready	ready	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
an	an	dt	and	a	0
end	end	n1	end	end	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
present	present	j	present	present	0
differen	differen	j	different	different	0
∣	∣	sy	∣	∣	0
ces	ces	fw-fr	ces	ces	0
(	(	(	(	(	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
marvel	marvel	n1	marvel	marvel	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
,	,	,	,	,	0
after	after	c-acp	after	after	0
so	so	av	so	so	0
great	great	j	great	great	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
descension	descension	n1	descension	descension	0
on	on	p-acp	on	on	0
your	your	po22	your	your	0
part	part	n1	part	part	0
)	)	)	)	)	0
they	they	pns32	they	they	0
should	should	vmd	should	shall	0
chuse	chuse	vvi	choose	choose	0
War	War	n1	War	war	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
it	it	pn31	it	it	0
now	now	av	now	now	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
pear's	pear's	vvz	pear's	pear'	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
War	War	n1	War	war	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
very	very	j	very	very	0
begining	begining	n-vvg	beginning	begin	0
,	,	,	,	,	0
and	and	cc	and	and	0
stood	stood	vvd	stood	stand	0
resolved	resolved	vvn	resolved	resolve	0
to	to	p-acp	to	to	0
propa	propa	n1	propa	propa	0
∣	∣	sy	∣	∣	0
gate	gate	n1	gate	gate	0
their	their	po32	their	their	0
ambitious	ambitious	j	ambitious	ambitious	0
ends	ends	n2	ends	end	0
by	by	p-acp	by	by	0
waies	waies	n2	ways	way	0
of	of	pp-f	of	of	0
vio	vio	np1	vio	Vio	0
∣	∣	sy	∣	∣	0
lence	lence	n1	lence	lence	0
,	,	,	,	,	0
and	and	cc	and	and	0
becom	becom	vvi	become	become	0
yet	yet	av	yet	yet	0
more	more	av-dc	more	more	0
unjust	unjust	j	unjust	unjust	0
,	,	,	,	,	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
do	do	vdb	do	do	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
though	though	cs	though	though	0
never	never	av-x	never	never	0
so	so	av	so	so	0
reaso	reaso	n1	reason	reason	0
∣	∣	sy	∣	∣	0
nable	nable	j	nable	nable	0
,	,	,	,	,	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
seem	seem	vvi	seem	seem	0
to	to	pc-acp	to	to	0
import	import	vvi	import	import	0
an	an	dt	and	a	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
knowledgment	knowledgment	n1	knowledgment	knowledgment	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
late	late	j	late	late	0
injustice	injustice	n1	injustice	injustice	0
.	.	.	.	.	1
And	And	cc	And	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
end	end	n1	end	end	0
that	that	cst	that	that	0
England	England	np1	England	England	0
may	may	vmb	may	may	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
true	true	j	true	true	0
taste	taste	n1	taste	taste	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
intentions	intentions	n2	intentions	intention	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
well	well	av	well	well	0
worthie	worthie	j	worthy	worthy	0
consi	consi	fw-fr	consi	consi	0
∣	∣	sy	∣	∣	0
deration	deration	n1	deration	deration	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
refused	refused	vvn	refused	refuse	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
any	any	d	any	any	0
reasonable	reasonable	j	reasonable	reasonable	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
or	or	cc	or	or	0
securitie	securitie	n1	security	security	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
brazen-front	brazen-front	n1	brazen-front	brazen-front	0
out-face	out-face	vvi	outface	outface	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
publick	publick	j	public	public	0
Manifest	Manifest	j	Manifest	manifest	0
,	,	,	,	,	0
declaring	declaring	vvg	declaring	declare	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
That	That	cst	That	that	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
never	never	av-x	never	never	0
lay	lay	vvd	lay	lie	0
down	down	a-acp	down	down	0
arms	arms	n2	arms	arm	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
steer	steer	vvb	steer	steer	0
the	the	dt	the	the	0
cours	cours	n1	course	course	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
;	;	;	;	;	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sequence	sequence	n1	sequence	sequence	0
they	they	pns32	they	they	0
seem	seem	vvb	seem	seem	0
resolved	resolved	vvd	resolved	resolve	0
never	never	av-x	never	never	0
to	to	pc-acp	to	to	0
admit	admit	vvi	admit	admit	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
upon	upon	p-acp	upon	upon	0
such	such	d	such	such	0
terms	terms	n2	terms	term	0
as	as	c-acp	as	as	0
are	are	vbr	are	be	0
inconsi	inconsi	fw-fr	inconsi	inconsi	0
∣	∣	sy	∣	∣	0
stent	stent	vvi	stent	stint	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
Honor	Honor	n1	Honour	honour	0
and	and	cc	and	and	0
Interest	Interest	n1	Interest	interest	0
,	,	,	,	,	0
and	and	cc	and	and	0
ix	ix	crd	ix	ix	0
themselvs	themselvs	px32	themselves	themselves	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
so	so	av	so	so	0
continue	continue	vvi	continue	continue	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
an	an	dt	and	a	0
irreconcileable	irreconcileable	j	irreconcileable	irreconcileable	0
enmitie	enmitie	n1	enmity	enmity	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Good	Good	j	Good	good	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
Nation	Nation	n1	Nation	nation	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
Cases	Cases	n2	Cases	case	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
Adversaries	Adversaries	n2	Adversaries	adversary	0
place	place	vvb	place	place	0
themselvs	themselvs	px32	themselves	themselves	0
at	at	p-acp	at	at	0
an	an	dt	and	a	0
unreaso	unreaso	n1	unreaso	unreaso	0
∣	∣	sy	∣	∣	0
nable	nable	j	nable	nable	0
distance	distance	n1	distance	distance	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
securitie	securitie	n1	security	security	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
State	State	n1	State	state	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
strict	strict	j	strict	strict	0
Bent	Bent	vvn	Bent	bend	0
to	to	p-acp	to	to	0
its	its	po31	its	its	0
own	own	d	own	own	0
Inte	Inte	n1	Inte	inte	0
∣	∣	sy	∣	∣	0
rest	rest	n1	rest	rest	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
more	more	av-dc	more	more	0
dangerous	dangerous	j	dangerous	dangerous	0
than	than	cs	than	than	0
Middle-Counsels	Middle-Counsels	n2	Middle-Counsels	middle-counsel	0
,	,	,	,	,	0
while	while	cs	while	while	0
an	an	dt	and	a	0
Enemie	Enemie	n1	Enemy	enemy	0
stand's	stand's	vvi|po31	stand's	stand|his	0
out	out	av	out	out	0
upon	upon	p-acp	upon	upon	0
extremities	extremities	n2	extremities	extremity	0
;	;	;	;	;	0
And	And	cc	And	and	0
what	what	q-crq	what	what	0
greater	greater	jc	greater	great	0
extremitie	extremitie	n1	extremity	extremity	0
than	than	cs	than	than	0
to	to	pc-acp	to	to	0
invade	invade	vvi	invade	invade	0
a	a	dt	a	a	0
Neighbor's	Neighbor's	ng1	Neighbor's	neighbour	0
Ter	Ter	zz	Ter	ter	0
∣	∣	sy	∣	∣	0
ritorie	ritorie	n1	ritorie	ritorie	0
,	,	,	,	,	0
and	and	cc	and	and	0
prosecute	prosecute	vvi	prosecute	prosecute	0
the	the	dt	the	the	0
Invasion	Invasion	n1	Invasion	invasion	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
de	de	fw-fr	de	de	0
∣	∣	sy	∣	∣	0
sign	sign	n1	sign	sign	0
of	of	pp-f	of	of	0
Conquest	Conquest	n1	Conquest	conquest	0
:	:	:	:	:	0
The	The	dt	The	the	0
Sea	Sea	n1	Sea	sea	0
is	is	vbz	is	be	0
indeed	indeed	av	indeed	indeed	0
your	your	po22	your	your	0
Territorie	Territorie	n1	Territory	territory	0
no	no	av-dx	no	no	0
less	less	av-dc	less	less	0
than	than	cs	than	than	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
;	;	;	;	;	0
It	It	pn31	It	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
held	held	vvn	held	hold	0
so	so	av	so	so	0
by	by	p-acp	by	by	0
all	all	d	all	all	0
Nations	Nations	n2	Nations	nation	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
unquestio	unquestio	n1	unquestio	unquestio	0
∣	∣	sy	∣	∣	0
nably	nably	av-j	nably	nable	0
subject	subject	j-jn	subject	subject	0
,	,	,	,	,	0
under	under	p-acp	under	under	0
every	every	d	every	every	0
Alteration	Alteration	n1	Alteration	alteration	0
of	of	pp-f	of	of	0
Go	Go	vvb	Go	go	0
∣	∣	sy	∣	∣	0
vernment	vernment	n1	vernment	vernment	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
enjoied	enjoied	vvn	enjoyed	enjoy	0
the	the	dt	the	the	0
Dominion	Dominion	n1	Dominion	dominion	0
by	by	p-acp	by	by	0
Land	Land	n1	Land	land	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Nether	Nether	j	Neither	nether	0
∣	∣	sy	∣	∣	0
landers	landers	zz	landers	landers	0
having	having	vhg	having	have	0
enter'd	enter'd	vvn	entered	enter	0
your	your	po22	your	your	0
Seas	Seas	n2	Seas	sea	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
defiance	defiance	n1	defiance	defiance	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
are	are	vbr	are	be	0
as	as	p-acp	as	as	0
absolute	absolute	j	absolute	absolute	0
Invaders	Invaders	n2	Invaders	invader	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
enter'd	enter'd	vvn	entered	enter	0
the	the	dt	the	the	0
Island	Island	n1	Island	island	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
just	just	j	just	just	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
Hannibal	Hannibal	np1	Hannibal	Hannibal	0
were	were	vbdr	were	be	0
again	again	av	again	again	0
in	in	p-acp	in	in	0
Italy	Italy	np1	Italy	Italy	0
,	,	,	,	,	0
or	or	cc	or	or	0
Charls	Charls	np1	Charls	Charles	0
Stuart	Stuart	np1	Stuart	Stuart	0
at	at	p-acp	at	at	0
Worcester	Worcester	np1	Worcester	Worcester	0
;	;	;	;	;	0
and	and	cc	and	and	0
the	the	dt	the	the	0
late	late	j	late	late	0
affront	affront	n1	affront	affront	0
given	given	vvn	given	give	0
near	near	av-j	near	near	0
Dover	Dover	np1	Dover	Dover	0
,	,	,	,	,	0
was	was	vbds	was	be	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
one's	one's	pig	one's	one	0
braving	braving	vvg	braving	brave	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	p-acp	before	before	0
the	the	dt	the	the	0
walls	walls	n2	walls	wall	0
of	of	pp-f	of	of	0
Rome	Rome	n1	Room	room	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
if	if	cs	if	if	0
the	the	dt	the	the	0
other	other	n-jn	other	other	0
had	had	vhd	had	have	0
com	com	vvi	come	come	0
and	and	cc	and	and	0
knockt	knockt	vvn	knocked	knock	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
gates	gates	n2	gates	gate	0
of	of	pp-f	of	of	0
London	London	np1	London	London	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
very	very	j	very	very	0
Chamber-door	Chamber-door	n1	Chamber-door	chamber-door	0
;	;	;	;	;	0
for	for	p-acp	for	for	0
,	,	,	,	,	0
that	that	cst	that	that	0
insolent	insolent	j	insolent	insolent	0
Act	Act	n1	Act	act	0
was	was	vbds	was	be	0
don	don	vdn	dONE	do	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
place	place	n1	place	place	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
our	our	po12	our	our	0
Kings	Kings	n2	Kings	king	0
heretofore	heretofore	av	heretofore	heretofore	0
were	were	vbdr	were	be	0
wont	wont	j	wont	wont	0
to	to	pc-acp	to	to	0
call	call	vvi	call	call	0
and	and	cc	and	and	0
account	account	vvi	account	account	0
their	their	po32	their	their	0
Chamber	Chamber	n1	Chamber	chamber	0
.	.	.	.	.	1
How	How	c-crq	How	how	0
nearly	nearly	av-j	nearly	near	0
these	these	d	these	these	0
things	things	n2	things	thing	0
touch	touch	vvb	touch	touch	0
the	the	dt	the	the	0
honor	honor	n1	honour	honour	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Selvs	Selvs	n2	Selves	self	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
is	is	vbz	is	be	0
well	well	av	well	well	0
apprehended	apprehended	vvn	apprehended	apprehend	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
faithful	faithful	j	faithful	faithful	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
very	very	av	very	very	0
amply	amply	av-j	amply	ample	0
instructed	instructed	vvn	instructed	instruct	0
and	and	cc	and	and	0
quickned	quickned	vvn	quickened	quicken	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
publick	publick	j	public	public	0
Declaration	Declaration	n1	Declaration	declaration	0
:	:	:	:	:	0
And	And	cc	And	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
their	their	po32	their	their	0
excee	excee	n1	excee	excee	0
∣	∣	sy	∣	∣	0
ding	ding	uh	ding	ding	0
Joie	Joie	fw-fr	Joie	joie	0
,	,	,	,	,	0
while	while	cs	while	while	0
they	they	pns32	they	they	0
see	see	vvb	see	see	0
you	you	pn22	you	you	0
acting	acting	vvg	acting	act	0
and	and	cc	and	and	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
gaging	gaging	vvg	gaging	gage	0
upon	upon	p-acp	upon	upon	0
just	just	j	just	just	0
and	and	cc	and	and	0
honorable	honorable	j	honourable	honourable	0
Grounds	Grounds	n2	Grounds	ground	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
good	good	j	good	good	0
that	that	cst	that	that	0
Right	Right	n-jn	Right	right	0
and	and	cc	and	and	0
Reputation	Reputation	n1	Reputation	reputation	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
received	received	vvn	received	receive	0
as	as	p-acp	as	as	0
inviolable	inviolable	j	inviolable	inviolable	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
Ancestors	Ancestors	n2	Ancestors	ancestor	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
,	,	,	,	,	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
their	their	po32	their	their	0
great	great	j	great	great	0
satisfaction	satisfaction	n1	satisfaction	satisfaction	0
to	to	pc-acp	to	to	0
observ	observ	vvi	observe	observe	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
ex	ex	fw-la	ex	ex	0
∣	∣	sy	∣	∣	0
cellent	cellent	uh-j	cellent	cellent	0
expressions	expressions	n2	expressions	expression	0
you	you	pn22	you	you	0
acquit	acquit	vvb	acquit	acquit	0
your	your	po22	your	your	0
selvs	selvs	n2	selves	self	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
stating	stating	vvg	stating	state	0
the	the	dt	the	the	0
case	case	n1	case	case	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Quarrel	Quarrel	vvb	Quarrel	quarrel	0
,	,	,	,	,	0
you	you	pn22	you	you	0
make	make	vvb	make	make	0
it	it	pn31	it	it	0
known	known	vvn	known	know	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
affection	affection	n1	affection	affection	0
and	and	cc	and	and	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
stancie	stancie	n1	stancie	stancie	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
labor'd	labor'd	vvn	laboured	labour	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
friendship	friendship	n1	friendship	friendship	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
United	United	j-vvn	United	unite	0
Provinces	Provinces	n2	Provinces	province	0
;	;	;	;	;	0
how	how	c-crq	how	how	0
carefully	carefully	av-j	carefully	careful	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
avoided	avoided	vvn	avoided	avoid	0
all	all	d	all	all	0
differences	differences	n2	differences	difference	0
,	,	,	,	,	0
and	and	cc	and	and	0
occasions	occasions	n2	occasions	occasion	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
warr	warr	n1	war	war	0
between	between	p-acp	between	between	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
;	;	;	;	;	0
yet	yet	av	yet	yet	0
that	that	cst	that	that	0
all	all	d	all	all	0
Overtures	Overtures	n2	Overtures	overture	0
of	of	pp-f	of	of	0
Amitie	Amitie	n1	Amity	amity	0
and	and	cc	and	and	0
nearest	nearest	js	nearest	near	0
Alliance	Alliance	n1	Alliance	alliance	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
reje	reje	j	reje	reje	0
