Gentlemen	Gentlemen	np1	Gentlemen	Gentlemen	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
the	the	dt	the	the	0
some	some	d	some	some	0
question	question	n1	question	question	0
for	for	p-acp	for	for	0
our	our	po12	our	our	0
Mordecai's	Mordecai's	ng1	Mordecai's	mordecai	0
,	,	,	,	,	0
What	What	r-crq	What	what	0
hath	hath	vhz	hath	have	0
been	been	vbn	been	be	0
done	done	vdn	done	do	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
?	?	?	?	?	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
finding	finding	vvg	finding	find	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
yet	yet	av	yet	yet	0
nothing	nothing	pix	nothing	nothing	0
is	is	vbz	is	be	0
done	done	vdn	done	do	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
it	it	pn31	it	it	0
further	further	av-jc	further	further	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
que	que	fw-fr	que	que	0
∣	∣	sy	∣	∣	0
stion	stion	n1	scion	scion	0
,	,	,	,	,	0
What	What	q-crq	What	what	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
done	done	vdn	done	do	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
?	?	?	?	?	1
God	God	np1	God	God	0
shal	shal	vmb	shall	shall	0
have	have	vhi	have	have	0
his	his	po31	his	his	0
will	will	n1	will	will	0
,	,	,	,	,	0
I	I	pns11	I	i	0
my	my	po11	my	my	0
end	end	n1	end	end	0
,	,	,	,	,	0
they	they	pns32	they	they	0
the	the	av	the	then	0
comfort	comfort	vvb	comfort	comfort	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
just	just	j	just	just	0
and	and	cc	and	and	0
brave	brave	j	brave	brave	0
an	an	dt	and	a	0
Action	Action	n1	Actium	action	0
.	.	.	.	.	1
Lincol'ns	Lincol'ns	ng1	Lincol'ns	lincol'ns	0
Inne	Inne	n1	Inn	inn	0
,	,	,	,	,	0
Ju	Ju	np1	Ju	Ju	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
6.	6.	crd	6.	6.	0
1661.	1661.	crd	1661.	1661.	1
