CAiphas	CAiphas	np1	CAiphas	CAiphas	0
realme	realme	n1	realm	realm	0
agaynst	agaynst	p-acp	against	against	0
your	your	po22	your	your	0
graces	graces	n2	graces	grace	0
noble	noble	j	noble	noble	0
predecessours	predecessours	n2	predecessors	predecessor	0
in	in	p-acp	in	in	0
tymes	tymes	n2	times	time	0
past	past	j	past	past	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
manyfest	manyfest	j	manifest	manifest	0
in	in	p-acp	in	in	0
ye	ye	pn22	you	you	0
Cronicles	Cronicles	n2	Chronicles	chronicle	0
?	?	?	?	?	1
I	I	pns11	I	i	0
trust	trust	vvb	trust	trust	0
verely	verely	av-j	verily	very	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
no	no	dx	no	no	0
suche	suche	d	such	such	0
now	now	av	now	now	0
within	within	p-acp	within	within	0
youre	youre	po22	your	your	0
realme	realme	n1	realm	realm	0
▪	▪	▪	▪	▪	0
Yf	Yf	cs	If	if	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
remembre	remembre	vvi	remember	remember	0
these	these	d	these	these	0
wordes	wordes	n2	words	word	0
of	of	pp-f	of	of	0
scripture	scripture	n1	scripture	scripture	0
:	:	:	:	:	0
Presump	Presump	j	Presump	presump	0
∣	∣	sy	∣	∣	0
tuousnes	tuousnes	n1	tuousnes	tuousnes	0
goeth	goeth	vvz	goes	go	0
before	before	p-acp	before	before	0
destrucciō	destrucciō	n1	destruction	destruction	0
,	,	,	,	,	0
Proue	Proue	vvb	Prove	prove	0
.	.	.	.	.	1
16	16	crd	16	16	0
▪	▪	▪	▪	▪	0
&	&	cc	&	and	0
after	after	p-acp	after	after	0
a	a	dt	a	a	0
proude	proude	j	proud	proud	0
stomacke	stomacke	n1	stomach	stomach	0
there	there	a-acp	there	there	0
foloweth	foloweth	vvz	followeth	follow	0
a	a	dt	a	a	0
fall	fall	n1	fallen	fall	0
.	.	.	.	.	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
now	now	av	now	now	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
these	these	d	these	these	0
vntollerable	vntollerable	j	untolerable	untolerable	0
and	and	cc	and	and	0
nomore	nomore	av	nomore	nomore	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
suffred	suffred	vvn	suffered	suffer	0
abhomi	abhomi	fw-la	abhomi	abhomi	0
¦	¦	sy	¦	¦	0
nacions	nacions	n2	nations	nation	0
?	?	?	?	?	1
Truely	Truely	av-j	Truly	true	0
euen	euen	av	even	even	0
the	the	dt	the	the	0
ignoraunce	ignoraunce	n1	ignorance	ignorance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
scripture	scripture	n1	scripture	scripture	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
how	how	q-crq	how	how	0
had	had	vhd	had	have	0
it	it	pn31	it	it	0
els	els	av	else	else	0
ben	ben	zz	ben	ben	0
possyble	possyble	j	possible	possible	0
,	,	,	,	,	0
that	that	cst	that	that	0
such	such	d	such	such	0
blyndnes	blyndnes	n1	blindness	blindness	0
shulde	shulde	vmd	should	shall	0
haue	haue	vhi	have	have	0
come	come	vvn	come	come	0
in	in	p-acp	in	in	0
to	to	p-acp	to	to	0
ye	ye	pn22	you	you	0
worlde	worlde	n1	world	world	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
ye	ye	pn22	you	you	0
lyghte	lyghte	vvi	light	light	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
worde	worde	n1	word	word	0
bene	bene	vbn	be	be	0
extyncte	extyncte	j	extyncte	extyncte	0
?	?	?	?	?	1
How	How	q-crq	How	how	0
coulde	coulde	vmd	could	can	0
men	men	n2	men	man	0
(	(	(	(	(	0
I	I	pns11	I	i	0
saye	saye	vvb	say	say	0
)	)	)	)	)	0
haue	haue	vhb	have	have	0
bene	bene	vbn	be	be	0
so	so	av	so	so	0
farre	farre	av-j	far	far	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
true	true	j	true	true	0
seruyce	seruyce	n1	service	service	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
due	due	j-jn	due	due	0
obedience	obedience	n1	obedience	obedience	0
of	of	pp-f	of	of	0
theyr	theyr	po32	their	their	0
prynce	prynce	n1	prince	prince	0
,	,	,	,	,	0
had	had	vhd	had	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
bene	bene	vbn	be	be	0
clene	clene	av-j	clean	clean	0
shut	shut	vvn	shut	shut	0
vp	vp	a-acp	up	up	0
,	,	,	,	,	0
depressed	depressed	vvn	depressed	depress	0
,	,	,	,	,	0
cast	cast	vvd	cast	cast	0
asyde	asyde	av	aside	aside	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvd	put	put	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
remembraunce	remembraunce	n1	remembrance	remembrance	0
?	?	?	?	?	1
As	As	p-acp	As	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
afore	afore	p-acp	afore	afore	0
the	the	dt	the	the	0
tyme	tyme	n1	time	time	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
noble	noble	j	noble	noble	0
kynge	kynge	n1	king	king	0
Iosias	Iosias	np1	Iosias	Josias	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
hath	hath	vhz	hath	have	0
bene	bene	vbn	be	be	0
also	also	av	also	also	0
amonge	amonge	p-acp	among	among	0
vs	vs	pno12	us	we	0
vnto	vnto	p-acp	unto	unto	0
youre	youre	po22	your	your	0
graces	graces	ng1	graces	grace	0
tyme	tyme	n1	time	time	0
:	:	:	:	:	0
by	by	p-acp	by	by	0
whose	whose	rg-crq	whose	who	0
most	most	av-ds	most	most	0
ryghteous	ryghteous	j	righteous	righteous	0
admynistracyon	admynistracyon	n1	admynistracyon	admynistracyon	0
(	(	(	(	(	0
thorowe	thorowe	p-acp	thorough	through	0
the	the	dt	the	the	0
mercyfull	mercyfull	j	merciful	merciful	0
goodnes	goodnes	n1	goodness	goodness	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
)	)	)	)	)	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
now	now	av	now	now	0
founde	founde	vvn	found	find	0
agayne,4	agayne,4	n1	agayne,4	agayne,4	0
.	.	.	.	.	1
Re	Re	fw-it	Re	re	0
.	.	.	.	.	1
22.	22.	crd	22.	22.	0
b	b	sy	b	b	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Par.	Par.	np1	Par.	Par.	0
24.	24.	crd	24.	24.	0
c	c	sy	c	c	0
.	.	.	.	.	1
✚	✚	sy	✚	✚	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dayes	dayes	n2	days	day	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
most	most	av-ds	most	most	0
vertuous	vertuous	j	virtuous	virtuous	0
kynge	kynge	n1	king	king	0
Iosias	Iosias	np1	Iosias	Josias	0
.	.	.	.	.	1
And	And	np1	And	And	0
praysed	praysed	vvd	praised	praise	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
father	father	n1	father	father	0
,	,	,	,	,	0
the	the	dt	the	the	0
sonne	sonne	n1	son	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
goost	goost	n1	ghost	ghost	0
worlde	worlde	n1	world	world	0
without	without	p-acp	without	without	0
ende	ende	n1	end	end	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
so	so	av	so	so	0
excellently	excellently	av-j	excellently	excellent	0
hath	hath	vhz	hath	have	0
endewed	endewed	vvn	endued	endue	0
youre	youre	po22	your	your	0
Prynce	Prynce	n1	Prince	prince	0
¦	¦	sy	¦	¦	0
ly	ly	vvb	lie	lie	0
hert	hert	n1	heart	heart	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
feruentnes	feruentnes	n1	feruentnes	ferventness	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
honoure	honoure	n1	honour	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
welth	welth	n1	wealth	wealth	0
of	of	pp-f	of	of	0
youre	youre	po22	your	your	0
louyng	louyng	j-vvg	loving	love	0
sub	sub	fw-la	sub	sub	0
∣	∣	sy	∣	∣	0
iectes	iectes	n2-jn	iectes	iecte	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
maye	maye	vmb	may	may	0
ryghtuously	ryghtuously	av-j	ryghtuously	ryghtuous	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
iust	iust	j	just	just	0
occasyons	occasyons	n2	occasions	occasion	0
in	in	p-acp	in	in	0
youre	youre	po22	your	your	0
persone	persone	n1	person	person	0
)	)	)	)	)	0
cōpare	cōpare	vvi	compare	compare	0
youre	youre	po22	your	your	0
hyghnes	hyghnes	n1	highness	highness	0
vnto	vnto	p-acp	unto	unto	0
that	that	d	that	that	0
noble	noble	j	noble	noble	0
and	and	cc	and	and	0
gracyous	gracyous	j	gracious	gracious	0
kynge	kynge	n1	king	king	0
,	,	,	,	,	0
yt	yt	pn31	that	it	0
lanterne	lanterne	n1	lantern	lantern	0
of	of	pp-f	of	of	0
lyghte	lyghte	n1	light	light	0
amonge	amonge	p-acp	among	among	0
pryn	pryn	av	pryn	pryn	0
¦	¦	sy	¦	¦	0
ces	ces	fw-fr	ces	ces	0
,	,	,	,	,	0
that	that	cst	that	that	0
feruent	feruent	j	fervent	fervent	0
protectour	protectour	n1	protector	protector	0
and	and	cc	and	and	0
defender	defender	n1	defender	defender	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lawes	lawes	n2	laws	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
cōmaunded	cōmaunded	vvn	commanded	command	0
straytly	straytly	av-j	straitly	strait	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
youre	youre	po22	your	your	0
grace	grace	n1	grace	grace	0
doth	doth	vdz	does	do	0
)	)	)	)	)	0
that	that	cst	that	that	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
shulde	shulde	vmd	should	shall	0
be	be	vbi	be	be	0
redde	redde	vvn	red	read	0
and	and	cc	and	and	0
taught	taught	vvn	taught	teach	0
vn	vn	p-acp	un	unto	0
¦	¦	sy	¦	¦	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
ye	ye	dt	the	the	0
people	people	n1	people	people	0
:	:	:	:	:	0
set	set	vvb	set	set	0
the	the	dt	the	the	0
prestes	prestes	n2	priests	priest	0
to	to	p-acp	to	to	0
theyr	theyr	po32	their	their	0
office	office	n1	office	office	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
:	:	:	:	:	0
destroyed	destroyed	vvd	destroyed	destroy	0
Idolatry	Idolatry	n1	Idolatry	idolatry	0
and	and	cc	and	and	0
false	false	j	false	false	0
ydols	ydols	n2	idols	idol	0
:	:	:	:	:	0
put	put	vvb	put	put	0
downe	downe	a-acp	down	down	0
all	all	d	all	all	0
euell	euell	j-jn	evil	evil	0
customes	customes	n2	customs	custom	0
and	and	cc	and	and	0
abusyons	abusyons	n2	abusions	abusion	0
:	:	:	:	:	0
set	set	vvb	set	set	0
vp	vp	a-acp	up	up	0
the	the	dt	the	the	0
true	true	j	true	true	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
noure	noure	n1	hour	hour	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
applyed	applyed	vvd	applied	apply	0
all	all	d	all	all	0
his	his	po31	his	his	0
studye	studye	n1	study	study	0
and	and	cc	and	and	0
endeuoure	endeuoure	n1	endeavour	endeavour	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ryghtuous	ryghtuous	j	righteous	righteous	0
admynistra	admynistra	fw-la	admynistra	admynistra	0
¦	¦	sy	¦	¦	0
cyon	cyon	n1	cion	cion	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
vncorrupte	vncorrupte	j	uncorrupt	uncorrupt	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
&c.	&c.	av	etc.	etc	0
O	O	uh	Oh	oh	0
what	what	q-crq	what	what	0
felicite	felicite	n1	felicity	felicity	0
was	was	vbds	was	be	0
amonge	amonge	p-acp	among	among	0
ye	ye	pn22	you	you	0
peo	peo	fw-la	peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
of	of	pp-f	of	of	0
Ierusalem	Ierusalem	np1	Ierusalem	Jerusalem	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
dayes	dayes	n2	days	day	0
?	?	?	?	?	1
And	And	cc	And	and	0
what	what	q-crq	what	what	0
prosperous	prosperous	j	prosperous	prosperous	0
health	health	n1	health	health	0
both	both	av-d	both	both	0
of	of	pp-f	of	of	0
soule	soule	n1	soul	soul	0
&	&	cc	&	and	0
body	body	n1	body	body	0
foloweth	foloweth	vvz	followeth	follow	0
the	the	dt	the	the	0
lyke	lyke	av-j	like	like	0
mynistracion	mynistracion	n1	mynistracion	mynistracion	0
in	in	p-acp	in	in	0
youre	youre	po22	your	your	0
hyghnes	hyghnes	n1	highness	highness	0
,	,	,	,	,	0
we	we	pns12	we	we	0
begynne	begynne	vvb	begin	begin	0
now	now	av	now	now	0
(	(	(	(	(	0
praysed	praysed	vvn	praised	praise	0
be	be	vbi	be	be	0
God	God	n1	God	god	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
experience	experience	n1	experience	experience	0
.	.	.	.	.	1
Ierem.	Ierem.	np1	Ierem.	Ierem.	0
44.	44.	crd	44.	44.	0
d	d	n2	worser	penny	0
Foras	Foras	p-acp	Foras	for	0
false	false	j	false	false	0
doctryne	doctryne	n1	doctrine	doctrine	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
origenall	origenall	j	origenall	origenall	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
euell	euell	j-jn	evil	evil	0
pla	pla	zz	pla	pla	0
¦	¦	sy	¦	¦	0
ges	ges	n1	ges	guess	0
and	and	cc	and	and	0
destruccyon	destruccyon	n1	destruction	destruction	0
,	,	,	,	,	0
so	so	av	so	so	0
is	is	vbz	is	be	0
ye	ye	dt	the	the	0
true	true	j	true	true	0
executynge	executynge	n-vvg	executing	execute	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lawe	lawe	n1	law	law	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
ād	ād	cc	and	and	0
the	the	dt	the	the	0
preachyng	preachyng	vvg	preaching	preach	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
the	the	dt	the	the	0
mother	mother	n1	mother	mother	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
godly	godly	j	godly	godly	0
prosperite	prosperite	n1	prosperity	prosperity	0
.	.	.	.	.	1
The	The	dt	The	the	0
onely	onely	j	only	only	0
worde	worde	n1	word	word	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
(	(	(	(	(	0
I	I	pns11	I	i	0
saye	saye	vvb	say	say	0
)	)	)	)	)	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
felicite	felicite	n1	felicity	felicity	0
,	,	,	,	,	0
Sapie	Sapie	n1	Sapie	sapie	0
.	.	.	.	.	1
7.	7.	crd	7.	7.	0
b	b	sy	b	b	0
.	.	.	.	.	0
it	it	pn31	it	it	0
bryngeth	bryngeth	vvz	bringeth	bring	0
all	all	d	all	all	0
goodnes	goodnes	n1	goodness	goodness	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
,	,	,	,	,	0
it	it	pn31	it	it	0
bryngeth	bryngeth	vvz	bringeth	bring	0
lernynge	lernynge	n1	learning	learning	0
,	,	,	,	,	0
it	it	pn31	it	it	0
gē	gē	fw-la	gē	gē	0
∣	∣	sy	∣	∣	0
dreth	dreth	vvz	dreth	der	0
vnderstondynge	vnderstondynge	vvg	understanding	understand	0
,	,	,	,	,	0
it	it	pn31	it	it	0
causeth	causeth	vvz	causeth	cause	0
good	good	j	good	good	0
workes	workes	n2	works	work	0
,	,	,	,	,	0
it	it	pn31	it	it	0
maketh	maketh	vvz	makes	make	0
chyldren	chyldren	n2	children	child	0
of	of	pp-f	of	of	0
obedience	obedience	n1	obedience	obedience	0
,	,	,	,	,	0
breuely	breuely	av-j	breuely	breue	0
,	,	,	,	,	0
it	it	pn31	it	it	0
teacheth	teacheth	vvz	teaches	teach	0
all	all	d	all	all	0
estates	estates	n2	estates	estate	0
theyr	theyr	po32	their	their	0
office	office	n1	office	office	0
and	and	cc	and	and	0
duety	duety	n1	duty	duty	0
.	.	.	.	.	1
Seynge	Seynge	vvg	Sing	sing	0
then	then	av	then	then	0
that	that	cst	that	that	0
the	the	dt	the	the	0
scrip	scrip	n1	scrip	scrip	0
∣	∣	sy	∣	∣	0
ture	ture	n1	ture	ture	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
teacheth	teacheth	vvz	teaches	teach	0
vs	vs	pno12	us	we	0
euery	euery	d	every	every	0
thynge	thynge	n1	thing	thing	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
,	,	,	,	,	0
both	both	d	both	both	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
oughte	oughte	vmd	ought	ought	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
oughte	oughte	vmd	ought	ought	0
to	to	pc-acp	to	to	0
leaue	leaue	vvi	leave	leave	0
vndone	vndone	vvn	undone	undo	0
:	:	:	:	:	0
whome	whome	ro-crq	whom	who	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
bounde	bounde	vvn	bound	bind	0
to	to	pc-acp	to	to	0
obey	obey	vvi	obey	obey	0
,	,	,	,	,	0
and	and	cc	and	and	0
whome	whome	r-crq	whom	who	0
we	we	pns12	we	we	0
shulde	shulde	vmd	should	shall	0
not	not	xx	not	not	0
obeye	obeye	vvi	obey	obey	0
:	:	:	:	:	0
therfore	therfore	av	therefore	therefore	0
(	(	(	(	(	0
I	I	pns11	I	i	0
saye	saye	vvb	say	say	0
)	)	)	)	)	0
it	it	pn31	it	it	0
causeth	causeth	vvz	causeth	cause	0
all	all	d	all	all	0
prosperite	prosperite	n1	prosperity	prosperity	0
,	,	,	,	,	0
and	and	cc	and	and	0
setteth	setteth	vvz	sets	set	0
euery	euery	d	every	every	0
thyng	thyng	n1	thing	thing	0
in	in	p-acp	in	in	0
frame	frame	n1	frame	frame	0
:	:	:	:	:	0
and	and	cc	and	and	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
taught	taught	vvn	taught	teach	0
and	and	cc	and	and	0
knowen	knowen	vvn	known	know	0
,	,	,	,	,	0
it	it	pn31	it	it	0
lyghteneth	lyghteneth	vvz	lyghteneth	lyghten	0
all	all	d	all	all	0
darkenesses	darkenesses	n2	darknesses	darkness	0
,	,	,	,	,	0
cōfor	cōfor	n1	comfort	comfort	0
∣	∣	sy	∣	∣	0
teth	teth	vvz	teth	t	0
all	all	d	all	all	0
sory	sory	j	sorry	sorry	0
hertes	hertes	n2	herts	heart	0
,	,	,	,	,	0
leaueth	leaueth	vvz	leaveth	leave	0
no	no	dx	no	no	0
poore	poore	j	poor	poor	0
man	man	n1	man	man	0
vnhelped	vnhelped	j-vvn-u	unhelped	unhelp	0
,	,	,	,	,	0
suffreth	suffreth	vvz	suffers	suffer	0
nothynge	nothynge	pix	nothing	nothing	0
amysse	amysse	av	amiss	amiss	0
vna	vna	fw-la	vna	una	0
¦	¦	sy	¦	¦	0
mended	mended	vvn	mended	mend	0
,	,	,	,	,	0
letteth	letteth	vvz	lets	let	0
no	no	dx	no	no	0
prynce	prynce	n1	prince	prince	0
be	be	vbb	be	be	0
disobeyed	disobeyed	vvn	disobeyed	disobey	0
,	,	,	,	,	0
permytteth	permytteth	vvz	permytteth	permyt	0
no	no	dx	no	no	0
heresie	heresie	n1	heresy	heresy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
preached	preached	vvn	preached	preach	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
refourmeth	refourmeth	vvz	refourmeth	refourm	0
all	all	d	all	all	0
thinges	thinges	n2	things	thing	0
,	,	,	,	,	0
amēdeth	amēdeth	vvz	amendeth	amend	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
amysse	amysse	av	amiss	amiss	0
,	,	,	,	,	0
and	and	cc	and	and	0
setteth	setteth	vvz	sets	set	0
euery	euery	d	every	every	0
thynge	thynge	n1	thing	thing	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
.	.	.	.	.	1
And	And	cc	And	and	0
why	why	q-crq	why	why	0
?	?	?	?	?	0
because	because	c-acp	because	because	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
geuen	geuen	vvn	given	give	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
inspiracyon	inspiracyon	n1	inspiration	inspiration	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
therfore	therfore	av	therefore	therefore	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
euer	euer	av	ever	ever	0
bryn	bryn	av	bryn	bryn	0
∣	∣	sy	∣	∣	0
gynge	gynge	n1	ging	ging	0
profyte	profyte	n1	profit	profit	0
and	and	cc	and	and	0
frute	frute	n1	fruit	fruit	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
teachynge	teachynge	vvg	teaching	teach	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
improuynge	improuynge	vvg	improving	improve	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
amendynge	amendynge	vvg	amending	amend	0
and	and	cc	and	and	0
refour	refour	n1	refour	refour	0
∣	∣	sy	∣	∣	0
myng	myng	j	ming	ming	0
all	all	d	all	all	0
thē	thē	pno32	them	they	0
yt	yt	pn31	that	it	0
wyl	wyl	vmb	will	will	0
receaue	receaue	vvi	receive	receive	0
it,2	it,2	n1	it,2	it,2	0
.	.	.	.	.	1
Tim.	Tim.	np1	Tim.	Tim.	0
3.	3.	crd	3.	3.	0
b	b	sy	b	b	0
.	.	.	.	.	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
parfecte	parfecte	vvi	parfecte	parfecte	0
&	&	cc	&	and	0
mete	mete	vvi	meet	mete	0
vnto	vnto	p-acp	unto	unto	0
all	all	d	all	all	0
good	good	j	good	good	0
workes	workes	n2	works	work	0
.	.	.	.	.	1
Considerynge	Considerynge	vvg	Considering	considere	0
now	now	av	now	now	0
(	(	(	(	(	0
most	most	av-ds	most	most	0
gracyous	gracyous	j	gracious	gracious	0
prynce	prynce	n1	prince	prince	0
)	)	)	)	)	0
the	the	dt	the	the	0
inestimable	inestimable	j	inestimable	inestimable	0
treasure	treasure	n1	treasure	treasure	0
,	,	,	,	,	0
frute	frute	n1	fruit	fruit	0
&	&	cc	&	and	0
pro	pro	fw-la	pro	pro	0
¦	¦	sy	¦	¦	0
sperite	sperite	n1	sperite	sperite	0
euerlastynge	euerlastynge	j	everlasting	everlasting	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
geueth	geueth	vvz	giveth	give	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
worde	worde	n1	word	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
trustynge	trustynge	vvg	trusting	trust	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
infy	infy	vvi	infy	infy	0
∣	∣	sy	∣	∣	0
nite	nite	j	nite	nite	0
goodnes	goodnes	n1	goodness	goodness	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
wolde	wolde	vmd	would	will	0
brynge	brynge	vvi	bring	bring	0
my	my	po11	my	my	0
symple	symple	j	simple	simple	0
and	and	cc	and	and	0
rude	rude	j	rude	rude	0
laboure	laboure	n1	labour	labour	0
herin	herin	zz	herin	herin	0
to	to	p-acp	to	to	0
good	good	j	good	good	0
ef	ef	pp-f	ef	of	0
∣	∣	sy	∣	∣	0
fecte	fecte	n2	fecte	foot	0
,	,	,	,	,	0
therfore	therfore	av	therefore	therefore	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
goost	goost	n1	ghost	ghost	0
moued	moued	vvd	moved	move	0
other	other	j-jn	other	other	0
mē	mē	n2	men	man	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
the	the	dt	the	the	0
cost	cost	n1	cost	cost	0
herof	herof	av	hereof	hereof	0
,	,	,	,	,	0
so	so	av	so	so	0
was	was	vbds	was	be	0
I	I	pns11	I	i	0
bol	bol	vvb	bol	bol	0
∣	∣	sy	∣	∣	0
dened	dened	vvn	dened	den	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
laboure	laboure	n1	labour	labour	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
Agayne	Agayne	av	Again	again	0
,	,	,	,	,	0
consyderynge	consyderynge	vvg	considering	consider	0
youre	youre	po22	your	your	0
Imperiall	Imperiall	j-jn	Imperial	imperial	0
ma	ma	n1	ma	man	0
¦	¦	sy	¦	¦	0
iestye	iestye	n1	iestye	iestye	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
my	my	po11	my	my	0
naturall	naturall	j	natural	natural	0
soueraigne	soueraigne	j-jn	sovereign	sovereign	0
liege	liege	n1	liege	liege	0
Lorde	Lorde	n1	Lord	lord	0
&	&	cc	&	and	0
chefe	chefe	j-jn	chief	chief	0
heade	heade	n1	head	head	0
of	of	pp-f	of	of	0
ye	ye	dt	the	the	0
church	church	n1	church	church	0
of	of	pp-f	of	of	0
Englōde	Englōde	np1	Englōde	Englōde	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
the	the	dt	the	the	0
true	true	j	true	true	0
defender	defender	n1	defender	defender	0
and	and	cc	and	and	0
maynteyner	maynteyner	n1	maynteyner	maynteyner	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
lawes	lawes	n2	laws	law	0
,	,	,	,	,	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
it	it	pn31	it	it	0
my	my	po11	my	my	0
dutye	dutye	n1	duty	duty	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
belonge	belonge	vvi	belong	belong	0
vnto	vnto	p-acp	unto	unto	0
my	my	po11	my	my	0
allegiaunce	allegiaunce	n1	allegiance	allegiance	0
,	,	,	,	,	0
