BY	BY	p-acp	BY	by	0
Jonathan	Jonathan	np1	Jonathan	Jonathan	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
his	his	po31	his	his	0
soule	soule	n1	soul	soul	0
fainted	fainted	vvd	fainted	faint	0
.	.	.	.	.	1
This	This	d	This	this	0
peace	peace	n1	peace	peace	0
is	is	vbz	is	be	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
Christs	Christs	npg1	Christs	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christ	Christ	np1	Christ	Christ	0
is	is	vbz	is	be	0
GODS	GODS	npg1	GODS	God	0
,	,	,	,	,	0
Whose	Whose	r-crq	Whose	who	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
Whom	Whom	ro-crq	Whom	who	0
you	you	pn22	you	you	0
serve	serve	vvb	serve	serve	0
.	.	.	.	.	1
This	This	d	This	this	0
peace	peace	n1	peace	peace	0
is	is	vbz	is	be	0
yours	yours	png22	yours	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
it	it	pn31	it	it	0
passeth	passeth	vvz	passes	pass	0
all	all	d	all	all	0
understanding	understanding	n1	understanding	understanding	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
heare	heare	vvi	hear	hear	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
comfortable	comfortable	j	comfortable	comfortable	0
word	word	n1	word	word	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
was	was	vbds	was	be	0
spoken	spoken	vvn	spoken	speak	0
,	,	,	,	,	0
Well	Well	av	Well	well	0
done	done	vdn	done	do	0
good	good	j	good	good	0
and	and	cc	and	and	0
faithfull	faithfull	j	faithful	faithful	0
servant	servant	n1	servant	servant	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
heritage	heritage	n1	heritage	heritage	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
feare	feare	vvb	fear	fear	0
the	the	dt	the	the	0
LORD	LORD	n1	LORD	lord	0
;	;	;	;	;	0
hard	hard	j	hard	hard	0
words	words	n2	words	word	0
and	and	cc	and	and	0
ungodly	ungodly	j	ungodly	ungodly	0
deeds	deeds	n2	deeds	deed	0
cannot	cannot	vmbx	cannot	can	0
discourage	discourage	vvi	discourage	discourage	0
you	you	pn22	you	you	0
now	now	av	now	now	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
security	security	n1	security	security	0
Christum	Christum	np1	Christum	Christum	0
sse	sse	fw-la	sse	sse	0
cum	cum	fw-la	cum	cum	0
Pa	Pa	wd	Pa	pa	0
summa	summa	fw-it	summa	summa	0
secui	secui	fw-la	secui	secui	0
∣	∣	sy	∣	∣	0
tas	tas	fw-la	tas	tas	0
:	:	:	:	:	0
Paulum	Paulum	fw-la	Paulum	paulum	0
as	as	c-acp	as	as	0
∣	∣	sy	∣	∣	0
se	se	fw-la	se	se	0
cum	cum	fw-la	cum	cum	0
Christo	Christo	fw-la	Christo	christo	0
summa	summa	fw-la	summa	summa	0
foelici	foelici	fw-la	foelici	foelici	0
∣	∣	sy	∣	∣	0
tas	tas	zz	tas	tas	0
.	.	.	.	.	1
1	1	crd	1	1	0
Thes.	Thes.	np1	Thes.	Thes.	1
4.	4.	crd	4.	4.	0
17	17	crd	17	17	0
,	,	,	,	,	1
18.	18.	crd	18.	18.	0
;	;	;	;	;	0
you	you	pn22	you	you	0
shal	shal	vmb	shall	shall	0
be	be	vbi	be	be	0
with	with	p-acp	with	with	0
Him	Him	pno31	Him	he	0
anon	anon	av	anon	anon	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
happinesse	happinesse	n1	happiness	happiness	0
;	;	;	;	;	0
for	for	c-acp	for	for	0
ever	ever	av	ever	ever	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
comfort	comfort	vvi	comfort	comfort	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
words	words	n2	words	word	0
.	.	.	.	.	1
Heare	Heare	vvb	Hear	hear	0
me	me	pno11	me	i	0
with	with	p-acp	with	with	0
patience	patience	n1	patience	patience	0
one	one	crd	one	one	0
word	word	n1	word	word	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
touching	touching	vvg	touching	touch	0
the	the	dt	the	the	0
successe	successe	n1	success	success	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
work	work	n1	work	work	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
security	security	n1	security	security	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
great	great	j	great	great	0
City	City	n1	City	city	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
made	made	vvn	made	make	0
you	you	pn22	you	you	0
a	a	dt	a	a	0
Watch	Watch	n1	Watch	watch	0
∣	∣	sy	∣	∣	0
man	man	n1	man	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
hath	hath	vhz	hath	have	0
found	found	vvn	found	find	0
you	you	pn22	you	you	0
faithfull	faithfull	j	faithful	faithful	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
Surely	Surely	np1	Surely	Surely	0
,	,	,	,	,	0
surely	surely	av-j	surely	sure	0
,	,	,	,	,	0
the	the	dt	the	the	0
work	work	n1	work	work	0
shal	shal	vmb	shall	shall	0
prosper	prosper	vvi	prosper	prosper	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
wrought	wrought	vvn	wrought	wrought	0
by	by	p-acp	by	by	0
God	God	np1	God	God	0
;	;	;	;	;	0
your	your	po22	your	your	0
City	City	n1	City	city	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
destroyed	destroyed	vvn	destroyed	destroy	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
GODS	GODS	npg1	GODS	God	0
City	City	n1	City	city	0
.	.	.	.	.	1
Surely	Surely	np1	Surely	Surely	0
a	a	dt	a	a	0
work	work	n1	work	work	0
carryed	carryed	vvd	carried	carry	0
on	on	a-acp	on	on	0
with	with	p-acp	with	with	0
so	so	av	so	so	0
many	many	d	many	many	0
hands	hands	n2	hands	hand	0
and	and	cc	and	and	0
hearts	hearts	n2	hearts	heart	0
;	;	;	;	;	0
so	so	av	so	so	0
much	much	d	much	much	0
life	life	n1	life	life	0
,	,	,	,	,	0
and	and	cc	and	and	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
love	love	n1	love	love	0
,	,	,	,	,	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
can	can	vmb	can	can	0
∣	∣	sy	∣	∣	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
disappointed	disappointed	vvn	disappointed	disappoint	0
of	of	pp-f	of	of	0
its	its	po31	its	its	0
end	end	n1	end	end	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
City	City	n1	City	city	0
Where	Where	c-crq	Where	where	0
are	are	vbr	are	be	0
many	many	d	many	many	0
thousands	thousands	crd	thousands	thousand	0
that	that	cst	that	that	0
cannot	cannot	vmbx	cannot	can	0
speak	speak	vvi	speak	speak	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
is	is	vbz	is	be	0
their	their	po32	their	their	0
language	language	n1	language	language	0
very	very	av	very	very	0
moving	moving	vvg	moving	move	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Lord	Lord	n1	Lord	lord	0
.	.	.	.	.	1
Jonah	Jonah	np1	Jonah	Jonah	0
4.	4.	crd	4.	4.	0
11.	11.	crd	11.	11.	0
,	,	,	,	,	0
her	her	po31	her	her	0
fil	fil	vvi	fill	fill	0
∣	∣	sy	∣	∣	0
thinesse	thinesse	n1	thinesse	thinesse	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
skirts	skirts	n2	skirts	skirt	0
Lam.	Lam.	np1	Lam.	Lam.	1
1	1	crd	1	1	0
9.	9.	crd	9.	9	1
;	;	;	;	;	0
Ai	Ai	fw-fr	Ai	ai	0
and	and	cc	and	and	0
upon	upon	p-acp	upon	upon	0
her	her	po31	her	her	0
forehead	forehead	n1	forehead	forehead	0
too	too	av	too	too	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
yet	yet	av	yet	yet	0
a	a	dt	a	a	0
righteous	righteous	j	righteous	righteous	0
people	people	n1	people	people	0
are	are	vbr	are	be	0
there	there	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
Gaius	Gaius	np1	Gaius	Gaius	0
mine	mine	po11	mine	my	0
Host	Host	n1	Host	host	0
Rom.	Rom.	np1	Rom.	Rom.	1
16.	16.	crd	16.	16.	0
23.	23.	crd	23.	23.	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
:	:	:	:	:	0
She	She	pns31	She	she	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
refuge	refuge	n1	refuge	refuge	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
op	op	j	open	open	0
∣	∣	sy	∣	∣	0
pressed	pressed	vvn	pressed	press	0
,	,	,	,	,	0
a	a	dt	a	a	0
great	great	j	great	great	0
Sanctuarie	Sanctuarie	n1	Sanctuary	sanctuary	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
The	The	dt	The	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
Jacobs	Jacobs	np1	Jacobs	Jacobs	0
trouble	trouble	n1	trouble	trouble	0
.	.	.	.	.	1
Jer.	Jer.	np1	Jer.	Jer.	0
30.	30.	crd	30.	30.	0
7.	7.	crd	7.	7.	0
time	time	n1	time	time	0
;	;	;	;	;	0
and	and	cc	and	and	0
much	much	d	much	much	0
good	good	j	good	good	0
is	is	vbz	is	be	0
found	found	vvn	found	find	0
there	there	a-acp	there	there	0
:	:	:	:	:	0
We	We	pns12	We	we	0
doe	doe	vdb	do	do	0
not	not	xx	not	not	0
boast	boast	vvi	boast	boast	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
goodnesse	goodnesse	n1	goodness	goodness	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
we	we	pns12	we	we	0
boast	boast	vvb	boast	boast	0
in	in	p-acp	in	in	0
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
Who	Who	r-crq	Who	who	0
hath	hath	vhz	hath	have	0
instructed	instructed	vvn	instructed	instruct	0
her	her	pno31	her	she	0
to	to	pc-acp	to	to	0
discre	discre	vvi	discre	discre	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
stand	stand	vvi	stand	stand	0
up	up	a-acp	up	up	0
for	for	p-acp	for	for	0
Him	Him	pno31	Him	he	0
and	and	cc	and	and	0
His	His	po31	His	his	0
Cause	Cause	n1	Cause	cause	0
above	above	p-acp	above	above	0
all	all	d	all	all	0
the	the	dt	the	the	0
Cities	Cities	n2	Cities	city	0
,	,	,	,	,	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
or	or	cc	or	or	0
ever	ever	av	ever	ever	0
were	were	vbdr	were	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
.	.	.	.	.	1
Surely	Surely	np1	Surely	Surely	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
will	will	vmb	will	will	0
watch	watch	vvi	watch	watch	0
over	over	p-acp	over	over	0
her	her	pno31	her	she	0
;	;	;	;	;	0
&	&	cc	&	and	0
her	her	po31	her	her	0
Watch	Watch	n1	Watch	watch	0
∣	∣	sy	∣	∣	0
men	men	n1	men	man	0
think	think	vvi	think	think	0
so	so	av	so	so	0
too	too	av	too	too	0
,	,	,	,	,	0
&	&	cc	&	and	0
pray	pray	vvb	pray	pray	0
for	for	p-acp	for	for	0
her	her	po31	her	her	0
night	night	n1	night	night	0
and	and	cc	and	and	0
day	day	n1	day	day	0
.	.	.	.	.	1
And	And	cc	And	and	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	n1	cause	cause	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
such	such	d	such	such	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
never	never	av-x	never	never	0
sought	sought	vvd	sought	seek	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
vaine	vaine	j	vain	vain	0
,	,	,	,	,	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
bold	bold	j	bold	bold	0
and	and	cc	and	and	0
confident	confident	j	confident	confident	0
,	,	,	,	,	0
That	That	cst	That	that	0
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
will	will	vmb	will	will	0
watch	watch	vvi	watch	watch	0
over	over	p-acp	over	over	0
this	this	d	this	this	0
City	City	n1	City	city	0
for	for	p-acp	for	for	0
good	good	j	good	good	0
,	,	,	,	,	0
it	it	pn31	it	it	0
shal	shal	vmb	shall	shall	0
stil	stil	av	still	still	0
be	be	vbi	be	be	0
said	said	vvn	said	say	0
,	,	,	,	,	0
The	The	dt	The	the	0
LORD	LORD	n1	LORD	lord	0
helpeth	helpeth	vvz	helpeth	help	0
them	them	pno32	them	they	0
;	;	;	;	;	0
The	The	dt	The	the	0
North	North	n1	North	north	0
shall	shall	vmb	shall	shall	0
give	give	vvi	give	give	0
in	in	p-acp	in	in	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
,	,	,	,	,	0
the	the	dt	the	the	0
south	south	n1	south	south	0
shal	shal	vmb	shall	shall	0
not	not	xx	not	not	0
keep	keep	vvi	keep	keep	0
back	back	av	back	back	0
:	:	:	:	:	0
the	the	dt	the	the	0
East	East	n1	East	east	0
and	and	cc	and	and	0
West	West	n1	West	west	0
shall	shall	vmb	shall	shall	0
confer	confer	vvi	confer	confer	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
bles	bles	n2	bles	ble	0
∣	∣	sy	∣	∣	0
sings	sings	vvz	sings	sing	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Land	Land	n1	Land	land	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sea.	Sea.	n1	Sea.	sea	1
But	But	p-acp	But	but	0
this	this	d	this	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
plement	plement	n1	plement	plement	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
,	,	,	,	,	0
Salvations	Salvations	n2	Salvations	salvation	0
will	will	vmb	will	will	0
God	God	np1	God	God	0
appoint	appoint	vvi	appoint	appoint	0
for	for	p-acp	for	for	0
walls	walls	n2	walls	wall	0
and	and	cc	and	and	0
Bulwarks	Bulwarks	n2	Bulwarks	bulwark	0
.	.	.	.	.	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
conclude	conclude	vvi	conclude	conclude	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
close	close	j	close	close	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Psalm	Psalm	n1	Psalm	psalm	0
,	,	,	,	,	0
Let	Let	vvb	Let	let	0
Ps.	Ps.	np1	Ps.	Ps.	1
48.	48.	crd	48.	48.	0
11	11	crd	11	11	0
,	,	,	,	,	0
12	12	crd	12	12	0
,	,	,	,	,	0
13	13	crd	13	13	0
mount	mount	n1	mount	mount	0
Sion	Sion	np1	Sion	Zion	0
rejoyce	rejoyce	vvi	rejoice	rejoice	0
,	,	,	,	,	0
let	let	vvb	let	let	0
the	the	dt	the	the	0
daughters	daughters	n2	daughters	daughter	0
of	of	pp-f	of	of	0
Judah	Judah	np1	Judah	Judah	0
be	be	vbb	be	be	0
glad	glad	j	glad	glad	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
Thy	Thy	po21	Thy	thy	0
judgements	judgements	n2	judgements	judgement	0
:	:	:	:	:	0
walk	walk	vvb	walk	walk	0
about	about	p-acp	about	about	0
Sion	Sion	np1	Sion	Zion	0
,	,	,	,	,	0
and	and	cc	and	and	0
go	go	vvb	go	go	0
round	round	av-j	round	round	0
about	about	p-acp	about	about	0
her	her	pno31	her	she	0
,	,	,	,	,	0
tell	tell	vvb	tell	tell	0
the	the	dt	the	the	0
towers	towers	n2	towers	tower	0
thereof	thereof	av	thereof	thereof	0
(	(	(	(	(	0
A	A	dt	A	a	0
goodly	goodly	j	goodly	goodly	0
prospect	prospect	n1	prospect	prospect	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
such	such	d	such	such	0
a	a	dt	a	a	0
time	time	n1	time	time	0
)	)	)	)	)	0
Mark	Mark	vvb	Mark	mark	0
ye	ye	pn22	you	you	0
well	well	av	well	well	0
her	her	po31	her	her	0
Bulwarks	Bulwarks	n2	Bulwarks	bulwark	0
,	,	,	,	,	0
consider	consider	vvb	consider	consider	0
her	her	po31	her	her	0
palaces	palaces	n2	palaces	palace	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
tell	tell	vvi	tell	tell	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
generation	generation	n1	generation	generation	0
following	following	vvg	following	follow	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
shall	shall	vmb	shall	shall	0
they	they	pns32	they	they	0
tell	tell	vvi	tell	tell	0
?	?	?	?	?	0
or	or	cc	or	or	0
what	what	q-crq	what	what	0
is	is	vbz	is	be	0
this	this	d	this	this	0
strength	strength	n1	strength	strength	0
?	?	?	?	?	0
wherein	wherein	q-crq	wherein	wherein	0
doth	doth	vdz	does	do	0
it	it	pn31	it	it	0
consist	consist	vvi	consist	consist	0
?	?	?	?	?	0
or	or	cc	or	or	0
where	where	q-crq	where	where	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
?	?	?	?	?	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
visible	visible	j	visible	visible	0
.	.	.	.	.	1
It	It	pn31	It	it	0
follows	follows	vvz	follows	follow	0
,	,	,	,	,	0
For	For	c-acp	For	for	0
This	This	d	This	this	0
GOD	GOD	np1	GOD	God	0
is	is	vbz	is	be	0
our	our	po12	our	our	0
GOD	GOD	np1	GOD	God	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
and	and	cc	and	and	0
ever	ever	av	ever	ever	0
:	:	:	:	:	0
He	He	pns31	He	he	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
our	our	po12	our	our	0
guide	guide	n1	guide	guide	0
even	even	av	even	even	0
Psal.	Psal.	np1	Psal.	Psal.	1
41.	41.	crd	41.	41.	0
13.	13.	crd	13.	13.	0
unto	unto	p-acp	unto	unto	0
death	death	n1	death	death	0
.	.	.	.	.	1
Blessed	Blessed	j-vvn	Blessed	bless	0
be	be	vbb	be	be	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
God	God	np1	God	God	0
of	of	pp-f	of	of	0
Israel	Israel	np1	Israel	Israel	0
from	from	p-acp	from	from	0
everlasting	everlasting	j	everlasting	everlasting	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
everlasting	everlasting	j	everlasting	everlasting	0
.	.	.	.	.	1
AMEN	AMEN	uh-n	AMEN	amen	0
and	and	cc	and	and	0
AMEN	AMEN	uh-n	AMEN	amen	0
.	.	.	.	.	1
