IT's	IT's	pn31|vbz	IT's	it|be	0
especially	especially	av-j	especially	especial	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
unskilful	unskilful	j	unskilful	unskilful	0
unexperienced	unexperienced	j	unexperienced	unexperienced	0
,	,	,	,	,	0
young	young	j	young	young	0
Beginner	Beginner	n1	Beginner	beginner	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
This	This	d	This	this	0
I	I	pns11	I	i	0
humble	humble	vvb	humble	humble	0
crave	crave	vvb	crave	crave	0
your	your	po22	your	your	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
nours	nours	ng1	nours	nours	0
Patronage	Patronage	n1	Patronage	patronage	0
,	,	,	,	,	0
that	that	cst	that	that	0
under	under	p-acp	under	under	0
your	your	po22	your	your	0
Names	Names	n2	Names	name	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
appear	appear	vvi	appear	appear	0
in	in	p-acp	in	in	0
publique	publique	j	public	public	0
.	.	.	.	.	1
And	And	cc	And	and	0
vouchsafe	vouchsafe	vvb	vouchsafe	vouchsafe	0
also	also	av	also	also	0
your	your	po22	your	your	0
Protection	Protection	n1	Protection	protection	0
unto	unto	p-acp	unto	unto	0
a	a	dt	a	a	0
poor	poor	j	poor	poor	0
Orphan	Orphan	n1	Orphan	orphan	0
The	The	dt	The	the	0
Destructi	Destructi	n1	Destructi	destructi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
of	of	pp-f	of	of	0
in-bred	in-bred	j	inbred	inbred	0
Corruption	Corruption	n1	Corruption	corruption	0
;	;	;	;	;	0
or	or	cc	or	or	0
,	,	,	,	,	0
An	An	cs	And	an	0
An	An	dt	And	a	0
∣	∣	sy	∣	∣	0
tidote	tidote	n1	tidote	tidote	0
against	against	p-acp	against	against	0
fleshly	fleshly	j	fleshly	fleshly	0
Lusts	Lusts	n2	Lustest	lust	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
some	some	d	some	some	0
years	years	n2	years	year	0
ago	ago	av	ago	ago	0
exposed	exposed	vvn	exposed	expose	0
unto	unto	p-acp	unto	unto	0
publique	publique	j	public	public	0
view	view	n1	view	view	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
Patrons	Patrons	n2	Patrons	patron	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
then	then	av	then	then	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
defend	defend	vvi	defend	defend	0
it	it	pn31	it	it	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
those	those	d	those	those	0
being	being	vbg	being	be	0
either	either	av-d	either	either	0
dead	dead	j	dead	dead	0
or	or	cc	or	or	0
disabled	disabled	vvn	disabled	disable	0
,	,	,	,	,	0
it	it	pn31	it	it	0
now	now	av	now	now	0
runneth	runneth	vvz	runneth	run	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
for	for	p-acp	for	for	0
shelter	shelter	n1	shelter	shelter	0
.	.	.	.	.	1
Both	Both	av-d	Both	both	0
these	these	d	these	these	0
I	I	pns11	I	i	0
present	present	vvb	present	present	0
unto	unto	p-acp	unto	unto	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
as	as	p-acp	as	as	0
tokens	tokens	n2	tokens	token	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Thank	Thank	n1	Thank	thank	0
∣	∣	sy	∣	∣	0
fulness	fulness	n1	fullness	fullness	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
continued	continued	j-vvn	continued	continue	0
Favours	Favours	n2	Favours	favour	0
.	.	.	.	.	1
The	The	dt	The	the	0
Almighty	Almighty	j-jn	Almighty	almighty	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
exceeding	exceeding	av-vvg	exceeding	exceed	0
great	great	j	great	great	0
reward	reward	n1	reward	reward	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
walk	walk	vvb	walk	walk	0
uprightly	uprightly	av-j	uprightly	upright	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
,	,	,	,	,	0
(	(	(	(	(	0
in	in	p-acp	in	in	0
whose	whose	rg-crq	whose	who	0
hand	hand	n1	hand	hand	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
length	length	n1	length	length	0
of	of	pp-f	of	of	0
dayes	dayes	n2	days	day	0
)	)	)	)	)	0
bless	bless	vvb	bless	bless	0
and	and	cc	and	and	0
prolong	prolong	vvi	prolong	prolong	0
your	your	po22	your	your	0
dayes	dayes	n2	days	day	0
here	here	av	here	here	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Advancement	Advancement	n1	Advancement	advancement	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Glory	Glory	n1	Glory	glory	0
,	,	,	,	,	0
the	the	dt	the	the	0
Propagation	Propagation	n1	Propagation	propagation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Comfort	Comfort	n1	Comfort	comfort	0
,	,	,	,	,	0
Supportation	Supportation	n1	Supportation	supportation	0
,	,	,	,	,	0
and	and	cc	and	and	0
Encouragement	Encouragement	n1	Encouragement	encouragement	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Consci	Consci	np1	Consci	Consci	0
∣	∣	sy	∣	∣	0
onable	onable	j-u	onable	onable	0
,	,	,	,	,	0
Faithful	Faithful	j	Faithful	faithful	0
,	,	,	,	,	0
Painful	Painful	j	Painful	painful	0
,	,	,	,	,	0
and	and	cc	and	and	0
Reli	Reli	np1	Reli	Reli	0
∣	∣	sy	∣	∣	0
gious	gious	j	gious	gious	0
Labourers	Labourers	n2	Labourers	labourer	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
Har	Har	zz	Har	har	0
∣	∣	sy	∣	∣	0
vest	vest	n1	vest	vest	0
;	;	;	;	;	0
and	and	cc	and	and	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
life	life	n1	life	life	0
,	,	,	,	,	0
crown	crown	vvb	crown	crown	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
Glory	Glory	n1	Glory	glory	0
for	for	c-acp	for	for	0
ever	ever	av	ever	ever	0
.	.	.	.	.	1
So	So	np1	So	So	0
prayeth	prayeth	vvz	prayeth	pray	1
