BY	BY	p-acp	BY	by	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
end	end	n1	end	end	0
opposite	opposite	j-jn	opposite	opposite	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sharp	sharp	j	sharp	sharp	0
hand	hand	n1	hand	hand	0
that	that	cst	that	that	0
toucheth	toucheth	vvz	touches	touch	0
the	the	dt	the	the	0
Ground	Ground	n1	Ground	ground	0
,	,	,	,	,	0
they	they	pns32	they	they	0
shall	shall	vmb	shall	shall	0
provoke	provoke	vvi	provoke	provoke	0
till	till	p-acp	till	till	0
that	that	d	that	that	0
a	a	dt	a	a	0
branch	branch	n1	branch	branch	0
shall	shall	vmb	shall	shall	0
proceed	proceed	vvi	proceed	proceed	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
barren	barren	j	barren	barren	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shall	shall	vmb	shall	shall	0
deliver	deliver	vvi	deliver	deliver	0
the	the	dt	the	the	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
meek	meek	j	meek	meek	0
and	and	cc	and	and	0
voluntary	voluntary	j-jn	voluntary	voluntary	0
slavery	slavery	n1	slavery	slavery	0
,	,	,	,	,	0
putting	putting	vvg	putting	put	0
themselves	themselves	px32	themselves	themselves	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
protection	protection	n1	protection	protection	0
of	of	pp-f	of	of	0
Mars	Mars	np1	Mars	Mars	0
,	,	,	,	,	0
depriving	depriving	vvg	depriving	deprive	0
Jupiter	Jupiter	np1	Jupiter	Jupiter	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
his	his	po31	his	his	0
honours	honours	n2	honours	honour	0
and	and	cc	and	and	0
dignities	dignities	n2	dignities	dignity	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
free	free	j	free	free	0
City	City	n1	City	city	0
established	established	vvn	established	establish	0
and	and	cc	and	and	0
seated	seated	vvn	seated	seat	0
in	in	p-acp	in	in	0
another	another	j-jn	another	another	0
little	little	j	little	little	0
Mesopotamia	Mesopotamia	np1	Mesopotamia	Mesopotamia	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
chief	chief	j-jn	chief	chief	0
Governour	Governour	n1	Governor	governor	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
thrust	thrust	vvn	thrust	thrust	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
middle	middle	n-jn	middle	middle	0
,	,	,	,	,	0
and	and	cc	and	and	0
set	set	vvn	set	set	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
high	high	j	high	high	0
place	place	n1	place	place	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Air	Air	n1	Air	air	0
,	,	,	,	,	0
being	being	vbg	being	be	0
ignorant	ignorant	j	ignorant	ignorant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
conspiracy	conspiracy	n1	conspiracy	conspiracy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Conspirators	Conspirators	n2	Conspirators	conspirator	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
second	second	ord	second	second	0
Thrasibulus	Thrasibulus	np1	Thrasibulus	Thrasybulus	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
long	long	av-j	long	long	0
before	before	a-acp	before	before	0
did	did	vdd	did	do	0
manage	manage	vvi	manage	manage	0
this	this	d	this	this	0
thing	thing	n1	thing	thing	0
,	,	,	,	,	0
then	then	av	then	then	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
impurities	impurities	n2	impurities	impurity	0
and	and	cc	and	and	0
abominations	abominations	n2	abominations	abomination	0
be	be	vbb	be	be	0
objected	objected	vvn	objected	object	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
shame	shame	n1	shame	shame	0
,	,	,	,	,	0
and	and	cc	and	and	0
made	made	vvd	made	make	0
manifest	manifest	j	manifest	manifest	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
darknes	darknes	n1	darkness	darkness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
darkened	darkened	j-vvn	darkened	darken	0
light	light	n1	light	light	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
cease	cease	vvi	cease	cease	0
towards	towards	p-acp	towards	towards	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
change	change	n1	change	change	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
,	,	,	,	,	0
the	the	dt	the	the	0
chief	chief	j-jn	chief	chief	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
put	put	vvn	put	put	0
back	back	av	back	back	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
many	many	d	many	many	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
shall	shall	vmb	shall	shall	0
apostatise	apostatise	n1	apostatise	apostatise	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
true	true	j	true	true	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
true	true	j	true	true	0
Sects	Sects	n2	Sects	sect	0
,	,	,	,	,	0
the	the	dt	the	the	0
middlemost	middlemost	js	middlemost	middlemost	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
her	her	po31	her	her	0
worshippers	worshippers	n2	worshippers	worshipper	0
,	,	,	,	,	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
little	little	j	little	little	0
put	put	vvn	put	put	0
into	into	p-acp	into	into	0
ruine	ruine	n1	ruin	ruin	0
;	;	;	;	;	0
the	the	dt	the	the	0
first	first	ord	first	first	0
,	,	,	,	,	0
wholly	wholly	av-jn	wholly	whole	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
Europe	Europe	np1	Europe	Europe	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	ds	most	most	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
Africa	Africa	np1	Africa	Africa	0
undone	undone	vvn	undone	undo	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
third	third	ord	third	three	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
means	means	n2	means	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
in	in	p-acp	in	in	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
by	by	p-acp	by	by	0
madness	madness	n1	madness	madness	0
elevated	elevated	vvn	elevated	elevate	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
through	through	p-acp	through	through	0
libidinous	libidinous	j	libidinous	libidinous	0
luxury	luxury	n1	luxury	luxury	0
,	,	,	,	,	0
commit	commit	vvb	commit	commit	0
adultery	adultery	n1	adultery	adultery	0
.	.	.	.	.	1
The	The	dt	The	the	0
people	people	n1	people	people	0
will	will	vmb	will	will	0
rise	rise	vvi	rise	rise	0
and	and	cc	and	and	0
maintain	maintain	vvi	maintain	maintain	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
drive	drive	vvi	drive	drive	0
away	away	av	away	away	0
those	those	d	those	those	0
that	that	cst	that	that	0
did	did	vdd	did	do	0
adhere	adhere	vvi	adhere	adhere	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Legislators	Legislators	n2	Legislators	legislator	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
seem	seem	vvi	seem	seem	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Kingdoms	Kingdoms	n2	Kingdoms	kingdom	0
spoiled	spoiled	vvn	spoiled	spoil	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Eastern	Eastern	j	Eastern	eastern	0
men	men	n2	men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
the	the	dt	the	the	0
Creator	Creator	n1	Creator	creator	0
hath	hath	vhz	hath	have	0
loosed	loosed	vvn	loosed	loose	0
Satan	Satan	np1	Satan	Satan	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
Infernal	Infernal	j	Infernal	infernal	0
Prison	Prison	n1	Prison	prison	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cause	cause	vvi	cause	cause	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
born	born	vvn	born	bear	0
the	the	dt	the	the	0
great	great	j	great	great	0
Dog	Dog	n1	Dog	dog	0
and	and	cc	and	and	0
Doham	Doham	np1	Doham	Doham	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
make	make	vvi	make	make	0
so	so	av	so	so	0
great	great	j	great	great	0
and	and	cc	and	and	0
abomi	abomi	n2	abomi	abomi	0
∣	∣	sy	∣	∣	0
nable	nable	j	nable	nable	0
a	a	dt	a	a	0
fraction	fraction	n1	fraction	fraction	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Churches	Churches	n2	Churches	church	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Red	Red	j-jn	Read	red	0
nor	nor	ccx	nor	nor	0
the	the	dt	the	the	0
White	White	j-jn	White	white	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
Eyes	Eyes	n2	Eyes	eye	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
Hands	Hands	n2	Hands	hand	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
judge	judge	vvi	judge	judge	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
power	power	n1	power	power	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
taken	taken	vvn	taken	take	0
a	a	dt	a	a	0
way	way	n1	way	way	0
from	from	p-acp	from	from	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Then	Then	av	Then	then	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
persecution	persecution	n1	persecution	persecution	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
than	than	cs	than	than	0
ever	ever	av	ever	ever	0
was	was	vbds	was	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
mean	mean	j	mean	mean	0
time	time	n1	time	time	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
so	so	av	so	so	0
great	great	j	great	great	0
a	a	dt	a	a	0
Plague	Plague	n1	Plague	plague	0
,	,	,	,	,	0
that	that	cst	that	that	0
two	two	crd	two	two	0
parts	parts	n2	parts	part	0
of	of	pp-f	of	of	0
three	three	crd	three	three	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
shall	shall	vmb	shall	shall	0
fail	fail	vvi	fail	fail	0
,	,	,	,	,	0
insomuch	insomuch	av	insomuch	insomuch	0
that	that	cst	that	that	0
no	no	dx	no	no	0
body	body	n1	body	body	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
the	the	dt	the	the	0
true	true	j	true	true	0
owners	owners	n2	owners	owner	0
of	of	pp-f	of	of	0
fields	fields	n2	fields	field	0
and	and	cc	and	and	0
houses	houses	n2	houses	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
shall	shall	vmb	shall	shall	0
happen	happen	vvi	happen	happen	0
a	a	dt	a	a	0
total	total	j	total	total	0
desola	desola	fw-la	desola	desola	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Clergy	Clergy	n1	Clergy	clergy	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Martial	Martial	j	Martial	martial	0
men	men	n2	men	man	0
shall	shall	vmb	shall	shall	0
usurpe	usurpe	vvi	usurp	usurp	0
what	what	r-crq	what	what	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
back	back	av	back	back	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
City	City	n1	City	city	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
Molita	Molita	np1	Molita	Molita	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Staechades	Staechades	np1	Staechades	Staechades	0
Islands	Islands	n2	Islands	island	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
great	great	j	great	great	0
Chain	Chain	vvb	Chain	chain	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Port	Port	n1	Port	port	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
open	open	j	open	open	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
taketh	taketh	vvz	takes	take	0
its	its	po31	its	its	0
denomination	denomination	n1	denomination	denomination	0
from	from	p-acp	from	from	0
a	a	dt	a	a	0
Sea	Sea	n1	Sea	sea	0
Oxe	Oxe	n1	Ox	ox	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
new	new	j	new	new	0
incur	incur	vvi	incur	incur	0
∣	∣	sy	∣	∣	0
sion	sion	n1	sion	sion	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
Coasts	Coasts	n2	Coasts	coast	0
,	,	,	,	,	0
willing	willing	vvg	willing	will	0
to	to	pc-acp	to	to	0
deliver	deliver	vvi	deliver	deliver	0
the	the	dt	the	the	0
Castulan	Castulan	np1	Castulan	Castulan	0
Leap	Leap	vvb	Leap	leap	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Mahometan	Mahometan	jp	Mahometan	mahometan	0
taking	taking	vvg	taking	take	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
assault	assault	n1	assault	assault	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
altogether	altogether	av	altogether	altogether	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
vain	vain	j	vain	vain	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
place	place	n1	place	place	0
where	where	c-crq	where	where	0
the	the	dt	the	the	0
habi	habi	fw-la	habi	habi	0
∣	∣	sy	∣	∣	0
tation	tation	n1	tation	tation	0
of	of	pp-f	of	of	0
Abraham	Abraham	np1	Abraham	Abraham	0
was	was	vbds	was	be	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
assaulted	assaulted	vvn	assaulted	assault	0
by	by	p-acp	by	by	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
have	have	vhi	have	have	0
a	a	dt	a	a	0
respect	respect	n1	respect	respect	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
Jovials	Jovials	n2	Jovials	jovial	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	d	that	that	0
City	City	n1	City	city	0
of	of	pp-f	of	of	0
Achem	Achem	np1	Achem	Achem	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
encompassed	encompassed	vvn	encompassed	encompass	0
and	and	cc	and	and	0
assaulted	assaulted	vvn	assaulted	assault	0
on	on	p-acp	on	on	0
all	all	d	all	all	0
sides	sides	n2	sides	side	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
great	great	j	great	great	0
power	power	n1	power	power	0
of	of	pp-f	of	of	0
Armed	Armed	j-vvn	Armed	arm	0
men	men	n2	men	man	0
;	;	;	;	;	0
their	their	po32	their	their	0
Sea	Sea	n1	Sea	sea	0
Forces	Forces	n2	Forces	force	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
weakened	weakened	vvn	weakened	weaken	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Western	Western	j	Western	western	0
men	men	n2	men	man	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
shall	shall	vmb	shall	shall	0
happen	happen	vvi	happen	happen	0
great	great	j	great	great	0
desolation	desolation	n1	desolation	desolation	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
great	great	j	great	great	0
Cities	Cities	n2	Cities	city	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
depopulated	depopulated	vvn	depopulated	depopulate	0
,	,	,	,	,	0
and	and	cc	and	and	0
those	those	d	those	those	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
come	come	vvi	come	come	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
comprehended	comprehended	vvn	comprehended	comprehend	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
vengeance	vengeance	n1	vengeance	vengeance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wrath	wrath	n1	wrath	wrath	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Sepulchre	Sepulchre	n1	Sepulchre	sepulchre	0
held	held	vvd	held	hold	0
in	in	p-acp	in	in	0
so	so	av	so	so	0
great	great	j	great	great	0
veneration	veneration	n1	veneration	veneration	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
remain	remain	vvi	remain	remain	0
a	a	dt	a	a	0
great	great	j	great	great	0
while	while	cs	while	while	0
open	open	j	open	open	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
universal	universal	j	universal	universal	0
Aspect	Aspect	n1	Aspect	aspect	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Heavens	Heavens	n2	Heavens	heaven	0
,	,	,	,	,	0
Sun	Sun	n1	Sun	sun	0
and	and	cc	and	and	0
Moon	Moon	n1	Moon	moon	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
sacred	sacred	j	sacred	sacred	0
place	place	n1	place	place	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
converted	converted	vvn	converted	convert	0
into	into	p-acp	into	into	0
a	a	dt	a	a	0
Stable	Stable	j	Stable	stable	0
for	for	c-acp	for	for	0
small	small	j	small	small	0
and	and	cc	and	and	0
great	great	j	great	great	0
Cattle	Cattle	n2	Cattle	cattle	0
,	,	,	,	,	0
and	and	cc	and	and	0
put	put	vvd	put	put	0
to	to	p-acp	to	to	0
prophane	prophane	j	profane	profane	0
uses	uses	n2	uses	use	0
.	.	.	.	.	1
O	O	sy	O	o	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
calamitous	calamitous	j	calamitous	calamitous	0
affliction	affliction	n1	affliction	affliction	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
then	then	av	then	then	0
for	for	p-acp	for	for	0
women	women	n2	women	woman	0
with	with	p-acp	with	with	0
Child	Child	n1	Child	child	0
,	,	,	,	,	0
and	and	cc	and	and	0
chiefly	chiefly	av-jn	chiefly	chief	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
principal	principal	n-jn	principal	principal	0
Easterly	Easterly	j	Easterly	easterly	0
head	head	n1	head	head	0
,	,	,	,	,	0
being	being	vbg	being	be	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
part	part	n1	part	part	0
moved	moved	vvn	moved	move	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Northern	Northern	j	Northern	northern	0
and	and	cc	and	and	0
Westerly	Westerly	j	Westerly	westerly	0
men	men	n2	men	man	0
,	,	,	,	,	0
vanquished	vanquished	vvn	vanquished	vanquish	0
and	and	cc	and	and	0
put	put	vvn	put	put	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
,	,	,	,	,	0
beaten	beaten	vvn	beaten	beat	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
put	put	vvd	put	put	0
to	to	p-acp	to	to	0
flight	flight	n1	flight	flight	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Children	Children	n2	Children	child	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
by	by	p-acp	by	by	0
many	many	d	many	many	0
women	women	n2	women	woman	0
,	,	,	,	,	0
put	put	vvn	put	put	0
in	in	p-acp	in	in	0
Prison	Prison	n1	Prison	prison	0
,	,	,	,	,	0
then	then	av	then	then	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
fulfilled	fulfilled	vvn	fulfilled	fulfil	0
the	the	dt	the	the	0
Prophecy	Prophecy	n1	Prophecy	prophecy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kingly	Kingly	j	Kingly	kingly	0
Prophet	Prophet	n1	Prophet	prophet	0
.	.	.	.	.	1
Ut	Ut	fw-it	Ut	ut	0
andiret	andiret	fw-la	andiret	andiret	0
gemitus	gemitus	fw-la	gemitus	gemitus	0
compeditorum	compeditorum	fw-la	compeditorum	compeditorum	0
,	,	,	,	,	0
ut	ut	fw-la	ut	ut	0
solveret	solveret	n1	solveret	solveret	0
filios	filios	n2	filios	filio	0
inte	inte	vvb	inte	inte	0
∣	∣	sy	∣	∣	0
remptorum	remptorum	fw-la	remptorum	remptorum	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
great	great	j	great	great	0
oppression	oppression	n1	oppression	oppression	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
then	then	av	then	then	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
Princes	Princes	n2	Princes	prince	0
and	and	cc	and	and	0
Governours	Governours	n2	Governors	governor	0
of	of	pp-f	of	of	0
Kingdoms	Kingdoms	n2	Kingdoms	kingdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
especially	especially	av-j	especially	especial	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
live	live	vvi	live	live	0
Eastward	Eastward	av	Eastward	eastward	0
and	and	cc	and	and	0
near	near	av-j	near	near	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
and	and	cc	and	and	0
their	their	po32	their	their	0
Languages	Languages	n2	Languages	language	0
inter	inter	vvb	inter	inter	0
∣	∣	sy	∣	∣	0
mixed	mixed	vvn	mixed	mix	0
very	very	av	very	very	0
sociably	sociably	av-j	sociably	sociable	0
.	.	.	.	.	1
The	The	dt	The	the	0
Language	Language	n1	Language	language	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Arabians	Arabians	njp2	Arabians	arabian	0
and	and	cc	and	and	0
Latines	Latines	np1	Latines	Latines	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
African	African	jp	African	african	0
communication	communication	n1	communication	communication	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
Eastern	Eastern	j	Eastern	eastern	0
Kings	Kings	n2	Kings	king	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
driven	driven	vvn	driven	drive	0
away	away	av	away	away	0
,	,	,	,	,	0
beaten	beaten	vvn	beaten	beat	0
and	and	cc	and	and	0
brought	brought	vvn	brought	bring	0
to	to	p-acp	to	to	0
nothing	nothing	pix	nothing	nothing	0
,	,	,	,	,	0
not	not	xx	not	not	0
altogether	altogether	av	altogether	altogether	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
means	means	n2	means	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Kings	Kings	n2	Kings	king	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
North	North	n1	North	north	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
drawing	drawing	vvg	drawing	draw	0
near	near	av-j	near	near	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
age	age	n1	age	age	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
means	means	n2	means	mean	0
of	of	pp-f	of	of	0
three	three	crd	three	three	0
secretly	secretly	av-jn	secretly	secret	0
united	united	vvn	united	unite	0
,	,	,	,	,	0
seeking	seeking	vvg	seeking	seek	0
for	for	p-acp	for	for	0
death	death	n1	death	death	0
by	by	p-acp	by	by	0
ambushes	ambushes	n2	ambushes	ambush	0
one	one	crd	one	one	0
against	against	p-acp	against	against	0
another	another	n-jn	another	another	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
newing	newing	vvg	newing	new	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Triumvirate	Triumvirate	n1	Triumvirate	triumvirate	0
shall	shall	vmb	shall	shall	0
last	last	vvi	last	last	0
seven	seven	crd	seven	seven	0
years	years	n2	years	year	0
,	,	,	,	,	0
while	while	cs	while	while	0
the	the	dt	the	the	0
fame	fame	n1	fame	fame	0
of	of	pp-f	of	of	0
such	such	d	such	such	0
a	a	dt	a	a	0
sect	sect	n1	sect	sect	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
spread	spread	vvn	spread	spread	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
over	over	a-acp	over	over	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Sacrifice	Sacrifice	n1	Sacrifice	sacrifice	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Holy	Holy	j	Holy	holy	0
and	and	cc	and	and	0
immaculate	immaculate	j	immaculate	immaculate	0
Host	Host	n1	Host	host	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
upheld	upheld	vvn	upheld	uphold	0
:	:	:	:	:	0
And	And	cc	And	and	0
then	then	av	then	then	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
be	be	vbb	be	be	0
two	two	crd	two	two	0
in	in	p-acp	in	in	0
number	number	n1	number	number	0
victorious	victorious	j	victorious	victorious	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
North	North	n1	North	north	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Eastern	Eastern	j	Eastern	eastern	0
ones	ones	pi2	ones	one	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
such	such	d	such	such	0
a	a	dt	a	a	0
great	great	j	great	great	0
noise	noise	n1	noise	noise	0
and	and	cc	and	and	0
