GREAT	GREAT	j	GREAT	great	0
run	run	vvn	run	run	0
in	in	p-acp	in	in	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Popish	Popish	j	Popish	popish	0
Party	Party	n1	Party	party	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Guide	Guide	n1	Guide	guide	0
,	,	,	,	,	0
Sir	Sir	n1	Sir	sir	0
Ro	Ro	np1	Ro	Ro	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
L'Estrange	L'Estrange	np1	L'Estrange	L'Estrange	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
decry	decry	vvi	decry	decry	0
the	the	dt	the	the	0
discovery	discovery	n1	discovery	discovery	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Popish	Popish	j	Popish	popish	0
Plot	Plot	n1	Plot	plot	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
day	day	n1	day	day	0
decry	decry	vvi	decry	decry	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
very	very	j	very	very	0
same	same	d	same	same	0
Method	Method	n1	Method	method	0
they	they	pns32	they	they	0
then	then	av	then	then	0
used	used	vvd	used	use	0
,	,	,	,	,	0
the	the	dt	the	the	0
present	present	j	present	present	0
Discovery	Discovery	n1	Discovery	discovery	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Hellish	Hellish	j	Hellish	hellish	0
Design	Design	n1	Design	design	0
against	against	p-acp	against	against	0
your	your	po22	your	your	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
Royal	Royal	j	Royal	royal	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Re	Re	zz	Re	re	0
∣	∣	sy	∣	∣	0
ligion	ligion	n1	ligion	ligion	0
and	and	cc	and	and	0
Government	Government	n1	Government	government	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
had	had	vhd	had	have	0
but	but	p-acp	but	but	0
hopes	hopes	n2	hope's	hope	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
off	off	a-acp	off	off	0
with	with	p-acp	with	with	0
Impunity	Impunity	n1	Impunity	impunity	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Majesty's	Majesty's	ng1	Majesty's	majesty	0
leave	leave	n1	leave	leave	0
I	I	pns11	I	i	0
dear	dear	j-jn	dear	dear	0
challenge	challenge	n1	challenge	challenge	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Men	Men	n2	Men	man	0
to	to	pc-acp	to	to	0
tell	tell	vvi	tell	tell	0
me	me	pno11	me	i	0
what	what	r-crq	what	what	0
particular	particular	j	particular	particular	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
by	by	p-acp	by	by	0
me	me	pno11	me	i	0
discovered	discovered	vvn	discovered	discover	0
,	,	,	,	,	0
that	that	cst	that	that	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
process	process	n1	process	process	0
of	of	pp-f	of	of	0
time	time	n1	time	time	0
come	come	vvb	come	come	0
to	to	pc-acp	to	to	0
pass	pass	vvi	pass	pass	0
:	:	:	:	:	0
It	It	pn31	It	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
tedious	tedious	j	tedious	tedious	0
to	to	pc-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
cite	cite	vvb	cite	cite	0
all	all	d	all	all	0
particulars	particulars	n2-j	particulars	particular	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
discovery	discovery	n1	discovery	discovery	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Popish	Popish	j	Popish	popish	0
Plot	Plot	n1	Plot	plot	0
,	,	,	,	,	0
that	that	cst	that	that	0
did	did	vdd	did	do	0
come	come	vvi	come	come	0
to	to	pc-acp	to	to	0
pass	pass	vvi	pass	pass	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
dismal	dismal	j	dismal	dismal	0
and	and	cc	and	and	0
sad	sad	j	sad	sad	0
Con	Con	fw-mi	Con	con	0
∣	∣	sy	∣	∣	0
sequences	sequences	n2	sequences	sequence	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Conspiracy	Conspiracy	n1	Conspiracy	conspiracy	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
under	under	p-acp	under	under	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
delivered	delivered	vvn	delivered	deliver	0
us	us	pno12	us	we	0
,	,	,	,	,	0
or	or	cc	or	or	0
else	else	av	else	else	0
these	these	d	these	these	0
Villainous	Villainous	j	Villainous	villainous	0
Traytors	Traytors	n2	Traitors	traitor	0
would	would	vmd	would	will	0
insult	insult	vvi	insult	insult	0
,	,	,	,	,	0
and	and	cc	and	and	0
ask	ask	vvb	ask	ask	0
why	why	c-crq	why	why	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
end	end	n1	end	end	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
expo	expo	av	expo	expo	0
∣	∣	sy	∣	∣	0
sed	sed	fw-la	sed	sed	0
your	your	po22	your	your	0
Royal	Royal	j	Royal	royal	0
Person	Person	n1	Person	person	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
late	late	j	late	late	0
Glorious	Glorious	j	Glorious	glorious	0
Undertaking	Undertaking	n-vvg	Undertaking	undertake	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Year	Year	n1	Year	year	0
1688	1688	crd	1688	1688	0
?	?	?	?	?	1
The	The	dt	The	the	0
evil	evil	j-jn	evil	evil	0
usage	usage	n1	usage	usage	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
had	had	vhn	had	have	0
from	from	p-acp	from	from	0
our	our	po12	our	our	0
Popish	Popish	j	Popish	popish	0
high	high	j	high	high	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
Non-juring	Non-juring	j	Non-juring	non-juring	0
Conspirators	Conspirators	n2	Conspirators	conspirator	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
so	so	av	so	so	0
hardened	hardened	vvn	hardened	harden	0
and	and	cc	and	and	0
inured	inured	vvn	inured	inure	0
me	me	pno11	me	i	0
to	to	p-acp	to	to	0
suffering	suffering	vvg	suffering	suffer	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
praise	praise	vvb	praise	praise	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
taught	taught	vvn	taught	teach	0
me	me	pno11	me	i	0
some	some	d	some	some	0
weak	weak	j	weak	weak	0
Rudiments	Rudiments	n2	Rudiments	rudiment	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
heavenly	heavenly	j	heavenly	heavenly	0
Art	Art	n1	Art	art	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
drawing	drawing	vvg	drawing	draw	0
Light	Light	n1	Light	light	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Darkness	Darkness	n1	Darkness	darkness	0
for	for	p-acp	for	for	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
use	use	n1	use	use	0
;	;	;	;	;	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
been	been	vbn	been	be	0
trampled	trampled	vvn	trampled	trample	0
upon	upon	p-acp	upon	upon	0
for	for	p-acp	for	for	0
so	so	av	so	so	0
many	many	d	many	many	0
Years	Years	n2	Years	year	0
to	to	p-acp	to	to	0
so	so	av	so	so	0
little	little	j	little	little	0
purpose	purpose	n1	purpose	purpose	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
remain	remain	vvi	remain	remain	0
yet	yet	av	yet	yet	0
either	either	d	either	either	0
ignorant	ignorant	j	ignorant	ignorant	0
or	or	cc	or	or	0
insensible	insensible	j	insensible	insensible	0
of	of	pp-f	of	of	0
mine	mine	po11	mine	my	0
own	own	d	own	own	0
Vileness	Vileness	n1	Vileness	vileness	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
Element	Element	n1	Element	element	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
nearest	nearest	av-j	nearest	near	0
allied	allied	vvn	allied	ally	0
,	,	,	,	,	0
or	or	cc	or	or	0
so	so	av	so	so	0
tender	tender	j	tender	tender	0
or	or	cc	or	or	0
querulous	querulous	j	querulous	querulous	0
as	as	c-acp	as	as	0
either	either	av-d	either	either	0
to	to	pc-acp	to	to	0
complain	complain	vvi	complain	complain	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
weight	weight	n1	weight	weight	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
still	still	av	still	still	0
go	go	vvb	go	go	0
over	over	p-acp	over	over	0
me	me	pno11	me	i	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Stones	Stones	n2	Stones	stone	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Street	Street	n1	Street	street	0
,	,	,	,	,	0
or	or	cc	or	or	0
to	to	pc-acp	to	to	0
project	project	vvi	project	project	0
the	the	dt	the	the	0
suffering	suffering	n1	suffering	suffering	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
Man	Man	n1	Man	man	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	pc-acp	to	to	0
please	please	vvi	please	please	0
or	or	cc	or	or	0
solace	solace	vvi	solace	solace	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
my	my	po11	my	my	0
long	long	j	long	long	0
Deprivation	Deprivation	n1	Deprivation	deprivation	0
and	and	cc	and	and	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
respects	respects	n2	respects	respect	0
from	from	p-acp	from	from	0
some	some	d	some	some	0
that	that	cst	that	that	0
should	should	vmd	should	shall	0
have	have	vhi	have	have	0
treated	treated	vvn	treated	treat	0
me	me	pno11	me	i	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
a	a	dt	a	a	0
Gentleman	Gentleman	n1	Gentleman	gentleman	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Presbyter	Presbyter	n1	Presbyter	presbyter	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
is	is	vbz	is	be	0
now	now	av	now	now	0
turn'd	turn'd	vvn	turned	turn	0
into	into	p-acp	into	into	0
an	an	dt	and	a	0
Athletique	Athletique	j	Athletic	athletic	0
habit	habit	n1	habit	habit	0
,	,	,	,	,	0
some	some	d	some	some	0
what	what	r-crq	what	what	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
manner	manner	n1	manner	manner	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
through	through	p-acp	through	through	0
long	long	av-j	long	long	0
Fasting	Fasting	vvg	Fasting	fast	0
lose	lose	vvb	loose	lose	0
their	their	po32	their	their	0
Appetites	Appetites	n2	Appetites	appetite	0
,	,	,	,	,	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
either	either	av-d	either	either	0
Con	Con	fw-mi	Con	con	0
∣	∣	sy	∣	∣	0
tract	tract	n1	tract	tract	0
or	or	cc	or	or	0
find	find	vvi	find	find	0
an	an	dt	and	a	0
Ability	Ability	n1	Ability	ability	0
or	or	cc	or	or	0
Contentedness	Contentedness	n1	Contentedness	contentedness	0
of	of	pp-f	of	of	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
little	little	j	little	little	0
or	or	cc	or	or	0
no	no	dx	no	no	0
Meat	Meat	n1	Meat	meat	0
afterwards	afterwards	av	afterwards	afterward	0
;	;	;	;	;	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
Strength	Strength	n1	Strength	strength	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
suffer	suffer	vvb	suffer	suffer	0
my	my	po11	my	my	0
self	self	n1	self	self	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
oppressed	oppressed	vvn	oppressed	oppress	0
,	,	,	,	,	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
poor	poor	j	poor	poor	0
Dunghil	Dunghil	n1	Dunghill	dunghill	0
whereon	whereon	c-crq	whereon	whereon	0
I	I	pns11	I	i	0
sit	sit	vvb	fit	sit	0
,	,	,	,	,	0
behold	behold	vvb	behold	behold	0
both	both	d	both	both	0
Friends	Friends	n2	Friends	friend	0
and	and	cc	and	and	0
Enemies	Enemies	n2	Enemies	enemy	0
,	,	,	,	,	0
that	that	cst	that	that	0
with	with	p-acp	with	with	0
much	much	d	much	much	0
Contentment	Contentment	n1	Contentment	contentment	0
,	,	,	,	,	0
and	and	cc	and	and	0
suffici	suffici	fw-la	suffici	suffici	0
∣	∣	sy	∣	∣	0
ent	ent	n1	ent	ent	0
Enjoyment	Enjoyment	n1	Enjoyment	enjoyment	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
partaking	partaking	vvg	partaking	partake	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
good	good	j	good	good	0
Things	Things	n2	Things	thing	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Life	Life	n1	Life	life	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
that	that	cst	that	that	0
God	God	np1	God	God	0
still	still	av	still	still	0
preserves	preserves	vvz	preserves	preserve	0
your	your	po22	your	your	0
Royal	Royal	j	Royal	royal	0
Person	Person	n1	Person	person	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Attempts	Attempts	vvz	Attempts	attempt	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Trayte	Trayte	av-j	Trayte	trayte	0
∣	∣	sy	∣	∣	0
rous	rous	fw-la	rous	rous	0
Conspirators	Conspirators	n2	Conspirators	conspirator	0
have	have	vhb	have	have	0
so	so	av	so	so	0
often	often	av	often	often	0
made	made	vvn	made	make	0
to	to	pc-acp	to	to	0
destroy	destroy	vvi	destroy	destroy	0
You	You	pn22	You	you	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
intended	intended	j-vvn	intended	intend	0
Invasion	Invasion	n1	Invasion	invasion	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
implacable	implacable	j	implacable	implacable	0
Enemies	Enemies	n2	Enemies	enemy	0
,	,	,	,	,	0
that	that	cst	that	that	0
would	would	vmd	would	will	0
destroy	destroy	vvi	destroy	destroy	0
and	and	cc	and	and	0
enslave	enslave	vvi	enslave	enslave	0
us	us	pno12	us	we	0
.	.	.	.	.	1
Next	Next	ord	Next	next	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
and	and	cc	and	and	0
this	this	d	this	this	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
utmost	utmost	j	utmost	utmost	0
Breath	Breath	n1	Breath	breath	0
and	and	cc	and	and	0
Power	Power	n1	Power	power	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
my	my	po11	my	my	0
Oath	Oath	n1	Oath	oath	0
and	and	cc	and	and	0
Duty	Duty	n1	Duty	duty	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
Place	Place	n1	Place	place	0
and	and	cc	and	and	0
Station	Station	n1	Station	station	0
soever	soever	av	soever	soever	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
,	,	,	,	,	0
endeavour	endeavour	vvb	endeavour	endeavour	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
found	found	vvn	found	find	0
Loyal	Loyal	j	Loyal	loyal	0
and	and	cc	and	and	0
True	True	j	True	true	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
my	my	po11	my	my	0
Rightful	Rightful	j	Rightful	rightful	0
and	and	cc	and	and	0
Lawful	Lawful	j	Lawful	lawful	0
Sovereign	Sovereign	j-jn	Sovereign	sovereign	0
Lord	Lord	n1	Lord	lord	0
and	and	cc	and	and	0
King	King	n1	King	king	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
all	all	d	all	all	0
good	good	j	good	good	0
Subjects	Subjects	n2-jn	Subject's	subject	0
and	and	cc	and	and	0
Christians	Christians	np1	Christians	Christians	0
ought	ought	vmd	ought	ought	0
to	to	p-acp	to	to	0
be	be	vbi	be	be	0
;	;	;	;	;	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
forbear	forbear	vvi	forbear	forbear	0
,	,	,	,	,	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
and	and	cc	and	and	0
sincere	sincere	j	sincere	sincere	0
Zeal	Zeal	n1	Zeal	zeal	0
and	and	cc	and	and	0
Affection	Affection	n1	Affection	affection	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
bear	bear	vvb	bear	bear	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
;	;	;	;	;	0
bless	bless	vvb	bless	bless	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
great	great	j	great	great	0
Con	Con	fw-mi	Con	con	0
∣	∣	sy	∣	∣	0
cord	cord	n1	cord	cord	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
between	between	p-acp	between	between	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
and	and	cc	and	and	0
Protestant	Protestant	n1	Protestant	protestant	0
Sub	Sub	fw-la	Sub	sub	0
∣	∣	sy	∣	∣	0
jects	jects	n2-jn	jects	ject	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
hath	hath	vhz	hath	have	0
found	found	vvn	found	find	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
turn'd	turn'd	vvn	turned	turn	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
good	good	j	good	good	0
account	account	n1	account	account	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Ease	Ease	n1	Ease	ease	0
,	,	,	,	,	0
Comfort	Comfort	n1	Comfort	comfort	0
and	and	cc	and	and	0
Peace	Peace	n1	Peace	peace	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
managing	managing	n-vvg	managing	manage	0
your	your	po22	your	your	0
Affairs	Affairs	n2	Affairs	affair	0
of	of	pp-f	of	of	0
Government	Government	n1	Government	government	0
both	both	av-d	both	both	0
in	in	p-acp	in	in	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
State	State	n1	State	state	0
,	,	,	,	,	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
Comfort	Comfort	n1	Comfort	comfort	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
good	good	j	good	good	0
Peo	Peo	fw-la	Peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
to	to	p-acp	to	to	0
see	see	vvi	see	see	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
relying	relying	vvg	relying	rely	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
two	two	crd	two	two	0
Houses	Houses	n2	Houses	house	0
of	of	pp-f	of	of	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
necessary	necessary	j	necessary	necessary	0
Ease	Ease	n1	Ease	ease	0
and	and	cc	and	and	0
Help	Help	n1	Help	help	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Just	Just	j	Just	just	0
War	War	n1	War	war	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
French	French	jp	French	french	0
Nimrod	Nimrod	np1	Nimrod	Nimrod	0
,	,	,	,	,	0
and	and	cc	and	and	0
Destroyer	Destroyer	n1	Destroyer	destroyer	0
of	of	pp-f	of	of	0
Mankind	Mankind	n1	Mankind	mankind	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
Blemish	Blemish	n1	Blemish	blemish	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
two	two	crd	two	two	0
last	last	n1	last	last	0
Reigns	Reigns	vvz	Reigns	reign	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
two	two	crd	two	two	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
rather	rather	av-c	rather	rather	0
than	than	cs	than	than	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
trust	trust	vvi	trust	trust	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
fundamental	fundamental	j	fundamental	fundamental	0
Constitution	Constitution	n1	Constitution	constitution	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Realm	Realm	n1	Realm	realm	0
,	,	,	,	,	0
they	they	pns32	they	they	0
chose	chose	vvd	chosen	choose	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
the	the	dt	the	the	0
Advice	Advice	n1	Advice	advice	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
never	never	av	never	never	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
forgotten	forgotten	vvn	forgotten	forget	0
corrupt	corrupt	j	corrupt	corrupt	0
Ministers	Ministers	n2	Ministers	minister	0
of	of	pp-f	of	of	0
State	State	n1	State	state	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
pretended	pretended	vvd	pretended	pretend	0
great	great	j	great	great	0
Loyalty	Loyalty	n1	Loyalty	loyalty	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
Princes	Princes	n2	Princes	prince	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
veral	veral	j	veral	veral	0
Reigns	Reigns	vvz	Reigns	reign	0
,	,	,	,	,	0
or	or	cc	or	or	0
rather	rather	av-c	rather	rather	0
Compliance	Compliance	n1	Compliance	compliance	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Humours	Humours	n2	Humours	humour	0
and	and	cc	and	and	0
Humane	Humane	j	Humane	humane	0
Frailties	Frailties	n2	Frailties	frailty	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
two	two	crd	two	two	0
Monarchs	Monarchs	n2	Monarchs	monarch	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
neither	neither	av-dx	neither	neither	0
true	true	j	true	true	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
Kings	Kings	n2	Kings	king	0
nor	nor	ccx	nor	nor	0
their	their	po32	their	their	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
or	or	cc	or	or	0
themselves	themselves	px32	themselves	themselves	0
herein	herein	av	herein	herein	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
erected	erected	vvd	erected	erect	0
and	and	cc	and	and	0
preferred	preferred	vvn	preferred	prefer	0
an	an	cs	and	an	0
Im	Im	p-acp	Im	in	0
∣	∣	sy	∣	∣	0
perial	perial	j-jn	perial	perial	0
Paramount	Paramount	np1	Paramount	Paramount	0
,	,	,	,	,	0
Self-end	Self-end	n1	Self-end	self-end	0
or	or	cc	or	or	0
Lust	Lust	n1	Lust	lust	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
which	which	r-crq	which	which	0
those	those	d	those	those	0
two	two	crd	two	two	0
Kings	Kings	n2	Kings	king	0
were	were	vbdr	were	be	0
brought	brought	vvn	brought	bring	0
unworthily	unworthily	av-j	unworthily	unworthy	0
to	to	pc-acp	to	to	0
serve	serve	vvi	serve	serve	0
and	and	cc	and	and	0
promote	promote	vvi	promote	promote	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
disturbance	disturbance	n1	disturbance	disturbance	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Publick	Publick	j	Public	public	0
Peace	Peace	n1	Peace	peace	0
and	and	cc	and	and	0
Welfare	Welfare	n1	Welfare	welfare	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
false	false	j	false	false	0
Suggestion	Suggestion	n1	Suggestion	suggestion	0
that	that	cst	that	that	0
those	those	d	those	those	0
Conspi	Conspi	vvb	Conspi	conspi	0
∣	∣	sy	∣	∣	0
rators	rators	ng2	rators	rators	0
did	did	vdd	did	do	0
use	use	vvi	use	use	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
Kings	Kings	n2	Kings	king	0
,	,	,	,	,	0
that	that	cst	that	that	0
a	a	dt	a	a	0
King	King	n1	King	king	0
that	that	cst	that	that	0
Rules	Rules	vvz	Rules	rule	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Will	Will	n1	Will	will	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
great	great	j	great	great	0
,	,	,	,	,	0
glorious	glorious	j	glorious	glorious	0
,	,	,	,	,	0
or	or	cc	or	or	0
strong	strong	j	strong	strong	0
,	,	,	,	,	0
than	than	cs	than	than	0
a	a	dt	a	a	0
King	King	n1	King	king	0
that	that	cst	that	that	0
Rules	Rules	vvz	Rules	rule	0
by	by	p-acp	by	by	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
the	the	dt	the	the	0
quality	quality	n1	quality	quality	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Retinue	Retinue	n1	Retinue	retinue	0
,	,	,	,	,	0
best	best	av-js	best	best	0
proves	proves	vvz	proves	prove	0
the	the	dt	the	the	0
State	State	n1	State	state	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
the	the	dt	the	the	0
one	one	pi	one	one	0
being	being	vbg	being	be	0
but	but	p-acp	but	but	0
a	a	dt	a	a	0
King	King	n1	King	king	0
