BEcause	BEcause	c-acp	BEcause	because	0
pollicie	pollicie	n1	policy	policy	0
.	.	.	.	.	1
Whyles	Whyles	cs	Whiles	while	0
they	they	pns32	they	they	0
threaten	threaten	vvb	threaten	threaten	0
and	and	cc	and	and	0
stoppe	stoppe	vvi	stop	stop	0
the	the	dt	the	the	0
spreading	spreading	j-vvg	spreading	spread	0
of	of	pp-f	of	of	0
Gods	Gods	npg1	Gods	God	0
worde	worde	n1	word	word	0
and	and	cc	and	and	0
feeding	feeding	n-vvg	feeding	feed	0
of	of	pp-f	of	of	0
Christes	Christes	npg1	Christes	Christ	0
flocke	flocke	n1	flock	flock	0
,	,	,	,	,	0
commaunded	commaunded	vvd	commanded	command	0
by	by	p-acp	by	by	0
writing	writing	vvg	writing	write	0
to	to	pc-acp	to	to	0
excommunicate	excommunicate	vvi	excommunicate	excommunicate	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
faythful	faythful	j	faithful	faithful	0
labou	labou	n1	labour	labour	0
∣	∣	sy	∣	∣	0
rers	rers	n2	rers	rer	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
planting	planting	n-vvg	planting	plant	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
gospell	gospell	n1	gospel	gospel	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
weare	weare	vvi	wear	wear	0
the	the	dt	the	the	0
ragges	ragges	n2	rags	rag	0
of	of	pp-f	of	of	0
Poperie	Poperie	n1	Popery	popery	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
expulse	expulse	vvi	expulse	expulse	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
valiaunt	valiaunt	j	valiant	valiant	0
Souldiours	Souldiours	n2	Soldiers	soldier	0
agaynst	agaynst	p-acp	against	against	0
the	the	dt	the	the	0
Romishe	Romishe	jp	Romish	romish	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
:	:	:	:	:	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
earnest	earnest	j	earnest	earnest	0
ouerthrowers	ouerthrowers	n2	overthrowers	overthrower	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
Satan	Satan	np1	Satan	Satan	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
standeth	standeth	vvz	stands	stand	0
in	in	p-acp	in	in	0
sinne	sinne	n1	sin	sin	0
and	and	cc	and	and	0
blindnes	blindnes	n1	blindness	blindness	0
.	.	.	.	.	1
O	O	sy	O	o	0
beware	beware	vvb	beware	beware	0
you	you	pn22	you	you	0
that	that	cst	that	that	0
wilbe	wilbe	vmb|vbi	will	will|be	0
Lordes	Lordes	n2	Lords	lord	0
ouer	ouer	p-acp	over	over	0
the	the	dt	the	the	0
flockes	flockes	n2	flocks	flock	0
,	,	,	,	,	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
sore	sore	av-j	soar	sore	0
punished	punished	vvn	punished	punish	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
pryde	pryde	n1	pride	pride	0
towardes	towardes	p-acp	towards	towards	0
your	your	po22	your	your	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
coward	coward	n1	coward	coward	0
∣	∣	sy	∣	∣	0
linesse	linesse	n1	linesse	linesse	0
in	in	p-acp	in	in	0
gods	gods	ng1	gods	god	0
cause	cause	n1	cause	cause	0
:	:	:	:	:	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
Princes	Princes	ng1	Princes	prince	0
pleasures	pleasures	n2	pleasures	pleasure	0
&	&	cc	&	and	0
pompose	pompose	vvi	pompose	pompose	0
liuings	liuings	n2-vvg	livings	live	0
,	,	,	,	,	0
do	do	vdb	do	do	0
turne	turne	vvi	turn	turn	0
Poperie	Poperie	n1	Popery	popery	0
into	into	p-acp	into	into	0
pollicie	pollicie	n1	policy	policy	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
become	become	vvi	become	become	0
our	our	po12	our	our	0
persecutours	persecutours	n2	persecutors	persecutor	0
vnder	vnder	p-acp	under	under	0
the	the	dt	the	the	0
cloake	cloake	n1	cloak	cloak	0
of	of	pp-f	of	of	0
pollicie	pollicie	n1	policy	policy	0
:	:	:	:	:	0
It	It	pn31	It	it	0
were	were	vbdr	were	be	0
better	better	jc	better	better	0
to	to	pc-acp	to	to	0
loose	loose	vvi	lose	loose	0
your	your	po22	your	your	0
liuings	liuings	n2-vvg	livings	live	0
,	,	,	,	,	0
then	then	av	then	then	0
to	to	pc-acp	to	to	0
displease	displease	vvi	displease	displease	0
god	god	n1	god	god	0
in	in	p-acp	in	in	0
persecuting	persecuting	vvg	persecuting	persecute	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
and	and	cc	and	and	0
hinder	hinder	vvi	hinder	hinder	0
the	the	dt	the	the	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worde	worde	n1	word	word	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
as	as	p-acp	as	as	0
our	our	po12	our	our	0
duetie	duetie	n1	duty	duty	0
is	is	vbz	is	be	0
,	,	,	,	,	0
we	we	pns12	we	we	0
will	will	vmb	will	will	0
praye	praye	vvi	pray	pray	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
all	all	d	all	all	0
our	our	po12	our	our	0
Brethren	Brethren	n2	Brothers	brethren	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ministerie	Ministerie	n1	Ministry	ministry	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
woulde	woulde	vmd	would	will	0
graunt	graunt	vvi	grant	grant	0
vs	vs	pno12	us	we	0
more	more	dc	more	more	0
zeale	zeale	n1	zeal	zeal	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
glorie	glorie	n1	glory	glory	0
,	,	,	,	,	0
than	than	cs	than	than	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
hath	hath	vhz	hath	have	0
had	had	vhn	had	have	0
heretofore	heretofore	av	heretofore	heretofore	0
:	:	:	:	:	0
more	more	av-dc	more	more	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
edifie	edifie	vvi	edify	edify	0
Christes	Christes	npg1	Christes	Christ	0
people	people	n1	people	people	0
in	in	p-acp	in	in	0
pure	pure	j	pure	pure	0
simplicitie	simplicitie	n1	simplicity	simplicity	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
present	present	vvi	present	present	0
them	them	pno32	them	they	0
a	a	dt	a	a	0
chaste	chaste	j	chaste	chaste	0
Virgin	Virgin	n1	Virgin	virgin	0
vnto	vnto	p-acp	unto	unto	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
then	then	av	then	then	0
hitherto	hitherto	av	hitherto	hitherto	0
hath	hath	vhz	hath	have	0
appeared	appeared	vvn	appeared	appear	0
,	,	,	,	,	0
that	that	cst	that	that	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
head	head	n1	head	head	0
shephearde	shephearde	n1	shepherd	shepherd	0
shal	shal	vmb	shall	shall	0
cal	cal	vvi	call	call	0
to	to	pc-acp	to	to	0
account	account	vvi	account	account	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
bee	bee	vbb	be	be	0
not	not	xx	not	not	0
ashamed	ashamed	j	ashamed	ashamed	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
being	being	vbg	being	be	0
founde	founde	vvn	found	find	0
perfecte	perfecte	vvi	perfect	perfect	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
good	good	j	good	good	0
workes	workes	n2	works	work	0
,	,	,	,	,	0
may	may	vmb	may	may	0
receyue	receyue	vvi	receive	receive	0
the	the	dt	the	the	0
Crowne	Crowne	n1	Crown	crown	0
prepa	prepa	n1	prepa	prepa	0
∣	∣	sy	∣	∣	0
red	red	j-jn	read	red	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
deare	deare	j-jn	deer	dear	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
whome	whome	ro-crq	whom	who	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
called	called	vvn	called	call	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
brunte	brunte	n1	brunt	brunt	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
battell	battell	n1	battle	battle	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
keepe	keepe	vvb	keep	keep	0
ye	ye	pn22	you	you	0
constant	constant	j	constant	constant	0
,	,	,	,	,	0
that	that	cst	that	that	0
ye	ye	pn22	you	you	0
yeelde	yeelde	vvb	yield	yield	0
neyther	neyther	av-dx	neither	neither	0
to	to	p-acp	to	to	0
tolleration	tolleration	n1	toleration	toleration	0
,	,	,	,	,	0
neyther	neyther	av-dx	neither	neither	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
subtill	subtill	j	subtle	subtle	0
perswasions	perswasions	n2	persuasions	persuasion	0
of	of	pp-f	of	of	0
dispen	dispen	j	dispen	dispen	0
∣	∣	sy	∣	∣	0
sations	sations	n2	sations	sation	0
,	,	,	,	,	0
or	or	cc	or	or	0
licenses	licenses	vvz	licenses	license	0
whiche	whiche	r-crq	which	which	0
were	were	vbdr	were	be	0
to	to	pc-acp	to	to	0
fortifie	fortifie	vvi	fortify	fortify	0
theyr	theyr	po32	their	their	0
Romishe	Romishe	jp	Romish	romish	0
practises	practises	n2	practises	practise	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
fight	fight	vvb	fight	fight	0
the	the	dt	the	the	0
Lordes	Lordes	ng1	Lords	lord	0
fight	fight	n1	fight	fight	0
,	,	,	,	,	0
be	be	vbb	be	be	0
valiaunt	valiaunt	j	valiant	valiant	0
.	.	.	.	.	1
God	God	np1	God	God	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
leaue	leaue	vvi	leave	leave	0
you	you	pn22	you	you	0
,	,	,	,	,	0
ney	ney	zz	ney	ney	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
forsake	forsake	vvi	forsake	forsake	0
you	you	pn22	you	you	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
seeke	seeke	vvb	seek	seek	0
gods	gods	n2	gods	god	0
glorie	glorie	n1	glory	glory	0
:	:	:	:	:	0
god	god	n1	god	god	0
wil	wil	vmb	will	will	0
glorifie	glorifie	vvi	glorify	glorify	0
you	you	pn22	you	you	0
:	:	:	:	:	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
Christes	Christes	npg1	Christes	Christ	0
Church	Church	n1	Church	church	0
is	is	vbz	is	be	0
e	e	fw-la	e	e	0
∣	∣	sy	∣	∣	0
dified	dified	vvn	dified	dify	0
,	,	,	,	,	0
comforted	comforted	vvn	comforted	comfort	0
and	and	cc	and	and	0
confirmed	confirmed	vvn	confirmed	confirm	0
in	in	p-acp	in	in	0
Christian	Christian	njp	Christian	christian	0
sim	sim	fw-la	sim	sim	0
∣	∣	sy	∣	∣	0
plicitie	plicitie	n1	plicitie	plicitie	0
,	,	,	,	,	0
so	so	av	so	so	0
shal	shal	vmb	shall	shall	0
you	you	pn22	you	you	0
receyue	receyue	vvi	receive	receive	0
comfort	comfort	n1	comfort	comfort	0
by	by	p-acp	by	by	0
Christ	Christ	np1	Christ	Christ	0
your	your	po22	your	your	0
head	head	n1	head	head	0
Captayne	Captayne	n1	Captain	captain	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
called	called	vvn	called	call	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
comptes	comptes	vvz	counts	count	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
stewardshippes	stewardshippes	n2	stewardshippes	stewardshippe	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
rewar	rewar	n1	rewar	rewar	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
fidelitie	fidelitie	n1	fidelity	fidelity	0
.	.	.	.	.	1
The	The	dt	The	the	0
matter	matter	n1	matter	matter	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
so	so	av	so	so	0
small	small	j	small	small	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
worlde	worlde	n1	world	world	0
doth	doth	vdz	does	do	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
:	:	:	:	:	0
It	It	pn31	It	it	0
will	will	vmb	will	will	0
appeare	appeare	vvi	appear	appear	0
before	before	p-acp	before	before	0
all	all	d	all	all	0
be	be	vbb	be	be	0
ended	ended	vvn	ended	end	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
an	an	dt	and	a	0
harde	harde	j	harden	hard	0
thing	thing	n1	thing	thing	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
cut	cut	vvi	cut	cut	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ragges	ragges	n2	rags	rag	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Hiora	Hiora	n1	Hiora	hiora	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
beautiful	beautiful	j	beautiful	beautiful	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
poysonfull	poysonfull	n1	poisonful	poisonful	0
:	:	:	:	:	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
dallying	dallying	vvg	dallying	dally	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
a	a	dt	a	a	0
moun	moun	fw-fr	moun	moun	0
∣	∣	sy	∣	∣	0
ster	ster	vvz	ster	star	0
,	,	,	,	,	0
beware	beware	vvb	beware	beware	0
of	of	pp-f	of	of	0
looking	looking	vvg	looking	look	0
backe	backe	av	back	back	0
to	to	p-acp	to	to	0
Sodome	Sodome	np1	Sodome	Sodom	0
,	,	,	,	,	0
or	or	cc	or	or	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
light	light	n1	light	light	0
any	any	d	any	any	0
whit	whit	n1	whit	whit	0
in	in	p-acp	in	in	0
ther	ther	po32	their	their	0
garments	garments	n2	garments	garment	0
of	of	pp-f	of	of	0
Babilone	Babilone	np1	Babilone	Babilone	0
:	:	:	:	:	0
nei	nei	fw-la	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
once	once	a-acp	once	once	0
touche	touche	vvb	touch	touch	0
the	the	dt	the	the	0
poysoned	poysoned	j-vvn	poisoned	poison	0
Cuppe	Cuppe	n1	Cup	cup	0
,	,	,	,	,	0
though	though	cs	though	though	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
of	of	pp-f	of	of	0
golde	golde	n1	gold	gold	0
or	or	cc	or	or	0
glittering	glittering	j-vvg	glittering	glitter	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
repent	repent	vvi	repent	repent	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
former	former	j	former	former	0
sinnes	sinnes	n2	sins	sin	0
vnfaynedly	vnfaynedly	av-j	unfeignedly	unfeigned	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
shall	shall	vmb	shall	shall	0
we	we	pns12	we	we	0
abhorre	abhorre	vvi	abhor	abhor	0
and	and	cc	and	and	0
stampe	stampe	vvi	stamp	stamp	0
vnder	vnder	p-acp	under	under	0
our	our	po12	our	our	0
feete	feete	n2	feet	foot	0
these	these	d	these	these	0
ragges	ragges	n2	rags	rag	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
poynted	poynted	j-vvn	pointed	point	0
to	to	p-acp	to	to	0
superstition	superstition	n1	superstition	superstition	0
and	and	cc	and	and	0
Idolatrie	Idolatrie	n1	Idolatry	idolatry	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
hate	hate	vvi	hate	hate	0
the	the	dt	the	the	0
blasphemous	blasphemous	j	blasphemous	blasphemous	0
Priesthood	Priesthood	n1	Priesthood	priesthood	0
,	,	,	,	,	0
so	so	av	so	so	0
iniurious	iniurious	j	injurious	injurious	0
to	to	p-acp	to	to	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stes	stes	n1	stes	stes	0
priesthoode	priesthoode	n1	priesthood	priesthood	0
,	,	,	,	,	0
that	that	cst	that	that	0
euery	euery	d	every	every	0
patche	patche	n1	patch	patch	0
and	and	cc	and	and	0
token	token	n1	token	token	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
execration	execration	n1	execration	execration	0
,	,	,	,	,	0
detestation	detestation	n1	detestation	detestation	0
,	,	,	,	,	0
and	and	cc	and	and	0
accursed	accursed	j-vvn	accursed	accurse	0
:	:	:	:	:	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
no	no	dx	no	no	0
parte	parte	n1	part	part	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
vpon	vpon	p-acp	upon	upon	0
our	our	po12	our	our	0
heades	heades	n2	heads	head	0
nor	nor	ccx	nor	nor	0
backes	backes	n2	backs	back	0
,	,	,	,	,	0
least	least	cs	lest	lest	0
we	we	pns12	we	we	0
be	be	vbb	be	be	0
accursed	accursed	vvn	accursed	accurse	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
not	not	xx	not	not	0
make	make	vvi	make	make	0
the	the	dt	the	the	0
heritage	heritage	n1	heritage	heritage	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
byrde	byrde	n1	bird	bird	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
colours	colours	n2	colours	colour	0
,	,	,	,	,	0
holding	holding	vvg	holding	hold	0
of	of	pp-f	of	of	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
uers	uers	zz	uers	uers	0
religions	religions	n2	religions	religion	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
not	not	xx	not	not	0
mixe	mixe	vvi	mix	mix	0
the	the	dt	the	the	0
Iewes	Iewes	np2	Iewes	Jew	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Gentiles	Gentiles	n2-j	Gentiles	gentile	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
no	no	dx	no	no	0
wise	wise	n1	wise	wise	0
mixe	mixe	vvi	mix	mix	0
this	this	d	this	this	0
our	our	po12	our	our	0
Religion	Religion	n1	Religion	religion	0
with	with	p-acp	with	with	0
any	any	d	any	any	0
thing	thing	n1	thing	thing	0
of	of	pp-f	of	of	0
Antichrist	Antichrist	np1	Antichrist	Antichrist	0
:	:	:	:	:	0
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
not	not	xx	not	not	0
confirme	confirme	vvi	confirm	confirm	0
the	the	dt	the	the	0
blinde	blinde	j	blind	blind	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
blindnesse	blindnesse	n1	blindness	blindness	0
,	,	,	,	,	0
neyther	neyther	av-dx	neither	neither	0
the	the	dt	the	the	0
weake	weake	j	weak	weak	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
superstition	superstition	n1	superstition	superstition	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
rather	rather	av-c	rather	rather	0
let	let	vvb	let	let	0
vs	vs	pno12	us	we	0
take	take	vvi	take	take	0
awaye	awaye	av	away	away	0
,	,	,	,	,	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
,	,	,	,	,	0
the	the	dt	the	the	0
names	names	n2	names	name	0
,	,	,	,	,	0
memories	memories	n2	memories	memory	0
,	,	,	,	,	0
and	and	cc	and	and	0
al	al	d	all	all	0
mo	mo	dc	more	more	0
∣	∣	sy	∣	∣	0
numents	numents	n2	numents	nument	0
of	of	pp-f	of	of	0
Poperie	Poperie	n1	Popery	popery	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
Antichristes	Antichristes	npg1	Antichristes	Antichrist	0
priest	priest	n1	priest	priest	0
∣	∣	sy	∣	∣	0
hoode	hoode	n1	hood	hood	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
open	open	vvi	open	open	0
our	our	po12	our	our	0
windowes	windowes	n2	windows	window	0
with	with	p-acp	with	with	0
Daniel	Daniel	np1	Daniel	Daniel	0
,	,	,	,	,	0
and	and	cc	and	and	0
professe	professe	vvb	profess	profess	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
:	:	:	:	:	0
their	their	po32	their	their	0
crueltie	crueltie	n1	cruelty	cruelty	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
our	our	po12	our	our	0
glorie	glorie	n1	glory	glory	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
followe	followe	vvi	follow	follow	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
that	that	cst	that	that	0
knewe	knewe	vvd	knew	know	0
that	that	d	that	that	0
the	the	dt	the	the	0
true	true	j	true	true	0
gospell	gospell	n1	gospel	gospel	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
retayned	retayned	vvd	retained	retain	0
,	,	,	,	,	0
if	if	cs	if	if	0
any	any	d	any	any	0
Iewishe	Iewishe	jp	Jewish	jewish	0
cerimonies	cerimonies	n2	ceremonies	ceremony	0
were	were	vbdr	were	be	0
maintayned	maintayned	vvn	maintained	maintain	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
vs	vs	pno12	us	we	0
rather	rather	av-c	rather	rather	0
neuer	neuer	av-x	never	never	0
weare	weare	vvi	wear	wear	0
any	any	d	any	any	0
garment	garment	n1	garment	garment	0
,	,	,	,	,	0
then	then	cs	then	than	0
we	we	pns12	we	we	0
should	should	vmd	should	shall	0
weare	weare	vvi	wear	wear	0
those	those	d	those	those	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
our	our	po12	our	our	0
brethren	brethren	n2	brothers	brethren	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
weakened	weakened	vvn	weakened	weaken	0
,	,	,	,	,	0
offen	offen	fw-ge	offen	offen	0
∣	∣	sy	∣	∣	0
ded	ded	j	dead	dead	0
,	,	,	,	,	0
or	or	cc	or	or	0
boldened	boldened	vvn	boldened	bolden	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
parte	parte	n1	part	part	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Idolaters	Idolaters	n2	Idolaters	idolater	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
through	through	p-acp	through	through	0
our	our	po12	our	our	0
hautines	hautines	n1	haughtiness	haughtiness	0
in	in	p-acp	in	in	0
knoweledge	knoweledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
our	our	po12	our	our	0
weake	weake	j	weak	weak	0
brethren	brethren	n2	brothers	brethren	0
perishe	perishe	vvi	perish	perish	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
whom	whom	ro-crq	whom	who	0
Christe	Christe	np1	Christe	Christe	0
dyed	dyed	vvd	died	die	0
.	.	.	.	.	1
Beholde	Beholde	vvb	Behold	behold	0
and	and	cc	and	and	0
marke	marke	vvi	mark	mark	0
well	well	av	well	well	0
,	,	,	,	,	0
howe	howe	c-crq	how	how	0
they	they	pns32	they	they	0
fall	fall	vvb	fallen	fall	0
backe	backe	av	back	back	0
∣	∣	sy	∣	∣	0
warde	warde	n1	ward	ward	0
that	that	cst	that	that	0
yeelde	yeelde	vvb	yield	yield	0
in	in	p-acp	in	in	0
any	any	d	any	any	0
iote	iote	n1	jot	jot	0
,	,	,	,	,	0
and	and	cc	and	and	0
see	see	vvb	see	see	0
howe	howe	c-crq	how	how	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
edified	edified	vvn	edified	edify	0
,	,	,	,	,	0
and	and	cc	and	and	0
increase	increase	vvi	increase	increase	0
in	in	p-acp	in	in	0
godlines	godlines	n1	godliness	godliness	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
holde	holde	vvb	hold	hold	0
that	that	d	that	that	0
right	right	j-jn	right	right	0
way	way	n1	way	way	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
go	go	vvb	go	go	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Lorde	Lorde	n1	Lord	lord	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
crease	crease	vvb	crease	crease	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
vs	vs	pno12	us	we	0
all	all	d	all	all	0
,	,	,	,	,	0
and	and	cc	and	and	0
strengthen	strengthen	vvb	strengthen	strengthen	0
vs	vs	pno12	us	we	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
Spirite	Spirite	n1	Spirit	spirit	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
continewe	continewe	vvi	continue	continue	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
lyues	lyues	ng1	lives	life	0
end	end	n1	end	end	0
,	,	,	,	,	0
always	always	av	always	always	0
both	both	av-d	both	both	0
by	by	p-acp	by	by	0
our	our	po12	our	our	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
wordes	wordes	n2	words	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
works	works	n2	works	work	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
aduaunce	aduaunce	vvi	advance	advance	0
his	his	po31	his	his	0
glorie	glorie	n1	glory	glory	0
and	and	cc	and	and	0
honour	honour	n1	honour	honour	0
,	,	,	,	,	0
dayly	dayly	av-j	daily	daily	0
more	more	av-dc	more	more	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
nowe	nowe	av	now	now	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
euer	euer	av	ever	ever	0
,	,	,	,	,	0
Amen	Amen	uh-n	Amen	amen	0
.	.	.	.	.	1
