FOrasmuche	FOrasmuche	av	Forasmuch	forasmuch	0
their	their	po32	their	their	0
Prince	Prince	n1	Prince	prince	0
,	,	,	,	,	0
and	and	cc	and	and	0
liue	liue	vvi	live	live	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
health	health	n1	health	health	0
,	,	,	,	,	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
vnity	vnity	n1	unity	unity	0
,	,	,	,	,	0
loue	loue	n1	love	love	0
&	&	cc	&	and	0
welth	welth	n1	wealth	wealth	0
one	one	crd	one	one	0
with	with	p-acp	with	with	0
another	another	n-jn	another	another	0
.	.	.	.	.	1
The	The	dt	The	the	0
Science	Science	n1	Science	science	0
or	or	cc	or	or	0
Doctrine	Doctrine	n1	Doctrine	doctrine	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
firste	firste	ord	firste	first	0
Booke	Booke	n1	Book	book	0
,	,	,	,	,	0
work	work	n1	work	work	0
,	,	,	,	,	0
or	or	cc	or	or	0
age	age	n1	age	age	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
termed	termed	vvn	termed	term	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Greekes	Greekes	njp2	Greeks	greek	0
not	not	xx	not	not	0
farre	farre	av-j	far	far	0
amisse	amisse	av	amiss	amiss	0
,	,	,	,	,	0
Pardetrophia	Pardetrophia	np1	Pardetrophia	Pardetrophia	0
:	:	:	:	:	0
So	So	av	So	so	0
I	I	pns11	I	i	0
entitle	entitle	vvb	entitle	entitle	0
it	it	pn31	it	it	0
,	,	,	,	,	0
not	not	xx	not	not	0
altogither	altogither	av	altogether	altogether	0
improperly	improperly	av-j	improperly	improper	0
,	,	,	,	,	0
The	The	dt	The	the	0
Arte	Arte	n1	Art	art	0
and	and	cc	and	and	0
Science	Science	n1	Science	science	0
of	of	pp-f	of	of	0
preseruing	preseruing	vvg	preserving	preserve	0
Bodie	Bodie	n1	Body	body	0
and	and	cc	and	and	0
Soule	Soule	n1	Soul	soul	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
verily	verily	av-j	verily	very	0
had	had	vhd	had	have	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
middle	middle	n-jn	middle	middle	0
quailed	quailed	vvn	quailed	quail	0
(	(	(	(	(	0
although	although	cs	although	although	0
diuerse	diuerse	j	diverse	diverse	0
noble	noble	j	noble	noble	0
personages	personages	n2	personages	personage	0
,	,	,	,	,	0
honourable	honourable	j	honourable	honourable	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
stors	stors	n2	stors	stor	0
,	,	,	,	,	0
learned	learned	j	learned	learned	0
Doctors	Doctors	n2	Doctors	doctor	0
,	,	,	,	,	0
and	and	cc	and	and	0
worthy	worthy	j	worthy	worthy	0
parentes	parentes	n2	parents	parent	0
dyd	dyd	vdd	did	do	0
stil	stil	av	still	still	0
instant	instant	n-jn	instant	instant	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
vrge	vrge	vvb	urge	urge	0
and	and	cc	and	and	0
continually	continually	av-j	continually	continual	0
pricke	pricke	vvi	prick	prick	0
me	me	pno11	me	i	0
forward	forward	j	forward	forward	0
)	)	)	)	)	0
if	if	cs	if	if	0
the	the	dt	the	the	0
great	great	j	great	great	0
good	good	j	good	good	0
∣	∣	sy	∣	∣	0
nesse	nesse	n1	ness	ness	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
alone	alone	av-j	alone	alone	0
tried	tried	vvn	tried	try	0
daily	daily	av-j	daily	daily	0
toward	toward	p-acp	towards	towards	0
all	all	d	all	all	0
suche	suche	d	such	such	0
as	as	c-acp	as	as	0
set	set	vvd	set	set	0
forth	forth	av	forth	forth	0
the	the	dt	the	the	0
glory	glory	n1	glory	glory	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
serue	serue	vvb	serve	serve	0
your	your	po22	your	your	0
highnesse	highnesse	n1	highness	highness	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	d	that	that	0
benefite	benefite	n1	benefit	benefit	0
youre	youre	po22	your	your	0
people	people	n1	people	people	0
,	,	,	,	,	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
alwayes	alwayes	av	always	always	0
put	put	vvi	put	put	0
me	me	pno11	me	i	0
in	in	p-acp	in	in	0
sure	sure	j	sure	sure	0
hope	hope	n1	hope	hope	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
worth	worth	n1	worth	worth	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
this	this	d	this	this	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
framed	framed	j-vvn	framed	frame	0
foundation	foundation	n1	foundation	foundation	0
first	first	ord	first	first	0
laide	laide	vvd	laid	lay	0
once	once	a-acp	once	once	0
sure	sure	av-j	sure	sure	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
all	all	d	all	all	0
assaultes	assaultes	n2	assaults	assault	0
,	,	,	,	,	0
and	and	cc	and	and	0
giuen	giuen	vvn	given	give	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
moste	moste	av-ds	most	most	0
sacred	sacred	j	sacred	sacred	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
care	care	n1	care	care	0
(	(	(	(	(	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
bee	bee	vbb	be	be	0
not	not	xx	not	not	0
deceiued	deceiued	vvn	deceived	deceive	0
)	)	)	)	)	0
and	and	cc	and	and	0
youre	youre	po22	your	your	0
Emperiall	Emperiall	j-jn	Imperial	imperial	0
Maiestie	Maiestie	n1	Majesty	majesty	0
do	do	vdb	do	do	0
accept	accept	vvi	accept	accept	0
this	this	d	this	this	0
new	new	j	new	new	0
Peere	Peere	n1	Peer	peer	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
parte	parte	n1	part	part	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
giue	giue	vvi	give	give	0
it	it	pn31	it	it	0
your	your	po22	your	your	0
gracious	gracious	j	gracious	gracious	0
safe	safe	j	safe	safe	0
conducte	conducte	n1	conduct	conduct	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
guide	guide	n1	guide	guide	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
the	the	dt	the	the	0
wil	wil	n1	will	will	0
∣	∣	sy	∣	∣	0
linglier	linglier	av-jc	linglier	lingly	0
be	be	vbi	be	be	0
embraced	embraced	vvn	embraced	embrace	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
your	your	po22	your	your	0
beloued	beloued	j-vvn	beloved	belove	0
subiects	subiects	n2-jn	subjects	subject	0
&	&	cc	&	and	0
people	people	n1	people	people	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
it	it	pn31	it	it	0
shal	shal	vmb	shall	shall	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
giue	giue	vvi	give	give	0
me	me	pno11	me	i	0
abilitie	abilitie	n1	ability	ability	0
,	,	,	,	,	0
courage	courage	n1	courage	courage	0
,	,	,	,	,	0
and	and	cc	and	and	0
counte	counte	vvb	count	count	0
∣	∣	sy	∣	∣	0
nance	nance	vvb	nance	nance	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
go	go	vvb	go	go	0
about	about	a-acp	about	about	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
shal	shal	vmb	shall	shall	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
uoke	uoke	n1	uoke	uoke	0
diuers	diuers	j	diverse	diverse	0
others	others	n2-jn	others	other	0
to	to	pc-acp	to	to	0
doe	doe	vdi	do	do	0
many	many	d	many	many	0
thinges	thinges	n2	things	thing	0
(	(	(	(	(	0
farre	farre	av-j	far	far	0
exceeding	exceeding	vvg	exceeding	exceed	0
my	my	po11	my	my	0
wit	wit	n1	wit	wit	0
or	or	cc	or	or	0
cunning	cunning	n-jn	cunning	cunning	0
)	)	)	)	)	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
battered	battered	vvn	battered	batter	0
,	,	,	,	,	0
suncke	suncke	vvn	sunk	sink	0
or	or	cc	or	or	0
ouerwhelmed	ouerwhelmed	vvn	overwhelmed	overwhelm	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
diuine	diuine	j-jn	divine	divine	0
name	name	n1	name	name	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
weale	weale	n1	weal	weal	0
publique	publique	j	public	public	0
:	:	:	:	:	0
Which	Which	r-crq	Which	which	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
aduenture	aduenture	n1	adventure	adventure	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
more	more	av-dc	more	more	0
healthie	healthie	j	healthy	healthy	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
godly	godly	j	godly	godly	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
lon	lon	zz	lon	lon	0
∣	∣	sy	∣	∣	0
ger	ger	pno31	her	she	0
life	life	n1	life	life	0
your	your	po22	your	your	0
people	people	n1	people	people	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
posteritie	posteritie	n1	posterity	posterity	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
accep	accep	vvi	accept	accept	0
∣	∣	sy	∣	∣	0
table	table	n1	table	table	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
beloued	beloued	j-vvn	beloved	belove	0
eche	eche	d	eke	each	0
to	to	p-acp	to	to	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
seruiceable	seruiceable	j	serviceable	serviceable	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
highnesse	highnesse	n1	highness	highness	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Country	Country	n1	Country	country	0
,	,	,	,	,	0
vnto	vnto	p-acp	unto	unto	0
their	their	po32	their	their	0
parentes	parentes	n2	parents	parent	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnto	vnto	p-acp	unto	unto	0
themselues	themselues	px32	themselves	themselves	0
.	.	.	.	.	1
Long	Long	j	Long	long	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
God	God	np1	God	God	0
the	the	dt	the	the	0
giuer	giuer	n1	giver	giver	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
rule	rule	n1	rule	rule	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
royaltie	royaltie	n1	royalty	royalty	0
may	may	vmb	may	may	0
your	your	po22	your	your	0
Maiestie	Maiestie	n1	Majesty	majesty	0
liue	liue	vvi	live	live	0
.	.	.	.	.	1
Many	Many	av-d	Many	many	0
prosperous	prosperous	j	prosperous	prosperous	0
yeares	yeares	n2	years	year	0
Iesus	Iesus	np1	Iesus	Jesus	0
Christe	Christe	np1	Christe	Christe	0
the	the	dt	the	the	0
wisedome	wisedome	n1	wisdom	wisdom	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
father	father	n1	father	father	0
,	,	,	,	,	0
grant	grant	vvb	grant	grant	0
your	your	po22	your	your	0
highnesse	highnesse	n1	highness	highness	0
ouer	ouer	p-acp	over	over	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
raigne	raigne	vvi	reign	reign	0
in	in	p-acp	in	in	0
al	al	d	all	all	0
blessednes	blessednes	n1	blessedness	blessedness	0
.	.	.	.	.	1
Alwaies	Alwaies	av	Always	always	0
the	the	dt	the	the	0
mercy	mercy	n1	mercy	mercy	0
&	&	cc	&	and	0
loue	loue	n1	love	love	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
ghost	ghost	n1	ghost	ghost	0
,	,	,	,	,	0
defende	defende	vvb	defend	defend	0
,	,	,	,	,	0
guide	guide	vvb	guide	guide	0
,	,	,	,	,	0
&	&	cc	&	and	0
accōpany	accōpany	vvi	accompany	accompany	0
your	your	po22	your	your	0
excellēt	excellēt	j	excellent	excellent	0
Maiestie	Maiestie	n1	Majesty	majesty	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
your	your	po22	your	your	0
affaires	affaires	n2	affairs	affair	0
.	.	.	.	.	1
The	The	dt	The	the	0
very	very	j	very	very	0
mainteiner	mainteiner	n1	maintainer	maintainer	0
,	,	,	,	,	0
rewarder	rewarder	n1	rewarder	rewarder	0
,	,	,	,	,	0
and	and	cc	and	and	0
aduauncer	aduauncer	n1	advancer	advancer	0
of	of	pp-f	of	of	0
euerye	euerye	d	every	every	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
gift	gift	n1	gift	gift	0
and	and	cc	and	and	0
commendable	commendable	j	commendable	commendable	0
Vertue	Vertue	n1	Virtue	virtue	0
.	.	.	.	.	1
The	The	dt	The	the	0
paterne	paterne	n1	pattern	pattern	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
Power	Power	n1	Power	power	0
,	,	,	,	,	0
Wisedome	Wisedome	n1	Wisdom	wisdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
Iustice.	Iustice.	n1	Iustice.	justice	0
And	And	cc	And	and	0
the	the	dt	the	the	0
sampler	sampler	n1	sampler	sampler	0
of	of	pp-f	of	of	0
al	al	d	all	all	0
godlinesse	godlinesse	n1	godliness	godliness	0
,	,	,	,	,	0
mercie	mercie	n1	mercy	mercy	0
,	,	,	,	,	0
and	and	cc	and	and	0
quietnesse	quietnesse	n1	quietness	quietness	0
.	.	.	.	.	1
