ACcording	ACcording	vvg	ACcording	accord	0
dead	dead	j	dead	dead	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
so	so	av	so	so	0
must	must	vmb	must	must	0
he	he	pns31	he	he	0
rise	rise	vvi	rise	rise	0
againe	againe	av	again	again	0
with	with	p-acp	with	with	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
newnes	newnes	n1	newness	newness	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
liue	liue	vvi	live	live	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
not	not	xx	not	not	0
after	after	p-acp	after	after	0
the	the	dt	the	the	0
fleshe	fleshe	n1	flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
prepared	prepared	vvn	prepared	prepare	0
his	his	po31	his	his	0
wayes	wayes	n2	ways	way	0
to	to	pc-acp	to	to	0
walke	walke	vvi	walk	walk	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
are	are	vbr	are	be	0
good	good	j	good	good	0
workes	workes	n2	works	work	0
.	.	.	.	.	1
If	If	cs	If	if	0
the	the	dt	the	the	0
liues	liues	n2	lives	life	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
men	men	n2	men	man	0
were	were	vbdr	were	be	0
looked	looked	vvn	looked	look	0
into	into	p-acp	into	into	0
,	,	,	,	,	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
easely	easely	av-j	easily	easy	0
appeare	appeare	vvi	appear	appear	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
were	were	vbdr	were	be	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
sinne	sinne	n1	sin	sin	0
,	,	,	,	,	0
whe	whe	c-crq	when	when	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
true	true	j	true	true	0
Christian	Christian	njp	Christian	christian	0
who	who	q-crq	who	who	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
witnes	witnes	n1	witness	witness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
enemie	enemie	n1	enemy	enemy	0
of	of	pp-f	of	of	0
trueth	trueth	n1	truth	truth	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
abyde	abyde	vvi	abide	abide	0
this	this	d	this	this	0
doctrine	doctrine	n1	doctrine	doctrine	0
.	.	.	.	.	1
And	And	cc	And	and	0
why	why	q-crq	why	why	0
can	can	vmb	can	can	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
abyde	abyde	vvi	abide	abide	0
this	this	d	this	this	0
doctrine	doctrine	n1	doctrine	doctrine	0
?	?	?	?	?	0
because	because	c-acp	because	because	0
he	he	pns31	he	he	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
a	a	av	a	a	0
∣	∣	sy	∣	∣	0
byde	byde	vvb	bide	bide	0
to	to	pc-acp	to	to	0
heare	heare	vvi	hear	hear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
adoption	adoption	n1	adoption	adoption	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
howe	howe	c-crq	how	how	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
adopted	adopted	vvn	adopted	adopt	0
and	and	cc	and	and	0
taken	taken	vvn	taken	take	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
his	his	po31	his	his	0
sonnes	sonnes	n2	sons	son	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
before	before	p-acp	before	before	0
the	the	dt	the	the	0
foundation	foundation	n1	foundation	foundation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
was	was	vbds	was	be	0
lay	lay	vvd	lay	lie	0
∣	∣	sy	∣	∣	0
ed.	ed.	n1	ed.	ed.	0
And	And	cc	And	and	0
why	why	q-crq	why	why	0
so	so	av	so	so	0
?	?	?	?	?	1
Because	Because	p-acp	Because	because	0
they	they	pns32	they	they	0
go	go	vvb	go	go	0
about	about	a-acp	about	about	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
vp	vp	a-acp	up	up	0
their	their	po32	their	their	0
owne	owne	d	own	own	0
righteousnes	righteousnes	n1	righteousness	righteousness	0
,	,	,	,	,	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
subiect	subiect	j-jn	subject	subject	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
righteousnes	righteousnes	n1	righteousness	righteousness	0
of	of	pp-f	of	of	0
god	god	n1	god	god	0
.	.	.	.	.	1
If	If	cs	If	if	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
wel	wel	av	well	well	0
,	,	,	,	,	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	vvb	cause	cause	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
childrē	childrē	n2	children	child	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
we	we	pns12	we	we	0
beleue	beleue	vvb	believe	believe	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
we	we	pns12	we	we	0
were	were	vbdr	were	be	0
appointed	appointed	vvn	appointed	appoint	0
to	to	p-acp	to	to	0
saluatiō	saluatiō	n1	salvation	salvation	0
,	,	,	,	,	0
thē	thē	pno32	them	they	0
is	is	vbz	is	be	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
our	our	po12	our	our	0
wel	wel	av	well	well	0
doing	doing	vdg	doing	do	0
that	that	d	that	that	0
maketh	maketh	vv2	makes	make	0
vs	vs	pno12	us	we	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
Gods	Gods	ng1	Gods	god	0
children	children	n2	children	child	0
:	:	:	:	:	0
then	then	av	then	then	0
are	are	vbr	are	be	0
we	we	pns12	we	we	0
not	not	xx	not	not	0
appointed	appointed	vvn	appointed	appoint	0
to	to	p-acp	to	to	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
we	we	pns12	we	we	0
beleeue	beleeue	vvb	believe	believe	0
:	:	:	:	:	0
then	then	av	then	then	0
are	are	vbr	are	be	0
al	al	d	all	all	0
their	their	po32	their	their	0
merites	merites	n2	merits	merit	0
gone	gone	vvn	gone	go	0
,	,	,	,	,	0
then	then	av	then	then	0
is	is	vbz	is	be	0
al	al	d	all	all	0
their	their	po32	their	their	0
fat	fat	n1	fat	fat	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
fyer	fyer	n1	fire	fire	0
.	.	.	.	.	1
A	A	dt	A	a	0
Heathen	Heathen	j-jn	Heathen	heathen	0
,	,	,	,	,	0
a	a	dt	a	a	0
Pharise	Pharise	vvb	Pharisee	pharisee	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Papist	Papist	njp	Papist	papist	0
,	,	,	,	,	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
bodie	bodie	n1	body	body	0
vnlesse	vnlesse	cs	unless	unless	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
merite	merite	vvi	merit	merit	0
,	,	,	,	,	0
vnlesse	vnlesse	cs	unless	unless	0
God	God	np1	God	God	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
bound	bound	vvn	bound	bind	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
he	he	pns31	he	he	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
:	:	:	:	:	0
he	he	pns31	he	he	0
wil	wil	vmb	will	will	0
not	not	xx	not	not	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
of	of	pp-f	of	of	0
gift	gift	n1	gift	gift	0
,	,	,	,	,	0
he	he	pns31	he	he	0
wil	wil	vmb	will	will	0
haue	haue	vhi	have	have	0
it	it	pn31	it	it	0
of	of	pp-f	of	of	0
duetie	duetie	n1	duty	duty	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
God	God	n1	God	god	0
a	a	dt	a	a	0
mercie	mercie	n1	mercy	mercy	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
.	.	.	.	.	1
This	This	d	This	this	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
very	very	j	very	very	0
point	point	n1	point	point	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
iudge	iudge	vvb	judge	judge	0
nowe	nowe	av	now	now	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
presumptuous	presumptuous	j	presumptuous	presumptuous	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
either	either	d	either	either	0
the	the	dt	the	the	0
heathenish	heathenish	j	heathenish	heathenish	0
pharisaicall	pharisaicall	j	pharisaical	pharisaical	0
papistrie	papistrie	n1	papistry	papistry	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
sayd	sayd	vvd	said	say	0
,	,	,	,	,	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
more	more	av-dc	more	more	0
easely	easely	av-j	easily	easy	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
matter	matter	n1	matter	matter	0
,	,	,	,	,	0
then	then	av	then	then	0
get	get	vvb	get	get	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
the	the	dt	the	the	0
grossenes	grossenes	n1	grossness	grossness	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
heresie	heresie	n1	heresy	heresy	0
is	is	vbz	is	be	0
so	so	av	so	so	0
notorious	notorious	j	notorious	notorious	0
and	and	cc	and	and	0
brutishe	brutishe	j	brutish	brutish	0
,	,	,	,	,	0
the	the	dt	the	the	0
trueth	trueth	n1	truth	truth	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
doctrine	doctrine	n1	doctrine	doctrine	0
is	is	vbz	is	be	0
so	so	av	so	so	0
plaine	plaine	j	plain	plain	0
and	and	cc	and	and	0
riche	riche	j	rich	rich	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
can	can	vmb	can	can	0
not	not	xx	not	not	0
conteine	conteine	vvi	contain	contain	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
folow	folow	vvi	follow	follow	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
therefore	therefore	av	therefore	therefore	0
surcease	surcease	vvi	surcease	surcease	0
and	and	cc	and	and	0
leue	leue	vvi	leave	leave	0
your	your	po22	your	your	0
worship	worship	n1	worship	worship	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
worke	worke	n1	work	work	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
shalbe	shalbe	vmb	shall	shall	0
suf	suf	fw-fr	suf	suf	0
∣	∣	sy	∣	∣	0
ficient	ficient	j	ficient	ficient	0
to	to	pc-acp	to	to	0
instruct	instruct	vvi	instruct	instruct	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
waye	waye	n1	way	way	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
trueth	trueth	n1	truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
arme	arme	vvb	arm	arm	0
you	you	pn22	you	you	0
agaynst	agaynst	p-acp	against	against	0
the	the	dt	the	the	0
assaultes	assaultes	n2	assaults	assault	0
of	of	pp-f	of	of	0
Satan	Satan	np1	Satan	Satan	0
by	by	p-acp	by	by	0
these	these	d	these	these	0
his	his	po31	his	his	0
instrumentes	instrumentes	n2	instruments	instrument	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
Spi	Spi	vvb	Spi	spi	0
∣	∣	sy	∣	∣	0
rit	rit	n1	rit	rit	0
worke	worke	vvi	work	work	0
those	those	d	those	those	0
two	two	crd	two	two	0
effectes	effectes	n2	effects	effect	0
in	in	p-acp	in	in	0
you	you	pn22	you	you	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
this	this	d	this	this	0
present	present	j	present	present	0
,	,	,	,	,	0
so	so	av	so	so	0
true	true	j	true	true	0
and	and	cc	and	and	0
comfortable	comfortable	j	comfortable	comfortable	0
doctrine	doctrine	n1	doctrine	doctrine	0
:	:	:	:	:	0
and	and	cc	and	and	0
further	further	av-jc	further	further	0
leade	leade	vvi	lead	lead	0
you	you	pn22	you	you	0
into	into	p-acp	into	into	0
al	al	d	all	all	0
trueth	trueth	n1	truth	truth	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
God	God	n1	God	god	0
of	of	pp-f	of	of	0
trueth	trueth	n1	truth	truth	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
,	,	,	,	,	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
founde	founde	vvn	found	find	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
walked	walked	vvn	walked	walk	0
without	without	p-acp	without	without	0
stumbling	stumbling	vvg	stumbling	stumble	0
in	in	p-acp	in	in	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
thought	thought	vvn	thought	think	0
neces	neces	n2	nieces	niece	0
∣	∣	sy	∣	∣	0
sarie	sarie	j	sarie	sarie	0
to	to	pc-acp	to	to	0
reueile	reueile	vvi	reveil	reveal	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
saluatiō	saluatiō	n1	salvation	salvation	0
.	.	.	.	.	1
15.	15.	crd	15.	15.	1
Sept.	Sept.	np1	Sept.	Sept.	0
1576.	1576.	crd	1576.	1576.	1
