Noblest	Noblest	js	Noblest	noble	0
painted	painted	j-vvn	painted	paint	0
perfections	perfections	n2	perfections	perfection	0
scat	scat	fw-la	scat	scat	0
∣	∣	sy	∣	∣	0
tered	tered	vvn	tered	tere	0
amongst	amongst	p-acp	among	among	0
the	the	dt	the	the	0
Creatures	Creatures	n2	Creatures	creature	0
,	,	,	,	,	0
issue	issue	n1	issue	issue	0
forth	forth	av	forth	forth	0
:	:	:	:	:	0
O!	O!	uh	O!	o!	0
beautiful	beautiful	j	beautiful	beautiful	0
and	and	cc	and	and	0
blest	blest	j-vvn	blessed	bless	0
fruits	fruits	n2	fruits	fruit	0
of	of	pp-f	of	of	0
afflictions	afflictions	n2	afflictions	affliction	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
not	not	xx	not	not	0
brought	brought	vvn	brought	bring	0
forth	forth	av	forth	forth	0
by	by	p-acp	by	by	0
afflictions	afflictions	n2	afflictions	affliction	0
of	of	pp-f	of	of	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
own	own	d	own	own	0
grace	grace	n1	grace	grace	0
working	working	vvg	working	work	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
them	them	pno32	them	they	0
;	;	;	;	;	0
a	a	dt	a	a	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
whose	whose	rg-crq	whose	who	0
Royal	Royal	j	Royal	royal	0
and	and	cc	and	and	0
Incommunicable	Incommunicable	j	Incommunicable	incommunicable	0
Prerogative	Prerogative	n1	Prerogative	prerogative	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
(	(	(	(	(	0
not	not	xx	not	not	0
communicate	communicate	vvi	communicate	communicate	0
nor	nor	ccx	nor	nor	0
given	given	vvn	given	give	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
own	own	d	own	own	0
hand	hand	n1	hand	hand	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
dispensation	dispensation	n1	dispensation	dispensation	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
of	of	pp-f	of	of	0
Ordinances	Ordinances	n2	Ordinances	ordinance	0
,	,	,	,	,	0
or	or	cc	or	or	0
of	of	pp-f	of	of	0
Providences	Providences	n2	Providences	providence	0
more	more	av-dc	more	more	0
smiling	smiling	vvg	smiling	smile	0
or	or	cc	or	or	0
more	more	av-dc	more	more	0
cross	cross	j	cross	cross	0
,	,	,	,	,	0
abstractly	abstractly	av-j	abstractly	abstract	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
Bles	Bles	vvi	Bles	bless	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
and	and	cc	and	and	0
Grace	Grace	n1	Grace	grace	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
teach	teach	vvi	teach	teach	0
to	to	pc-acp	to	to	0
profit	profit	vvi	profit	profit	0
.	.	.	.	.	1
If	If	cs	If	if	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
thus	thus	av	thus	thus	0
inriched	inriched	vvn	enriched	enrich	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
your	your	po22	your	your	0
Stock	Stock	n1	Stock	stock	0
and	and	cc	and	and	0
Revenue	Revenue	n1	Revenue	revenue	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
thus	thus	av	thus	thus	0
bettered	bettered	vvn	bettered	better	0
,	,	,	,	,	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
it	it	pn31	it	it	0
for	for	p-acp	for	for	0
grant	grant	vvi	grant	grant	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
burden	burden	n1	burden	burden	0
,	,	,	,	,	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
afflicting	afflicting	vvg	afflicting	afflict	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
than	than	cs	than	than	0
all	all	d	all	all	0
your	your	po22	your	your	0
other	other	j-jn	other	other	0
Afflictions	Afflictions	n2	Afflictions	affliction	0
;	;	;	;	;	0
&	&	cc	&	and	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
with-all	with-all	av	withal	withal	0
singly	singly	av-j	singly	single	0
aimed	aimed	vvn	aimed	aim	0
at	at	p-acp	at	at	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
diligently	diligently	av-j	diligently	diligent	0
dri	dri	zz	dri	dri	0
∣	∣	sy	∣	∣	0
ven	ven	c-crq	ven	when	0
as	as	c-acp	as	as	0
your	your	po22	your	your	0
greatest	greatest	js	greatest	great	0
design	design	n1	design	design	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
I	I	pns11	I	i	0
could	could	vmd	could	can	0
from	from	p-acp	from	from	0
my	my	po11	my	my	0
own	own	d	own	own	0
particular	particular	j	particular	particular	0
certain	certain	j	certain	certain	0
knowledge	knowledge	n1	knowledge	knowledge	0
and	and	cc	and	and	0
observation	observation	n1	observation	observation	0
,	,	,	,	,	0
long	long	av-j	long	long	0
agoe	agoe	av	ago	ago	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
late	late	j	late	late	0
(	(	(	(	(	0
having	having	vhg	having	have	0
had	had	vhn	had	have	0
the	the	dt	the	the	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
happiness	happiness	n1	happiness	happiness	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
often	often	av	often	often	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
company	company	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
at	at	p-acp	at	at	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
lowest	lowest	js	lowest	low	0
ebbs	ebbs	n2	ebbs	ebb	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
outward	outward	j	outward	outward	0
prosperity	prosperity	n1	prosperity	prosperity	0
)	)	)	)	)	0
and	and	cc	and	and	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
others	others	n2-jn	others	other	0
more	more	av-dc	more	more	0
knowing	knowing	vvg	knowing	know	0
and	and	cc	and	and	0
observing	observing	vvg	observing	observe	0
than	than	cs	than	than	0
I	I	pns11	I	i	0
,	,	,	,	,	0
say	say	vvb	say	say	0
more	more	dc	more	more	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
rich	rich	j	rich	rich	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
comes	comes	fw-la	comes	comes	0
of	of	pp-f	of	of	0
gain	gain	n1	gain	gain	0
and	and	cc	and	and	0
advantage	advantage	n1	advantage	advantage	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
improvements	improvements	n2	improvements	improvement	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
counter	counter	n1	counter	counter	0
∣	∣	sy	∣	∣	0
vailings	vailings	n2-vvg	vailings	vailing	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
dammage	dammage	n1	damage	damage	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
up-makings	up-makings	j	up-makings	up-makings	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
your	your	po22	your	your	0
losses	losses	n2	losses	loss	0
this	this	d	this	this	0
way	way	n1	way	way	0
,	,	,	,	,	0
than	than	cs	than	than	0
either	either	d	either	either	0
my	my	po11	my	my	0
fear	fear	n1	fear	fear	0
of	of	pp-f	of	of	0
incurring	incurring	vvg	incurring	incur	0
the	the	dt	the	the	0
construction	construction	n1	construction	construction	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Flatterer	Flatterer	n1	Flatterer	flatterer	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
know	know	vvi	know	know	0
you	you	pn22	you	you	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
,	,	,	,	,	0
will	will	vmb	will	will	0
permit	permit	vvi	permit	permit	0
;	;	;	;	;	0
or	or	cc	or	or	0
your	your	po22	your	your	0
Christian	Christian	np1	Christian	Christian	0
modesty	modesty	n1	modesty	modesty	0
,	,	,	,	,	0
sobriety	sobriety	n1	sobriety	sobriety	0
,	,	,	,	,	0
and	and	cc	and	and	0
self-denyal	self-denyal	n1	self-denial	self-denial	0
will	will	vmb	will	will	0
admit	admit	vvi	admit	admit	0
;	;	;	;	;	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
undertake	undertake	vvi	undertake	undertake	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
all	all	d	all	all	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
truly	truly	av-j	truly	true	0
,	,	,	,	,	0
and	and	cc	and	and	0
without	without	p-acp	without	without	0
complementing	complementing	j-vvg	complementing	complement	0
(	(	(	(	(	0
too	too	av	too	too	0
too	too	av	too	too	0
ordinary	ordinary	j	ordinary	ordinary	0
in	in	p-acp	in	in	0
Epistles	Epistles	n2	Epistles	epistle	0
Dedicatory	Dedicatory	j	Dedicatory	dedicatory	0
)	)	)	)	)	0
be	be	vbi	be	be	0
said	said	vvd	said	say	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Lady-ship	Lady-ship	n1	Ladyship	ladyship	0
as	as	c-acp	as	as	0
far	far	av-j	far	far	0
below	below	p-acp	below	below	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
crave	crave	vvi	crave	crave	0
,	,	,	,	,	0
or	or	cc	or	or	0
expect	expect	vvi	expect	expect	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
above	above	p-acp	above	above	0
me	me	pno11	me	i	0
suitably	suitably	av-j	suitably	suitab	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
Madam	Madam	n1	Madam	madam	0
,	,	,	,	,	0
being	being	vbg	being	be	0
fully	fully	av-j	fully	full	0
perswaded	perswaded	vvn	persuaded	persuade	0
that	that	cst	that	that	0
this	this	d	this	this	0
savoury	savoury	n1	savoury	savoury	0
,	,	,	,	,	0
sound	sound	j	found	sound	0
,	,	,	,	,	0
solid	solid	j	solid	solid	0
,	,	,	,	,	0
soul-searching	soul-searching	j	soul-searching	soul-searching	0
,	,	,	,	,	0
and	and	cc	and	and	0
soul-setling	soul-setling	j	soul-setling	soul-setling	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
acceptable	acceptable	j	acceptable	acceptable	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
and	and	cc	and	and	0
improved	improved	vvn	improved	improve	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
furtherance	furtherance	n1	furtherance	furtherance	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
your	your	po22	your	your	0
spiritual	spiritual	j	spiritual	spiritual	0
good	good	j	good	good	0
and	and	cc	and	and	0
advantage	advantage	n1	advantage	advantage	0
,	,	,	,	,	0
beyond	beyond	p-acp	beyond	beyond	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
most	most	ds	most	most	0
others	others	n2-jn	others	other	0
:	:	:	:	:	0
I	I	pns11	I	i	0
find	find	vvb	find	find	0
no	no	dx	no	no	0
need	need	n1	need	need	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
long	long	j	long	long	0
consultation	consultation	n1	consultation	consultation	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
self	self	n1	self	self	0
,	,	,	,	,	0
To	To	p-acp	To	to	0
whom	whom	ro-crq	whom	who	0
to	to	pc-acp	to	to	0
address	address	vvi	address	address	0
its	its	po31	its	its	0
Dedication	Dedication	n1	Dedication	dedication	0
,	,	,	,	,	0
you	you	pn22	you	you	0
having	having	vhg	having	have	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
poor	poor	j	poor	poor	0
esteem	esteem	n1	esteem	esteem	0
on	on	p-acp	on	on	0
many	many	d	many	many	0
accounts	accounts	n2	accounts	account	0
,	,	,	,	,	0
the	the	dt	the	the	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
served	served	vvn	served	serve	0
preference	preference	n1	preference	preference	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
(	(	(	(	(	0
to	to	p-acp	to	to	0
say	say	vvi	say	say	0
no	no	dx	no	no	0
more	more	av-dc	more	more	0
)	)	)	)	)	0
Ladys	Ladys	n2	Ladys	lady	0
of	of	pp-f	of	of	0
Honour	Honour	n1	Honour	honour	0
now	now	av	now	now	0
li	li	wd	li	li	0
∣	∣	sy	∣	∣	0
ving	ving	vhg	ving	ve	0
;	;	;	;	;	0
and	and	cc	and	and	0
since	since	c-acp	since	since	0
with-all	with-all	av	withal	withal	0
I	I	pns11	I	i	0
nothing	nothing	pix	nothing	nothing	0
doubt	doubt	vvb	doubt	doubt	0
,	,	,	,	,	0
had	had	vhd	had	have	0
the	the	dt	the	the	0
precious	precious	j	precious	precious	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
perfected	perfected	vvn	perfected	perfect	0
Author	Author	n1	Author	author	0
been	been	vbn	been	be	0
alive	alive	j	alive	alive	0
,	,	,	,	,	0
and	and	cc	and	and	0
minded	minded	vvd	minded	mind	0
the	the	dt	the	the	0
publication	publication	n1	publication	publication	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
Dedication	Dedication	n1	Dedication	dedication	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
Noble	Noble	j	Noble	noble	0
Lady	Lady	n1	Lady	lady	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
Self	Self	n1	Self	self	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
the	the	dt	the	the	0
Person	Person	n1	Person	person	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
whom	whom	ro-crq	whom	who	0
,	,	,	,	,	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
,	,	,	,	,	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
a	a	dt	a	a	0
high	high	j	high	high	0
esteem	esteem	n1	esteem	esteem	0
,	,	,	,	,	0
having	having	vhg	having	have	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
Death	Death	n1	Death	death	0
,	,	,	,	,	0
signified	signified	vvd	signified	signify	0
his	his	po31	his	his	0
purpose	purpose	n1	purpose	purpose	0
of	of	pp-f	of	of	0
Dedicating	Dedicating	j-vvg	Dedicating	dedicate	0
his	his	po31	his	his	0
piece	piece	n1	piece	piece	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
Canticles	Canticles	n2	Canticles	canticle	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Lady-ships	Lady-ships	n2	Ladyships	ladyship	0
Noble	Noble	j	Noble	noble	0
and	and	cc	and	and	0
much	much	d	much	much	0
noted	noted	j-vvn	noted	note	0
Sister	Sister	n1	Sister	sister	0
in	in	p-acp	in	in	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
my	my	po11	my	my	0
Lady	Lady	n1	Lady	lady	0
V-Countess	V-Countess	n1	V-Countess	v-countess	0
of	of	pp-f	of	of	0
Kenmure	Kenmure	np1	Kenmure	Kenmure	0
.	.	.	.	.	1
It	It	pn31	It	it	0
needs	needs	vvz	needs	need	0
no	no	dx	no	no	0
Epistles	Epistles	n2	Epistles	epistle	0
of	of	pp-f	of	of	0
commendation	commendation	n1	commendation	commendation	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
so	so	av	so	so	0
throughly	throughly	av-j	thoroughly	thorough	0
acquainted	acquainted	vvn	acquainted	acquaint	0
with	with	p-acp	with	with	0
its	its	po31	its	its	0
Author	Author	n1	Author	author	0
;	;	;	;	;	0
the	the	dt	the	the	0
reading	reading	n-vvg	reading	read	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
abundantly	abundantly	av-j	abundantly	abundant	0
commend	commend	vvi	commend	commend	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
piece	piece	n1	piece	piece	0
,	,	,	,	,	0
though	though	cs	though	though	0
posthumous	posthumous	n2	posthumous	posthumou	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
work	work	n1	work	work	0
,	,	,	,	,	0
commend	commend	vvb	commend	commend	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Gates	Gates	n2	Gates	gate	0
.	.	.	.	.	1
I	I	pns11	I	i	0
shal	shal	vmb	shall	shall	0
only	only	av-j	only	only	0
now	now	av	now	now	0
say	say	vvi	say	say	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
much	much	d	much	much	0
indear	indear	vvi	endear	endear	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
the	the	dt	the	the	0
honest-hearted	honest-hearted	j	honest-hearted	honest-hearted	0
Students	Students	n2	Students	student	0
of	of	pp-f	of	of	0
Holiness	Holiness	n1	Holiness	holiness	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
most	most	ds	most	most	0
part	part	n1	part	part	0
,	,	,	,	,	0
very	very	av	very	very	0
practical	practical	j	practical	practical	0
(	(	(	(	(	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
is	is	vbz	is	be	0
polemick	polemick	j-jn	polemic	polemic	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
)	)	)	)	)	0
at	at	p-acp	at	at	0
that	that	d	that	that	0
time	time	n1	time	time	0
much	much	av-d	much	much	0
called	called	vvn	called	call	0
for	for	p-acp	for	for	0
)	)	)	)	)	0
is	is	vbz	is	be	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
true	true	j	true	true	0
information	information	n1	information	information	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
judgement	judgement	n1	judgement	judgement	0
directly	directly	av-j	directly	direct	0
levelled	levelled	vvn	leveled	level	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
suitable	suitable	j	suitable	suitable	0
practise	practise	n1	practice	practice	0
)	)	)	)	)	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Ladyship	Ladyship	n1	Ladyship	ladyship	0
knoweth	knoweth	vvz	knoweth	know	0
that	that	cst	that	that	0
the	the	dt	the	the	0
power	power	n1	power	power	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
,	,	,	,	,	0
the	the	dt	the	the	0
very	very	j	very	very	0
soul	soul	n1	soul	soul	0
&	&	cc	&	and	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
lyeth	lyeth	vvz	lies	lie	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
dew	dew	j-jn	due	due	0
practise	practise	n1	practice	practice	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
indeed	indeed	av	indeed	indeed	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
no	no	av-dx	no	no	0
more	more	dc	more	more	0
in	in	p-acp	in	in	0
God's	God's	npg1	God's	God	0
account	account	n1	account	account	0
than	than	cs	than	than	0
we	we	pns12	we	we	0
do	do	vdb	do	do	0
through	through	p-acp	through	through	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
singly	singly	av-j	singly	single	0
and	and	cc	and	and	0
seriously	seriously	av-j	seriously	serious	0
design	design	n1	design	design	0
and	and	cc	and	and	0
endeavour	endeavour	n1	endeavour	endeavour	0
to	to	pc-acp	to	to	0
practise	practise	vvi	practise	practise	0
;	;	;	;	;	0
they	they	pns32	they	they	0
all	all	d	all	all	0
and	and	cc	and	and	0
they	they	pns32	they	they	0
only	only	j	only	only	0
having	having	vhg	having	have	0
a	a	dt	a	a	0
good	good	j	good	good	0
understanding	understanding	n1	understanding	understanding	0
,	,	,	,	,	0
that	that	cst	that	that	0
do	do	vdb	do	do	0
his	his	po31	his	his	0
Commandements	Commandements	n2	Commandments	commandment	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
keep	keep	vvi	keep	keep	0
them	them	pno32	them	they	0
,	,	,	,	,	0
being	being	vbg	being	be	0
his	his	po31	his	his	0
Peoples	Peoples	ng1	Peoples	people	0
Wisdom	Wisdom	n1	Wisdom	wisdom	0
and	and	cc	and	and	0
Ʋnderstanding	Ʋnderstanding	n1	Ʋnderstanding	ʋnderstanding	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nations	Nations	n2	Nations	nation	0
who	who	r-crq	who	who	0
here	here	av	here	here	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Statutes	Statutes	n2	Statutes	statute	0
,	,	,	,	,	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
constrained	constrained	vvn	constrained	constrain	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Surely	Surely	av-j	Surely	sure	0
this	this	d	this	this	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
Wise	Wise	j	Wise	wise	0
and	and	cc	and	and	0
Ʋnderstanding	Ʋnderstanding	j-vvg	Ʋnderstanding	ʋnderstand	0
People	People	n1	People	people	0
;	;	;	;	;	0
The	The	dt	The	the	0
greatest	greatest	js	greatest	great	0
measure	measure	n1	measure	measure	0
of	of	pp-f	of	of	0
meerly	meerly	av-j	merely	mere	0
apprehensive	apprehensive	j	apprehensive	apprehensive	0
and	and	cc	and	and	0
speculative	speculative	j	speculative	speculative	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Truths	Truths	n2	Truths	truth	0
and	and	cc	and	and	0
Will	Will	n1	Will	will	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
make	make	vvi	make	make	0
truly	truly	av-j	truly	true	0
Wise	Wise	j	Wise	wise	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
not	not	xx	not	not	0
Wise	Wise	j	Wise	wise	0
to	to	p-acp	to	to	0
Salvation	Salvation	n1	Salvation	salvation	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
evidenceth	evidenceth	vvz	evidenceth	evidence	0
the	the	dt	the	the	0
Persons	Persons	n2	Persons	person	0
that	that	cst	that	that	0
have	have	vhb	have	have	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
really	really	av-j	really	real	0
Happy	Happy	j	Happy	happy	0
,	,	,	,	,	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
not	not	xx	not	not	0
having	having	vhg	having	have	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
nounced	nounced	vvd	nounced	nounce	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
such	such	d	such	such	0
that	that	cst	that	that	0
only	only	av-j	only	only	0
know	know	vvb	know	know	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
who	who	r-crq	who	who	0
knowing	knowing	vvg	knowing	know	0
these	these	d	these	these	0
things	things	n2	things	thing	0
do	do	vdb	do	do	0
them	them	pno32	them	they	0
;	;	;	;	;	0
though	though	cs	though	though	0
,	,	,	,	,	0
alase	alase	n1	alase	alase	0
,	,	,	,	,	0
many	many	d	many	many	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
or	or	cc	or	or	0
but	but	p-acp	but	but	0
very	very	av	very	very	0
little	little	j	little	little	0
considering	considering	vvg	considering	consider	0
this	this	d	this	this	0
seek	seek	vvb	seek	seek	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
only	only	av-j	only	only	0
,	,	,	,	,	0
or	or	cc	or	or	0
mainly	mainly	av-j	mainly	main	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
themselves	themselves	px32	themselves	themselves	0
may	may	vmb	may	may	0
know	know	vvi	know	know	0
,	,	,	,	,	0
or	or	cc	or	or	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
known	known	vvn	known	know	0
to	to	p-acp	to	to	0
others	others	n2-jn	others	other	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
know	know	vvi	know	know	0
(	(	(	(	(	0
a	a	dt	a	a	0
notable	notable	j	notable	notable	0
disappoint	disappoint	vvi	disappoint	disappoint	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
end	end	n1	end	end	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
sound	sound	j	found	sound	0
Scripture-Theologie	Scripture-Theologie	n1	Scripture-Theologie	scripture-theologie	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
as	as	a-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Whole	Whole	j-jn	Whole	whole	0
,	,	,	,	,	0
and	and	cc	and	and	0
every	every	d	every	every	0
Part	Part	n1	Part	part	0
,	,	,	,	,	0
Head	Head	n1	Head	head	0
and	and	cc	and	and	0
Article	Article	n1	Article	article	0
thereof	thereof	av	thereof	thereof	0
,	,	,	,	,	0
Practise	Practise	n1	practice	practice	0
,	,	,	,	,	0
and	and	cc	and	and	0
nor	nor	ccx	nor	nor	0
mere	mere	j	mere	mere	0
Speculation	Speculation	n1	Speculation	speculation	0
)	)	)	)	)	0
the	the	dt	the	the	0
great	great	j	great	great	0
Soul-ruining	Soul-ruining	j	Soul-ruining	soul-ruining	0
practical	practical	j	practical	practical	0
error	error	n1	error	error	0
of	of	pp-f	of	of	0
many	many	d	many	many	0
Professors	Professors	n2	Professors	professor	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
