Sheweth	Sheweth	vvz	Shows	show	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
always	always	av	always	always	0
with	with	p-acp	with	with	0
,	,	,	,	,	0
if	if	cs	if	if	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
the	the	dt	the	the	0
Supreme	Supreme	j	Supreme	supreme	0
Councel	Councel	n1	Council	council	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Pope's	Pope's	ng1	Pope's	pope	0
Nuncio	Nuncio	n1	Nuncio	nuncio	0
,	,	,	,	,	0
at	at	p-acp	at	at	0
Kilkenny	Kilkenny	np1	Kilkenny	Kilkenny	0
;	;	;	;	;	0
and	and	cc	and	and	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
inform	inform	vvi	inform	inform	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
,	,	,	,	,	0
a	a	dt	a	a	0
violent	violent	j	violent	violent	0
Plunderer	Plunderer	n1	Plunderer	plunderer	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
Protestants	Protestants	n2	Protestants	protestant	0
,	,	,	,	,	0
and	and	cc	and	and	0
a	a	dt	a	a	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
ptain	ptain	n1	ptain	ptain	0
of	of	pp-f	of	of	0
Horse	Horse	n1	Horse	horse	0
among	among	p-acp	among	among	0
the	the	dt	the	the	0
Rebels	Rebels	n2	Rebels	rebel	0
,	,	,	,	,	0
and	and	cc	and	and	0
had	had	vhd	had	have	0
taken	taken	vvn	taken	take	0
Lands	Lands	n2	Lands	land	0
in	in	p-acp	in	in	0
Con	Con	vvi	Con	con	0
∣	∣	sy	∣	∣	0
nagh	nagh	uh	nagh	nagh	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
Estate	Estate	n1	Estate	estate	0
in	in	p-acp	in	in	0
Lemster	Lemster	np1	Lemster	Lemster	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
all	all	d	all	all	0
the	the	dt	the	the	0
Lands	Lands	n2	Lands	land	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
held	held	vvd	held	hold	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
County	County	n1	County	county	0
of	of	pp-f	of	of	0
Kilkenny	Kilkenny	np1	Kilkenny	Kilkenny	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
best	best	js	best	best	0
Lord-ship	Lord-ship	n1	Lordship	lordship	0
,	,	,	,	,	0
that	that	cst	that	that	0
be	be	vbb	be	be	0
∣	∣	sy	∣	∣	0
longed	longed	vvd	longed	long	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Bishop	Bishop	n1	Bishop	bishop	0
of	of	pp-f	of	of	0
Ossory	Ossory	np1	Ossory	Ossory	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
onely	onely	j	only	only	0
Lands	Lands	n2	Lands	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lord	Lord	n1	Lord	lord	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
note	note	n1	note	note	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
held	held	vvn	held	hold	0
by	by	p-acp	by	by	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Roman	Roman	njp	Roman	roman	0
Catholicks	Catholicks	njp2	Catholics	catholic	0
,	,	,	,	,	0
and	and	cc	and	and	0
now	now	av	now	now	0
vested	vested	vvn	vested	vest	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Crown	Crown	n1	Crown	crown	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
Rebellion	Rebellion	n1	Rebellion	rebellion	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
Dio	Dio	np1	Dio	Dio	0
∣	∣	sy	∣	∣	0
cess	cess	n1	cess	cess	0
of	of	pp-f	of	of	0
Ossory	Ossory	np1	Ossory	Ossory	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
this	this	d	this	this	0
Lord-ship	Lord-ship	n1	Lordship	lordship	0
,	,	,	,	,	0
called	called	vvd	called	call	0
the	the	dt	the	the	0
Upper-Court	Upper-Court	n1	Upper-Court	upper-court	0
,	,	,	,	,	0
and	and	cc	and	and	0
Freshford	Freshford	np1	Freshford	Freshford	0
,	,	,	,	,	0
being	being	vbg	being	be	0
restored	restored	vvn	restored	restore	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
former	former	j	former	former	0
Possessour	Possessour	n1	Possessor	possessor	0
,	,	,	,	,	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Ossory	Ossory	np1	Ossory	Ossory	0
receiveth	receiveth	vvz	receives	receive	0
not	not	xx	not	not	0
any	any	d	any	any	0
great	great	j	great	great	0
benefit	benefit	n1	benefit	benefit	0
by	by	p-acp	by	by	0
that	that	d	that	that	0
Your	Your	po22	Your	your	0
Gracious	Gracious	j	Gracious	gracious	0
favour	favour	n1	favour	favour	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
her	her	po31	her	her	0
Lands	Lands	n2	Lands	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
Revenues	Revenues	n2	Revenues	revenue	0
here	here	av	here	here	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
stand	stand	vvi	stand	stand	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Body	Body	n1	Body	body	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Nightingale	Nightingale	n1	Nightingale	nightingale	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
vox	vox	fw-la	vox	vox	0
praeterea	praeterea	fw-la	praeterea	praeterea	0
∣	∣	sy	∣	∣	0
que	que	fw-fr	que	que	0
nihil	nihil	fw-la	nihil	nihil	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
much	much	d	much	much	0
feathers	feathers	n2	feathers	feather	0
,	,	,	,	,	0
and	and	cc	and	and	0
little	little	j	little	little	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
or	or	cc	or	or	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Poet	Poet	n1	Poet	poet	0
saith	saith	vvz	says	say	0
,	,	,	,	,	0
Magni	Magni	fw-la	Magni	magni	0
nominis	nominis	fw-la	nominis	nominis	0
umbra	umbra	fw-la	umbra	umbra	0
;	;	;	;	;	0
ten	ten	crd	ten	ten	0
pound	pound	n1	pound	pound	0
yearly	yearly	av-j	yearly	yearly	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
worth	worth	j	worth	worth	0
near	near	av-j	near	near	0
two	two	crd	two	two	0
hundred	hundred	crd	hundred	hundred	0
pound	pound	n1	pound	pound	0
.	.	.	.	.	1
And	And	cc	And	and	0
therefore	therefore	av	therefore	therefore	0
Your	Your	po22	Your	your	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
humbly	humbly	av-j	humbly	humble	0
prayeth	prayeth	vvz	prayeth	pray	0
,	,	,	,	,	0
that	that	cst	that	that	0
Your	Your	po22	Your	your	0
Ma	Ma	fw-fr	Ma	ma	0
∣	∣	sy	∣	∣	0
jestie	jestie	n1	jestie	jestie	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
graciously	graciously	av-j	graciously	gracious	0
pleased	pleased	vvn	pleased	please	0
to	to	p-acp	to	to	0
cause	cause	n1	cause	cause	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
this	this	d	this	this	0
informa	informa	fw-la	informa	informa	0
∣	∣	sy	∣	∣	0
mation	mation	n1	mansion	mansion	0
,	,	,	,	,	0
that	that	cst	that	that	0
those	those	d	those	those	0
Lands	Lands	n2	Lands	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lordship	Lordship	n1	Lordship	lordship	0
of	of	pp-f	of	of	0
Upper-Court	Upper-Court	n1	Upper-Court	upper-court	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
restored	restored	vvn	restored	restore	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
most	most	av-ds	most	most	0
gracious	gracious	j	gracious	gracious	0
Grant	Grant	n1	Grant	grant	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
.	.	.	.	.	1
And	And	np1	And	And	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Your	Your	po22	Your	your	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
hath	hath	vhz	hath	have	0
already	already	av	already	already	0
bestowed	bestowed	vvn	bestowed	bestow	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
last	last	vvi	last	last	0
years	years	n2	years	year	0
Rent	Rent	vvn	Rend	rend	0
,	,	,	,	,	0
all	all	d	all	all	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Bishop	Bishop	n1	Bishop	bishop	0
,	,	,	,	,	0
(	(	(	(	(	0
and	and	cc	and	and	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
he	he	pns31	he	he	0
received	received	vvd	received	receive	0
as	as	a-acp	as	as	0
yet	yet	av	yet	yet	0
)	)	)	)	)	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Tenants	Tenants	n2	Tenants	tenant	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
repairing	repairing	vvg	repairing	repair	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chancel	Chancel	n1	Chancel	chancel	0
,	,	,	,	,	0
and	and	cc	and	and	0
Quire	Quire	n1	Choir	choir	0
of	of	pp-f	of	of	0
Saint	Saint	n1	Saint	saint	0
Keney	Keney	np1	Keney	Keney	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Bishop's	Bishop's	ng1	Bishop's	bishop	0
house	house	n1	house	house	0
.	.	.	.	.	1
(	(	(	(	(	0
As	As	c-acp	As	as	0
the	the	dt	the	the	0
Rent	Rent	n1	Rend	rent	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
Captain	Captain	n1	Captain	captain	0
Joiner	Joiner	np1	Joiner	Joiner	0
8l	8l	crd	8l	8l	0
.	.	.	.	.	1
Captain	Captain	n1	Captain	captain	0
Mainzor	Mainzor	np1	Mainzor	Mainzor	0
24l	24l	crd	24l	24l	0
.	.	.	.	.	1
Captain	Captain	n1	Captain	captain	0
Eliot	Eliot	np1	Eliot	Eliot	0
25l	25l	crd	25l	25l	0
.	.	.	.	.	1
Colonel	Colonel	n1	Colonel	colonel	0
Redman	Redman	np1	Redman	Redman	0
33l	33l	crd	33l	33l	0
.	.	.	.	.	1
Mr.	Mr.	n1	Mr.	mr.	0
John	John	np1	John	John	0
Grase	Grase	vvb	Graze	graze	0
29l	29l	crd	29l	29l	0
.	.	.	.	.	1
Colonel	Colonel	n1	Colonel	colonel	0
Dillan	Dillan	np1	Dillan	Dillan	0
24l	24l	crd	24l	24l	0
.	.	.	.	.	1
Mr.	Mr.	n1	Mr.	mr.	0
Feak	Feak	zz	Feak	feak	0
20l	20l	n2	20l	20l	0
.	.	.	.	.	1
Lievtenant	Lievtenant	n1	Lieutenant	lieutenant	0
Col.	Col.	np1	Col.	Col.	0
Wheeler	Wheeler	np1	Wheeler	Wheeler	0
7l	7l	crd	7l	7l	0
.	.	.	.	.	1
Mrs.	Mrs.	n1	Mrs.	mrs.	0
Bolger	Bolger	np1	Bolger	Bolger	0
20l	20l	n2	20l	20l	0
.	.	.	.	.	1
The	The	dt	The	the	0
Miller	Miller	n1	Miller	miller	0
5l	5l	crd	5l	5l	0
.	.	.	.	.	1
Which	Which	r-crq	Which	which	0
is	is	vbz	is	be	0
all	all	d	all	all	0
the	the	dt	the	the	0
Rent	Rent	n1	Rend	rent	0
,	,	,	,	,	0
and	and	cc	and	and	0
Revenue	Revenue	n1	Revenue	revenue	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
Bishoprick	Bishoprick	n1	Bishopric	bishopric	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
last	last	ord	last	last	0
year	year	n1	year	year	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
the	the	dt	the	the	0
Parliament	Parliament	n1	Parliament	parliament	0
having	having	vhg	having	have	0
got	got	vvn	god	get	0
our	our	po12	our	our	0
Lands	Lands	n2	Lands	land	0
at	at	p-acp	at	at	0
an	an	dt	and	a	0
easie	easie	j	easy	easy	0
rate	rate	n1	rate	rate	0
,	,	,	,	,	0
onely	onely	av-j	only	only	0
for	for	p-acp	for	for	0
taking	taking	vvg	taking	take	0
it	it	pn31	it	it	0
,	,	,	,	,	0
did	did	vdd	did	do	0
in	in	p-acp	in	in	0
like	like	j	like	like	0
manner	manner	n1	manner	manner	0
let	let	vvb	let	let	0
it	it	pn31	it	it	0
as	as	a-acp	as	as	0
easily	easily	av-j	easily	easy	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
less	less	av-dc	less	less	0
then	then	cs	then	than	0
half	half	j-jn	half	half	0
the	the	dt	the	the	0
worth	worth	n1	worth	worth	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
made	made	vvd	made	make	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
seventy	seventy	crd	seventy	seventy	0
three	three	crd	three	three	0
pounds	pounds	n2	pounds	pound	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
your	your	po22	your	your	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
laid	laid	vvd	laid	lay	0
out	out	av	out	out	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
repairing	repairing	vvg	repairing	repair	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chancel	Chancel	n1	Chancel	chancel	0
,	,	,	,	,	0
and	and	cc	and	and	0
Quire	Quire	n1	Choir	choir	0
of	of	pp-f	of	of	0
Saint	Saint	n1	Saint	saint	0
Keney	Keney	np1	Keney	Keney	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
one	one	crd	one	one	0
hundred	hundred	crd	hundred	hundred	0
,	,	,	,	,	0
and	and	cc	and	and	0
fifty	fifty	crd	fifty	fifty	0
pounds	pounds	n2	pounds	pound	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
repairing	repairing	vvg	repairing	repair	0
the	the	dt	the	the	0
Bishop's	Bishop's	ng1	Bishop's	bishop	0
house	house	n1	house	house	0
,	,	,	,	,	0
that	that	cst	that	that	0
was	was	vbds	was	be	0
all	all	d	all	all	0
so	so	av	so	so	0
extream	extream	j-jn	extreme	extreme	0
ruinous	ruinous	j	ruinous	ruinous	0
,	,	,	,	,	0
above	above	p-acp	above	above	0
thirty	thirty	crd	thirty	thirty	0
pounds	pounds	n2	pounds	pound	0
)	)	)	)	)	0
So	So	av	So	so	0
he	he	pns31	he	he	0
doth	doth	vdz	does	do	0
hereby	hereby	av	hereby	hereby	0
promise	promise	vvi	promise	promise	0
,	,	,	,	,	0
and	and	cc	and	and	0
oblige	oblige	vvi	oblige	oblige	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
,	,	,	,	,	0
most	most	av-ds	most	most	0
faithfully	faithfully	av-j	faithfully	faithful	0
,	,	,	,	,	0
and	and	cc	and	and	0
freely	freely	av-j	freely	free	0
to	to	pc-acp	to	to	0
dispose	dispose	vvi	dispose	dispose	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
all	all	d	all	all	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
paration	paration	n1	paration	paration	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
body	body	n1	body	body	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Cathedral	Cathedral	n1	Cathedral	cathedral	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
Saint	Saint	n1	Saint	saint	0
Keney	Keney	np1	Keney	Keney	0
,	,	,	,	,	0
that	that	cst	that	that	0
Your	Your	po22	Your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
so	so	av	so	so	0
earnestly	earnestly	av-j	earnestly	earnest	0
prosecute	prosecute	vvi	prosecute	prosecute	0
the	the	dt	the	the	0
recovery	recovery	n1	recovery	recovery	0
,	,	,	,	,	0
and	and	cc	and	and	0
restoring	restoring	vvg	restoring	restore	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
Lands	Lands	n2	Lands	land	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lord	Lord	n1	Lord	lord	0
∣	∣	sy	∣	∣	0
ship	ship	n1	ship	ship	0
of	of	pp-f	of	of	0
Upper-Court	Upper-Court	n1	Upper-Court	upper-court	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
See	See	vvb	See	see	0
of	of	pp-f	of	of	0
Ossorie	Ossorie	j	Ossorie	ossorie	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
enriching	enriching	vvg	enriching	enrich	0
of	of	pp-f	of	of	0
himself	himself	px31	himself	himself	0
,	,	,	,	,	0
that	that	cst	that	that	0
,	,	,	,	,	0
blessed	blessed	j-vvn	blessed	bless	0
be	be	vbb	be	be	0
God	God	np1	God	God	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
hath	hath	vhz	hath	have	0
enough	enough	d	enough	enough	0
both	both	d	both	both	0
for	for	p-acp	for	for	0
him	him	pno31	him	he	0
∣	∣	sy	∣	∣	0
self	self	n1	self	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	png31	his	he	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
benefit	benefit	n1	benefit	benefit	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
House	House	n1	House	house	0
,	,	,	,	,	0
and	and	cc	and	and	0
Church	Church	n1	Church	church	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Or	Or	cc	Or	or	0
if	if	cs	if	if	0
Your	Your	po22	Your	your	0
Majestie	Majestie	n1	Majesty	majesty	0
think	think	vvb	think	think	0
not	not	xx	not	not	0
well	well	av	well	well	0
to	to	pc-acp	to	to	0
continue	continue	vvi	continue	continue	0
Your	Your	po22	Your	your	0
former	former	j	former	former	0
gracious	gracious	j	gracious	gracious	0
Grant	Grant	n1	Grant	grant	0
thereof	thereof	av	thereof	thereof	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
humbly	humbly	av-j	humbly	humble	0
prayeth	prayeth	vvz	prayeth	pray	0
,	,	,	,	,	0
You	You	pn22	You	you	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
pleased	pleased	vvn	pleased	please	0
to	to	p-acp	to	to	0
further	further	jc	further	further	0
Your	Your	po22	Your	your	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
to	to	pc-acp	to	to	0
recover	recover	vvi	recover	recover	0
from	from	p-acp	from	from	0
Robert	Robert	np1	Robert	Robert	0
Shee	Shee	pns31	She	she	0
,	,	,	,	,	0
the	the	dt	the	the	0
former	former	j	former	former	0
Possessor	Possessor	n1	Possessor	possessor	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
now	now	av	now	now	0
restored	restored	vvn	restored	restore	0
,	,	,	,	,	0
the	the	dt	the	the	0
twenty	twenty	crd	twenty	twenty	0
years	years	n2	years	year	0
Rent	Rent	vvn	Rend	rend	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
unpaid	unpaid	j	unpaid	unpay	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
,	,	,	,	,	0
ever	ever	av	ever	ever	0
since	since	c-acp	since	since	0
the	the	dt	the	the	0
Rebellion	Rebellion	n1	Rebellion	rebellion	0
began	began	vvd	began	begin	0
,	,	,	,	,	0
and	and	cc	and	and	0
before	before	a-acp	before	before	0
;	;	;	;	;	0
and	and	cc	and	and	0
which	which	r-crq	which	which	0
amounteth	amounteth	vvz	amounteth	amount	0
to	to	p-acp	to	to	0
two	two	crd	two	two	0
hundred	hundred	crd	hundred	hundred	0
Pound	Pound	n1	Pound	pound	0
,	,	,	,	,	0
beside	beside	p-acp	beside	beside	0
the	the	dt	the	the	0
forbearance	forbearance	n1	forbearance	forbearance	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
:	:	:	:	:	0
the	the	dt	the	the	0
which	which	r-crq	which	which	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
Petitioner	Petitioner	n1	Petitioner	petitioner	0
conceiveth	conceiveth	vvz	conceiveth	conceive	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
most	most	av-ds	most	most	0
just	just	j	just	just	0
,	,	,	,	,	0
and	and	cc	and	and	0
agreeable	agreeable	j	agreeable	agreeable	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
Law	Law	n1	Law	law	0
,	,	,	,	,	0
Equity	Equity	n1	Equity	equity	0
,	,	,	,	,	0
and	and	cc	and	and	0
Conscience	Conscience	n1	Conscience	conscience	0
.	.	.	.	.	1
And	And	cc	And	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Minister's	Minister's	ng1	Minister's	minister	0
Livings	Livings	n2-vvg	Livings	live	0
,	,	,	,	,	0
through	through	p-acp	through	through	0
what	what	r-crq	what	what	0
fate	fate	n1	fate	fate	0
,	,	,	,	,	0
or	or	cc	or	or	0
by	by	p-acp	by	by	0
what	what	r-crq	what	what	0
means	means	n2	means	mean	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
just	just	j	just	just	0
Judg	Judg	n1	Judge	judge	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
that	that	cst	that	that	0
disposeth	disposeth	vvz	disposeth	dispose	0
all	all	d	all	all	0
things	things	n2	things	thing	0
wisely	wisely	av-j	wisely	wise	0
,	,	,	,	,	0
so	so	av	so	so	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
that	that	cst	that	that	0
very	very	j	very	very	0
ma	ma	n1	ma	man	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
poor	poor	j	poor	poor	0
Protestants	Protestants	n2	Protestants	protestant	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
were	were	vbdr	were	be	0
robbed	robbed	vvn	robbed	rob	0
,	,	,	,	,	0
and	and	cc	and	and	0
plundered	plundered	vvd	plundered	plunder	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Irish	Irish	jp	Irish	irish	0
Rebels	Rebels	n2	Rebels	rebel	0
,	,	,	,	,	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
one	one	crd	one	one	0
jot	jot	n1	jot	jot	0
the	the	dt	the	the	0
better	better	jc	better	better	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
subduing	subduing	j-vvg	subduing	subdue	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Rebels	Rebels	n2	Rebels	rebel	0
,	,	,	,	,	0
and	and	cc	and	and	0
Displantation	Displantation	n1	Displantation	displantation	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Romane	Romane	jp	Roman	roman	0
Catholicks	Catholicks	njp2	Catholics	catholic	0
;	;	;	;	;	0
but	but	p-acp	but	but	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Irish	Irish	jp	Irish	irish	0
,	,	,	,	,	0
and	and	cc	and	and	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
Irish	Irish	jp	Irish	irish	0
,	,	,	,	,	0
do	do	vdb	do	do	0
live	live	vvi	live	live	0
most	most	av-ds	most	most	0
poorly	poorly	av-j	poorly	poor	0
,	,	,	,	,	0
and	and	cc	and	and	0
have	have	vhb	have	have	0
as	as	p-acp	as	as	0
hard	hard	j	hard	hard	0
a	a	dt	a	a	0
Task	Task	n1	Task	task	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
their	their	po32	their	their	0
own	own	d	own	own	0
former	former	j	former	former	0
Estates	Estates	n2	Estates	estate	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Soldier's	Soldier's	n1|vbz	Soldier's	soldier|be	0
hands	hands	n1	hands	hand	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
pull	pull	vvi	pull	pull	0
the	the	dt	the	the	0
Club	Club	n1	Club	club	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
Hercules	Hercules	np1	Hercules	Hercules	0
his	his	po31	his	his	0
hands	hands	n2	hands	hand	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
ap	ap	fw-mi	ap	ap	0
∣	∣	sy	∣	∣	0
peareth	peareth	vvz	peareth	pear	0
by	by	p-acp	by	by	0
their	their	po32	their	their	0
dealing	dealing	n-vvg	dealing	deal	0
with	with	p-acp	with	with	0
my	my	po11	my	my	0
self	self	n1	self	self	0
;	;	;	;	;	0
when	when	c-crq	when	when	0
,	,	,	,	,	0
upon	upon	p-acp	upon	upon	0
my	my	po11	my	my	0
Petition	Petition	vvb	Petition	petition	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
House	House	n1	House	house	0
of	of	pp-f	of	of	0
Peers	Peers	n2	Peers	peer	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
restored	restored	vvn	restored	restore	0
unto	unto	p-acp	unto	unto	0
the	the	dt	the	the	0
Bishop's	Bishop's	ng1	Bishop's	bishop	0
Lands	Lands	n2	Lands	land	0
,	,	,	,	,	0
