THAT	THAT	cst	THAT	that	0
writ	writ	vvd	writ	write	0
it	it	pn31	it	it	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
good	good	j	good	good	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
have	have	vhb	have	have	0
suffered	suffered	vvn	suffered	suffer	0
Death	Death	n1	Death	death	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
;	;	;	;	;	0
and	and	cc	and	and	0
if	if	cs	if	if	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
,	,	,	,	,	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
an	an	dt	and	a	0
easier	easier	jc	easier	easy	0
Death	Death	n1	Death	death	0
than	than	cs	than	than	0
the	the	dt	the	the	0
Stone	Stone	n1	Stone	stone	0
or	or	cc	or	or	0
the	the	dt	the	the	0
Gout	Gout	n1	Gout	gout	0
.	.	.	.	.	1
And	And	np1	And	And	0
,	,	,	,	,	0
2.	2.	crd	2.	2.	1
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Leave	Leave	n1	Leave	leave	0
,	,	,	,	,	0
if	if	cs	if	if	0
the	the	dt	the	the	0
French	French	jp	French	french	0
King's	King's	ng1	King's	king	0
Subjects	Subjects	n2-jn	Subject's	subject	0
are	are	vbr	are	be	0
Ruined	Ruined	vvn	Ruined	ruin	0
and	and	cc	and	and	0
Destroyed	Destroyed	vvn	Destroyed	destroy	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
by	by	p-acp	by	by	0
his	his	po31	his	his	0
Knowledge	Knowledge	n1	Knowledge	knowledge	0
and	and	cc	and	and	0
Appoint	Appoint	vvb	Appoint	appoint	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
;	;	;	;	;	0
and	and	cc	and	and	0
not	not	xx	not	not	0
Ruined	Ruined	vvn	Ruined	ruin	0
and	and	cc	and	and	0
destroyed	destroyed	vvn	destroyed	destroy	0
without	without	p-acp	without	without	0
his	his	po31	his	his	0
knowledge	knowledge	n1	knowledge	knowledge	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
knowledge	knowledge	n1	knowledge	knowledge	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Nobles	Nobles	n2-j	Nobles	noble	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
presume	presume	vvb	presume	presume	0
our	our	po12	our	our	0
Seamen's	Seamen's	ng2	Seamen's	seamen	0
Ru	Ru	n2	Ru	ru	0
∣	∣	sy	∣	∣	0
in	in	p-acp	in	in	0
are	are	vbr	are	be	0
hid	hid	vvn	hid	hide	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
blame	blame	n1	blame	blame	0
must	must	vmb	must	must	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
lie	lie	vvi	lie	lie	0
somewhere	somewhere	av	somewhere	somewhere	0
;	;	;	;	;	0
and	and	cc	and	and	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
next	next	ord	next	next	0
Age	Age	n1	Age	age	0
will	will	vmb	will	will	0
won	won	vvn	wone	win	0
∣	∣	sy	∣	∣	0
der	der	fw-mi	der	der	0
at	at	p-acp	at	at	0
she	she	pns31	she	she	0
History	History	n1	History	history	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
;	;	;	;	;	0
therefore	therefore	av	therefore	therefore	0
I	I	pns11	I	i	0
take	take	vvb	take	take	0
pains	pains	n2	pains	pain	0
to	to	pc-acp	to	to	0
inform	inform	vvi	inform	inform	0
the	the	dt	the	the	0
King	King	n1	King	king	0
and	and	cc	and	and	0
Parliament	Parliament	n1	Parliament	parliament	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
may	may	vmb	may	may	0
let	let	vvi	let	let	0
the	the	dt	the	the	0
blame	blame	n1	blame	blame	0
and	and	cc	and	and	0
shame	shame	n1	shame	shame	0
be	be	vbb	be	be	0
laid	laid	vvn	laid	lay	0
on	on	p-acp	on	on	0
those	those	d	those	those	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
Unjust	Unjust	j	Unjust	unjust	0
,	,	,	,	,	0
and	and	cc	and	and	0
Cruel	Cruel	j	Cruel	cruel	0
,	,	,	,	,	0
and	and	cc	and	and	0
Barbarous	Barbarous	j	Barbarous	barbarous	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
management	management	n1	management	management	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ruined	Ruined	j-vvn	Ruined	ruin	0
Seamen	Seamen	n2	Seamen	seaman	0
and	and	cc	and	and	0
their	their	po32	their	their	0
Families	Families	n2	Families	family	0
:	:	:	:	:	0
And	And	cc	And	and	0
indeed	indeed	av	indeed	indeed	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
also	also	av	also	also	0
,	,	,	,	,	0
3.	3.	crd	3.	3.	1
That	That	cst	That	that	0
the	the	dt	the	the	0
French	French	jp	French	french	0
King	King	n1	King	king	0
,	,	,	,	,	0
tho	tho	cs	though	though	0
he	he	pns31	he	he	0
plagues	plagues	vvz	plagues	plague	0
almost	almost	av	almost	almost	0
all	all	d	all	all	0
Mankind	Mankind	n1	Mankind	mankind	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
he	he	pns31	he	he	0
incourages	incourages	vvz	encourages	encourage	0
his	his	po31	his	his	0
Seamen	Seamen	n2	Seamen	seaman	0
,	,	,	,	,	0
let's	let's	vvb|pno12	let's	let|we	0
them	them	pno32	them	they	0
come	come	vvb	come	come	0
on	on	p-acp	on	on	0
shore	shore	n1	shore	shore	0
every	every	d	every	every	0
Year	Year	n1	Year	year	0
,	,	,	,	,	0
and	and	cc	and	and	0
mony	mony	n1	money	money	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Pocket	Pocket	n1	Pocket	pocket	0
;	;	;	;	;	0
lends	lends	vvz	lends	lend	0
them	them	pno32	them	they	0
his	his	po31	his	his	0
Men	Men	n2	Men	man	0
of	of	pp-f	of	of	0
War	War	n1	War	war	0
to	to	p-acp	to	to	0
Privateer	Privateer	np1	Privateer	Privateer	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
gives	gives	vvz	gives	give	0
them	them	pno32	them	they	0
his	his	po31	his	his	0
Tenths	Tenths	ord	Tenths	ten	0
;	;	;	;	;	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
short	short	j	short	short	0
,	,	,	,	,	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
gotten	gotten	vvn	got	get	0
Three	Three	crd	Three	three	0
Millions	Millions	crd	Millions	million	0
of	of	pp-f	of	of	0
Riches	Riches	n2	Riches	riches	0
this	this	d	this	this	0
Year	Year	n1	Year	year	0
from	from	p-acp	from	from	0
us	us	pno12	us	we	0
,	,	,	,	,	0
his	his	po31	his	his	0
Seamen's	Seamen's	ng2	Seamen's	seamen	0
Share	Share	n1	Share	share	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
Hundreds	Hundreds	crd	Hundreds	hundred	0
of	of	pp-f	of	of	0
Thousands	Thousands	crd	Thousands	thousand	0
of	of	pp-f	of	of	0
Pounds	Pounds	n2	Pounds	pound	0
than	than	av	than	then	0
would	would	vmd	would	will	0
pay	pay	vvi	pay	pay	0
our	our	po12	our	our	0
Ruined	Ruined	j-vvn	Ruined	ruin	0
Seamen	Seamen	n2	Seamen	seaman	0
all	all	d	all	all	0
their	their	po32	their	their	0
Q's	Q's	sy	Q's	q	0
and	and	cc	and	and	0
R's	R's	sy	R's	r	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
seen	seen	vvn	seen	see	0
his	his	po31	his	his	0
Seamen	Seamen	n2	Seamen	seaman	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
half	half	av-jn	half	half	0
dead	dead	j	dead	dead	0
,	,	,	,	,	0
or	or	cc	or	or	0
frightned	frightned	vvn	frighted	fright	0
away	away	av	away	away	0
,	,	,	,	,	0
or	or	cc	or	or	0
Cheated	Cheated	vvn	Cheated	cheat	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Pay	Pay	n1	Pay	pay	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
known	known	vvn	known	know	0
it	it	pn31	it	it	0
before-hand	before-hand	av	beforehand	beforehand	0
,	,	,	,	,	0
I	I	pns11	I	i	0
protest	protest	vvb	protest	protest	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
suppose	suppose	vvi	suppose	suppose	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
really	really	av-j	really	real	0
conclude	conclude	vvi	conclude	conclude	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
more	more	av-dc	more	more	0
likely	likely	j	likely	likely	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
hang'd	hang'd	vvn	hanged	hang	0
some	some	d	some	some	0
that	that	d	that	that	0
ru	ru	fw-fr	ru	ru	0
∣	∣	sy	∣	∣	0
ined	ined	j	ined	ined	0
his	his	po31	his	his	0
Seamen	Seamen	n2	Seamen	seaman	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
being	being	vbg	being	be	0
Knaves	Knaves	n2	Knaves	knave	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
those	those	d	those	those	0
that	that	cst	that	that	0
see	see	vvb	see	see	0
∣	∣	sy	∣	∣	0
med	med	j	med	med	0
honest	honest	j	honest	honest	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
being	being	vbg	being	be	0
Tools	Tools	n2	Tools	tool	0
to	to	pc-acp	to	to	0
consent	consent	vvi	consent	consent	0
to	to	p-acp	to	to	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
have	have	vhi	have	have	0
escaped	escaped	vvn	escaped	escape	0
well	well	av	well	well	0
next	next	ord	next	next	0
time	time	n1	time	time	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
had	had	vhn	had	have	0
as	as	a-acp	as	as	0
good	good	j	good	good	0
Quarter	Quarter	n1	Quarter	quarter	0
for	for	p-acp	for	for	0
telling	telling	vvg	telling	tell	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
for	for	p-acp	for	for	0
acting	acting	vvg	acting	act	0
.	.	.	.	.	1
And	And	cc	And	and	0
suppose	suppose	vvb	suppose	suppose	0
one	one	crd	one	one	0
Supposition	Supposition	n1	Supposition	supposition	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
That	That	cst	That	that	0
if	if	cs	if	if	0
the	the	dt	the	the	0
French	French	jp	French	french	0
King	King	n1	King	king	0
did	did	vdd	did	do	0
know	know	vvi	know	know	0
that	that	d	that	that	0
his	his	po31	his	his	0
Admiralty	Admiralty	n1	Admiralty	admiralty	0
,	,	,	,	,	0
and	and	cc	and	and	0
Navy-Board	Navy-Board	n1	Navy-Board	navy-board	0
,	,	,	,	,	0
and	and	cc	and	and	0
Com	Com	vvi	Come	come	0
∣	∣	sy	∣	∣	0
manders	manders	vvz	manders	mander	0
of	of	pp-f	of	of	0
Ships	Ships	n2	Ships	ship	0
did	did	vdd	did	do	0
Ruin	Ruin	vvi	Ruin	ruin	0
and	and	cc	and	and	0
destroy	destroy	vvi	destroy	destroy	0
his	his	po31	his	his	0
Seamen's	Seamen's	ng2	Seamen's	seamen	0
Lives	Lives	n2	Lives	life	0
and	and	cc	and	and	0
Pay	Pay	vvi	Pay	pay	0
,	,	,	,	,	0
the	the	dt	the	the	0
Seamen	Seamen	n2	Seamen	seaman	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
so	so	av	so	so	0
constantly	constantly	av-j	constantly	constant	0
go	go	vvi	go	go	0
home	home	av-an	home	home	0
to	to	p-acp	to	to	0
France	France	np1	France	France	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
gain	gain	n1	gain	gain	0
as	as	c-acp	as	as	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
;	;	;	;	;	0
neither	neither	av-dx	neither	neither	0
would	would	vmd	would	will	0
he	he	pns31	he	he	0
have	have	vhb	have	have	0
Men	Men	n2	Men	man	0
enough	enough	av-d	enough	enough	0
to	to	pc-acp	to	to	0
man	man	vvi	man	man	0
his	his	po31	his	his	0
Fleet	Fleet	n1	Fleet	fleet	0
;	;	;	;	;	0
neither	neither	av-dx	neither	neither	0
would	would	vmd	would	will	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
means	means	n2	means	mean	0
secure	secure	vvi	secure	secure	0
his	his	po31	his	his	0
Seamen's	Seamen's	ng2	Seamen's	seamen	0
Lives	Lives	n2	Lives	life	0
and	and	cc	and	and	0
Pay	Pay	vvi	Pay	pay	0
,	,	,	,	,	0
without	without	p-acp	without	without	0
Managers	Managers	n2	Managers	manager	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
as	as	a-acp	as	as	0
merciful	merciful	j	merciful	merciful	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
as	as	p-acp	as	as	0
good	good	j	good	good	0
men	men	n2	men	man	0
are	are	vbr	are	be	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Beasts	Beasts	n2	Beasts	beast	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
let	let	vvi	let	let	0
them	them	pno32	them	they	0
groan	groan	vvi	groan	groan	0
and	and	cc	and	and	0
cry	cry	vvi	cry	cry	0
,	,	,	,	,	0
and	and	cc	and	and	0
languish	languish	vvi	languish	languish	0
away	away	av	away	away	0
for	for	p-acp	for	for	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Provender	Provender	n1	Provender	provender	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
due	due	j-jn	due	due	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
Labour	Labour	n1	Labour	labour	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
day's	day's	ng1	day's	day	0
work	work	n1	work	work	0
wherein	wherein	c-crq	wherein	wherein	0
they	they	pns32	they	they	0
fell	fell	vvd	fell	fall	0
sick	sick	j	sick	sick	0
under	under	p-acp	under	under	0
their	their	po32	their	their	0
Burden	Burden	n1	Burden	burden	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
too	too	av	too	too	0
sad	sad	j	sad	sad	0
,	,	,	,	,	0
and	and	cc	and	and	0
too	too	av	too	too	0
tedious	tedious	j	tedious	tedious	0
to	to	p-acp	to	to	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
large	large	j	large	large	0
on	on	a-acp	on	on	0
.	.	.	.	.	1
And	And	cc	And	and	0
if	if	cs	if	if	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
think	think	vvi	think	think	0
it	it	pn31	it	it	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
too	too	av	too	too	0
tedious	tedious	j	tedious	tedious	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
considered	considered	vvn	considered	consider	0
,	,	,	,	,	0
That	That	cst	That	that	0
the	the	dt	the	the	0
Miseries	Miseries	ng1	Misery's	misery	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Seamen	Seamen	n2	Seamen	seaman	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
have	have	vhb	have	have	0
been	been	vbn	been	be	0
of	of	pp-f	of	of	0
more	more	dc	more	more	0
various	various	j	various	various	0
Kinds	Kinds	n2	Kinds	kind	0
,	,	,	,	,	0
and	and	cc	and	and	0
peradventure	peradventure	av	peradventure	peradventure	0
various	various	j	various	various	0
Num	Num	np1	Num	Num	0
∣	∣	sy	∣	∣	0
bers	bers	zz	bers	bers	0
than	than	zz	than	than	0
the	the	dt	the	the	0
Miseries	Miseries	ng1	Misery's	misery	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
the	the	dt	the	the	0
Corporations	Corporations	n2	Corporations	corporation	0
of	of	pp-f	of	of	0
England	England	np1	England	England	0
,	,	,	,	,	0
and	and	cc	and	and	0
cannot	cannot	vmbx	cannot	can	0
be	be	vbi	be	be	0
Represented	Represented	vvn	Represented	represent	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
few	few	d	few	few	0
Words	Words	n2	Words	word	0
;	;	;	;	;	0
besides	besides	p-acp	beside	beside	0
all	all	d	all	all	0
their	their	po32	their	their	0
other	other	j-jn	other	other	0
Miseries	Miseries	ng1	Misery's	misery	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Families	Families	n2	Families	family	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
subject	subject	j-jn	subject	subject	0
to	to	p-acp	to	to	0
,	,	,	,	,	0
equal	equal	j-jn	equal	equal	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
lost	lost	j-vvn	lost	lose	0
of	of	pp-f	of	of	0
Mankind	Mankind	n1	Mankind	mankind	0
;	;	;	;	;	0
And	And	cc	And	and	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
Diseases	Diseases	n2	Diseases	disease	0
are	are	vbr	are	be	0
many	many	d	many	many	0
,	,	,	,	,	0
they	they	pns32	they	they	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
quire	quire	n1	choir	choir	0
honest	honest	j	honest	honest	0
faithful	faithful	j	faithful	faithful	0
Doctors	Doctors	n2	Doctors	doctor	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
order	order	n1	order	order	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Cure	Cure	vvb	Cure	cure	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
leave	leave	vvi	leave	leave	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
hard	hard	j	hard	hard	0
hearted	hearted	j-vvn	hearted	heart	0
Wretches	Wretches	n2	Wretches	wretch	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
Ruin	Ruin	vvi	Ruin	ruin	0
them	them	pno32	them	they	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
write	write	vvi	write	write	0
until	until	c-acp	until	until	0
I	I	pns11	I	i	0
tire	tire	vvb	tire	tire	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
and	and	cc	and	and	0
my	my	po11	my	my	0
self	self	n1	self	self	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
beg	beg	vvb	beg	beg	0
your	your	po22	your	your	0
Honour's	Honour's	n1|vbz	Honour's	honour|be	0
Gracious	Gracious	j	Gracious	gracious	0
Pardon	Pardon	n1	Pardon	pardon	0
,	,	,	,	,	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
lay	lay	vvi	lay	lay	0
my	my	po11	my	my	0
self	self	n1	self	self	0
at	at	p-acp	at	at	0
your	your	po22	your	your	0
Honour's	Honour's	ng1	Honour's	honour	0
Feet	Feet	n2	Feet	foot	0
,	,	,	,	,	0
and	and	cc	and	and	0
beg	beg	vvb	beg	beg	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
give	give	vvi	give	give	0
his	his	po31	his	his	0
Majesty	Majesty	n1	Majesty	majesty	0
Wis	Wis	vvb	Wis	wis	0
∣	∣	sy	∣	∣	0
dom	dom	fw-la	dom	dom	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
an	an	dt	and	a	0
Angel	Angel	n1	Angel	angel	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
;	;	;	;	;	0
and	and	cc	and	and	0
that	that	cst	that	that	0
God	God	np1	God	God	0
would	would	vmd	would	will	0
fill	fill	vvi	fill	fill	0
your	your	po22	your	your	0
Ho	Ho	uh	Ho	ho	0
∣	∣	sy	∣	∣	0
nours	nours	ng1	nours	nours	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
Wisdom	Wisdom	n1	Wisdom	wisdom	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Prosperity	Prosperity	n1	Prosperity	prosperity	0
the	the	dt	the	the	0
Nation	Nation	n1	Nation	nation	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
happy	happy	j	happy	happy	0
and	and	cc	and	and	0
blessed	blessed	j-vvn	blessed	bless	0
;	;	;	;	;	0
and	and	cc	and	and	0
then	then	cs	then	than	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
in	in	p-acp	in	in	0
mercy	mercy	n1	mercy	mercy	0
injoy	injoy	vvi	enjoy	enjoy	0
a	a	dt	a	a	0
share	share	n1	share	share	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
;	;	;	;	;	0
Who	Who	q-crq	Who	who	0
subscribe	subscribe	vvb	subscribe	subscribe	0
my	my	po11	my	my	0
self	self	n1	self	self	0
a	a	dt	a	a	0
faith	faith	n1	faith	faith	0
∣	∣	sy	∣	∣	0
ful	ful	j	full	full	0
Lover	Lover	n1	Lover	lover	0
and	and	cc	and	and	0
Servant	Servant	n1	Servant	servant	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
most	most	av-ds	most	most	0
Gracious	Gracious	j	Gracious	gracious	0
Majesty	Majesty	n1	Majesty	majesty	0
King	King	n1	King	king	0
Willi	Willi	np1	Willi	Willi	0
∣	∣	sy	∣	∣	0
am	am	vbm	am	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
your	your	po22	your	your	0
Honours	Honours	ng1	Honours	honour	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
good	good	j	good	good	0
men	men	n2	men	man	0
,	,	,	,	,	0
while	while	cs	while	while	0
I	I	pns11	I	i	0
remain	remain	vvb	remain	remain	0
,	,	,	,	,	0
Hermitage-Bridge	Hermitage-Bridge	n1	Hermitage-Bridge	hermitage-bridge	0
,	,	,	,	,	0
Jan.	Jan.	np1	Jan.	Jan.	1
44.	44.	crd	44.	44.	0
1695.	1695.	crd	1695.	1695.	1
