KINDE	KINDE	j	KIND	kind	0
saluation	saluation	n1	salvation	salvation	0
yea	yea	uh	yea	yea	0
S.	S.	n1	S.	saint	1
Au	Au	fw-fr	Au	au	0
∣	∣	sy	∣	∣	0
stine	stine	fw-fr	stine	stine	0
saith	saith	vvz	says	say	0
:	:	:	:	:	0
Serm	Serm	n1	Sermon	sermon	0
181.	181.	crd	181.	181.	0
de	de	fw-la	de	de	0
tempore	tempore	fw-la	tempore	tempore	0
.	.	.	.	.	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Christian	Christian	njp	Christian	christian	0
,	,	,	,	,	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
church	church	n1	church	church	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Wherefore	Wherefore	q-crq	Wherefore	wherefore	0
good	good	j	good	good	0
Mo	Mo	zz	Mo	mo	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
you	you	pn22	you	you	0
that	that	d	that	that	0
haue	haue	vhb	have	have	0
liued	liued	vvn	lived	live	0
all	all	d	all	all	0
your	your	po22	your	your	0
tyme	tyme	n1	time	time	0
in	in	p-acp	in	in	0
here	here	av	here	here	0
∣	∣	sy	∣	∣	0
sie	sie	uh	sie	fie	0
,	,	,	,	,	0
and	and	cc	and	and	0
consequently	consequently	av-j	consequently	consequent	0
offending	offending	vvg	offending	offend	0
God	God	np1	God	God	0
,	,	,	,	,	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
eternall	eternall	j	eternal	eternal	0
good	good	j	good	good	0
,	,	,	,	,	0
and	and	cc	and	and	0
your	your	po22	your	your	0
Childrens	Childrens	ng2	Children's	child	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
examine	examine	vvb	examine	examine	0
well	well	av	well	well	0
what	what	r-crq	what	what	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
taken	taken	vvn	taken	take	0
paynes	paynes	n2	pains	pain	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
assure	assure	vvb	assure	assure	0
you	you	pn22	you	you	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
Phil.	Phil.	np1	Phil.	Phil.	1
3.8	3.8	crd	3.8	3.8	0
.	.	.	.	.	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
your	your	po22	your	your	0
labour	labour	n1	labour	labour	0
ill	ill	av-jn	ill	ill	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
stowed	stowed	vvn	stowed	stow	0
.	.	.	.	.	1
After	After	p-acp	After	after	0
all	all	d	all	all	0
,	,	,	,	,	0
being	being	vbg	being	be	0
inconscience	inconscience	n1	inconscience	inconscience	0
conuinced	conuinced	vvd	convinced	convince	0
let	let	vvb	let	let	0
not	not	xx	not	not	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
losse	losse	n1	loss	loss	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
princes	princes	n2	princes	prince	0
fa	fa	zz	fa	fa	0
∣	∣	sy	∣	∣	0
uour	uour	n1	uour	uour	0
,	,	,	,	,	0
depriuation	depriuation	n1	deprivation	deprivation	0
of	of	pp-f	of	of	0
liuinges	liuinges	n2-vvg	livings	live	0
,	,	,	,	,	0
or	or	cc	or	or	0
temporalé	temporalé	fw-fr	temporalé	temporalé	0
commodities	commodities	n2	commodities	commodity	0
hazard	hazard	n1	hazard	hazard	0
eternity	eternity	n1	eternity	eternity	0
and	and	cc	and	and	0
spirituall	spirituall	j	spiritual	spiritual	0
sal	sal	fw-la	sal	sal	0
∣	∣	sy	∣	∣	0
uation	uation	n1	uation	uation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midest	midest	n1	midst	midst	0
of	of	pp-f	of	of	0
so	so	av	so	so	0
many	many	d	many	many	0
sectes	sectes	n2	sects	sect	0
and	and	cc	and	and	0
heresies	heresies	n2	heresies	heresy	0
,	,	,	,	,	0
maugre	maugre	p-acp	maugre	maugre	0
the	the	dt	the	the	0
Diuell	Diuell	n1	Devil	devil	0
and	and	cc	and	and	0
his	his	po31	his	his	0
mini	mini	fw-la	mini	mini	0
∣	∣	sy	∣	∣	0
sters	sters	n1	sters	sters	0
,	,	,	,	,	0
Ibidem	Ibidem	fw-la	Ibidem	ibidem	0
.	.	.	.	.	0
in	in	p-acp	in	in	0
despite	despite	n1	despite	despite	0
of	of	pp-f	of	of	0
tyme	tyme	n1	time	time	0
one	one	crd	one	one	0
swaying	swaying	vvg	swaying	sway	0
authoritie	authoritie	n1	authority	authority	0
say	say	vvb	say	say	0
with	with	p-acp	with	with	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
,	,	,	,	,	0
I	I	pns11	I	i	0
esteeme	esteeme	vvb	esteem	esteem	0
them	them	pno32	them	they	0
all	all	d	all	all	0
as	as	p-acp	as	as	0
dung	dung	n1	dung	dung	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
gaine	gaine	vvi	gain	gain	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
the	the	dt	the	the	0
same	same	d	same	same	0
Apo	Apo	p-acp	Upon	upon	0
∣	∣	sy	∣	∣	0
stle	stle	n1	stle	stle	0
willbe	willbe	vmb|vbi	willbe	will|be	0
iudged	iudged	vvn	judged	judge	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
selfe	selfe	n1	self	self	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
be	be	vbb	be	be	0
bet	bet	vvn	bet	bet	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
to	to	p-acp	to	to	0
obey	obey	vvi	obey	obey	0
God	God	np1	God	God	0
then	then	av	then	then	0
man	man	n1	man	man	0
.	.	.	.	.	1
Moreouer	Moreouer	av	Moreover	moreover	0
the	the	dt	the	the	0
king	king	n1	king	king	0
of	of	pp-f	of	of	0
heauen	heauen	n1	heaven	heaven	0
himself	himself	px31	himself	himself	0
doth	doth	vdz	does	do	0
promise	promise	vvi	promise	promise	0
you	you	pn22	you	you	0
,	,	,	,	,	0
Matt.	Matt.	np1	Matt.	Matt.	1
19.29	19.29	crd	19.29	19.29	0
.	.	.	.	.	0
that	that	cst	that	that	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
leese	leese	vvi	lose	lose	0
,	,	,	,	,	0
howse	howse	n1	house	house	0
or	or	cc	or	or	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
or	or	cc	or	or	0
Sisters	Sisters	n2	Sisters	sister	0
,	,	,	,	,	0
or	or	cc	or	or	0
father	father	n1	father	father	0
or	or	cc	or	or	0
mother	mother	n1	mother	mother	0
,	,	,	,	,	0
or	or	cc	or	or	0
wife	wife	n1	wife	wife	0
or	or	cc	or	or	0
Children	Children	n2	Children	child	0
or	or	cc	or	or	0
lands	lands	n2	lands	land	0
for	for	p-acp	for	for	0
his	his	po31	his	his	0
names	names	ng1	names	name	0
sake	sake	n1	sake	sake	0
,	,	,	,	,	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
receaue	receaue	vvi	receive	receive	0
an	an	dt	and	a	0
hundred	hundred	crd	hundred	hundred	0
fould	fould	vvn	fouled	foul	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
possesse	possesse	vvi	possess	possess	0
life	life	n1	life	life	0
euerlasting	euerlasting	j	everlasting	everlasting	0
:	:	:	:	:	0
Also	Also	av	Also	also	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
life	life	n1	life	life	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
not	not	xx	not	not	0
suspect	suspect	vvi	suspect	suspect	0
his	his	po31	his	his	0
fatherlie	fatherlie	j	fatherly	fatherly	0
care	care	n1	care	care	0
and	and	cc	and	and	0
prouidence	prouidence	n1	providence	providence	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
wanting	wanting	vvg	wanting	want	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
tem	tem	n1	tem	tem	0
∣	∣	sy	∣	∣	0
porall	porall	j	porall	porall	0
necessaries	necessaries	n2-j	necessaries	necessary	0
as	as	p-acp	as	as	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
need	need	vvi	need	need	0
he	he	pns31	he	he	0
bidds	bidds	vvz	bids	bid	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
carefull	carefull	j	careful	careful	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
either	either	av-d	either	either	0
eat	eat	vvi	eat	eat	0
or	or	cc	or	or	0
drinke	drinke	vvi	drink	drink	0
,	,	,	,	,	0
Matt.	Matt.	np1	Matt.	Matt.	1
6.25	6.25	crd	6.25	6.25	0
.	.	.	.	.	0
or	or	cc	or	or	0
what	what	q-crq	what	what	0
rayment	rayment	n1	raiment	raiment	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
put	put	vvi	put	put	0
on	on	a-acp	on	on	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
first	first	ord	first	first	0
seeke	seeke	vvb	seek	seek	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
and	and	cc	and	and	0
these	these	d	these	these	0
thinges	thinges	n2	things	thing	0
shalbe	shalbe	vmb|vbi	shall	shall|be	0
cast	cast	vvn	cast	cast	0
vpon	vpon	p-acp	upon	upon	0
you	you	pn22	you	you	0
:	:	:	:	:	0
All	All	d	All	all	0
which	which	r-crq	which	which	0
promises	promises	vvz	promises	promise	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
hath	hath	vhz	hath	have	0
experienced	experienced	vvn	experienced	experience	0
saying	saying	vvg	saying	say	0
:	:	:	:	:	0
2.	2.	crd	2.	2.	1
Cor.	Cor.	np1	Cor.	Cor.	0
48.	48.	crd	48.	48.	1
In	In	p-acp	In	in	0
all	all	d	all	all	0
thinges	thinges	n2	things	thing	0
vvee	vvee	pns12	we	we	0
suffer	suffer	vvb	suffer	suffer	0
tribulation	tribulation	n1	tribulation	tribulation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
distresse	distresse	n1	distress	distress	0
:	:	:	:	:	0
vvee	vvee	pns12	we	we	0
vvant	vvant	n1	want	want	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
destitute	destitute	j	destitute	destitute	0
;	;	;	;	;	0
vvee	vvee	pns12	we	we	0
suffer	suffer	vvb	suffer	suffer	0
persecution	persecution	n1	persecution	persecution	0
but	but	pc-acp	but	but	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
forsaken	forsaken	vvn	forsaken	forsake	0
:	:	:	:	:	0
vvee	vvee	pns12	we	we	0
are	are	vbr	are	be	0
cast	cast	vvn	cast	cast	0
dovvn	dovvn	a-acp	down	down	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
vvee	vvee	pns12	we	we	0
perish	perish	vvb	perish	perish	0
not	not	xx	not	not	0
:	:	:	:	:	0
King	King	n1	King	king	0
Da	Da	n1	Dam	dam	0
∣	∣	sy	∣	∣	0
uid	uid	j-jn	uid	uid	0
saith	saith	vvz	says	say	0
also	also	av	also	also	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
neuer	neuer	av-x	never	never	0
knevv	knevv	vvd	knew	know	0
the	the	dt	the	the	0
right	right	n-jn	right	right	0
∣	∣	sy	∣	∣	0
eous	eous	fw-la	eous	eous	0
forsaken	forsaken	n-vvn	forsaken	forsake	0
nor	nor	ccx	nor	nor	0
their	their	po32	their	their	0
seed	seed	n1	seed	seed	0
seeke	seeke	vvi	seek	seek	0
their	their	po32	their	their	0
bread	bread	n1	bred	bread	0
wherfor	wherfor	c-crq	wherefore	wherefore	0
hauing	hauing	vhg	having	have	0
so	so	av	so	so	0
good	good	j	good	good	0
warrant	warrant	n1	warrant	warrant	0
of	of	pp-f	of	of	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
fort	fort	n1	fort	fort	0
and	and	cc	and	and	0
reward	reward	n1	reward	reward	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
seruice	seruice	n1	service	service	0
,	,	,	,	,	0
Psalm	Psalm	n1	Psalm	psalm	0
.	.	.	.	.	1
36.	36.	crd	36.	36.	0
v.	v.	n1	v.	v.	0
25.	25.	crd	25.	25.	0
as	as	p-acp	as	as	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
of	of	pp-f	of	of	0
Lords	Lords	np1	Lords	Lords	0
himself	himself	px31	himself	himself	0
our	our	po12	our	our	0
Deere	Deere	j-jn	Dear	dear	0
Sauiour	Sauiour	n1	Saviour	saviour	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
to	to	p-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
quit	quit	vvb	quit	quit	0
you	you	pn22	you	you	0
as	as	p-acp	as	as	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
saith	saith	vvz	says	say	0
will	will	vmb	will	will	0
adopt	adopt	vvi	adopt	adopt	0
you	you	pn22	you	you	0
heire	heire	n1	heir	heir	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
inheritance	inheritance	n1	inheritance	inheritance	0
;	;	;	;	;	0
resolue	resolue	vvb	resolve	resolve	0
then	then	av	then	then	0
at	at	p-acp	at	at	0
length	length	n1	length	length	0
to	to	pc-acp	to	to	0
feare	feare	vvi	fear	fear	0
God	God	np1	God	God	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
man	man	n1	man	man	0
,	,	,	,	,	0
Hell	Hell	n1	Hell	hell	0
,	,	,	,	,	0
then	then	av	then	then	0
tem	tem	vvi	tem	tem	0
∣	∣	sy	∣	∣	0
porall	porall	j	porall	porall	0
losse	losse	n1	loss	loss	0
separation	separation	n1	separation	separation	0
from	from	p-acp	from	from	0
Gods	Gods	npg1	Gods	God	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
then	then	av	then	then	0
leauing	leauing	vvg	leaving	leave	0
of	of	pp-f	of	of	0
landes	landes	n2	lands	land	0
,	,	,	,	,	0
liuinges	liuinges	n2-vvg	livings	live	0
,	,	,	,	,	0
Countrey	Countrey	n1	Country	country	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
life	life	n1	life	life	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
S.	S.	np1	S.	S.	0
Austine	Austine	np1	Austine	Austine	0
saith	saith	vvz	says	say	0
:	:	:	:	:	0
Tract	Tract	n1	Tract	tract	0
.	.	.	.	.	1
27.	27.	crd	27.	27.	0
in	in	p-acp	in	in	0
Ioan.	Ioan.	np1	Ioan.	Joan.	0
their	their	po32	their	their	0
is	is	vbz	is	be	0
nothing	nothing	pix	nothing	nothing	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
man	man	n1	man	man	0
ought	ought	vmd	ought	ought	0
so	so	av	so	so	0
to	to	pc-acp	to	to	0
feare	feare	vvi	fear	fear	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
separated	separated	vvn	separated	separate	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
body	body	n1	body	body	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
one	one	crd	one	one	0
Catholique	Catholique	jp	Catholic	catholique	0
Church	Church	n1	Church	church	0
for	for	c-acp	for	for	0
if	if	cs	if	if	0
he	he	pns31	he	he	0
be	be	vbb	be	be	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
parated	parated	vvn	parated	parate	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
body	body	n1	body	body	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
member	member	n1	member	member	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
who	who	r-crq	who	who	0
soeuer	soeuer	av	soever	soever	0
hath	hath	vhz	hath	have	0
not	not	xx	not	not	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
.	.	.	.	.	0
par	par	fw-fr	par	par	0
∣	∣	sy	∣	∣	0
don	don	n1	dONE	don	0
me	me	pno11	me	i	0
good	good	j	good	good	0
mother	mother	n1	mother	mother	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
my	my	po11	my	my	0
so	so	av	so	so	0
longe	longe	av-j	long	long	0
and	and	cc	and	and	0
te	te	dt	to	the	0
∣	∣	sy	∣	∣	0
dious	dious	j	dious	dious	0
a	a	dt	a	a	0
discourse	discourse	n1	discourse	discourse	0
,	,	,	,	,	0
I	I	pns11	I	i	0
know	know	vvb	know	know	0
your	your	po22	your	your	0
feruent	feruent	j	fervent	fervent	0
zeal	zeal	n1	zeal	zeal	0
and	and	cc	and	and	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
(	(	(	(	(	0
but	but	p-acp	but	but	0
what	what	q-crq	what	what	0
?	?	?	?	?	0
misled	misled	vvn	misled	mislead	0
)	)	)	)	)	0
required	required	vvd	required	require	0
none	none	pi	none	none	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
,	,	,	,	,	0
the	the	dt	the	the	0
nature	nature	n1	nature	nature	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
epistle	epistle	n1	epistle	epistle	0
,	,	,	,	,	0
a	a	dt	a	a	0
much	much	d	much	much	0
shor	shor	n1	shor	shor	0
∣	∣	sy	∣	∣	0
ter	ter	zz	ter	ter	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
the	the	dt	the	the	0
daunger	daunger	n1	danger	danger	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
liue	liue	vvb	live	live	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
desiere	desiere	n1	desire	desire	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
saluation	saluation	n1	salvation	salvation	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
whole	whole	j-jn	whole	whole	0
family	family	n1	family	family	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
perdition	perdition	n1	perdition	perdition	0
,	,	,	,	,	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
thought	thought	vvd	thought	think	0
be	be	vbi	be	be	0
satisfied	satisfied	vvn	satisfied	satisfy	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
briefer	briefer	jc	briefer	brief	0
.	.	.	.	.	1
Excuse	Excuse	n1	Excuse	excuse	0
,	,	,	,	,	0
I	I	pns11	I	i	0
humbly	humbly	av-j	humbly	humble	0
beseech	beseech	vvb	beseech	beseech	0
,	,	,	,	,	0
you	you	pn22	you	you	0
my	my	po11	my	my	0
so	so	av	so	so	0
plaine	plaine	j	plain	plain	0
dealing	dealing	n-vvg	dealing	deal	0
,	,	,	,	,	0
I	I	pns11	I	i	0
doe	doe	vdb	do	do	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
tould	tould	vvd	told	tell	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
beginning	beginning	n1	beginning	beginning	0
)	)	)	)	)	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
good	good	j	good	good	0
Surgeans	Surgeans	n2	Surgeons	surgeon	0
and	and	cc	and	and	0
Phisitians	Phisitians	n2	Physicians	physician	0
are	are	vbr	are	be	0
wont	wont	j	wont	wont	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
most	most	av-ds	most	most	0
loueing	loueing	vvg	loving	love	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
patients	patients	n2	patients	patient	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
most	most	ds	most	most	0
cruell	cruell	j	cruel	cruel	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
diseases	diseases	n2	diseases	disease	0
,	,	,	,	,	0
and	and	cc	and	and	0
loue	loue	vvb	love	love	0
no	no	av-dx	no	no	0
lesse	lesse	av-dc	less	less	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
Cherish	Cherish	vvb	Cherish	cherish	0
by	by	p-acp	by	by	0
fomentations	fomentations	n2	fomentations	fomentation	0
,	,	,	,	,	0
oyntments	oyntments	n2	ointments	ointment	0
,	,	,	,	,	0
and	and	cc	and	and	0
resto	resto	fw-it	resto	resto	0
∣	∣	sy	∣	∣	0
ritiues	ritiues	n2-jn	ritiues	ritiue	0
,	,	,	,	,	0
then	then	av	then	then	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
chastice	chastice	vvi	chastise	chastise	0
by	by	p-acp	by	by	0
bitter	bitter	j	bitter	bitter	0
potions	potions	n2	potions	potion	0
,	,	,	,	,	0
cutings	cutings	n2-vvg	cutings	cuting	0
,	,	,	,	,	0
and	and	cc	and	and	0
cruell	cruell	j	cruel	cruel	0
launcinges	launcinges	n2-vvg	launcinges	launcinge	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
both-heale	both-heale	j	both-heale	both-heale	0
.	.	.	.	.	1
I	I	pns11	I	i	0
once	once	a-acp	once	once	0
more	more	av-dc	more	more	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
therfore	therfore	av	therefore	therefore	0
,	,	,	,	,	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
farre	farre	av-j	far	far	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
presume	presume	vvi	presume	presume	0
coniure	coniure	vvi	conjure	conjure	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
glorie	glorie	n1	glory	glory	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
vnto	vnto	p-acp	unto	unto	0
God	God	np1	God	God	0
,	,	,	,	,	0
the	the	dt	the	the	0
dutie	dutie	n1	duty	duty	0
you	you	pn22	you	you	0
owe	owe	vvb	owe	owe	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
the	the	dt	the	the	0
ioy	ioy	n1	joy	joy	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
purchase	purchase	vvi	purchase	purchase	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Saincts	Saincts	n2	Saints	saint	0
and	and	cc	and	and	0
Angles	Angles	n2	Angles	angle	0
,	,	,	,	,	0
Luc.	Luc.	np1	Luc.	Luc.	1
15.7.10	15.7.10	crd	15.7.10	15.7.10	0
.	.	.	.	.	0
which	which	r-crq	which	which	0
reioyce	reioyce	n1	rejoice	rejoice	0
more	more	av-dc	more	more	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
uersion	uersion	n1	version	version	0
of	of	pp-f	of	of	0
one	one	crd	one	one	0
sinner	sinner	n1	sinner	sinner	0
that	that	cst	that	that	0
doth	doth	vdz	does	do	0
penance	penance	n1	penance	penance	0
then	then	av	then	then	0
at	at	p-acp	at	at	0
Ninty	Ninty	crd	Ninty	ninty	0
Nine	Nine	crd	Nine	nine	0
iust	iust	j	just	just	0
which	which	r-crq	which	which	0
need	need	vvb	need	need	0
no	no	dx	no	no	0
penance	penance	n1	penance	penance	0
▪	▪	▪	▪	▪	0
yea	yea	uh	yea	yea	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
example	example	n1	example	example	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
and	and	cc	and	and	0
ought	ought	pi	ought	aught	0
to	to	pc-acp	to	to	0
giue	giue	vvi	give	give	0
your	your	po22	your	your	0
family	family	n1	family	family	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
world	world	n1	world	world	0
,	,	,	,	,	0
the	the	dt	the	the	0
comfort	comfort	n1	comfort	comfort	0
and	and	cc	and	and	0
eternall	eternall	j	eternal	eternal	0
crownes	crownes	n2	crowns	crown	0
of	of	pp-f	of	of	0
glorie	glorie	n1	glory	glory	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
by	by	p-acp	by	by	0
your	your	po22	your	your	0
con	con	fw-mi	con	con	0
∣	∣	sy	∣	∣	0
uersion	uersion	n1	version	version	0
your	your	po22	your	your	0
frindes	frindes	n2	friends	friend	0
and	and	cc	and	and	0
Children	Children	n2	Children	child	0
shall	shall	vmb	shall	shall	0
reap	reap	vvi	reap	reap	0
,	,	,	,	,	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
you	you	pn22	you	you	0
ought	ought	vmd	ought	ought	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
of	of	pp-f	of	of	0
Hell	Hell	n1	Hell	hell	0
,	,	,	,	,	0
the	the	dt	the	the	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
hea	hea	zz	hea	hea	0
∣	∣	sy	∣	∣	0
uen	uen	n1	uen	uen	0
,	,	,	,	,	0
and	and	cc	and	and	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
saluation	saluation	n1	salvation	salvation	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
vouchsafe	vouchsafe	vvi	vouchsafe	vouchsafe	0
to	to	pc-acp	to	to	0
weigh	weigh	vvi	weigh	weigh	0
and	and	cc	and	and	0
penetrate	penetrate	vvi	penetrate	penetrate	0
the	the	dt	the	the	0
