Right	Right	n-jn	Right	right	0
∣	∣	sy	∣	∣	0
ance	ance	n1	ance	ance	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
your	your	po22	your	your	0
present	present	j	present	present	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
Phil.	Phil.	np1	Phil.	Phil.	1
4.12	4.12	crd	4.12	4.12	0
.	.	.	.	.	1
1	1	crd	1	1	0
Tim.	Tim.	np1	Tim.	Tim.	1
6.8	6.8	crd	6.8	6.8	0
.	.	.	.	.	1
Heb.	Heb.	np1	Heb.	Heb.	0
13.5	13.5	crd	13.5	13.5	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
all	all	d	all	all	0
your	your	po22	your	your	0
Afflicti	Afflicti	n1	Affliction	affliction	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
exercise	exercise	vvi	exercise	exercise	0
much	much	d	much	much	0
patience	patience	n1	patience	patience	0
,	,	,	,	,	0
Pro.	Pro.	np1	Pro.	Pro.	1
24.10	24.10	crd	24.10	24.10	0
.	.	.	.	.	1
Iames	Iames	np1	Iames	Iames	0
5.10	5.10	crd	5.10	5.10	0
.	.	.	.	.	1
Heb.	Heb.	np1	Heb.	Heb.	0
12.1.2	12.1.2	crd	12.1.2	12.1.2	0
.	.	.	.	.	1
Yet	Yet	av	Yet	yet	0
be	be	vbb	be	be	0
much	much	d	much	much	0
in	in	p-acp	in	in	0
Prayer	Prayer	n1	Prayer	prayer	0
for	for	p-acp	for	for	0
deliverance	deliverance	n1	deliverance	deliverance	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
50.15	50.15	crd	50.15	50.15	0
.	.	.	.	.	1
Also	Also	av	Also	also	0
mind	mind	n1	mind	mind	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
purpose	purpose	n1	purpose	purpose	0
the	the	dt	the	the	0
Title	Title	n1	Title	title	0
immediately	immediately	av-j	immediately	immediate	0
before	before	p-acp	before	before	0
Psa.	Psa.	np1	Psa.	Psa.	1
102.	102.	crd	102.	102.	1
(	(	(	(	(	0
As	As	c-acp	As	as	0
touching	touching	vvg	touching	touch	0
your	your	po22	your	your	0
duties	duties	n2	duties	duty	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Parents	Parents	n2	Parents	parent	0
I	I	pns11	I	i	0
omit	omit	vvb	omit	omit	0
the	the	dt	the	the	0
hinting	hinting	n-vvg	hinting	hint	0
at	at	p-acp	at	at	0
them	them	pno32	them	they	0
here	here	av	here	here	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
refer	refer	vvb	refer	refer	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
ensuing	ensuing	j-vvg	ensuing	ensue	0
Treatise	Treatise	n1	Treatise	treatise	0
,	,	,	,	,	0
where	where	c-crq	where	where	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
something	something	pi	something	something	0
spoken	spoken	vvn	spoken	speak	0
more	more	av-dc	more	more	0
at	at	p-acp	at	at	0
large	large	j	large	large	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
.	.	.	.	.	0
)	)	)	)	)	1
Deale	Deale	np1	Deale	Deale	0
uprightly	uprightly	av-j	uprightly	upright	0
and	and	cc	and	and	0
justly	justly	av-j	justly	just	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
1	1	crd	1	1	0
Thes.	Thes.	np1	Thes.	Thes.	1
4.6	4.6	crd	4.6	4.6	0
.	.	.	.	.	1
And	And	cc	And	and	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
have	have	vhi	have	have	0
others	others	n2-jn	others	other	0
deale	deale	vvb	deal	deal	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
so	so	av	so	so	0
deale	deale	vvi	deal	deal	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
men	men	n2	men	man	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
7.12	7.12	crd	7.12	7.12	0
.	.	.	.	.	1
You	You	pn22	You	you	0
must	must	vmb	must	must	0
prefer	prefer	vvi	prefer	prefer	0
the	the	dt	the	the	0
good	good	j	good	good	0
and	and	cc	and	and	0
safety	safety	n1	safety	safety	0
of	of	pp-f	of	of	0
Church	Church	n1	Church	church	0
and	and	cc	and	and	0
State	State	n1	State	state	0
before	before	p-acp	before	before	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
,	,	,	,	,	0
this	this	d	this	this	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
deduced	deduced	vvn	deduced	deduce	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Mes	Mes	fw-fr	Mes	mes	0
∣	∣	sy	∣	∣	0
sage	sage	j-jn	sage	sage	0
Mordecai	Mordecai	np1	Mordecai	Mordecai	0
sent	sent	vvd	sent	send	0
to	to	p-acp	to	to	0
Queen	Queen	n1	Queen	queen	0
Hester	Hester	np1	Hester	Hester	0
when	when	c-crq	when	when	0
she	she	pns31	she	she	0
was	was	vbds	was	be	0
fearfull	fearfull	j	fearful	fearful	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
forth	forth	av	forth	forth	0
her	her	po31	her	her	0
selfe	selfe	n1	self	self	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
safety	safety	n1	safety	safety	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Jewes	Jewes	np2	Jewes	Jew	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
extreame	extreame	j-jn	extreme	extreme	0
exigency	exigency	n1	exigency	exigency	0
,	,	,	,	,	0
Hest.	Hest.	np1	Hest.	Hest.	1
4.	4.	crd	4.	4.	0
the	the	cs	the	than	0
latter	latter	d	latter	latter	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
vr	vr	n1	vr	vr	0
.	.	.	.	.	1
14.	14.	crd	14.	14.	1
Rom.	Rom.	np1	Rom.	Rom.	0
12.11	12.11	crd	12.11	12.11	0
.	.	.	.	.	1
Not	Not	xx	Not	not	0
sloathfull	sloathfull	j	slothful	slothful	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
service	service	n1	service	service	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
the	the	dt	the	the	0
Geneva	Geneva	np1	Geneva	Geneva	0
hath	hath	vhz	hath	have	0
it	it	pn31	it	it	0
.	.	.	.	.	0
)	)	)	)	)	1
Now	Now	av	Now	now	0
my	my	po11	my	my	0
deare	deare	j-jn	deer	dear	0
Children	Children	n2	Children	child	0
,	,	,	,	,	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Name	Name	n1	Name	name	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
(	(	(	(	(	0
and	and	cc	and	and	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
your	your	po22	your	your	0
heavenly	heavenly	j	heavenly	heavenly	0
Father	Father	n1	Father	father	0
)	)	)	)	)	0
to	to	pc-acp	to	to	0
labour	labour	vvi	labour	labour	0
to	to	pc-acp	to	to	0
maintaine	maintaine	vvi	maintain	maintain	0
the	the	dt	the	the	0
life	life	n1	life	life	0
and	and	cc	and	and	0
heate	heate	n1	heat	heat	0
of	of	pp-f	of	of	0
love	love	n1	love	love	0
,	,	,	,	,	0
unity	unity	n1	unity	unity	0
,	,	,	,	,	0
Amity	Amity	n1	Amity	amity	0
,	,	,	,	,	0
sweet	sweet	j	sweet	sweet	0
Ac	Ac	fw-la	Ac	ac	0
∣	∣	sy	∣	∣	0
cord	cord	n1	cord	cord	0
and	and	cc	and	and	0
Concord	Concord	n1	Concord	concord	0
betweene	betweene	p-acp	between	between	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
.	.	.	.	.	1
Con	Con	np1	Con	Con	0
∣	∣	sy	∣	∣	0
sider	sider	vvb	sider	sider	0
for	for	p-acp	for	for	0
this	this	d	this	this	0
purpose	purpose	n1	purpose	purpose	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
speciall	speciall	j	special	special	0
duty	duty	n1	duty	duty	0
God	God	np1	God	God	0
requires	requires	vvz	requires	require	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
all	all	d	all	all	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
performed	performed	vvn	performed	perform	0
each	each	d	each	each	0
to	to	p-acp	to	to	0
other	other	n-jn	other	other	0
,	,	,	,	,	0
1	1	crd	1	1	0
Pet.	Pet.	np1	Pet.	Pet.	1
3.8	3.8	crd	3.8	3.8	0
.	.	.	.	.	1
And	And	cc	And	and	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hates	hates	vvz	hates	hate	0
and	and	cc	and	and	0
abominates	abominates	vvz	abominates	abominate	0
such	such	d	such	such	0
as	as	p-acp	as	as	0
low	low	j	low	low	0
discord	discord	n1	discord	discord	0
between	between	p-acp	between	between	0
Bre	Bre	vvn	Bre	breed	0
∣	∣	sy	∣	∣	0
thren	thren	j	thren	thren	0
,	,	,	,	,	0
Pro.	Pro.	np1	Pro.	Pro.	1
6.	6.	crd	6.	6.	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
16.	16.	crd	16.	16.	0
compared	compared	vvn	compared	compare	0
with	with	p-acp	with	with	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
19.	19.	crd	19.	19	1
Gen.	Gen.	np1	Gen.	Gen.	0
45.24	45.24	crd	45.24	45.24	0
.	.	.	.	.	1
And	And	cc	And	and	0
well	well	av	well	well	0
worth	worth	j	worth	worth	0
your	your	po22	your	your	0
observation	observation	n1	observation	observation	0
for	for	p-acp	for	for	0
your	your	po22	your	your	0
encouragement	encouragement	n1	encouragement	encouragement	0
to	to	pc-acp	to	to	0
performe	performe	vvi	perform	perform	0
this	this	d	this	this	0
duty	duty	n1	duty	duty	0
here	here	av	here	here	0
urged	urged	vvn	urged	urge	0
,	,	,	,	,	0
is	is	vbz	is	be	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
laies	laies	vvz	lays	lay	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
Psal.	Psal.	np1	Psal.	Psal.	1
133.1	133.1	crd	133.1	133.1	0
.	.	.	.	.	1
Behold	Behold	vvb	Behold	behold	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
the	the	dt	the	the	0
Psalmist	Psalmist	n1	Psalmist	psalmist	0
)	)	)	)	)	0
how	how	q-crq	how	how	0
good	good	j	good	good	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
pleasant	pleasant	j	pleasant	pleasant	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
Brethren	Brethren	n2	Brothers	brethren	0
to	to	pc-acp	to	to	0
dwell	dwell	vvi	dwell	dwell	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
unity	unity	n1	unity	unity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
remaining	remaining	j-vvg	remaining	remain	0
verses	verses	n2	verses	verse	0
is	is	vbz	is	be	0
amplified	amplified	vvn	amplified	amplify	0
by	by	p-acp	by	by	0
two	two	crd	two	two	0
choice	choice	n1	choice	choice	0
similitudes	similitudes	n2	similitudes	similitude	0
,	,	,	,	,	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
comfortable	comfortable	j	comfortable	comfortable	0
conclusion	conclusion	n1	conclusion	conclusion	0
.	.	.	.	.	1
Nature	Nature	n1	Nature	nature	0
hath	hath	vhz	hath	have	0
Characterized	Characterized	vvn	Characterized	characterize	0
this	this	d	this	this	0
so	so	av	so	so	0
strongly	strongly	av-j	strongly	strong	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
hearts	hearts	n2	hearts	heart	0
of	of	pp-f	of	of	0
Men	Men	n2	Men	man	0
,	,	,	,	,	0
that	that	cst	that	that	0
some	some	d	some	some	0
have	have	vhb	have	have	0
taken	taken	vvn	taken	take	0
revenge	revenge	n1	revenge	revenge	0
upon	upon	p-acp	upon	upon	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
wrong	wrong	n-jn	wrong	wrong	0
to	to	p-acp	to	to	0
Brethren	Brethren	n2	Brothers	brethren	0
or	or	cc	or	or	0
Sisters	Sisters	n2	Sisters	sister	0
.	.	.	.	.	1
Simeon	Simeon	np1	Simeon	Simeon	0
and	and	cc	and	and	0
Le	Le	fw-fr	Le	le	0
∣	∣	sy	∣	∣	0
vi	vi	fw-la	vi	vi	0
slew	slew	vvd	slew	slay	0
all	all	d	all	all	0
the	the	dt	the	the	0
Inhabitants	Inhabitants	n2	Inhabitants	inhabitant	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
whole	whole	j-jn	whole	whole	0
City	City	n1	City	city	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
wrong	wrong	n-jn	wrong	wrong	0
that	that	cst	that	that	0
Shechem	Shechem	np1	Shechem	Shechem	0
the	the	dt	the	the	0
son	son	n1	son	son	0
of	of	pp-f	of	of	0
Hamor	Hamor	np1	Hamor	Hamor	0
had	had	vhd	had	have	0
done	done	vdn	done	do	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Sister	Sister	n1	Sister	sister	0
Dinah	Dinah	np1	Dinah	Dinah	0
,	,	,	,	,	0
Gen.	Gen.	np1	Gen.	Gen.	1
34.25	34.25	crd	34.25	34.25	0
,	,	,	,	,	0
26	26	crd	26	26	0
,	,	,	,	,	0
27	27	crd	27	27	0
,	,	,	,	,	0
31.	31.	crd	31.	31.	1
Gideon	Gideon	np1	Gideon	Gideon	0
put	put	vvd	put	put	0
Zebah	Zebah	np1	Zebah	Zebah	0
and	and	cc	and	and	0
Zalmunna	Zalmunna	np1	Zalmunna	Zalmunna	0
to	to	p-acp	to	to	0
death	death	n1	death	death	0
for	for	p-acp	for	for	0
their	their	po32	their	their	0
slaying	slaying	vvg	slaying	slay	0
his	his	po31	his	his	0
Brethren	Brethren	n2	Brothers	brethren	0
,	,	,	,	,	0
Judg.	Judg.	np1	Judg.	Judg.	1
8.19	8.19	crd	8.19	8.19	0
,	,	,	,	,	0
21.	21.	crd	21.	21.	1
Abner	Abner	np1	Abner	Abner	0
slew	slew	vvd	slew	slay	0
Asahel	Asahel	np1	Asahel	Asahel	0
the	the	dt	the	the	0
Brother	Brother	n1	Brother	brother	0
of	of	pp-f	of	of	0
Joab	Joab	np1	Joab	Joab	0
,	,	,	,	,	0
2	2	crd	2	2	0
Sam.	Sam.	np1	Sam.	Sam	1
2.23	2.23	crd	2.23	2.23	0
.	.	.	.	.	0
but	but	cc-acp	but	but	0
Joab	Joab	np1	Joab	Joab	0
slayes	slayes	vvz	slays	slay	0
Abner	Abner	np1	Abner	Abner	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
2	2	crd	2	2	0
Sam.	Sam.	np1	Sam.	Sam	1
3.27	3.27	crd	3.27	3.27	0
.	.	.	.	.	1
Amnon	Amnon	np1	Amnon	Amnon	0
deflowrs	deflowrs	vvz	deflowers	deflower	0
Tamar	Tamar	np1	Tamar	Tamar	0
the	the	dt	the	the	0
sister	sister	n1	sister	sister	0
of	of	pp-f	of	of	0
Absalom	Absalom	np1	Absalom	Absalon	0
,	,	,	,	,	0
2	2	crd	2	2	0
Sam.	Sam.	np1	Sam.	Sam	1
13.14	13.14	crd	13.14	13.14	0
.	.	.	.	.	0
but	but	cc-acp	but	but	0
Absalom	Absalom	np1	Absalom	Absalon	0
did	did	vdd	did	do	0
cause	cause	vvi	cause	cause	0
him	him	pno31	him	he	0
to	to	pc-acp	to	to	0
lose	lose	vvi	loose	lose	0
his	his	po31	his	his	0
life	life	n1	life	life	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
28	28	crd	28	28	0
,	,	,	,	,	0
29.	29.	crd	29.	29.	1
Now	Now	av	Now	now	0
these	these	d	these	these	0
things	things	n2	things	thing	0
(	(	(	(	(	0
my	my	po11	my	my	0
deare	deare	j-jn	deer	dear	0
Children	Children	n2	Children	child	0
)	)	)	)	)	0
I	I	pns11	I	i	0
men	men	n2	men	man	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
put	put	vvi	put	put	0
you	you	pn22	you	you	0
upon	upon	p-acp	upon	upon	0
such	such	d	such	such	0
courses	courses	n2	courses	course	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
Acts	Acts	n2	Acts	act	0
of	of	pp-f	of	of	0
murther	murther	n1	murder	murder	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
that	that	cst	that	that	0
did	did	vdd	did	do	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
high	high	j	high	high	0
degree	degree	n1	degree	degree	0
,	,	,	,	,	0
and	and	cc	and	and	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
not	not	xx	not	not	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
cannot	cannot	vmbx	cannot	can	0
have	have	vhb	have	have	0
any	any	d	any	any	0
warrant	warrant	n1	warrant	warrant	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
such	such	d	such	such	0
vile	vile	j	vile	vile	0
things	things	n2	things	thing	0
;	;	;	;	;	0
all	all	d	all	all	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
do	do	vdi	do	do	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
cases	cases	n2	cases	case	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
by	by	p-acp	by	by	0
prayer	prayer	n1	prayer	prayer	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Civill	Civill	j	Civil	civil	0
Magistrate	Magistrate	n1	Magistrate	magistrate	0
by	by	p-acp	by	by	0
complaint	complaint	n1	complaint	complaint	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
security	security	n1	security	security	0
of	of	pp-f	of	of	0
each	each	d	each	each	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
I	I	pns11	I	i	0
make	make	vvb	make	make	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
Instances	Instances	n2	Instances	instance	0
to	to	pc-acp	to	to	0
convince	convince	vvi	convince	convince	0
you	you	pn22	you	you	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
love	love	vvb	love	love	0
not	not	xx	not	not	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
you	you	pn22	you	you	0
sin	sin	vvb	sin	sin	0
even	even	av	even	even	0
against	against	p-acp	against	against	0
Nature	Nature	n1	Nature	nature	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
more	more	dc	more	more	0
then	then	cs	then	than	0
against	against	p-acp	against	against	0
God	God	np1	God	God	0
.	.	.	.	.	1
And	And	cc	And	and	0
truly	truly	av-j	truly	true	0
,	,	,	,	,	0
you	you	pn22	you	you	0
sin	sin	vvb	sin	sin	0
also	also	av	also	also	0
against	against	p-acp	against	against	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
by	by	p-acp	by	by	0
unbrotherly	unbrotherly	j	unbrotherly	unbrotherly	0
breaches	breaches	n2	breaches	breach	0
you	you	pn22	you	you	0
weaken	weaken	vvi	weaken	weaken	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
strength	strength	n1	strength	strength	0
;	;	;	;	;	0
The	The	dt	The	the	0
uniting	uniting	n-vvg	uniting	unite	0
of	of	pp-f	of	of	0
Brethren	Brethren	n2	Brothers	brethren	0
and	and	cc	and	and	0
Sisters	Sisters	n2	Sisters	sister	0
together	together	av	together	together	0
by	by	p-acp	by	by	0
love	love	n1	love	love	0
fortifies	fortifies	vvz	fortifies	fortify	0
them	them	pno32	them	they	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
oppo	oppo	n1	oppo	oppo	0
∣	∣	sy	∣	∣	0
sitions	sitions	n2	sitions	sition	0
.	.	.	.	.	1
The	The	dt	The	the	0
earth	earth	n1	earth	earth	0
will	will	vmb	will	will	0
with	with	p-acp	with	with	0
more	more	dc	more	more	0
ease	ease	n1	ease	ease	0
swal	swal	j-jn	swal	swal	0
∣	∣	sy	∣	∣	0
low	low	av-j	low	low	0
up	up	p-acp	up	up	0
one	one	crd	one	one	0
single	single	j	single	single	0
drop	drop	n1	drop	drop	0
of	of	pp-f	of	of	0
water	water	n1	water	water	0
than	than	cs	than	than	0
many	many	d	many	many	0
drops	drops	n2	drops	drop	0
and	and	cc	and	and	0
buckets-full	buckets-full	j	buckets-full	buckets-full	0
met	met	vvd	met	meet	0
together	together	av	together	together	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
.	.	.	.	.	1
A	A	dt	A	a	0
threefold	threefold	j	threefold	threefold	0
Cord	Cord	n1	Cord	cord	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
quickly	quickly	av-j	quickly	quick	0
broken	broken	vvn	broken	break	0
.	.	.	.	.	1
Eccl.	Eccl.	np1	Eccl.	Eccl.	0
4.12	4.12	crd	4.12	4.12	0
.	.	.	.	.	1
Most	Most	ds	Most	most	0
excellent	excellent	j	excellent	excellent	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
purpose	purpose	n1	purpose	purpose	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
story	story	n1	story	story	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
old	old	j	old	old	0
dying	dying	j-vvg	dying	die	0
man	man	n1	man	man	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
having	having	vhg	having	have	0
many	many	d	many	many	0
Chil	Chil	pns11|vmb	Chil	I|will	0
∣	∣	sy	∣	∣	0
dren	dren	n2	dren	dren	0
,	,	,	,	,	0
and	and	cc	and	and	0
desiring	desiring	vvg	desiring	desire	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
all	all	d	all	all	0
united	united	vvn	united	unite	0
to	to	p-acp	to	to	0
∣	∣	sy	∣	∣	0
gether	gether	av	gether	gether	0
in	in	p-acp	in	in	0
love	love	n1	love	love	0
,	,	,	,	,	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
ambitious	ambitious	j	ambitious	ambitious	0
to	to	pc-acp	to	to	0
leave	leave	vvi	leave	leave	0
som	som	d	some	some	0
∣	∣	sy	∣	∣	0
thing	thing	n1	thing	thing	0
upon	upon	p-acp	upon	upon	0
their	their	po32	their	their	0
hearts	hearts	n2	hearts	heart	0
and	and	cc	and	and	0
spirits	spirits	n2	spirits	spirit	0
as	as	c-acp	as	as	0
an	an	cs	and	an	0
Im	Im	p-acp	Im	in	0
∣	∣	sy	∣	∣	0
pression	pression	zz	pression	pression	0
not	not	xx	not	not	0
easily	easily	av-j	easily	easy	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
forgotten	forgotten	vvn	forgotten	forget	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
that	that	cst	that	that	0
might	might	vmd	might	may	0
remaine	remaine	vvi	remain	remain	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
end	end	n1	end	end	0
beforesaid	beforesaid	j	beforesaid	beforesaid	0
:	:	:	:	:	0
Who	Who	r-crq	Who	who	0
having	having	vhg	having	have	0
them	them	dt	them	the	0
all	all	d	all	all	0
present	present	j	present	present	0
before	before	p-acp	before	before	0
him	him	pno31	him	he	0
,	,	,	,	,	0
cals	cals	vvz	calls	call	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
sheafe	sheafe	n1	sheaf	sheaf	0
of	of	pp-f	of	of	0
Arrowes	Arrowes	n2	Arrows	arrow	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
when	when	c-crq	when	when	0
brought	brought	vvn	brought	bring	0
he	he	pns31	he	he	0
gives	gives	vvz	gives	give	0
to	to	p-acp	to	to	0
divers	divers	j	diverse	diverse	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Children	Children	n2	Children	child	0
a	a	dt	a	a	0
single	single	j	single	single	0
Arrow	Arrow	n1	Arrow	arrow	0
and	and	cc	and	and	0
bids	bids	vvz	bids	bid	0
them	them	pno32	them	they	0
break	break	vvi	break	break	0
them	them	pno32	them	they	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
with	with	p-acp	with	with	0
great	great	j	great	great	0
case	case	n1	case	case	0
they	they	pns32	they	they	0
did	did	vdd	did	do	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
then	then	cs	then	than	0
he	he	pns31	he	he	0
takes	takes	vvz	takes	take	0
all	all	d	all	all	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
cord	cord	n1	cord	cord	0
he	he	pns31	he	he	0
binds	binds	vvz	binds	bind	0
them	them	pno32	them	they	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
bundle	bundle	n1	bundle	bundle	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
bids	bids	vvz	bids	bid	0
them	them	pno32	them	they	0
breake	breake	vvi	break	break	0
them	them	pno32	them	they	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
they	they	pns32	they	they	0
aslaying	aslaying	vvg	aslaying	aslay	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
as	as	c-acp	as	as	0
bend	bend	vvb	bend	bend	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Then	Then	cs	Then	than	0
he	he	pns31	he	he	0
applies	applies	vvz	applies	apply	0
himselfe	himselfe	px31	himself	himself	0
to	to	p-acp	to	to	0
them	them	pno32	them	they	0
by	by	p-acp	by	by	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
counsell	counsell	n1	counsel	counsel	0
,	,	,	,	,	0
and	and	cc	and	and	0
tels	tels	vvz	tells	tell	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
they	they	pns32	they	they	0
were	were	vbdr	were	be	0
divided	divided	vvn	divided	divide	0
one	one	pi	one	one	0
from	from	p-acp	from	from	0
another	another	n-jn	another	another	0
