VNDERSTANDING	VNDERSTANDING	n1	VNDERSTANDING	understanding	0
and	and	cc	and	and	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
abhorring	abhorring	vvg	abhorring	abhor	0
from	from	p-acp	from	from	0
mans	mans	ng1	men	man	0
nature	nature	n1	nature	nature	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
now	now	av	now	now	0
forsomuch	forsomuch	av	forsomuch	forsomuch	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
will	will	n1	will	will	0
and	and	cc	and	and	0
ordinance	ordinance	n1	ordinance	ordinance	0
of	of	pp-f	of	of	0
almighty	almighty	j-jn	almighty	almighty	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
reuealed	reuealed	vvn	revealed	reveal	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
church	church	n1	church	church	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ho	ho	zz	ho	ho	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
scriptures	scriptures	n2	scriptures	scripture	0
,	,	,	,	,	0
contrary	contrary	j-jn	contrary	contrary	0
to	to	p-acp	to	to	0
such	such	d	such	such	0
a	a	dt	a	a	0
dissolute	dissolute	j	dissolute	dissolute	0
Pacifica	Pacifica	np1	Pacifica	Pacifica	0
∣	∣	sy	∣	∣	0
tion	tion	n1	cion	cion	0
in	in	p-acp	in	in	0
religion	religion	n1	religion	religion	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
therein	therein	av	therein	therein	0
is	is	vbz	is	be	0
signified	signified	vvn	signified	signify	0
,	,	,	,	,	0
that	that	cst	that	that	0
if	if	cs	if	if	0
wee	wee	pns12	we	we	0
liue	liue	vvb	live	live	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
flesh	flesh	n1	flesh	flesh	0
wee	wee	pns12	we	we	0
shall	shall	vmb	shall	shall	0
die	die	vvi	die	die	0
.	.	.	.	.	1
And	And	cc	And	and	0
that	that	d	that	that	0
flesh	flesh	n1	flesh	flesh	0
and	and	cc	and	and	0
blood	blood	n1	blood	blood	0
(	(	(	(	(	0
I	I	pns11	I	i	0
meane	meane	vvb	mean	mean	0
not	not	xx	not	not	0
their	their	po32	their	their	0
substance	substance	n1	substance	substance	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
their	their	po32	their	their	0
corrupt	corrupt	j	corrupt	corrupt	0
qualitie	qualitie	n1	quality	quality	0
)	)	)	)	)	0
cannot	cannot	vmbx	cannot	can	0
possesse	possesse	vvi	possess	possess	0
the	the	dt	the	the	0
kingdome	kingdome	n1	kingdom	kingdom	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
&	&	cc	&	and	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
mortifie	mortifie	vvi	mortify	mortify	0
and	and	cc	and	and	0
subdue	subdue	vvi	subdue	subdue	0
our	our	po12	our	our	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
it	it	pn31	it	it	0
obedient	obedient	j	obedient	obedient	0
vnto	vnto	p-acp	unto	unto	0
our	our	po12	our	our	0
spirit	spirit	n1	spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
sith	sith	a-acp	sith	sith	0
also	also	av	also	also	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
Christ	Christ	np1	Christ	Christ	0
hath	hath	vhz	hath	have	0
instituted	instituted	vvn	instituted	institute	0
,	,	,	,	,	0
and	and	cc	and	and	0
ordained	ordained	vvn	ordained	ordain	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
scriptures	scriptures	n2	scriptures	scripture	0
,	,	,	,	,	0
Iohn	Iohn	np1	Iohn	John	0
.	.	.	.	.	1
20.	20.	crd	20.	20.	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
21.22	21.22	crd	21.22	21.22	0
.	.	.	.	.	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
must	must	vmb	must	must	0
confesse	confesse	vvi	confess	confess	0
our	our	po12	our	our	0
sinnes	sinnes	n2	sins	sin	0
vnto	vnto	p-acp	unto	unto	0
a	a	dt	a	a	0
Priest	Priest	n1	Priest	priest	0
our	our	po12	our	our	0
Ghostly	Ghostly	j	Ghostly	ghostly	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
and	and	cc	and	and	0
doe	doe	vdb	do	do	0
pennance	pennance	n1	penance	penance	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
that	that	cst	that	that	0
thereby	thereby	av	thereby	thereby	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
partakers	partakers	n2	partakers	partaker	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
his	his	po31	his	his	0
faithfull	faithfull	j	faithful	faithful	0
obedient	obedient	j	obedient	obedient	0
members	members	n2	members	member	0
)	)	)	)	)	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
inestimable	inestimable	j	inestimable	inestimable	0
abundant	abundant	j	abundant	abundant	0
fruites	fruites	n2	fruits	fruit	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
bitter	bitter	j	bitter	bitter	0
pas	pas	vvb	pass	pass	0
∣	∣	sy	∣	∣	0
sion	sion	n1	sion	sion	0
and	and	cc	and	and	0
death	death	n1	death	death	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
obtaining	obtaining	vvg	obtaining	obtain	0
of	of	pp-f	of	of	0
remission	remission	n1	remission	remission	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
sins	sins	n2	sins	sin	0
.	.	.	.	.	1
All	All	av-d	All	all	0
christians	christians	njpg2	christians	christian	0
ought	ought	pi	ought	aught	0
therefore	therefore	av	therefore	therefore	0
to	to	pc-acp	to	to	0
follow	follow	vvi	follow	follow	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
cisely	cisely	av-j	cisely	cise	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
will	will	n1	will	will	0
,	,	,	,	,	0
and	and	cc	and	and	0
ordinance	ordinance	n1	ordinance	ordinance	0
therein	therein	av	therein	therein	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
pray	pray	vvi	pray	pray	0
daily	daily	av-j	daily	daily	0
to	to	p-acp	to	to	0
Almighty	Almighty	j-jn	Almighty	almighty	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
help	help	vvi	help	help	0
vs	vs	pno12	us	we	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
as	as	c-acp	as	as	0
∣	∣	sy	∣	∣	0
sistance	sistance	n1	sistance	sistance	0
and	and	cc	and	and	0
strengthning	strengthning	vvg	strengthening	strengthen	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
that	that	cst	that	that	0
we	we	pns12	we	we	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
strong	strong	j	strong	strong	0
,	,	,	,	,	0
and	and	cc	and	and	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
beare	beare	vvi	bear	bear	0
this	this	d	this	this	0
burden	burden	n1	burden	burden	0
of	of	pp-f	of	of	0
confes	confes	vvi	confess	confess	0
∣	∣	sy	∣	∣	0
sing	sing	vvb	sing	sing	0
our	our	po12	our	our	0
sins	sins	n2	sins	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
dooing	dooing	vdg	doing	do	0
pennance	pennance	n1	penance	penance	0
for	for	p-acp	for	for	0
them	them	pno32	them	they	0
,	,	,	,	,	0
&	&	cc	&	and	0
to	to	pc-acp	to	to	0
resist	resist	vvi	resist	resist	0
and	and	cc	and	and	0
ouercome	ouercome	vvi	overcome	overcome	0
the	the	dt	the	the	0
great	great	j	great	great	0
difficultie	difficultie	n1	difficulty	difficulty	0
&	&	cc	&	and	0
repug	repug	n1	repug	repug	0
∣	∣	sy	∣	∣	0
nancy	nancy	n1	nancy	nancy	0
of	of	pp-f	of	of	0
our	our	po12	our	our	0
mans	mans	ng1	men	man	0
nature	nature	n1	nature	nature	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
execution	execution	n1	execution	execution	0
there	there	a-acp	there	there	0
∣	∣	sy	∣	∣	0
of	of	pp-f	of	of	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
that	that	cst	that	that	0
wee	wee	pns12	we	we	0
may	may	vmb	may	may	0
conquere	conquere	vvi	conquer	conquer	0
all	all	d	all	all	0
the	the	dt	the	the	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
ordinate	ordinate	j	ordinate	ordinate	0
affections	affections	n2	affections	affection	0
,	,	,	,	,	0
heauines	heauines	n1	heaviness	heaviness	0
,	,	,	,	,	0
and	and	cc	and	and	0
lothsomnesse	lothsomnesse	n1	loathsomeness	loathsomeness	0
of	of	pp-f	of	of	0
flesh	flesh	n1	flesh	flesh	0
and	and	cc	and	and	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
and	and	cc	and	and	0
say	say	vvb	say	say	0
couragiously	couragiously	av-j	courageously	courageous	0
with	with	p-acp	with	with	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
.	.	.	.	.	1
Phillip	Phillip	np1	Phillip	Phillip	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
13.	13.	crd	13.	13.	1
Gala.	Gala.	np1	Gala.	Gala.	0
2.20	2.20	crd	2.20	2.20	0
1.	1.	crd	1.	1.	1
Cor.	Cor.	np1	Cor.	Cor.	0
6.17	6.17	crd	6.17	6.17	0
Qui	Qui	np1	Qui	Qui	0
adhe	adhe	j	adhe	adhe	0
∣	∣	sy	∣	∣	0
ret	ret	n1	rest	rest	0
Domin	Domin	np1	Domin	Domin	0
vnus	vnus	fw-la	vnus	vnus	0
spiri	spiri	fw-la	spiri	spiri	0
∣	∣	sy	∣	∣	0
tus	tus	fw-la	tus	tus	0
est	est	fw-la	est	est	0
.	.	.	.	.	1
Omnia	Omnia	fw-la	Omnia	omnia	0
possum	possum	fw-la	possum	possum	0
in	in	p-acp	in	in	0
eo	eo	fw-la	eo	eo	0
qui	qui	fw-la	qui	qui	0
me	me	pno11	me	i	0
confortat	confortat	fw-la	confortat	confortat	0
.	.	.	.	.	1
I	I	pns11	I	i	0
can	can	vmb	can	can	0
doe	doe	vdi	do	do	0
al	al	d	all	all	0
things	things	n2	things	thing	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
comforteth	comforteth	vvz	comforts	comfort	0
mee	mee	pno11	me	i	0
.	.	.	.	.	1
And	And	cc	And	and	0
say	say	vvb	say	say	0
likewise	likewise	av	likewise	likewise	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
.	.	.	.	.	1
I	I	pns11	I	i	0
liue	liue	vvb	live	live	0
,	,	,	,	,	0
now	now	av	now	now	0
not	not	xx	not	not	0
I	I	pns11	I	i	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
Christ	Christ	np1	Christ	Christ	0
liueth	liueth	vvz	lives	live	0
in	in	p-acp	in	in	0
me	me	pno11	me	i	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
also	also	av	also	also	0
writeth	writeth	vvz	writeth	write	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Corinthians	Corinthians	njp2	Corinthians	corinthian	0
.	.	.	.	.	1
He	He	pns31	He	he	0
that	that	cst	that	that	0
cleaueth	cleaueth	vvz	cleaveth	cleave	0
to	to	p-acp	to	to	0
our	our	po12	our	our	0
Lord	Lord	n1	Lord	lord	0
is	is	vbz	is	be	0
one	one	crd	one	one	0
spirit	spirit	n1	spirit	spirit	0
with	with	p-acp	with	with	0
him	him	pno31	him	he	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
places	places	n2	places	place	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
scripture	scripture	n1	scripture	scripture	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
,	,	,	,	,	0
that	that	cst	that	that	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
maketh	maketh	vvz	makes	make	0
no	no	dx	no	no	0
great	great	j	great	great	0
account	account	n1	account	account	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
corruption	corruption	n1	corruption	corruption	0
and	and	cc	and	and	0
weakenes	weakenes	n1	weakness	weakness	0
of	of	pp-f	of	of	0
mans	mans	ng1	men	man	0
nature	nature	n1	nature	nature	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
considereth	considereth	vvz	considereth	consider	0
the	the	dt	the	the	0
inestimable	inestimable	j	inestimable	inestimable	0
great	great	j	great	great	0
light	light	n1	light	light	0
,	,	,	,	,	0
force	force	n1	force	force	0
,	,	,	,	,	0
and	and	cc	and	and	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Spirit	Spirit	n1	Spirit	spirit	0
,	,	,	,	,	0
and	and	cc	and	and	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
7.	7.	crd	7.	7.	0
ve	ve	zz	ve	ve	0
.	.	.	.	.	1
7.8.11	7.8.11	crd	7.8.11	7.8.11	0
.	.	.	.	.	0
which	which	r-crq	which	which	0
surmounteth	surmounteth	vvz	surmounteth	surmount	0
it	it	pn31	it	it	0
exceedingly	exceedingly	av-vvg	exceedingly	exceed	0
in	in	p-acp	in	in	0
strēgth	strēgth	n1	strength	strength	0
without	without	p-acp	without	without	0
any	any	d	any	any	0
comparison	comparison	n1	comparison	comparison	0
,	,	,	,	,	0
and	and	cc	and	and	0
is	is	vbz	is	be	0
neuer	neuer	av-x	never	never	0
denied	denied	vvn	denied	deny	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
ny	ny	fw-fr	ny	ny	0
christian	christian	njp	christian	christian	0
,	,	,	,	,	0
praying	praying	vvg	praying	pray	0
duely	duely	av-jn	duly	due	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
And	And	cc	And	and	0
after	after	c-acp	after	after	0
that	that	cst	that	that	0
a	a	dt	a	a	0
Christian	Christian	njp	Christian	christian	0
hath	hath	vhz	hath	have	0
obtained	obtained	vvn	obtained	obtain	0
the	the	dt	the	the	0
spirit	spirit	n1	spirit	spirit	0
and	and	cc	and	and	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
then	then	av	then	then	0
findeth	findeth	vvz	finds	find	0
he	he	pns31	he	he	0
verified	verified	vvd	verified	verify	0
in	in	p-acp	in	in	0
himselfe	himselfe	px31	himself	himself	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
S.	S.	np1	S.	S.	0
Iohn	Iohn	np1	Iohn	John	0
saith	saith	vvz	says	say	0
)	)	)	)	)	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Commandementes	Commandementes	n2	Commandments	commandment	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
heauie	heauie	j	heavy	heavy	0
:	:	:	:	:	0
1.	1.	crd	1.	1.	1
Iohn	Iohn	np1	Iohn	John	0
.	.	.	.	.	1
5.3	5.3	crd	5.3	5.3	0
.	.	.	.	.	1
Mat.	Mat.	np1	Mat.	Mat	0
11.30	11.30	crd	11.30	11.30	0
2.	2.	crd	2.	2.	1
Cor.	Cor.	np1	Cor.	Cor.	0
12.9	12.9	crd	12.9	12.9	0
Sap.	Sap.	np1	Sap.	Sap.	0
8.21	8.21	crd	8.21	8.21	0
.	.	.	.	.	1
Phil.	Phil.	np1	Phil.	Phil.	0
2.13	2.13	crd	2.13	2.13	0
.	.	.	.	.	1
Rom.	Rom.	np1	Rom.	Rom.	0
7.	7.	crd	7.	7.	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
24.25	24.25	crd	24.25	24.25	0
.	.	.	.	.	1
Rom.	Rom.	np1	Rom.	Rom.	0
8.37	8.37	crd	8.37	8.37	0
.	.	.	.	.	1
Mat.	Mat.	np1	Mat.	Mat	0
19.17	19.17	crd	19.17	19.17	0
Ioh.	Ioh.	np1	Ioh.	Ioh.	0
15.14	15.14	crd	15.14	15.14	0
.	.	.	.	.	1
Psal.	Psal.	np1	Psal.	Psal.	0
118.	118.	crd	118.	118.	0
ver	ver	fw-la	ver	ver	0
.	.	.	.	.	1
32.172	32.172	crd	32.172	32.172	0
Seruaui	Seruaui	np1	Seruaui	Seruaui	0
mā	mā	n1	man	man	0
ata	ata	fw-la	ata	ata	0
tua	tua	fw-la	tua	tua	0
.	.	.	.	.	0
and	and	cc	and	and	0
(	(	(	(	(	0
as	as	p-acp	as	as	0
our	our	po12	our	our	0
Sauiour	Sauiour	n1	Saviour	saviour	0
Christ	Christ	np1	Christ	Christ	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
firmeth	firmeth	vvz	firmeth	firm	0
)	)	)	)	)	0
that	that	cst	that	that	0
his	his	po31	his	his	0
yoke	yoke	n1	yoke	yoke	0
is	is	vbz	is	be	0
sweet	sweet	j	sweet	sweet	0
and	and	cc	and	and	0
his	his	po31	his	his	0
burden	burden	n1	burden	burden	0
light	light	n1	light	light	0
,	,	,	,	,	0
and	and	cc	and	and	0
withall	withall	av	withal	withal	0
,	,	,	,	,	0
that	that	cst	that	that	0
as	as	c-acp	as	as	0
Christ	Christ	np1	Christ	Christ	0
said	said	vvd	said	say	0
vnto	vnto	p-acp	unto	unto	0
S.	S.	n1	S.	saint	0
Paul	Paul	np1	Paul	Paul	0
.	.	.	.	.	1
Sufficit	Sufficit	fw-la	Sufficit	sufficit	0
ti	ti	fw-mi	ti	ti	0
∣	∣	sy	∣	∣	0
bi	bi	p-acp	by	by	0
gratia	gratia	fw-la	gratia	gratia	0
mea	mea	fw-la	mea	mea	0
,	,	,	,	,	0
my	my	po11	my	my	0
grace	grace	n1	grace	grace	0
is	is	vbz	is	be	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
strengthen	strengthen	vvi	strengthen	strengthen	0
thee	thee	pno21	thee	thou	0
,	,	,	,	,	0
so	so	av	so	so	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
grace	grace	n1	grace	grace	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
sufficient	sufficient	j	sufficient	sufficient	0
to	to	pc-acp	to	to	0
strengthen	strengthen	vvi	strengthen	strengthen	0
a	a	dt	a	a	0
christian	christian	njp	christian	christian	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
wise	wise	j	wise	wise	0
,	,	,	,	,	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
stronge	stronge	j	strong	strong	0
and	and	cc	and	and	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
ble	ble	zz	ble	ble	0
therewith	therewith	av	therewith	therewith	0
to	to	pc-acp	to	to	0
keepe	keepe	vvi	keep	keep	0
God	God	np1	God	God	0
his	his	po31	his	his	0
commandements	commandements	n2	commandments	commandment	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
degree	degree	n1	degree	degree	0
of	of	pp-f	of	of	0
perfection	perfection	n1	perfection	perfection	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
Almighty	Almighty	j-jn	Almighty	almighty	0
God	God	np1	God	God	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
quireth	quireth	vvz	quireth	quire	0
of	of	pp-f	of	of	0
vs	vs	pno12	us	we	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
our	our	po12	our	our	0
transitory	transitory	j	transitory	transitory	0
life	life	n1	life	life	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
Prophet	Prophet	n1	Prophet	prophet	0
Dauid	Dauid	np1	Dauid	David	0
did	did	vdd	did	do	0
keep	keep	vvi	keep	keep	0
them	them	pno32	them	they	0
after	after	p-acp	after	after	0
his	his	po31	his	his	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
uersion	uersion	n1	version	version	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
expresly	expresly	av-j	expressly	express	0
affirmed	affirmed	vvn	affirmed	affirm	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Psalmes	Psalmes	n2	Psalms	psalm	0
.	.	.	.	.	1
Wherefore	Wherefore	c-crq	Wherefore	wherefore	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
the	the	dt	the	the	0
Caluinists	Caluinists	n2	Calvinists	calvinist	0
&	&	cc	&	and	0
Puritans	Puritans	np2	Puritans	Puritan	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
treating	treating	vvg	treating	treat	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Pacification	Pacification	n1	Pacification	pacification	0
in	in	p-acp	in	in	0
religion	religion	n1	religion	religion	0
with	with	p-acp	with	with	0
vs	vs	pno12	us	we	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
haue	haue	vhi	have	have	0
so	so	av	so	so	0
great	great	j	great	great	0
regard	regard	n1	regard	regard	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
burden	burden	n1	burden	burden	0
of	of	pp-f	of	of	0
flesh	flesh	n1	flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
debarre	debarre	vvi	debar	debar	0
all	all	d	all	all	0
christians	christians	njpg2	christians	christian	0
thereby	thereby	av	thereby	thereby	0
of	of	pp-f	of	of	0
Pennance	Pennance	n1	Penance	penance	0
,	,	,	,	,	0
and	and	cc	and	and	0
Sacramental	Sacramental	j	Sacramental	sacramental	0
confession	confession	n1	confession	confession	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
sins	sins	n2	sins	sin	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Priest	Priest	n1	Priest	priest	0
their	their	po32	their	their	0
Ghostly	Ghostly	j	Ghostly	ghostly	0
father	father	n1	father	father	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
rather	rather	av-c	rather	rather	0
to	to	pc-acp	to	to	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
sider	sider	vvb	sider	sider	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
selues	selues	n2	selves	self	0
what	what	r-crq	what	what	0
inestimable	inestimable	j	inestimable	inestimable	0
spirituall	spirituall	j	spiritual	spiritual	0
profit	profit	n1	profit	profit	0
commeth	commeth	vvz	comes	come	0
vnto	vnto	p-acp	unto	unto	0
all	all	d	all	all	0
christians	christians	njpg2	christians	christian	0
that	that	cst	that	that	0
deuoutlie	deuoutlie	av-j	devoutly	devout	0
frequent	frequent	vvi	frequent	frequent	0
the	the	dt	the	the	0
same	same	d	same	same	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
as	as	p-acp	as	as	0
the	the	dt	the	the	0
learned	learned	j	learned	learned	0
diuine	diuine	j-jn	divine	divine	0
Caie	Caie	n1	Caie	caie	0
∣	∣	sy	∣	∣	0
tan	tan	uh	tan	tan	0
saith	saith	vvz	says	say	0
very	very	av	very	very	0
well	well	av	well	well	0
.	.	.	.	.	0
idi	idi	fw-la	idi	idi	0
Sum	Sum	n1	Sum	sum	0
∣	∣	sy	∣	∣	0
ulam	ulam	fw-la	ulam	ulam	0
Cai	Cai	np1	Cai	Cai	0
∣	∣	sy	∣	∣	0
ani	ani	fw-la	ani	ani	0
de	de	fw-la	de	de	0
pec	pec	fw-la	pec	pec	0
∣	∣	sy	∣	∣	0
atis	atis	fw-gr	atis	atis	0
.	.	.	.	.	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Confes	Confes	vvb	Confess	confess	0
∣	∣	sy	∣	∣	0
io	io	zz	io	io	0
.	.	.	.	.	1
Frequens	Frequens	np1	Frequens	Frequens	0
confessio	confessio	fw-la	confessio	confessio	0
est	est	fw-la	est	est	0
medicina	medicina	fw-la	medicina	medicina	0
valde	valde	j	valde	valde	0
conseruatiua	conseruatiua	fw-la	conseruatiua	conseruatiua	0
hominis	hominis	fw-la	hominis	hominis	0
in	in	p-acp	in	in	0
timore	timore	fw-la	timore	timore	0
Dei	Dei	fw-la	Dei	dei	0
.	.	.	.	.	1
That	That	cst	That	that	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
Often	Often	av	Often	often	0
confession	confession	n1	confession	confession	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
medicine	medicine	n1	medicine	medicine	0
preseruing	preseruing	vvg	preserving	preserve	0
a	a	dt	a	a	0
man	man	n1	man	man	0
ve	ve	zz	ve	ve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
much	much	d	much	much	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Insomuch	Insomuch	av	Insomuch	insomuch	0
that	that	cst	that	that	0
by	by	p-acp	by	by	0
expe	expe	n1	expe	expe	0
∣	∣	sy	∣	∣	0
rience	rience	n1	rience	rience	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
now	now	av	now	now	0
found	found	vvn	found	find	0
,	,	,	,	,	0
that	that	cst	that	that	0
looke	looke	vvb	look	look	0
in	in	p-acp	in	in	0
what	what	r-crq	what	what	0
coun	coun	fw-mi	coun	coun	0
∣	∣	sy	∣	∣	0
tries	tries	vvz	tries	try	0
of	of	pp-f	of	of	0
Christendome	Christendome	np1	Christendome	Christendom	0
Sacramentall	Sacramentall	j	Sacramental	sacramental	0
confession	confession	n1	confession	confession	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Priest	Priest	n1	Priest	priest	0
is	is	vbz	is	be	0
abolished	abolished	vvn	abolished	abolish	0
,	,	,	,	,	0
there	there	a-acp	there	there	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
common	common	j	common	common	0
welth	welth	n1	wealth	wealth	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
wanting	wanting	vvg	wanting	want	0
such	such	d	such	such	0
a	a	dt	a	a	0
notable	notable	j	notable	notable	0
and	and	cc	and	and	0
moste	moste	av-ds	most	most	0
certaine	certaine	j	certain	certain	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
strument	strument	n1	strument	strument	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
correcting	correcting	vvg	correcting	correct	0
and	and	cc	and	and	0
amending	amending	vvg	amending	amend	0
the	the	dt	the	the	0
maners	maners	n2	manners	manner	0
and	and	cc	and	and	0
liues	liues	n2	lives	life	0
of	of	pp-f	of	of	0
christians	christians	njpg2	christians	christian	0
)	)	)	)	)	0
