HAtred	HAtred	n1	HAtred	hatred	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
and	and	cc	and	and	0
know	know	vvi	know	know	0
God	God	np1	God	God	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
Jacob	Jacob	np1	Jacob	Jacob	0
heard	heard	vvd	herd	hear	0
that	that	cst	that	that	0
his	his	po31	his	his	0
son	son	n1	son	son	0
Joseph	Joseph	np1	Joseph	Joseph	0
was	was	vbds	was	be	0
alive	alive	j	alive	alive	0
,	,	,	,	,	0
his	his	po31	his	his	0
spirit	spirit	n1	spirit	spirit	0
revived	revived	vvn	revived	revive	0
;	;	;	;	;	0
and	and	cc	and	and	0
Israel	Israel	np1	Israel	Israel	0
said	said	vvd	said	say	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
enough	enough	av-d	enough	enough	0
;	;	;	;	;	0
Joseph	Joseph	np1	Joseph	Joseph	0
my	my	po11	my	my	0
son	son	n1	son	son	0
is	is	vbz	is	be	0
yet	yet	av	yet	yet	0
alive	alive	j	alive	alive	0
,	,	,	,	,	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
go	go	vvi	go	go	0
and	and	cc	and	and	0
see	see	vvi	see	see	0
him	him	pno31	him	he	0
before	before	c-acp	before	before	0
I	I	pns11	I	i	0
die	die	vvb	die	die	0
:	:	:	:	:	0
and	and	cc	and	and	0
with	with	p-acp	with	with	0
what	what	r-crq	what	what	0
joy	joy	n1	joy	joy	0
was	was	vbds	was	be	0
Jacob	Jacob	np1	Jacob	Jacob	0
affected	affected	vvn	affected	affect	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
saw	saw	vvd	saw	see	0
his	his	po31	his	his	0
son	son	n1	son	son	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
thought	thought	vvn	thought	think	0
long	long	av-j	long	long	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
fore	fore	av	before	fore	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
been	been	vbn	been	be	0
a	a	dt	a	a	0
prey	prey	n1	prey	prey	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
cruel	cruel	j	cruel	cruel	0
beast	beast	n1	beast	beast	0
?	?	?	?	?	1
When	When	c-crq	When	when	0
death	death	n1	death	death	0
cometh	cometh	vvz	comes	come	0
,	,	,	,	,	0
a	a	dt	a	a	0
godly	godly	j	godly	godly	0
man	man	n1	man	man	0
saith	saith	vvz	says	say	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
enough	enough	av-d	enough	enough	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
enough	enough	av-d	enough	enough	0
;	;	;	;	;	0
My	My	po11	My	my	0
godliness	godliness	n1	godliness	godliness	0
and	and	cc	and	and	0
Christ	Christ	np1	Christ	Christ	0
ever	ever	av	ever	ever	0
liveth	liveth	vvz	lives	live	0
:	:	:	:	:	0
Oh	Oh	uh	O	oh	0
let	let	vvb	let	let	0
me	me	pno11	me	i	0
die	die	vvi	die	die	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
go	go	vvi	go	go	0
and	and	cc	and	and	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
and	and	cc	and	and	0
glo	glo	vvi	glow	glow	0
∣	∣	sy	∣	∣	0
rious	rious	j	rious	rious	0
face	face	n1	face	face	0
of	of	pp-f	of	of	0
my	my	po11	my	my	0
blessed	blessed	j-vvn	blessed	bless	0
Redeemer	Redeemer	n1	Redeemer	redeemer	0
:	:	:	:	:	0
and	and	cc	and	and	0
cryes	cryes	vvz	cries	cry	0
out	out	av	out	out	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
dying	dying	j-vvg	dying	die	0
godly	godly	j	godly	godly	0
man	man	n1	man	man	0
once	once	a-acp	once	once	0
did	did	vdd	did	do	0
,	,	,	,	,	0
Come	Come	vvb	Come	come	0
ye	ye	pn22	you	you	0
fiery	fiery	j	fiery	fiery	0
Chariots	Chariots	n2	Chariots	chariot	0
and	and	cc	and	and	0
catch	catch	vvb	catch	catch	0
me	me	pno11	me	i	0
up	up	a-acp	up	up	0
into	into	p-acp	into	into	0
Heaven	Heaven	n1	Heaven	heaven	0
where	where	c-crq	where	where	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
see	see	vvi	see	see	0
God	God	np1	God	God	0
;	;	;	;	;	0
Come	Come	vvb	Come	come	0
ye	ye	pn22	you	you	0
blessed	blessed	j-vvn	blessed	bless	0
Angels	Angels	n2	Angels	angel	0
and	and	cc	and	and	0
carry	carry	vvb	carry	carry	0
me	me	pno11	me	i	0
upon	upon	p-acp	upon	upon	0
your	your	po22	your	your	0
wings	wings	n2	wings	wing	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sight	sight	n1	sighed	sight	0
and	and	cc	and	and	0
presence	presence	n1	presence	presence	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
;	;	;	;	;	0
or	or	cc	or	or	0
as	as	c-acp	as	as	0
St.	St.	n1	St.	saint	1
Augustines	Augustines	njp2	Augustines	augustines	0
Mo	Mo	zz	Mo	mo	0
∣	∣	sy	∣	∣	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
Volemus	Volemus	np1	Volemus	Volemus	0
in	in	p-acp	in	in	0
coelum	coelum	fw-la	coelum	coelum	0
,	,	,	,	,	0
Volemus	Volemus	np1	Volemus	Volemus	0
in	in	p-acp	in	in	0
coelum	coelum	fw-la	coelum	coelum	0
;	;	;	;	;	0
Come	Come	vvb	Come	come	0
,	,	,	,	,	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
fly	fly	vvi	fly	fly	0
,	,	,	,	,	0
let	let	vvb	let	let	0
us	us	pno12	us	we	0
fly	fly	vvi	fly	fly	0
to	to	p-acp	to	to	0
heaven	heaven	n1	heaven	heaven	0
:	:	:	:	:	0
a	a	dt	a	a	0
godly	godly	j	godly	godly	0
man	man	n1	man	man	0
saith	saith	vvz	says	say	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
day	day	n1	day	day	0
of	of	pp-f	of	of	0
death	death	n1	death	death	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
Beata	Beata	np1	Beata	Beata	0
dies	dies	vvz	die	die	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
blessed	blessed	j-vvn	blessed	bless	0
day	day	n1	day	day	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
my	my	po11	my	my	0
Masters	Masters	ng1	Master's	master	0
joy	joy	n1	joy	joy	0
!	!	!	!	!	1
Finally	Finally	av-j	Finally	final	0
,	,	,	,	,	0
Godli	Godli	j	Godly	godly	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
is	is	vbz	is	be	0
profitable	profitable	j	profitable	profitable	0
to	to	p-acp	to	to	0
eternity	eternity	n1	eternity	eternity	0
,	,	,	,	,	0
John	John	np1	John	John	0
15.16	15.16	crd	15.16	15.16	0
.	.	.	.	.	1
I	I	pns11	I	i	0
have	have	vhb	have	have	0
ordained	ordained	vvn	ordained	ordain	0
you	you	pn22	you	you	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
Christ	Christ	np1	Christ	Christ	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
Disciples	Disciples	n2	Disciples	disciple	0
)	)	)	)	)	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
should	should	vmd	should	shall	0
go	go	vvi	go	go	0
,	,	,	,	,	0
and	and	cc	and	and	0
bring	bring	vvi	bring	bring	0
forth	forth	av	forth	forth	0
fruit	fruit	n1	fruit	fruit	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
your	your	po22	your	your	0
fruit	fruit	n1	fruit	fruit	0
should	should	vmd	should	shall	0
remain	remain	vvi	remain	remain	0
.	.	.	.	.	1
The	The	dt	The	the	0
fruit	fruit	n1	fruit	fruit	0
of	of	pp-f	of	of	0
godliness	godliness	n1	godliness	godliness	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
like	like	av-j	like	like	0
Sum	Sum	vvb	Sum	sum	0
∣	∣	sy	∣	∣	0
mer	mer	uh	mere	mer	0
fruit	fruit	n1	fruit	fruit	0
,	,	,	,	,	0
that	that	cst	that	that	0
perisheth	perisheth	vvz	perishes	perish	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
it	it	pn31	it	it	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
maineth	maineth	vvz	maineth	main	0
,	,	,	,	,	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
everlasting	everlasting	j	everlasting	everlasting	0
joy	joy	n1	joy	joy	0
and	and	cc	and	and	0
glory	glory	n1	glory	glory	0
;	;	;	;	;	0
Oh	Oh	uh	O	oh	0
how	how	q-crq	how	how	0
sweet	sweet	j	sweet	sweet	0
shall	shall	vmb	shall	shall	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
membrance	membrance	n1	membrance	membrance	0
of	of	pp-f	of	of	0
godliness	godliness	n1	godliness	godliness	0
be	be	vbb	be	be	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Saints	Saints	n2	Saints	saint	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
and	and	cc	and	and	0
ever	ever	av	ever	ever	0
!	!	!	!	!	1
These	These	np1	These	Theise	0
things	things	n2	things	thing	0
being	being	vbg	being	be	0
considered	considered	vvn	considered	consider	0
,	,	,	,	,	0
I	I	pns11	I	i	0
cannot	cannot	vmbx	cannot	can	0
but	but	p-acp	but	but	0
wonder	wonder	vvi	wonder	wonder	0
with	with	p-acp	with	with	0
Chrysostome	Chrysostome	np1	Chrysostome	Chrysostome	0
,	,	,	,	,	0
that	that	cst	that	that	0
that	that	d	that	that	0
man	man	n1	man	man	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
digg	digg	vvb	dig	dig	0
a	a	dt	a	a	0
pit	pit	n1	pit	pit	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
ground	ground	n1	ground	ground	0
to	to	pc-acp	to	to	0
hide	hide	vvi	hide	hide	0
his	his	po31	his	his	0
head	head	n1	head	head	0
in	in	p-acp	in	in	0
,	,	,	,	,	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
dare	dare	vvi	dare	dare	0
to	to	pc-acp	to	to	0
open	open	vvi	open	open	0
his	his	po31	his	his	0
mouth	mouth	n1	mouth	mouth	0
,	,	,	,	,	0
and	and	cc	and	and	0
speak	speak	vvi	speak	speak	0
against	against	p-acp	against	against	0
Godliness	Godliness	n1	Godliness	godliness	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
much	much	d	much	much	0
honoured	honoured	j-vvn	honoured	honour	0
Sir	Sir	n1	Sir	sir	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
and	and	cc	and	and	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Worthy	Worthy	j	Worthy	worthy	0
Lady	Lady	n1	Lady	lady	0
,	,	,	,	,	0
do	do	vdb	do	do	0
I	I	pns11	I	i	0
dedicate	dedicate	vvi	dedicate	dedicate	0
this	this	d	this	this	0
Tract	Tract	n1	Tract	tract	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Pro	Pro	np1	Pro	Pro	0
∣	∣	sy	∣	∣	0
fit	fit	n1	fit	fit	0
of	of	pp-f	of	of	0
Godliness	Godliness	n1	Godliness	godliness	0
,	,	,	,	,	0
together	together	av	together	together	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
three	three	crd	three	three	0
other	other	j-jn	other	other	0
Discourses	Discourses	n2	Discourses	discourse	0
annex	annex	vvi	annex	annex	0
∣	∣	sy	∣	∣	0
ed	ed	wd	ed	ed	0
;	;	;	;	;	0
the	the	dt	the	the	0
first	first	ord	first	first	0
shewing	shewing	vvg	showing	show	0
the	the	dt	the	the	0
Unprofi	Unprofi	np1	Unprofi	Unprofi	0
∣	∣	sy	∣	∣	0
tableness	tableness	n1	tableness	tableness	0
of	of	pp-f	of	of	0
Worldly	Worldly	j	Worldly	worldly	0
Gain	Gain	n1	Gain	gain	0
;	;	;	;	;	0
the	the	dt	the	the	0
se	se	zz	se	se	0
∣	∣	sy	∣	∣	0
cond	cond	zz	cond	cond	0
shewing	shewing	vvg	showing	show	0
the	the	dt	the	the	0
danger	danger	n1	danger	danger	0
of	of	pp-f	of	of	0
being	being	vbg	being	be	0
an	an	dt	and	a	0
Unfruitful	Unfruitful	j	Unfruitful	unfruitful	0
Tree	Tree	n1	Tree	tree	0
in	in	p-acp	in	in	0
Gods	Gods	npg1	Gods	God	0
Vine	Vine	n1	Vine	vine	0
∣	∣	sy	∣	∣	0
yard	yard	n1	yard	yard	0
;	;	;	;	;	0
the	the	dt	the	the	0
last	last	ord	last	last	0
shewing	shewing	vvg	showing	show	0
that	that	cst	that	that	0
none	none	pi	none	none	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
violent	violent	j	violent	violent	0
Christian	Christian	njp	Christian	christian	0
doth	doth	vdz	does	do	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
tain	tain	vvi	tain	tain	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
.	.	.	.	.	1
Let	Let	vvb	Let	let	0
me	me	pno11	me	i	0
exhort	exhort	vvi	exhort	exhort	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
grow	grow	vvi	grow	grow	0
in	in	p-acp	in	in	0
grace	grace	n1	grace	grace	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
increase	increase	vvi	increase	increase	0
in	in	p-acp	in	in	0
godliness	godliness	n1	godliness	godliness	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
observed	observed	vvn	observed	observe	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
Scripture	Scripture	n1	Scripture	scripture	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
more	more	dc	more	more	0
exhortations	exhortations	n2	exhortations	exhortation	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
good	good	j	good	good	0
life	life	n1	life	life	0
than	than	cs	than	than	0
to	to	p-acp	to	to	0
faith	faith	n1	faith	faith	0
:	:	:	:	:	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
Or	Or	cc	Or	or	0
∣	∣	sy	∣	∣	0
nament	nament	n1	nament	nament	0
doth	doth	vdz	does	do	0
so	so	av	so	so	0
well	well	av	well	well	0
become	become	vvi	become	become	0
you	you	pn22	you	you	0
as	as	p-acp	as	as	0
godliness	godliness	n1	godliness	godliness	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Gold	Gold	n1	Gold	gold	0
Ring	Ring	n1	Ring	ring	0
decketh	decketh	vvz	decketh	deck	0
the	the	dt	the	the	0
Pearl	Pearl	n1	Pearl	pearl	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
embossed	embossed	vvn	embossed	emboss	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
;	;	;	;	;	0
the	the	dt	the	the	0
Silver	Silver	n1	Silver	silver	0
Coyn	Coyn	vvb	Coin	coin	0
sets	sets	vvz	sets	set	0
out	out	av	out	out	0
the	the	dt	the	the	0
stamp	stamp	n1	stamp	stamp	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
engraven	engraven	vvn	engraven	engrave	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
;	;	;	;	;	0
the	the	dt	the	the	0
sweet	sweet	j	sweet	sweet	0
face	face	n1	face	face	0
commends	commends	vvz	commends	commend	0
the	the	dt	the	the	0
amorous	amorous	j	amorous	amorous	0
eye	eye	n1	eye	eye	0
that	that	cst	that	that	0
rolleth	rolleth	vvz	rolleth	roll	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
;	;	;	;	;	0
the	the	dt	the	the	0
Royal	Royal	j	Royal	royal	0
Robe	Robe	n1	Robe	robe	0
gives	gives	vvz	gives	give	0
a	a	dt	a	a	0
lustre	lustre	n1	lustre	lustre	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Prince	Prince	n1	Prince	prince	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
invested	invested	vvn	invested	invest	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
;	;	;	;	;	0
the	the	dt	the	the	0
glorious	glorious	j	glorious	glorious	0
Heaven	Heaven	n1	Heaven	heaven	0
beautifies	beautifies	vvz	beautifies	beautify	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
that	that	cst	that	that	0
is	is	vbz	is	be	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
throned	throned	vvn	throned	throne	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
;	;	;	;	;	0
so	so	av	so	so	0
doth	doth	vdz	does	do	0
godliness	godliness	n1	godliness	godliness	0
adorn	adorn	vvi	adorn	adorn	0
and	and	cc	and	and	0
beautifie	beautifie	vvi	beautify	beautify	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Beware	Beware	vvb	Beware	beware	0
of	of	pp-f	of	of	0
unlawful	unlawful	j	unlawful	unlawful	0
Gain	Gain	n1	Gain	gain	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
that	that	d	that	that	0
will	will	vmb	will	will	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
mans	mans	ng1	men	man	0
Bread	Bread	n1	Bred	bread	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
as	as	a-acp	as	as	0
gra	gra	j	gram	great	0
∣	∣	sy	∣	∣	0
vel	vel	av	vel	well	0
between	between	p-acp	between	between	0
his	his	po31	his	his	0
teeth	teeth	n2	teeth	tooth	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
drink	drink	n1	drink	drink	0
as	as	p-acp	as	as	0
wormwood	wormwood	n1	wormwood	wormwood	0
to	to	p-acp	to	to	0
his	his	po31	his	his	0
taste	taste	n1	taste	taste	0
.	.	.	.	.	1
Labour	Labour	n1	Labour	labour	0
I	I	pns11	I	i	0
beseech	beseech	vvb	beseech	beseech	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
abound	abound	vvi	abound	abound	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
fruits	fruits	n2	fruits	fruit	0
of	of	pp-f	of	of	0
righteousness	righteousness	n1	righteousness	righteousness	0
;	;	;	;	;	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
better	better	jc	better	better	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
Countrey	Countrey	n1	Country	country	0
as	as	p-acp	as	as	0
Trees	Trees	n2	Trees	tree	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Garden	Garden	n1	Garden	garden	0
bearing	bearing	vvg	bearing	bear	0
fruit	fruit	n1	fruit	fruit	0
,	,	,	,	,	0
then	then	av	then	then	0
as	as	c-acp	as	as	0
Trees	Trees	n2	Trees	tree	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
Waste	Waste	n1	Waste	waste	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
shew	shew	n1	show	show	0
and	and	cc	and	and	0
sha	sha	vmb	sha	shall	0
∣	∣	sy	∣	∣	0
dow	dow	n1	dow	dough	0
only	only	j	only	only	0
.	.	.	.	.	1
Oh	Oh	uh	O	oh	0
how	how	q-crq	how	how	0
doth	doth	vdz	does	do	0
the	the	dt	the	the	0
Devil	Devil	n1	Devil	devil	0
teach	teach	vvb	teach	teach	0
many	many	d	many	many	0
Great	Great	j	Great	great	0
Persons	Persons	n2	Persons	person	0
to	to	pc-acp	to	to	0
sin	sin	vvi	sin	sin	0
now	now	av	now	now	0
a	a	dt	a	a	0
little	little	j	little	little	0
,	,	,	,	,	0
and	and	cc	and	and	0
then	then	av	then	then	0
a	a	dt	a	a	0
little	little	j	little	little	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
trifle	trifle	vvi	trifle	trifle	0
away	away	av	away	away	0
the	the	dt	the	the	0
greatest	greatest	js	greatest	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
time	time	n1	time	time	0
about	about	p-acp	about	about	0
unnecessary	unnecessary	j	unnecessary	unnecessary	0
things	things	n2	things	thing	0
,	,	,	,	,	0
till	till	c-acp	till	till	0
at	at	p-acp	at	at	0
last	last	ord	last	last	0
they	they	pns32	they	they	0
become	become	vvb	become	become	0
rich	rich	j	rich	rich	0
in	in	p-acp	in	in	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
bank	bank	n1	bank	bank	0
∣	∣	sy	∣	∣	0
rupt	rupt	vvb	rupt	rupt	0
in	in	p-acp	in	in	0
grace	grace	n1	grace	grace	0
!	!	!	!	!	1
Sin	Sin	n1	since	sin	0
will	will	vmb	will	will	0
thrive	thrive	vvi	thrive	thrive	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
souls	souls	n2	souls	soul	0
,	,	,	,	,	0
if	if	cs	if	if	0
grace	grace	n1	grace	grace	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
.	.	.	.	.	1
Offer	Offer	n1	Offer	offer	0
ye	ye	pn22	you	you	0
Violence	Violence	n1	Violence	violence	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
since	since	c-acp	since	since	0
none	none	pix	none	none	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
violent	violent	j	violent	violent	0
do	do	vdb	do	do	0
take	take	vvi	take	take	0
the	the	dt	the	the	0
City	City	n1	City	city	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
Appetitus	Appetitus	np1	Appetitus	Appetitus	0
summi	summi	fw-la	summi	summi	0
boni	boni	fw-la	boni	boni	0
est	est	fw-la	est	est	0
infinitus	infinitus	fw-la	infinitus	infinitus	0
;	;	;	;	;	0
Violencilo	Violencilo	fw-la	Violencilo	violencilo	0
rapiscono	rapiscono	fw-la	rapiscono	rapiscono	0
.	.	.	.	.	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
a	a	dt	a	a	0
man	man	n1	man	man	0
makes	makes	vvz	makes	make	0
his	his	po31	his	his	0
chiefest	chiefest	js-jn	chiefest	chief	0
good	good	j	good	good	0
,	,	,	,	,	0
his	his	po31	his	his	0
desire	desire	n1	desire	desire	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
unsatiable	unsatiable	j	unsatiable	unsatiable	0
,	,	,	,	,	0
and	and	cc	and	and	0
he	he	pns31	he	he	0
laboureth	laboureth	vvz	laboureth	labour	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
his	his	po31	his	his	0
might	might	n1	might	might	0
to	to	pc-acp	to	to	0
obtain	obtain	vvi	obtain	obtain	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
enriched	enriched	vvn	enriched	enrich	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
abundance	abundance	n1	abundance	abundance	0
of	of	pp-f	of	of	0
earthly	earthly	j	earthly	earthly	0
comforts	comforts	n2	comforts	comfort	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	d	that	that	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
daughter	daughter	n1	daughter	daughter	0
of	of	pp-f	of	of	0
Caleb	Caleb	np1	Caleb	Caleb	0
when	when	c-crq	when	when	0
Joshua	Joshua	np1	Joshua	Joshua	0
had	had	vhd	had	have	0
given	given	vvn	given	give	0
them	them	pno32	them	they	0
the	the	dt	the	the	0
dry	dry	j	dry	dry	0
land	land	n1	land	land	0
,	,	,	,	,	0
went	went	vvd	went	go	0
to	to	pc-acp	to	to	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
leb	leb	n1	leb	leb	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
upper	upper	jc	upper	upper	0
springs	springs	n2	springs	spring	0
,	,	,	,	,	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
nether	nether	j	neither	nether	0
Springs	Springs	n2	Springs	spring	0
;	;	;	;	;	0
)	)	)	)	)	0
so	so	av	so	so	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Fountain	Fountain	n1	Fountain	fountain	0
of	of	pp-f	of	of	0
life	life	n1	life	life	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
upper	upper	jc	upper	upper	0
springs	springs	n2	springs	spring	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
alwayes	alwayes	av	always	always	0
reple	reple	n1	reple	reple	0
∣	∣	sy	∣	∣	0
nished	nished	vvn	nished	nish	0
with	with	p-acp	with	with	0
heavenly	heavenly	j	heavenly	heavenly	0
comforts	comforts	n2	comforts	comfort	0
,	,	,	,	,	0
is	is	vbz	is	be	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
prayer	prayer	n1	prayer	prayer	0
of	of	pp-f	of	of	0
Much	Much	d	Much	much	0
Honoured	Honoured	j-vvn	Honoured	honour	0
Sir	Sir	n1	Sir	sir	0
and	and	cc	and	and	0
Madam	Madam	n1	Madam	madam	0
January	January	np1	January	January	0
10.	10.	crd	10.	10.	0
1665	1665	crd	1665	1665	1
/	/	/	/	/	0
6.	6.	crd	6.	6.	1
