IT	IT	pn31	IT	it	0
Read	Read	vvb	Read	read	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
desire	desire	n1	desire	desire	0
to	to	pc-acp	to	to	0
profit	profit	vvi	profit	profit	0
;	;	;	;	;	0
the	the	dt	the	the	0
Faults	Faults	n2	Faults	fault	0
are	are	vbr	are	be	0
the	the	dt	the	the	0
Authors	Authors	n2	Authors	author	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
Truths	Truths	n2	Truths	truth	0
are	are	vbr	are	be	0
Christ's	Christ's	npg1	Christ's	Christ	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
conclude	conclude	vvi	conclude	conclude	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
as	as	a-acp	as	as	0
heartily	heartily	av-j	heartily	hearty	0
pray	pray	vvb	pray	pray	0
that	that	cst	that	that	0
every	every	d	every	every	0
Reader	Reader	n1	Reader	reader	0
may	may	vmb	may	may	0
get	get	vvi	get	get	0
good	good	j	good	good	0
by	by	p-acp	by	by	0
Reading	Reading	vvg	Reading	read	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
heartily	heartily	av-j	heartily	hearty	0
beg	beg	vvb	beg	beg	0
that	that	cst	that	that	0
all	all	d	all	all	0
that	that	cst	that	that	0
reap	reap	vvb	reap	reap	0
any	any	d	any	any	0
Profit	Profit	n1	Profit	profit	0
,	,	,	,	,	0
would	would	vmd	would	will	0
put	put	vvi	put	put	0
up	up	a-acp	up	up	0
a	a	dt	a	a	0
Prayer	Prayer	n1	Prayer	prayer	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Throne	Throne	n1	Throne	throne	0
of	of	pp-f	of	of	0
Grace	Grace	n1	Grace	grace	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
unworthy	unworthy	j	unworthy	unworthy	0
Servant	Servant	n1	Servant	servant	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ministry	Ministry	n1	Ministry	ministry	0
,	,	,	,	,	1
