AFter	AFter	p-acp	AFter	after	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Indians	Indians	np1	Indians	Indians	0
can	can	vmb	can	can	0
possibly	possibly	av-j	possibly	possible	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
mise	mise	n2	mice	mouse	0
vnto	vnto	p-acp	unto	unto	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Secondly	Secondly	ord	Secondly	second	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
that	that	cst	that	that	0
Rule	Rule	n1	Rule	rule	0
of	of	pp-f	of	of	0
Praier	Praier	n1	Prayer	prayer	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
same	same	d	same	same	0
,	,	,	,	,	0
that	that	cst	that	that	0
euery	euery	d	every	every	0
one	one	crd	one	one	0
who	who	r-crq	who	who	0
shall	shall	vmb	shall	shall	0
learne	learne	vvi	learn	learn	0
to	to	p-acp	to	to	0
exer	exer	n1	exer	exer	0
∣	∣	sy	∣	∣	0
cise	cise	n1	cise	cise	0
it	it	pn31	it	it	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
Iesus	Iesus	np1	Iesus	Jesus	0
hath	hath	vhz	hath	have	0
taught	taught	vvn	taught	teach	0
him	him	pno31	him	he	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
ob	ob	fw-la	ob	ob	0
∣	∣	sy	∣	∣	0
taine	taine	vvb	taine	take	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
good	good	j	good	good	0
thing	thing	n1	thing	thing	0
his	his	po31	his	his	0
soule	soule	n1	soul	soul	0
shall	shall	vmb	shall	shall	0
desire	desire	vvi	desire	desire	0
:	:	:	:	:	0
and	and	cc	and	and	0
finally	finally	av-j	finally	final	0
,	,	,	,	,	0
that	that	cst	that	that	0
so	so	av	so	so	0
watching	watching	vvg	watching	watch	0
and	and	cc	and	and	0
praying	praying	vvg	praying	pray	0
,	,	,	,	,	0
he	he	pns31	he	he	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
kept	kept	vvn	kept	keep	0
safe	safe	j	safe	safe	0
,	,	,	,	,	0
euen	euen	av-j	even	even	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
midst	midst	n1	midst	midst	0
of	of	pp-f	of	of	0
Diuels	Diuels	n2	Devils	devil	0
and	and	cc	and	and	0
ten	ten	crd	ten	ten	0
thou	thou	pns21	thou	thou	0
∣	∣	sy	∣	∣	0
sand	sand	n1	sand	sand	0
other	other	j-jn	other	other	0
perils	perils	n2	perils	peril	0
,	,	,	,	,	0
and	and	cc	and	and	0
haue	haue	vhb	have	have	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
vnto	vnto	p-acp	unto	unto	0
him	him	pno31	him	he	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
to	to	p-acp	to	to	0
Abraham	Abraham	np1	Abraham	Abraham	0
,	,	,	,	,	0
God	God	np1	God	God	0
all-sufficient	all-sufficient	j	all-sufficient	all-sufficient	0
,	,	,	,	,	0
whither	whither	c-crq	whither	whither	0
soeuer	soeuer	av	soever	soever	0
he	he	pns31	he	he	0
calleth	calleth	vvz	calls	call	0
him	him	pno31	him	he	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
seene	seene	vvn	seen	see	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Mount	Mount	n1	Mount	mount	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
inheritance	inheritance	n1	inheritance	inheritance	0
of	of	pp-f	of	of	0
Abraham	Abraham	np1	Abraham	Abraham	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
his	his	png31	his	he	0
,	,	,	,	,	0
so	so	av	so	so	0
walking	walking	vvg	walking	walk	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
an	an	dt	and	a	0
euer	euer	av	ever	ever	0
lasting	lasting	j-vvg	lasting	last	0
possession	possession	n1	possession	possession	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
haue	haue	vhb	have	have	0
I	I	pns11	I	i	0
presumed	presumed	vvn	presumed	presume	0
to	to	pc-acp	to	to	0
tender	tender	vvi	tender	tender	0
vnto	vnto	p-acp	unto	unto	0
you	you	pn22	you	you	0
(	(	(	(	(	0
right	right	j-jn	right	right	0
Honourable	Honourable	j	Honourable	honourable	0
and	and	cc	and	and	0
right	right	j-jn	right	right	0
Worshipfull	Worshipfull	j	Worshipful	worshipful	0
)	)	)	)	)	0
whatsoeuer	whatsoeuer	r-crq	whatsoever	whatsoever	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
hath	hath	vhz	hath	have	0
vouchsafed	vouchsafed	vvn	vouchsafed	vouchsafe	0
me	me	pno11	me	i	0
,	,	,	,	,	0
whereof	whereof	c-crq	whereof	whereof	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
had	had	vhn	had	have	0
hope	hope	n1	hope	hope	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
might	might	vmd	might	may	0
help	help	vvi	help	help	0
you	you	pn22	you	you	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
gouernments	gouernments	n2	governments	government	0
and	and	cc	and	and	0
char	char	n1	char	char	0
∣	∣	sy	∣	∣	0
ges	ges	n1	ges	guess	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
those	those	d	those	those	0
poore	poore	j	poor	poor	0
people	people	n1	people	people	0
committed	committed	vvn	committed	commit	0
to	to	p-acp	to	to	0
you	you	pn22	you	you	0
,	,	,	,	,	0
and	and	cc	and	and	0
specially	specially	av-j	specially	special	0
which	which	r-crq	which	which	0
might	might	vmd	might	may	0
further	further	av-jc	further	further	0
the	the	dt	the	the	0
happy	happy	j	happy	happy	0
suc	suc	fw-fr	suc	suc	0
∣	∣	sy	∣	∣	0
cesse	cesse	vvb	cease	cease	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
so	so	av	so	so	0
much	much	d	much	much	0
desired	desired	j-vvn	desired	desire	0
Plantation	Plantation	n1	Plantation	plantation	0
,	,	,	,	,	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
con	con	vvi	con	con	0
∣	∣	sy	∣	∣	0
uersion	uersion	n1	version	version	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
heathen	heathen	j-jn	heathen	heathen	0
,	,	,	,	,	0
and	and	cc	and	and	0
training	training	vvg	training	train	0
them	them	pno32	them	they	0
vp	vp	a-acp	up	up	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
learning	learning	n1	learning	learning	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
feare	feare	n1	fear	fear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
and	and	cc	and	and	0
that	that	cst	that	that	0
so	so	av	so	so	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
children	children	n2	children	child	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
please	please	vvi	please	please	0
God	God	np1	God	God	0
more	more	av-dc	more	more	0
easily	easily	av-j	easily	easy	0
to	to	pc-acp	to	to	0
deriue	deriue	vvi	derive	derive	0
the	the	dt	the	the	0
same	same	d	same	same	0
vnto	vnto	p-acp	unto	unto	0
their	their	po32	their	their	0
fathers	fathers	n2	father's	father	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
younger	younger	jc	younger	young	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
ancients	ancients	n2-j	ancients	ancient	0
;	;	;	;	;	0
and	and	cc	and	and	0
so	so	av	so	so	0
in	in	p-acp	in	in	0
time	time	n1	time	time	0
,	,	,	,	,	0
by	by	p-acp	by	by	0
some	some	d	some	some	0
of	of	pp-f	of	of	0
themselues	themselues	px32	themselves	themselves	0
so	so	av	so	so	0
trai	trai	fw-fr	trai	trai	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
vp	vp	p-acp	up	up	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
propagate	propagate	vvi	propagate	propagate	0
it	it	pn31	it	it	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
their	their	po32	their	their	0
posterity	posterity	n1	posterity	posterity	0
:	:	:	:	:	0
which	which	r-crq	which	which	0
(	(	(	(	(	0
if	if	cs	if	if	0
after	after	p-acp	after	after	0
further	further	jc	further	further	0
triall	triall	n1	trial	trial	0
made	made	vvn	made	make	0
by	by	p-acp	by	by	0
you	you	pn22	you	you	0
)	)	)	)	)	0
it	it	pn31	it	it	0
shal	shal	vmb	shall	shall	0
be	be	vbi	be	be	0
as	as	p-acp	as	as	0
cur	cur	n1	cur	cur	0
∣	∣	sy	∣	∣	0
teously	teously	av-j	teously	teous	0
accepted	accepted	vvn	accepted	accept	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
heartily	heartily	av-j	heartily	hearty	0
and	and	cc	and	and	0
cheerefully	cheerefully	av-j	cheerfully	cheerful	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
fered	fered	zz	fered	fered	0
,	,	,	,	,	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
I	I	pns11	I	i	0
haue	haue	vhb	have	have	0
receiued	receiued	vvn	received	receive	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
onely	onely	av-j	only	only	0
haue	haue	vhi	have	have	0
more	more	dc	more	more	0
cause	cause	n1	cause	cause	0
to	to	pc-acp	to	to	0
blesse	blesse	vvi	bless	bless	0
his	his	po31	his	his	0
heauenly	heauenly	j	heavenly	heavenly	0
Maiestie	Maiestie	n1	Majesty	majesty	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
also	also	av	also	also	0
be	be	vbi	be	be	0
encouraged	encouraged	vvn	encouraged	encourage	0
still	still	av	still	still	0
to	to	pc-acp	to	to	0
prosecute	prosecute	vvi	prosecute	prosecute	0
these	these	d	these	these	0
poore	poore	j	poor	poor	0
trauels	trauels	n2	travels	travel	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
study	study	vvi	study	study	0
the	the	dt	the	the	0
fur	fur	n1	fur	fur	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
good	good	j	good	good	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
all	all	d	all	all	0
during	during	p-acp	during	during	0
life	life	n1	life	life	0
,	,	,	,	,	0
especially	especially	av-j	especially	especial	0
for	for	p-acp	for	for	0
draw	draw	vvi	draw	draw	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
the	the	dt	the	the	0
poore	poore	j	poor	poor	0
natiues	natiues	n2-jn	natives	native	0
in	in	p-acp	in	in	0
Virginia	Virginia	np1	Virginia	Virginia	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
other	other	n-jn	other	other	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
rude	rude	j	rude	rude	0
and	and	cc	and	and	0
barbarous	barbarous	j	barbarous	barbarous	0
from	from	p-acp	from	from	0
Sathan	Sathan	np1	Sathan	Satan	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	1
