Mr.	Mr.	n1	Mr.	mr.	0
;	;	;	;	;	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
persuaded	persuaded	vvn	persuaded	persuade	0
,	,	,	,	,	0
I	I	pns11	I	i	0
should	should	vmd	should	shall	0
hardly	hardly	av	hardly	hardly	0
obteine	obteine	vvi	obtain	obtain	0
,	,	,	,	,	0
that	that	cst	that	that	0
I	I	pns11	I	i	0
wish	wish	vvb	wish	wish	0
.	.	.	.	.	1
I	I	pns11	I	i	0
loue	loue	vvb	love	love	0
Osculum	Osculum	np1	Osculum	Osculum	0
Pacis	Pacis	fw-la	Pacis	pacis	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
hate	hate	vvb	hate	hate	0
Osculum	Osculum	np1	Osculum	Osculum	0
Iudae	Iudae	np1	Iudae	Iudae	0
:	:	:	:	:	0
and	and	cc	and	and	0
reuerence	reuerence	vvi	reverence	reverence	0
the	the	dt	the	the	0
Teares	Teares	n2	Tears	tear	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
feare	feare	vvb	fear	fear	0
the	the	dt	the	the	0
Teares	Teares	n2	Tears	tear	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Crocodile	Crocodile	n1	Crocodile	crocodile	0
.	.	.	.	.	1
Shall	Shall	vmb	Shall	shall	0
I	I	pns11	I	i	0
be	be	vbi	be	be	0
alittle	alittle	av	alittle	alittle	0
plaine	plaine	j	plain	plain	0
?	?	?	?	?	1
Methinkes	Methinkes	vvz	Methinks	methinks	0
the	the	dt	the	the	0
raunging	raunging	vvg	ranging	range	0
Eyes	Eyes	n2	Eyes	eye	0
vn	vn	p-acp	un	unto	0
∣	∣	sy	∣	∣	0
der	der	zf	der	there	0
that	that	cst	that	that	0
lōg	lōg	j	long	long	0
haire	haire	n1	hair	hair	0
,	,	,	,	,	0
(	(	(	(	(	0
which	which	r-crq	which	which	0
some	some	d	some	some	0
would	would	vmd	would	will	0
call	call	vvi	call	call	0
ruffianly	ruffianly	j	ruffianly	ruffianly	0
haire	haire	n1	hair	hair	0
)	)	)	)	)	0
should	should	vmd	should	shall	0
scarsely	scarsely	av-j	scarcely	scarce	0
yet	yet	av	yet	yet	0
be	be	vbi	be	be	0
bathed	bathed	vvn	bathed	bathe	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heauenly	heauenly	j	heavenly	heavenly	0
Teares	Teares	n2	Tears	tear	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
or	or	cc	or	or	0
washed	washed	vvn	washed	wash	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
diuine	diuine	j-jn	divine	divine	0
Teares	Teares	n2	Tears	tear	0
of	of	pp-f	of	of	0
Penitence	Penitence	n1	Penitence	penitence	0
.	.	.	.	.	1
Irish	Irish	np1	Irish	Irish	0
haire	haire	n1	hair	hair	0
,	,	,	,	,	0
and	and	cc	and	and	0
weeping	weeping	vvg	weeping	weep	0
Irish	Irish	jp	Irish	irish	0
are	are	vbr	are	be	0
no	no	xx	not	not	0
white	white	j-jn	white	white	0
Crowes	Crowes	n2	Crows	crow	0
in	in	p-acp	in	in	0
these	these	d	these	these	0
coun	coun	vvb	con	con	0
∣	∣	sy	∣	∣	0
tryes	tryes	vvz	tries	try	0
:	:	:	:	:	0
and	and	cc	and	and	0
although	although	cs	although	although	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
no	no	dx	no	no	0
Wolfes	Wolfes	n2	Wolves	wolf	0
in	in	p-acp	in	in	0
England	England	np1	England	England	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
there	there	pc-acp	there	there	0
be	be	vbi	be	be	0
Foxes	Foxes	n2	Foxes	fox	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
hole	hole	n1	hold	hole	0
.	.	.	.	.	1
I	I	pns11	I	i	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
loth	loth	j	loath	loath	0
to	to	pc-acp	to	to	0
aggrauate	aggrauate	vvi	aggravate	aggravate	0
the	the	dt	the	the	0
least	least	ds	least	least	0
,	,	,	,	,	0
or	or	cc	or	or	0
greatest	greatest	js	greatest	great	0
particular	particular	j	particular	particular	0
against	against	p-acp	against	against	0
a	a	dt	a	a	0
Penitentiall	Penitentiall	j	Penitential	penitential	0
soule	soule	n1	soul	soul	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
still	still	av	still	still	0
to	to	pc-acp	to	to	0
haunt	haunt	vvi	haunt	haunt	0
infamous	infamous	j	infamous	infamous	0
,	,	,	,	,	0
or	or	cc	or	or	0
suspected	suspected	vvn	suspected	suspect	0
houses	houses	n2	houses	house	0
,	,	,	,	,	0
tauernes	tauernes	n2	taverns	tavern	0
,	,	,	,	,	0
lewd	lewd	j	lewd	lewd	0
company	company	n1	company	company	0
,	,	,	,	,	0
and	and	cc	and	and	0
riotous	riotous	j	riotous	riotous	0
fashions	fashions	n2	fashions	fashion	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
before	before	a-acp	before	before	0
,	,	,	,	,	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
day	day	n1	day	day	0
his	his	po31	his	his	0
behauiour	behauiour	n1	behaviour	behaviour	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
turnecoate	turnecoate	n1	turncoat	turncoat	0
,	,	,	,	,	0
though	though	cs	though	though	0
his	his	po31	his	his	0
stile	stile	n1	style	stile	0
be	be	vbb	be	be	0
a	a	dt	a	a	0
chan	chan	n1	chan	chan	0
∣	∣	sy	∣	∣	0
geling	geling	n1	geling	geling	0
)	)	)	)	)	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
greater	greater	jc	greater	great	0
liberty	liberty	n1	liberty	liberty	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
small	small	j	small	small	0
diuinity	diuinity	n1	divinity	divinity	0
,	,	,	,	,	0
then	then	av	then	then	0
accor	accor	vvi	accor	accor	0
∣	∣	sy	∣	∣	0
deth	deth	n1	death	death	0
with	with	p-acp	with	with	0
that	that	d	that	that	0
deuoute	deuoute	j	devout	devout	0
,	,	,	,	,	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
holy-holy	holy-holy	j	holy-holy	holy-holy	0
profession	profession	n1	profession	profession	0
.	.	.	.	.	1
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
curious	curious	j	curious	curious	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
wiser	wiser	jc	wiser	wise	0
sort	sort	n1	sort	sort	0
euen	euen	av	even	even	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
heathen	heathen	j-jn	heathen	heathen	0
Philosophers	Philosophers	n2	Philosophers	philosopher	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
neat	neat	j	neat	neat	0
,	,	,	,	,	0
&	&	cc	&	and	0
exquisite	exquisite	j	exquisite	exquisite	0
choice	choice	n1	choice	choice	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
pure	pure	j	pure	pure	0
diet	diet	n1	diet	diet	0
,	,	,	,	,	0
vndefiled	vndefiled	j	undefiled	undefiled	0
society	society	n1	society	society	0
,	,	,	,	,	0
Virgin	Virgin	n1	Virgin	virgin	0
manners	manners	n2	manners	manner	0
,	,	,	,	,	0
Vnstained	Vnstained	j	Unstained	unstained	0
dis	dis	zf	dis	this	0
∣	∣	sy	∣	∣	0
courses	courses	n2	courses	course	0
,	,	,	,	,	0
and	and	cc	and	and	0
vnspotted	vnspotted	j	unspotted	unspotted	0
actions	actions	n2	actions	action	0
?	?	?	?	?	1
What	What	q-crq	What	what	0
so	so	av	so	so	0
clarified	clarified	vvd	clarified	clarify	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
witt	witt	n1	wit	wit	0
:	:	:	:	:	0
so	so	av	so	so	0
purified	purified	vvn	purified	purify	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
minde	minde	n1	mind	mind	0
:	:	:	:	:	0
so	so	av	so	so	0
sweetened	sweetened	vvn	sweetened	sweeten	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
con	con	vvb	con	con	0
∣	∣	sy	∣	∣	0
ference	ference	n1	ference	ference	0
:	:	:	:	:	0
so	so	av	so	so	0
vertuous	vertuous	j	virtuous	virtuous	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
instruction	instruction	n1	instruction	instruction	0
:	:	:	:	:	0
so	so	av	so	so	0
powrefull	powrefull	j	powerful	powerful	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
experiments	experiments	n2	experiments	experiment	0
:	:	:	:	:	0
so	so	av	so	so	0
exemplary	exemplary	j	exemplary	exemplary	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
life	life	n1	life	life	0
:	:	:	:	:	0
so	so	av	so	so	0
vnblemi	vnblemi	j	vnblemi	vnblemi	0
∣	∣	sy	∣	∣	0
shed	shed	vvb	shed	shed	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
their	their	po32	their	their	0
fame	fame	n1	fame	fame	0
?	?	?	?	?	1
I	I	pns11	I	i	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
weeped	weeped	vvd	weeped	weep	0
the	the	dt	the	the	0
Funerall	Funerall	n1	Funeral	funeral	0
Teares	Teares	n2	Tears	tear	0
of	of	pp-f	of	of	0
Mary	Mary	np1	Mary	Mary	0
Magdalene	Magdalene	np1	Magdalene	Magdalene	0
:	:	:	:	:	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
sheddeth	sheddeth	vvz	sheds	shed	0
the	the	dt	the	the	0
Patheticall	Patheticall	j	Pathetical	pathetical	0
Teares	Teares	n2	Tears	tear	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
&	&	cc	&	and	0
trickleth	trickleth	vvz	trickleth	trickle	0
the	the	dt	the	the	0
liquid	liquid	j-jn	liquid	liquid	0
Teares	Teares	n2	Tears	tear	0
of	of	pp-f	of	of	0
Repentance	Repentance	n1	Repentance	repentance	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
no	no	av-dx	no	no	0
worse	worse	av-jc	worse	worse	0
affected	affected	vvn	affected	affect	0
in	in	p-acp	in	in	0
pure	pure	j	pure	pure	0
deuotion	deuotion	n1	devotion	devotion	0
,	,	,	,	,	0
then	then	cs	then	than	0
those	those	d	those	those	0
Philosophers	Philosophers	n2	Philosophers	philosopher	0
in	in	p-acp	in	in	0
morall	morall	j	moral	moral	0
Conuersation	Conuersation	n1	Conversation	conversation	0
.	.	.	.	.	1
Were	Were	vbdr	Were	be	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
content	content	j	content	content	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
some	some	d	some	some	0
little	little	j	little	little	0
hope	hope	n1	hope	hope	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
finall	finall	j	final	final	0
recouery	recouery	n1	recovery	recovery	0
ei	ei	vvi	ei	ei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
in	in	p-acp	in	in	0
deede	deede	n1	deed	deed	0
,	,	,	,	,	0
or	or	cc	or	or	0
in	in	p-acp	in	in	0
shewe	shewe	vvi	show	show	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
meritotious	meritotious	j	meritorious	meritorious	0
sauour	sauour	n1	savour	savour	0
by	by	p-acp	by	by	0
concealing	concealing	vvg	concealing	conceal	0
his	his	po31	his	his	0
vtter	vtter	j	utter	utter	0
discredit	discredit	n1	discredit	discredit	0
:	:	:	:	:	0
I	I	pns11	I	i	0
could	could	vmd	could	can	0
easily	easily	av-j	easily	easy	0
,	,	,	,	,	0
and	and	cc	and	and	0
would	would	vmd	would	will	0
notoriously	notoriously	av-j	notoriously	notorious	0
,	,	,	,	,	0
make	make	vvb	make	make	0
him	him	pno31	him	he	0
ashamed	ashamed	j	ashamed	ashamed	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
his	his	po31	his	his	0
late	late	j	late	late	0
Sayings	Sayings	n2-vvg	Sayings	say	0
,	,	,	,	,	0
and	and	cc	and	and	0
Doinges	Doinges	n2-vdg	Doings	do	0
:	:	:	:	:	0
ô	ô	uh	o	o	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
Vnbeseeming	Vnbeseeming	j-vvg-u	Unbeseeming	unbeseem	0
the	the	dt	the	the	0
Teares	Teares	n2	Tears	tear	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
&	&	cc	&	and	0
Alas	Alas	uh	Alas	alas	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
likely	likely	j	likely	likely	0
to	to	pc-acp	to	to	0
forerunne	forerunne	vvi	forerun	forerun	0
a	a	dt	a	a	0
miserable	miserable	j	miserable	miserable	0
desti	desti	n1	desti	desti	0
∣	∣	sy	∣	∣	0
ny	ny	fw-fr	ny	ny	0
?	?	?	?	?	1
Let	Let	vvb	Let	let	0
him	him	pno31	him	he	0
reforme	reforme	vvi	reform	reform	0
his	his	po31	his	his	0
publique	publique	j	public	public	0
,	,	,	,	,	0
&	&	cc	&	and	0
redresse	redresse	vvi	redress	redress	0
his	his	po31	his	his	0
priuate	priuate	j	private	private	0
enormities	enormities	n2	enormities	enormity	0
,	,	,	,	,	0
&	&	cc	&	and	0
with	with	p-acp	with	with	0
a	a	dt	a	a	0
sincere	sincere	j	sincere	sincere	0
vowe	vowe	n1	vow	vow	0
I	I	pns11	I	i	0
sweare	sweare	vvb	swear	swear	0
him	him	pno31	him	he	0
frendship	frendship	n1	friendship	friendship	0
:	:	:	:	:	0
or	or	cc	or	or	0
let	let	vvb	let	let	0
him	him	pno31	him	he	0
rest	rest	n1	rest	rest	0
quiet	quiet	j-jn	quiet	quiet	0
,	,	,	,	,	0
&	&	cc	&	and	0
I	I	pns11	I	i	0
am	am	vbm	am	be	0
quiet	quiet	j-jn	quiet	quiet	0
.	.	.	.	.	1
Otherwise	Otherwise	av	Otherwise	otherwise	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
possi	possi	fw-fr	possi	possi	0
∣	∣	sy	∣	∣	0
bly	bly	zz	bly	bly	0
be	be	vbi	be	be	0
induced	induced	vvn	induced	induce	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
him	him	pno31	him	he	0
home	home	av-an	home	home	0
with	with	p-acp	with	with	0
an	an	dt	and	a	0
immortall	immortall	j	immortal	immortal	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
uēge	uēge	vvi	venge	venge	0
,	,	,	,	,	0
that	that	cst	that	that	0
hath	hath	vhz	hath	have	0
plagued	plagued	vvn	plagued	plague	0
his	his	po31	his	his	0
own	own	d	own	own	0
tōgue	tōgue	n1	tongue	tongue	0
with	with	p-acp	with	with	0
desperate	desperate	j	desperate	desperate	0
blas	blas	fw-es	blas	blas	0
∣	∣	sy	∣	∣	0
phemies	phemies	n2	phemies	phemy	0
in	in	p-acp	in	in	0
iest	iest	n1	jest	jest	0
:	:	:	:	:	0
ô	ô	uh	o	o	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
how	how	c-crq	how	how	0
horrible	horrible	j	horrible	horrible	0
cōsequence	cōsequence	n1	consequence	consequence	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
∣	∣	sy	∣	∣	0
out	out	av	out	out	0
Teares	Teares	n2	Tears	tear	0
in	in	p-acp	in	in	0
earnest	earnest	n1	earnest	earnest	0
?	?	?	?	?	1
There	There	pc-acp	There	there	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
great	great	j	great	great	0
distance	distance	n1	distance	distance	0
betwixt	betwixt	p-acp	betwixt	betwixt	0
Hell	Hell	n1	Hell	hell	0
,	,	,	,	,	0
and	and	cc	and	and	0
Heauen	Heauen	n1	Heaven	heaven	0
:	:	:	:	:	0
the	the	dt	the	the	0
Diuell	Diuell	n1	Devil	devil	0
,	,	,	,	,	0
and	and	cc	and	and	0
God	God	np1	God	God	0
:	:	:	:	:	0
Rakehells	Rakehells	n2	Rakehells	rakehell	0
,	,	,	,	,	0
and	and	cc	and	and	0
Sainctes	Sainctes	n2	Saints	saint	0
:	:	:	:	:	0
the	the	dt	the	the	0
Supplication	Supplication	n1	Supplication	supplication	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Diuell	Diuell	n1	Devil	devil	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Teares	Teares	n2	Tears	tear	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
the	the	dt	the	the	0
Straunge	Straunge	j	Strange	strange	0
Newes	Newes	n1	News	news	0
of	of	pp-f	of	of	0
Villany	Villany	n1	Villainy	villainy	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
miraculous	miraculous	j	miraculous	miraculous	0
Newes	Newes	n1	News	news	0
of	of	pp-f	of	of	0
Repentance	Repentance	n1	Repentance	repentance	0
:	:	:	:	:	0
the	the	dt	the	the	0
Herald	Herald	n1	Herald	herald	0
of	of	pp-f	of	of	0
Warre	Warre	n1	War	war	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	av	the	then	0
Am	Am	vbm	Am	be	0
∣	∣	sy	∣	∣	0
bassadour	bassadour	n1	bassadour	bassadour	0
of	of	pp-f	of	of	0
Peace	Peace	n1	Peace	peace	0
:	:	:	:	:	0
the	the	dt	the	the	0
publique	publique	j	public	public	0
Notary	Notary	n1	Notary	notary	0
of	of	pp-f	of	of	0
Lyes	Lyes	n2	Lies	lie	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Register	Register	n1	Register	register	0
of	of	pp-f	of	of	0
Truth	Truth	n1	Truth	truth	0
:	:	:	:	:	0
the	the	dt	the	the	0
Diuels	Diuels	ng1	Devils	devil	0
Oratour	Oratour	n1	Orator	orator	0
,	,	,	,	,	0
and	and	cc	and	and	0
Christes	Christes	npg1	Christes	Christ	0
Chaun	Chaun	n1	Chaun	chaun	0
∣	∣	sy	∣	∣	0
cellour	cellour	n1	cellour	cellour	0
.	.	.	.	.	1
Though	Though	cs	Though	though	0
Greene	Greene	np1	Greene	Greene	0
were	were	vbdr	were	be	0
a	a	dt	a	a	0
Iulian	Iulian	np1	Iulian	Julian	0
,	,	,	,	,	0
and	and	cc	and	and	0
Marlow	Marlow	np1	Marlow	Marlow	0
a	a	dt	a	a	0
Lu	Lu	np1	Lu	Lu.	0
∣	∣	sy	∣	∣	0
cian	cian	wd	cian	cian	0
:	:	:	:	:	0
yet	yet	av	yet	yet	0
I	I	pns11	I	i	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
loth	loth	j	loath	loath	0
,	,	,	,	,	0
He	He	pns31	He	he	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
an	an	dt	and	a	0
Aretin	Aretin	np1	Aretin	Aretin	0
:	:	:	:	:	0
that	that	cst	that	that	0
Pa	Pa	wd	Pa	pa	0
∣	∣	sy	∣	∣	0
raphrased	raphrased	vvd	raphrased	raphrase	0
the	the	dt	the	the	0
inestimable	inestimable	j	inestimable	inestimable	0
bookes	bookes	n2	books	book	0
of	of	pp-f	of	of	0
Moses	Moses	np1	Moses	Moses	0
,	,	,	,	,	0
and	and	cc	and	and	0
discoursed	discoursed	vvd	discoursed	discourse	0
the	the	dt	the	the	0
Capricious	Capricious	j	Capricious	capricious	0
Dialogues	Dialogues	n2	Dialogues	dialogue	0
of	of	pp-f	of	of	0
rankest	rankest	js	rankest	rank	0
Bawdry	Bawdry	n1	Bawdry	bawdry	0
:	:	:	:	:	0
that	that	cst	that	that	0
pen	pen	n1	pen	pen	0
∣	∣	sy	∣	∣	0
ned	ned	zz	ned	ned	0
one	one	crd	one	one	0
Apology	Apology	n1	Apology	apology	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
diuinity	diuinity	n1	divinity	divinity	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
another	another	j-jn	another	another	0
of	of	pp-f	of	of	0
Pederastice	Pederastice	np1	Pederastice	Pederastice	0
,	,	,	,	,	0
a	a	dt	a	a	0
kinde	kinde	n1	kind	kind	0
of	of	pp-f	of	of	0
harlatry	harlatry	n1	harlotry	harlotry	0
,	,	,	,	,	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
recited	recited	vvn	recited	recite	0
:	:	:	:	:	0
that	that	cst	that	that	0
pu	pu	fw-fr	pu	pu	0
∣	∣	sy	∣	∣	0
blished	blished	vvd	blished	blish	0
the	the	dt	the	the	0
Life	Life	n1	Life	life	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
blessed	blessed	j-vvn	blessed	bless	0
Virgin	Virgin	n1	Virgin	virgin	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Legende	Legende	n1	Legend	legend	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Errant	Errant	j	Errant	errant	0
Putana	Putana	np1	Putana	Putana	0
:	:	:	:	:	0
that	that	cst	that	that	0
recorded	recorded	vvd	recorded	record	0
the	the	dt	the	the	0
history	history	n1	history	history	0
of	of	pp-f	of	of	0
S.	S.	n1	S.	saint	0
Tho	Tho	av	Though	tho	0
∣	∣	sy	∣	∣	0
mas	mas	n1	mass	mass	0
of	of	pp-f	of	of	0
Aquin	Aquin	np1	Aquin	Aquin	0
,	,	,	,	,	0
and	and	cc	and	and	0
forged	forged	vvd	forged	forge	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
detestable	detestable	j	detestable	detestable	0
Blacke	Blacke	j-jn	Black	black	0
∣	∣	sy	∣	∣	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
de	de	fw-fr	de	de	0
tribus	tribus	fw-la	tribus	tribus	0
Impostoribus	Impostoribus	fw-la	Impostoribus	impostoribus	0
mundi	mundi	fw-la	mundi	mundi	0
.	.	.	.	.	1
O	O	sy	O	o	0
monster	monster	n1	monster	monster	0
of	of	pp-f	of	of	0
extre	extre	zz	extre	extre	0
∣	∣	sy	∣	∣	0
mityes	mityes	n2	mityes	mitye	0
;	;	;	;	;	0
and	and	cc	and	and	0
ô	ô	uh	o	o	0
abomination	abomination	n1	abomination	abomination	0
of	of	pp-f	of	of	0
outragious	outragious	j	outrageous	outrageous	0
witt	witt	n1	wit	wit	0
.	.	.	.	.	1
It	It	pn31	It	it	0
was	was	vbds	was	be	0
his	his	po31	his	his	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
hellhounde	hellhounde	n1	hellhound	hellhound	0
incarnate	incarnate	j	incarnate	incarnate	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
spoile	spoile	vvi	spoil	spoil	0
Origen	Origen	n1	Origen	origin	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
egregious	egregious	j	egregious	egregious	0
praise	praise	n1	praise	praise	0
:	:	:	:	:	0
Vbi	Vbi	fw-la	Vbi	vbi	0
benè	benè	fw-la	benè	benè	0
,	,	,	,	,	0
nemo	nemo	np1	nemo	Nemo	0
meliùs	meliùs	vvz	meliùs	meliù	0
:	:	:	:	:	0
vbi	vbi	fw-la	vbi	ubi	0
malè	malè	fw-la	malè	malè	0
,	,	,	,	,	0
nemo	nemo	np1	nemo	Nemo	0
peiùs	peiùs	vvz	peiùs	peiù	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
surmounting	surmounting	j-vvg	surmounting	surmount	0
spirites	spirites	n2	spirits	spirit	0
loue	loue	vvb	love	love	0
to	to	p-acp	to	to	0
arreare	arreare	av	arrear	arear	0
a	a	dt	a	a	0
huge	huge	j	huge	huge	0
o	o	fw-fr	o	o	0
∣	∣	sy	∣	∣	0
pinion	pinion	n1	pinion	pinion	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
excessiue	excessiue	j	excessive	excessive	0
validity	validity	n1	validity	validity	0
pro	pro	fw-la	pro	pro	0
,	,	,	,	,	0
or	or	cc	or	or	0
contra	contra	fw-la	contra	contra	0
.	.	.	.	.	1
Hyperboli	Hyperboli	np1	Hyperboli	Hyperboli	0
∣	∣	sy	∣	∣	0
call	call	n1	call	call	0
Vertues	Vertues	n2	Virtues	virtue	0
(	(	(	(	(	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
Aristotles	Aristotles	npg1	Aristotles	Aristotle	0
Epithite	Epithite	n1	Epithet	epithet	0
)	)	)	)	)	0
are	are	vbr	are	be	0
heauenly	heauenly	j	heavenly	heavenly	0
miracles	miracles	n2	miracles	miracle	0
:	:	:	:	:	0
and	and	cc	and	and	0
hideous	hideous	j	hideous	hideous	0
Excellency	Excellency	n1	Excellency	excellency	0
an	an	dt	and	a	0
heroicall	heroicall	j	heroical	heroical	0
wonder	wonder	n1	wonder	wonder	0
,	,	,	,	,	0
like	like	av-j	like	like	0
the	the	dt	the	the	0
La	La	fw-fr	La	la	0
∣	∣	sy	∣	∣	0
bours	bours	n2	bours	bour	0
of	of	pp-f	of	of	0
Hercules	Hercules	np1	Hercules	Hercules	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Bountyes	Bountyes	n2	Bounties	bounty	0
of	of	pp-f	of	of	0
Errant	Errant	j	Errant	errant	0
Knightes	Knightes	n2	Knights	knight	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
superlatiue	superlatiue	j	superlative	superlative	0
knauery	knauery	n1	knavery	knavery	0
is	is	vbz	is	be	0
a	a	dt	a	a	0
ranke	ranke	n1	rank	rank	0
Villain	Villain	n1	Villain	villain	0
;	;	;	;	;	0
and	and	cc	and	and	0
Vgly	Vgly	j	Ugly	ugly	0
Blasphemy	Blasphemy	n1	Blasphemy	blasphemy	0
,	,	,	,	,	0
a	a	dt	a	a	0
foule	foule	j	foul	foul	0
Diuell	Diuell	n1	Devil	devil	0
,	,	,	,	,	0
tormented	tormented	vvn	tormented	torment	0
with	with	p-acp	with	with	0
his	his	po31	his	his	0
own	own	d	own	own	0
damnable	damnable	j	damnable	damnable	0
mouth	mouth	n1	mouth	mouth	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
puffing	puffing	vvg	puffing	puff	0
,	,	,	,	,	0
or	or	cc	or	or	0
blustring	blustring	j-vvg	blustering	bluster	0
in	in	n1	in	inn	0
bombasted	bombasted	vvn	bombasted	bombast	0
termes	termes	n2	terms	term	0
,	,	,	,	,	0
or	or	cc	or	or	0
Ba	Ba	uh	Ba	ba	0
∣	∣	sy	∣	∣	0
bilonian	bilonian	n1	bilonian	bilonian	0
Phrases	Phrases	n2	Phrases	phrase	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
the	the	dt	the	the	0
fine	fine	j	fine	fine	0
and	and	cc	and	and	0
sweet	sweet	j	sweet	sweet	0
course	course	n1	course	course	0
of	of	pp-f	of	of	0
Vertue	Vertue	n1	Virtue	virtue	0
,	,	,	,	,	0
