LOve	LOve	n1	LOve	love	0
a	a	dt	a	a	0
temporall	temporall	j	temporal	temporal	0
seed	seed	n1	seed	seed	0
an	an	dt	and	a	0
eternall	eternall	j	eternal	eternal	0
harvest	harvest	n1	harvest	harvest	0
:	:	:	:	:	0
we	we	pns12	we	we	0
speak	speak	vvb	speak	speak	0
,	,	,	,	,	0
we	we	pns12	we	we	0
heare	heare	vvb	hear	hear	0
,	,	,	,	,	0
we	we	pns12	we	we	0
write	write	vvb	write	write	0
,	,	,	,	,	0
we	we	pns12	we	we	0
read	read	vvb	read	read	0
,	,	,	,	,	0
we	we	pns12	we	we	0
pray	pray	vvb	pray	pray	0
,	,	,	,	,	0
we	we	pns12	we	we	0
sing	sing	vvb	sing	sing	0
,	,	,	,	,	0
we	we	pns12	we	we	0
conferre	conferre	vvi	confer	confer	0
,	,	,	,	,	0
we	we	pns12	we	we	0
worke	worke	vvb	work	work	0
,	,	,	,	,	0
we	we	pns12	we	we	0
thinke	thinke	vvb	think	think	0
unto	unto	p-acp	unto	unto	0
eternity	eternity	n1	eternity	eternity	0
:	:	:	:	:	0
how	how	c-crq	how	how	0
exact	exact	j	exact	exact	0
and	and	cc	and	and	0
serious	serious	j	serious	serious	0
should	should	vmd	should	shall	0
we	we	pns12	we	we	0
be	be	vbi	be	be	0
in	in	p-acp	in	in	0
our	our	po12	our	our	0
short	short	j	short	short	0
walking	walking	n-vvg	walking	walk	0
,	,	,	,	,	0
the	the	dt	the	the	0
end	end	n1	end	end	0
whereof	whereof	c-crq	whereof	whereof	0
is	is	vbz	is	be	0
eternall	eternall	j	eternal	eternal	0
!	!	!	!	!	1
Vigilanti	Vigilanti	np1	Vigilanti	Vigilanti	0
curâ	curâ	fw-la	curâ	curâ	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
Gregory	Gregory	np1	Gregory	Gregory	0
)	)	)	)	)	0
per	per	fw-la	per	per	0
cuncta	cuncta	fw-la	cuncta	cuncta	0
opera	opera	fw-la	opera	opera	0
intentio	intentio	fw-la	intentio	intentio	0
nobis	nobis	fw-la	nobis	nobis	0
pensanda	pensanda	fw-la	pensanda	pensanda	0
est	est	fw-la	est	est	0
,	,	,	,	,	0
ut	ut	fw-la	ut	ut	0
nihil	nihil	fw-la	nihil	nihil	0
temporale	temporale	fw-mi	temporale	temporale	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
quae	quae	fw-la	quae	quae	0
agit	agit	fw-fr	agit	agit	0
appetat	appetat	fw-la	appetat	appetat	0
,	,	,	,	,	0
sed	sed	fw-la	sed	sed	0
totam	totam	fw-la	totam	totam	0
se	se	fw-la	se	se	0
in	in	p-acp	in	in	0
soliditate	soliditate	fw-la	soliditate	soliditate	0
aeternita	aeternita	fw-la	aeternita	aeternita	0
∣	∣	sy	∣	∣	0
tis	tis	pn31|vbz	this	it|be	0
figat	figat	n1	figat	figat	0
:	:	:	:	:	0
The	The	dt	The	the	0
intention	intention	n1	intention	intention	0
is	is	vbz	is	be	0
thorough	thorough	p-acp	through	through	0
all	all	d	all	all	0
our	our	po12	our	our	0
works	works	n2	works	work	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
weighed	weighed	vvn	weighed	weigh	0
with	with	p-acp	with	with	0
vigilant	vigilant	j	vigilant	vigilant	0
care	care	n1	care	care	0
,	,	,	,	,	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
it	it	pn31	it	it	0
doth	doth	vdz	does	do	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
desire	desire	vvi	desire	desire	0
nothing	nothing	pix	nothing	nothing	0
tem	tem	n1	tem	tem	0
∣	∣	sy	∣	∣	0
porall	porall	n1	porall	porall	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
wholly	wholly	av-jn	wholly	whole	0
fasten	fasten	vvi	fasten	fasten	0
it	it	pn31	it	it	0
selfe	selfe	n1	self	self	0
on	on	p-acp	on	on	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
eternall	eternall	j	eternal	eternal	0
:	:	:	:	:	0
hee	hee	pns31	he	he	0
that	that	cst	that	that	0
walkes	walkes	vvz	walks	walk	0
not	not	xx	not	not	0
circumspectly	circumspectly	av-j	circumspectly	circumspect	0
de	de	dt	the	the	0
∣	∣	sy	∣	∣	0
prives	prives	vvz	prives	prive	0
himselfe	himselfe	px31	himself	himself	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
eternity	eternity	n1	eternity	eternity	0
of	of	pp-f	of	of	0
felicity	felicity	n1	felicity	felicity	0
,	,	,	,	,	0
and	and	cc	and	and	0
casts	casts	vvz	casts	cast	0
himselfe	himselfe	px31	himself	himself	0
into	into	p-acp	into	into	0
an	an	dt	and	a	0
eternity	eternity	n1	eternity	eternity	0
of	of	pp-f	of	of	0
misery	misery	n1	misery	misery	0
:	:	:	:	:	0
better	better	av-jc	better	better	0
live	live	vvi	live	live	0
strictly	strictly	av-j	strictly	strict	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
time	time	n1	time	time	0
,	,	,	,	,	0
then	then	av	then	then	0
live	live	vvb	live	live	0
miserably	miserably	av-j	miserably	miserable	0
for	for	p-acp	for	for	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
ver	ver	fw-la	ver	ver	0
;	;	;	;	;	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
bee	bee	vbb	be	be	0
assured	assured	vvn	assured	assure	0
that	that	cst	that	that	0
even	even	av	even	even	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
present	present	j	present	present	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
more	more	dc	more	more	0
comfort	comfort	n1	comfort	comfort	0
in	in	p-acp	in	in	0
one	one	crd	one	one	0
dayes	dayes	n2	days	day	0
strict	strict	j	strict	strict	0
walk	walk	n1	walk	walk	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
with	with	p-acp	with	with	0
God	God	np1	God	God	0
,	,	,	,	,	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
a	a	dt	a	a	0
thousand	thousand	crd	thousand	thousand	0
dayes	dayes	n2	days	day	0
loose	loose	j	lose	loose	0
conversing	conversing	vvg	conversing	converse	0
with	with	p-acp	with	with	0
men	men	n2	men	man	0
.	.	.	.	.	1
Did	Did	vdd	Did	do	0
men	men	n2	men	man	0
know	know	vvi	know	know	0
the	the	dt	the	the	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
joy	joy	n1	joy	joy	0
,	,	,	,	,	0
sweetnesse	sweetnesse	n1	sweetness	sweetness	0
,	,	,	,	,	0
boldnesse	boldnesse	n1	boldness	boldness	0
,	,	,	,	,	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
triumph	triumph	n1	triumph	triumph	0
of	of	pp-f	of	of	0
holy	holy	j	holy	holy	0
walking	walking	n-vvg	walking	walk	0
,	,	,	,	,	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
instantly	instantly	av-jn	instantly	instant	0
and	and	cc	and	and	0
for	for	p-acp	for	for	0
e	e	fw-la	e	e	0
∣	∣	sy	∣	∣	0
ver	ver	p-acp	for	for	0
abandon	abandon	vvi	abandon	abandon	0
all	all	d	all	all	0
dissolute	dissolute	j	dissolute	dissolute	0
living	living	n-vvg	living	live	0
:	:	:	:	:	0
heaven	heaven	n1	heaven	heaven	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
paradice	paradice	n1	paradise	paradise	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
joyes	joyes	n2	joys	joy	0
;	;	;	;	;	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
holy	holy	j	holy	holy	0
walking	walking	n-vvg	walking	walk	0
commeth	commeth	vvz	comes	come	0
nearest	nearest	js	nearest	near	0
unto	unto	p-acp	unto	unto	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
is	is	vbz	is	be	0
doubtlesse	doubtlesse	av-j	doubtless	doubtless	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
men	men	n2	men	man	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
joyfull	joyfull	j	joyful	joyful	0
.	.	.	.	.	1
O	O	sy	O	o	0
say	say	vvb	say	say	0
not	not	xx	not	not	0
then	then	av	then	then	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
man	man	n1	man	man	0
of	of	pp-f	of	of	0
noble	noble	j	noble	noble	0
blood	blood	n1	blood	blood	0
and	and	cc	and	and	0
acute	acute	j	acute	acute	0
wit	wit	n1	wit	wit	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
profane	profane	j	profane	profane	0
life	life	n1	life	life	0
,	,	,	,	,	0
sometime	sometime	av	sometime	sometime	0
did	did	vdd	did	do	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
being	being	vbg	being	be	0
demanded	demanded	vvn	demanded	demand	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
thought	thought	vvd	thought	think	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
austere	austere	j	austere	austere	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
godly	godly	j	godly	godly	0
,	,	,	,	,	0
and	and	cc	and	and	0
li	li	zz	li	li	0
∣	∣	sy	∣	∣	0
centious	centious	j	centious	centious	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
,	,	,	,	,	0
answered	answered	vvd	answered	answer	0
,	,	,	,	,	0
Cum	Cum	fw-la	Cum	cum	0
istis	istis	fw-la	istis	istis	0
mallem	mallem	fw-la	mallem	mallem	0
vivere	vivere	fw-la	vivere	vivere	0
,	,	,	,	,	0
cum	cum	fw-la	cum	cum	0
illis	illis	fw-la	illis	illis	0
mori	mori	fw-la	mori	mori	0
mallem	mallem	fw-la	mallem	mallem	0
;	;	;	;	;	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
ra	ra	zz	ra	ra	0
∣	∣	sy	∣	∣	0
ther	ther	dt	there	the	0
live	live	vvi	live	live	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
latter	latter	d	latter	latter	0
,	,	,	,	,	0
I	I	pns11	I	i	0
had	had	vhd	had	have	0
rather	rather	av-c	rather	rather	0
dye	dye	vvi	die	dye	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
former	former	j	former	former	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
as	as	c-acp	as	as	0
you	you	pn22	you	you	0
desire	desire	vvb	desire	desire	0
to	to	pc-acp	to	to	0
dye	dye	vvi	die	dye	0
the	the	dt	the	the	0
death	death	n1	death	death	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
righteous	righteous	j	righteous	righteous	0
,	,	,	,	,	0
so	so	av	so	so	0
bee	bee	vbi	be	be	0
very	very	j	very	very	0
solici	solici	fw-la	solici	solici	0
∣	∣	sy	∣	∣	0
tous	tous	fw-fr	tous	tous	0
and	and	cc	and	and	0
studious	studious	j	studious	studious	0
,	,	,	,	,	0
very	very	av	very	very	0
vigilant	vigilant	j	vigilant	vigilant	0
and	and	cc	and	and	0
indu	indu	fw-fr	indu	indu	0
∣	∣	sy	∣	∣	0
strious	strious	j	strious	strious	0
to	to	pc-acp	to	to	0
live	live	vvi	live	live	0
the	the	dt	the	the	0
life	life	n1	life	life	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
righteous	righteous	j	righteous	righteous	0
:	:	:	:	:	0
Never	Never	av-x	Never	never	0
promise	promise	vvb	promise	promise	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
a	a	dt	a	a	0
blessed	blessed	j-vvn	blessed	bless	0
death	death	n1	death	death	0
without	without	p-acp	without	without	0
a	a	dt	a	a	0
ho	ho	uh	ho	ho	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
life	life	n1	life	life	0
.	.	.	.	.	1
Lastly	Lastly	ord	Lastly	last	0
,	,	,	,	,	0
Be	Be	vbb	Be	be	0
stedfast	stedfast	j	steadfast	steadfast	0
in	in	p-acp	in	in	0
adhering	adhering	vvg	adhering	adhere	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
:	:	:	:	:	0
be	be	vbb	be	be	0
not	not	xx	not	not	0
like	like	j	like	like	0
children	children	n2	children	child	0
carried	carried	vvn	carried	carry	0
to	to	p-acp	to	to	0
and	and	cc	and	and	0
fro	fro	av	from	fro	0
with	with	p-acp	with	with	0
eve	eve	n1	eve	eve	0
∣	∣	sy	∣	∣	0
ry	ry	zz	ry	ry	0
vaine	vaine	j	vain	vain	0
perswasion	perswasion	n1	persuasion	persuasion	0
;	;	;	;	;	0
nor	nor	ccx	nor	nor	0
like	like	j	like	like	0
ships	ships	n2	ships	ship	0
without	without	p-acp	without	without	0
an	an	dt	and	a	0
∣	∣	sy	∣	∣	0
chor	chor	n1	chor	chor	0
,	,	,	,	,	0
tossed	tossed	vvn	tossed	toss	0
up	up	a-acp	up	up	0
and	and	cc	and	and	0
downe	downe	a-acp	down	down	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
winde	winde	n1	wind	wind	0
of	of	pp-f	of	of	0
every	every	d	every	every	0
empty	empty	j	empty	empty	0
doctrine	doctrine	n1	doctrine	doctrine	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
be	be	vbi	be	be	0
constant	constant	j	constant	constant	0
in	in	p-acp	in	in	0
follow	follow	vvi	follow	follow	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Wisemen	Wisemen	n2	Wisemen	wiseman	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
starre	starre	n1	star	star	0
,	,	,	,	,	0
un	un	fw-it	un	un	0
∣	∣	sy	∣	∣	0
till	till	c-acp	till	till	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
home	home	av-an	home	home	0
to	to	p-acp	to	to	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Israe	Israe	np1	Israe	Israe	0
∣	∣	sy	∣	∣	0
lites	lites	vvz	lights	light	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
fiery	fiery	j	fiery	fiery	0
pillar	pillar	n1	pillar	pillar	0
,	,	,	,	,	0
untill	untill	c-acp	until	until	0
you	you	pn22	you	you	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
heavenly	heavenly	j	heavenly	heavenly	0
Canaan	Canaan	np1	Canaan	Canaan	0
.	.	.	.	.	1
Buy	Buy	vvb	Buy	buy	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
(	(	(	(	(	0
saith	saith	vvz	says	say	0
Solomon	Solomon	np1	Solomon	Solomon	0
)	)	)	)	)	0
and	and	cc	and	and	0
sell	sell	vvb	fell	sell	0
it	it	pn31	it	it	0
not	not	xx	not	not	0
;	;	;	;	;	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
never	never	av-x	never	never	0
over-buy	over-buy	j	overbuy	overbuy	0
it	it	pn31	it	it	0
what	what	q-crq	what	what	0
∣	∣	sy	∣	∣	0
soever	soever	av	soever	soever	0
you	you	pn22	you	you	0
give	give	vvb	give	give	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
;	;	;	;	;	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
never	never	av-x	never	never	0
sufficiently	sufficiently	av-j	sufficiently	sufficient	0
sell	sell	vvi	fell	sell	0
it	it	pn31	it	it	0
,	,	,	,	,	0
if	if	cs	if	if	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
all	all	d	all	all	0
the	the	dt	the	the	0
world	world	n1	world	world	0
in	in	p-acp	in	in	0
exchange	exchange	n1	exchange	exchange	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
said	said	vvn	said	say	0
of	of	pp-f	of	of	0
Caesar	Caesar	np1	Caesar	Caesar	0
,	,	,	,	,	0
Major	Major	j	Major	major	0
fuit	fuit	fw-la	fuit	fuit	0
cura	cura	fw-la	cura	cura	0
Caesari	Caesari	np1	Caesari	Caesari	0
libellorum	libellorum	fw-la	libellorum	libellorum	0
quàm	quàm	fw-la	quàm	quàm	0
purpurae	purpurae	fw-la	purpurae	purpurae	0
;	;	;	;	;	0
He	He	pns31	He	he	0
had	had	vhd	had	have	0
greater	greater	jc	greater	great	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
books	books	n2	books	book	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
royall	royall	j	royal	royal	0
robes	robes	n2	robes	robe	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
swim	swim	vvi	swim	swim	0
∣	∣	sy	∣	∣	0
ming	ming	n1	ming	ming	0
through	through	p-acp	through	through	0
the	the	dt	the	the	0
waters	waters	n2	waters	water	0
to	to	pc-acp	to	to	0
escape	escape	vvi	escape	escape	0
his	his	po31	his	his	0
enemies	enemies	n2	enemies	enemy	0
,	,	,	,	,	0
he	he	pns31	he	he	0
carried	carried	vvd	carried	carry	0
his	his	po31	his	his	0
books	books	n2	books	book	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
hand	hand	n1	hand	hand	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
wa	wa	zz	wa	wa	0
∣	∣	sy	∣	∣	0
ters	ters	n1	ters	ters	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
lost	lost	vvd	lost	lose	0
his	his	po31	his	his	0
robe	robe	n1	robe	robe	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
are	are	vbr	are	be	0
Caesars	Caesars	npg1	Caesars	Caesar	0
bookes	bookes	n2	books	book	0
to	to	p-acp	to	to	0
Gods	Gods	npg1	Gods	God	0
booke	booke	n1	book	book	0
,	,	,	,	,	0
and	and	cc	and	and	0
his	his	po31	his	his	0
learning	learning	n1	learning	learning	0
to	to	p-acp	to	to	0
Gods	Gods	ng1	Gods	god	0
truth	truth	n1	truth	truth	0
,	,	,	,	,	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
a	a	dt	a	a	0
glow-worme	glow-worme	n1	glowworm	glowworm	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sunne	sunne	n1	sun	sun	0
?	?	?	?	?	1
Bee	Bee	n1	Bee	bee	0
you	you	pn22	you	you	0
therefore	therefore	av	therefore	therefore	0
more	more	dc	more	more	0
carefull	carefull	j	careful	careful	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
earthly	earthly	j	earthly	earthly	0
possession	possession	n1	possession	possession	0
:	:	:	:	:	0
though	though	cs	though	though	0
you	you	pn22	you	you	0
bee	bee	vbb	be	be	0
driven	driven	vvn	driven	drive	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
deepe	deepe	j-jn	deep	deep	0
waters	waters	n2	waters	water	0
of	of	pp-f	of	of	0
affliction	affliction	n1	affliction	affliction	0
,	,	,	,	,	0
and	and	cc	and	and	0
there	there	pc-acp	there	there	0
lose	lose	vvi	loose	lose	0
all	all	d	all	all	0
your	your	po22	your	your	0
worldly	worldly	j	worldly	worldly	0
fulnesse	fulnesse	n1	fullness	fullness	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
hold	hold	vvb	hold	hold	0
fast	fast	av-j	fast	fast	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
Jesus	Jesus	np1	Jesus	Jesus	0
:	:	:	:	:	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
finde	finde	vvi	find	find	0
infinitely	infinitely	av-j	infinitely	infinite	0
more	more	av-dc	more	more	0
worth	worth	j	worth	worth	0
and	and	cc	and	and	0
comfort	comfort	n1	comfort	comfort	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
,	,	,	,	,	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
all	all	d	all	all	0
the	the	dt	the	the	0
treasure	treasure	n1	treasure	treasure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
reported	reported	vvn	reported	report	0
of	of	pp-f	of	of	0
Alexander	Alexander	np1	Alexander	Alexander	0
the	the	dt	the	the	0
Great	Great	j	Great	great	0
,	,	,	,	,	0
that	that	cst	that	that	0
hee	hee	pns31	he	he	0
had	had	vhd	had	have	0
alwayes	alwayes	av	always	always	0
Homers	Homers	npg1	Homers	Homer	0
Iliads	Iliads	np2	Iliads	Iliad	0
under	under	p-acp	under	under	0
his	his	po31	his	his	0
pillow	pillow	n1	pillow	pillow	0
,	,	,	,	,	0
and	and	cc	and	and	0
preferred	preferred	vvd	preferred	prefer	0
them	them	pno32	them	they	0
above	above	p-acp	above	above	0
Dari	Dari	np1	Dari	Dari	0
∣	∣	sy	∣	∣	0
us	us	pno12	us	we	0
his	his	png31	his	he	0
most	most	av-ds	most	most	0
precious	precious	j	precious	precious	0
and	and	cc	and	and	0
costly	costly	j	costly	costly	0
chest	chest	n1	chest	chest	0
:	:	:	:	:	0
what	what	r-crq	what	what	0
are	are	vbr	are	be	0
Homers	Homers	ng1	Homers	homer	0
Iliads	Iliads	np2	Iliads	Iliad	0
to	to	p-acp	to	to	0
Christs	Christs	npg1	Christs	Christ	0
Gospel	Gospel	n1	Gospel	gospel	0
?	?	?	?	?	0
or	or	cc	or	or	0
Da	Da	n1	Dam	dam	0
∣	∣	sy	∣	∣	0
rius	rius	fw-la	rius	rius	0
chest	chest	n1	chest	chest	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
invaluable	invaluable	j	invaluable	invaluable	0
treasure	treasure	n1	treasure	treasure	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
?	?	?	?	?	1
Have	Have	vhb	Have	have	0
therefore	therefore	av	therefore	therefore	0
the	the	dt	the	the	0
booke	booke	n1	book	book	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
ever	ever	av	ever	ever	0
with	with	p-acp	with	with	0
you	you	pn22	you	you	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
lye	lye	vvb	lie	lie	0
downe	downe	a-acp	down	down	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
rise	rise	vvb	rise	rise	0
up	up	a-acp	up	up	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
you	you	pn22	you	you	0
walke	walke	vvb	walk	walk	0
abroad	abroad	av	abroad	abroad	0
;	;	;	;	;	0
have	have	vhb	have	have	0
it	it	pn31	it	it	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
understandings	understandings	n2	understandings	understanding	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
it	it	pn31	it	it	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
imaginations	imaginations	n2	imaginations	imagination	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
thinke	thinke	vvi	think	think	0
and	and	cc	and	and	0
meditate	meditate	vvi	meditate	meditate	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
memories	memories	n2	memories	memory	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
remember	remember	vvi	remember	remember	0
it	it	pn31	it	it	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
hearts	hearts	n2	hearts	heart	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
love	love	vvi	love	love	0
it	it	pn31	it	it	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
rejoice	rejoice	vvi	rejoice	rejoice	0
and	and	cc	and	and	0
delight	delight	vvi	delight	delight	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
in	in	p-acp	in	in	0
it	it	pn31	it	it	0
;	;	;	;	;	0
to	to	pc-acp	to	to	0
solace	solace	vvi	solace	solace	0
,	,	,	,	,	0
refresh	refresh	vvi	refresh	refresh	0
,	,	,	,	,	0
and	and	cc	and	and	0
comfort	comfort	vvb	comfort	comfort	0
your	your	po22	your	your	0
soules	soules	n2	souls	soul	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
tongues	tongues	n2	tongues	tongue	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
speake	speake	vvi	speak	speak	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
edifie	edifie	vvi	edify	edify	0
and	and	cc	and	and	0
strengthen	strengthen	vvi	strengthen	strengthen	0
one	one	pi	one	one	0
another	another	j-jn	another	another	0
by	by	p-acp	by	by	0
it	it	pn31	it	it	0
;	;	;	;	;	0
give	give	vvb	give	give	0
it	it	pn31	it	it	0
preheminence	preheminence	n1	pre-eminence	pre-eminence	0
above	above	p-acp	above	above	0
the	the	dt	the	the	0
chiefest	chiefest	js-jn	chiefest	chief	0
wordly	wordly	j	wordly	worldly	0
substance	substance	n1	substance	substance	0
.	.	.	.	.	1
The	The	dt	The	the	0
losse	losse	n1	loss	loss	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
cannot	cannot	vmbx	cannot	can	0
make	make	vvi	make	make	0
man	man	n1	man	man	0
miserable	miserable	j	miserable	miserable	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
hee	hee	pns31	he	he	0
sincerely	sincerely	av-j	sincerely	sincere	0
and	and	cc	and	and	0
fully	fully	av-j	fully	full	0
adheres	adheres	vvz	adheres	adhere	0
unto	unto	p-acp	unto	unto	0
,	,	,	,	,	0
and	and	cc	and	and	0
en	en	fw-fr	en	en	0
∣	∣	sy	∣	∣	0
joyes	joyes	n2	joys	joy	0
the	the	dt	the	the	0
Gospel	Gospel	n1	Gospel	gospel	0
.	.	.	.	.	1
Make	Make	n1	Make	make	0
this	this	d	this	this	0
therefore	therefore	av	therefore	therefore	0
your	your	po22	your	your	0
constant	constant	j	constant	constant	0
and	and	cc	and	and	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
petuall	petuall	j	petuall	petuall	0
light	light	n1	light	light	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
guide	guide	vvi	guide	guide	0
you	you	pn22	you	you	0
;	;	;	;	;	0
your	your	po22	your	your	0
heavenly	heavenly	j	heavenly	heavenly	0
Manna	Manna	n1	Manna	manna	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
feed	feed	vvi	feed	feed	0
you	you	pn22	you	you	0
;	;	;	;	;	0
your	your	po22	your	your	0
celestiall	celestiall	j	celestial	celestial	0
treasure	treasure	n1	treasure	treasure	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
enrich	enrich	vvi	enrich	enrich	0
you	you	pn22	you	you	0
