Imperial	Imperial	np1	Imperial	Imperial	0
∣	∣	sy	∣	∣	0
tiently	tiently	av-j	tiently	tient	0
you	you	pn22	you	you	0
hear	hear	vvb	hear	hear	0
,	,	,	,	,	0
with	with	p-acp	with	with	0
how	how	c-crq	how	how	0
sharp	sharp	j	sharp	sharp	0
judgement	judgement	n1	judgement	judgement	0
you	you	pn22	you	you	0
ponder	ponder	vvb	ponder	ponder	0
the	the	dt	the	the	0
particulars	particulars	n2-j	particulars	particular	0
;	;	;	;	;	0
how	how	c-crq	how	how	0
stiff	stiff	j	stiff	stiff	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
(	(	(	(	(	0
for	for	c-acp	for	for	0
I	I	pns11	I	i	0
will	will	vmb	will	will	0
use	use	vvi	use	use	0
no	no	dx	no	no	0
milder	milder	jc	milder	mild	0
word	word	n1	word	word	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
good	good	j	good	good	0
resolutions	resolutions	n2	resolutions	resolution	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
stout	stout	j	stout	stout	0
in	in	p-acp	in	in	0
great	great	j	great	great	0
.	.	.	.	.	1
Finally	Finally	av-j	Finally	final	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
secret	secret	j-jn	secret	secret	0
affairs	affairs	n2	affairs	affair	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
close	close	j	close	close	0
secrecy	secrecy	n1	secrecy	secrecy	0
you	you	pn22	you	you	0
command	command	vvb	command	command	0
,	,	,	,	,	0
and	and	cc	and	and	0
how	how	c-crq	how	how	0
severely	severely	av-j	severely	severe	0
you	you	pn22	you	you	0
exact	exact	vvb	exact	exact	0
an	an	dt	and	a	0
ac	ac	fw-la	ac	ac	0
∣	∣	sy	∣	∣	0
count	count	vvb	count	count	0
thereof	thereof	av	thereof	thereof	0
;	;	;	;	;	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
also	also	av	also	also	0
,	,	,	,	,	0
your	your	po22	your	your	0
own	own	d	own	own	0
example	example	n1	example	example	0
leading	leading	vvg	leading	lead	0
your	your	po22	your	your	0
Commandement	Commandement	n1	Commandment	commandment	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
besides	besides	p-acp	beside	beside	0
other	other	j-jn	other	other	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
two	two	crd	two	two	0
things	things	n2	things	thing	0
which	which	r-crq	which	which	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
hath	hath	vhz	hath	have	0
most	most	av-ds	most	most	0
blessedly	blessedly	av-vvn	blessedly	bless	0
bound	bound	vvn	bound	bind	0
together	together	av	together	together	0
;	;	;	;	;	0
namely	namely	av	namely	namely	0
,	,	,	,	,	0
There	There	pc-acp	There	there	0
was	was	vbds	was	be	0
ne	ne	ccx	ne	ne	0
∣	∣	sy	∣	∣	0
r	r	sy	r	r	0
Prince	Prince	n1	Prince	prince	0
since	since	p-acp	since	since	0
the	the	dt	the	the	0
Constitution	Constitution	n1	Constitution	constitution	0
of	of	pp-f	of	of	0
Empires	Empires	n2	Empires	empire	0
,	,	,	,	,	0
a	a	dt	a	a	0
safer	safer	jc	safer	safe	0
preserver	preserver	n1	preserver	preserver	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
secret	secret	j-jn	secret	secret	0
,	,	,	,	,	0
and	and	cc	and	and	0
yet	yet	av	yet	yet	0
none	none	pix	none	none	0
whose	whose	rg-crq	whose	who	0
secrecy	secrecy	n1	secrecy	secrecy	0
and	and	cc	and	and	0
si	si	zz	si	si	0
∣	∣	sy	∣	∣	0
lence	lence	vvb	lence	lence	0
we	we	pns12	we	we	0
less	less	av-dc	less	less	0
may	may	vmb	may	may	0
fear	fear	vvi	fear	fear	0
;	;	;	;	;	0
which	which	r-crq	which	which	0
we	we	pns12	we	we	0
read	read	vvb	read	read	0
anciently	anciently	av-jn	anciently	ancient	0
no	no	dx	no	no	0
∣	∣	sy	∣	∣	0
ted	ted	n-vvn	ted	t	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
excellent	excellent	j	excellent	excellent	0
man	man	n1	man	man	0
Julius	Julius	np1	Julius	Julius	0
Agricola	Agricola	np1	Agricola	Agricola	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
first	first	ord	first	first	0
Roman	Roman	njp	Roman	roman	0
that	that	cst	that	that	0
invaded	invaded	vvd	invaded	invade	0
the	the	dt	the	the	0
skirts	skirts	n2	skirts	skirt	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Ca	Ca	zz	Ca	ca	0
∣	∣	sy	∣	∣	0
ledonia	ledonia	fw-gr	ledonia	ledonia	0
:	:	:	:	:	0
for	for	p-acp	for	for	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
nourish	nourish	vvi	nourish	nourish	0
secretly	secretly	av-jn	secretly	secret	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
bosome	bosome	n1	bosom	bosom	0
fierce	fierce	j	fierce	fierce	0
and	and	cc	and	and	0
crafty	crafty	j	crafty	crafty	0
thoughts	thoughts	n2	thoughts	thought	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
co	co	vvn	counterfeit	continue	0
∣	∣	sy	∣	∣	0
ver	ver	p-acp	for	for	0
the	the	dt	the	the	0
embers	embers	n2	embers	ember	0
of	of	pp-f	of	of	0
offence	offence	n1	offence	offence	0
till	till	c-acp	till	till	0
they	they	pns32	they	they	0
break	break	vvb	break	break	0
forth	forth	av	forth	forth	0
into	into	p-acp	into	into	0
heat	heat	n1	heat	heat	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
high	high	j	high	high	0
and	and	cc	and	and	0
most	most	av-ds	most	most	0
Noble	Noble	j	Noble	noble	0
Candor	Candor	n1	Candor	candour	0
,	,	,	,	,	0
if	if	cs	if	if	0
any	any	d	any	any	0
chance	chance	n1	chance	chance	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
conceived	conceived	vvn	conceived	conceive	0
,	,	,	,	,	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
vents	vents	vvz	vents	vent	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
say	say	vvi	say	say	0
)	)	)	)	)	0
exhales	exhales	vvz	exhales	exhale	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Truly	Truly	np1	Truly	Truly	0
I	I	pns11	I	i	0
confess	confess	vvb	confess	confess	0
,	,	,	,	,	0
I	I	pns11	I	i	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
willingly	willingly	av-j	willingly	willing	0
insist	insist	vvi	insist	insist	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
verence	verence	n1	verence	verence	0
of	of	pp-f	of	of	0
any	any	d	any	any	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Vertues	Vertues	n2	Virtues	virtue	0
,	,	,	,	,	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
very	very	j	very	very	0
attribute	attribute	n1	attribute	attribute	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
heroical	heroical	j	heroical	heroical	0
ingenuity	ingenuity	n1	ingenuity	ingenuity	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
supreme	supreme	j	supreme	supreme	0
Character	Character	n1	Character	character	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
MOST	MOST	av-ds	MOST	most	0
HIGH	HIGH	j	HIGH	high	0
is	is	vbz	is	be	0
Verity	Verity	n1	Verity	verity	0
:	:	:	:	:	0
so	so	av	so	so	0
what	what	q-crq	what	what	0
can	can	vmb	can	can	0
more	more	av-dc	more	more	0
become	become	vvi	become	become	0
or	or	cc	or	or	0
more	more	n1	more	moor	0
magni	magni	fw-la	magni	magni	0
∣	∣	sy	∣	∣	0
ficently	ficently	av-j	ficently	ficent	0
deck	deck	n1	deck	deck	0
his	his	po31	his	his	0
REPRESENTANTS	REPRESENTANTS	n2	REPRESENTANTS	representant	0
on	on	p-acp	on	on	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
then	then	cs	then	than	0
Veracity	Veracity	n1	Veracity	veracity	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
?	?	?	?	?	1
Hitherto	Hitherto	av	Hitherto	hitherto	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
observed	observed	vvn	observed	observe	0
your	your	po22	your	your	0
obsequiousness	obsequiousness	n1	obsequiousness	obsequiousness	0
towards	towards	p-acp	towards	towards	0
your	your	po22	your	your	0
Parents	Parents	n2	Parents	parent	0
,	,	,	,	,	0
constancy	constancy	n1	constancy	constancy	0
towards	towards	p-acp	towards	towards	0
your	your	po22	your	your	0
Friends	Friends	n2	Friends	friend	0
,	,	,	,	,	0
fidelity	fidelity	n1	fidelity	fidelity	0
towards	towards	p-acp	towards	towards	0
your	your	po22	your	your	0
Consort	Consort	n1	Consort	consort	0
,	,	,	,	,	0
and	and	cc	and	and	0
to	to	pc-acp	to	to	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
cherishing	cherishing	n-vvg	cherishing	cherish	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Commonwealth	Commonwealth	n1	Commonwealth	commonwealth	0
,	,	,	,	,	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
affection	affection	n1	affection	affection	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
King	King	n1	King	king	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Father	Father	n1	Father	father	0
.	.	.	.	.	1
Neither	Neither	av-d	Neither	neither	0
amidst	amidst	p-acp	amid	amid	0
these	these	d	these	these	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
condition	condition	n1	condition	condition	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
times	times	n2	times	time	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
perplexed	perplexed	j-vvn	perplexed	perplex	0
state	state	n1	state	state	0
of	of	pp-f	of	of	0
things	things	n2	things	thing	0
would	would	vmd	would	will	0
bear	bear	vvi	bear	bear	0
)	)	)	)	)	0
did	did	vdd	did	do	0
you	you	pn22	you	you	0
neglect	neglect	vvi	neglect	neglect	0
the	the	dt	the	the	0
offices	offices	n2	offices	office	0
of	of	pp-f	of	of	0
an	an	dt	and	a	0
excellent	excellent	j	excellent	excellent	0
Brother	Brother	n1	Brother	brother	0
towards	towards	p-acp	towards	towards	0
your	your	po22	your	your	0
only	only	j	only	only	0
Sister	Sister	n1	Sister	sister	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
I	I	pns11	I	i	0
have	have	vhb	have	have	0
alwayes	alwayes	av	always	always	0
thought	thought	vvn	thought	think	0
the	the	dt	the	the	0
only	only	j	only	only	0
Person	Person	n1	Person	person	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Sex	Sex	n1	Sex	sex	0
,	,	,	,	,	0
greater	greater	jc	greater	great	0
then	then	cs	then	than	0
all	all	d	all	all	0
troubles	troubles	n2	troubles	trouble	0
,	,	,	,	,	0
and	and	cc	and	and	0
even	even	av	even	even	0
by	by	p-acp	by	by	0
her	her	po31	her	her	0
obscurity	obscurity	n1	obscurity	obscurity	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
resplendent	resplendent	j	resplendent	resplendent	0
:	:	:	:	:	0
indeed	indeed	av	indeed	indeed	0
,	,	,	,	,	0
placed	placed	vvn	placed	place	0
within	within	p-acp	within	within	0
the	the	dt	the	the	0
chances	chances	n2	chances	chance	0
of	of	pp-f	of	of	0
Fortune	Fortune	n1	Fortune	fortune	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
command	command	n1	command	command	0
:	:	:	:	:	0
Whom	Whom	ro-crq	Whom	who	0
how	how	c-crq	how	how	0
much	much	d	much	much	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
loves	loves	vvz	loves	love	0
,	,	,	,	,	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
much	much	av-d	much	much	0
you	you	pn22	you	you	0
esteem	esteem	vvb	esteem	esteem	0
,	,	,	,	,	0
did	did	vdd	did	do	0
appear	appear	vvi	appear	appear	0
by	by	p-acp	by	by	0
a	a	dt	a	a	0
late	late	j	late	late	0
Ambassage	Ambassage	n1	Ambassage	ambassage	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
depth	depth	n1	depth	depth	0
of	of	pp-f	of	of	0
her	her	po31	her	her	0
Widow	Widow	n1	Widow	widow	0
mournings	mournings	n2	mournings	mourning	0
,	,	,	,	,	0
your	your	po22	your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
carry	carry	vvi	carry	carry	0
her	her	po31	her	her	0
consolati	consolati	n1	consolati	consolati	0
∣	∣	sy	∣	∣	0
ons	ons	pp-f|pno12	ons	of|we	0
,	,	,	,	,	0
sent	sent	vvd	sent	send	0
the	the	dt	the	the	0
chief	chief	n-jn	chief	chief	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Nobility	Nobility	n1	Nobility	nobility	0
,	,	,	,	,	0
and	and	cc	and	and	0
him	him	pno31	him	he	0
a	a	dt	a	a	0
Personage	Personage	n1	Personage	personage	0
of	of	pp-f	of	of	0
most	most	ds	most	most	0
ancient	ancient	j	ancient	ancient	0
vertue	vertue	n1	virtue	virtue	0
and	and	cc	and	and	0
behaviour	behaviour	n1	behaviour	behaviour	0
;	;	;	;	;	0
that	that	cst	that	that	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
most	most	av-ds	most	most	0
affectionate	affectionate	j	affectionate	affectionate	0
Legation	Legation	n1	Legation	legation	0
,	,	,	,	,	0
some	some	d	some	some	0
additi	additi	n1	additi	additi	0
∣	∣	sy	∣	∣	0
on	on	p-acp	on	on	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
made	made	vvn	made	make	0
of	of	pp-f	of	of	0
Dignity	Dignity	n1	Dignity	dignity	0
,	,	,	,	,	0
from	from	p-acp	from	from	0
the	the	dt	the	the	0
choice	choice	n1	choice	choice	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Ambassador	Ambassador	n1	Ambassador	ambassador	0
.	.	.	.	.	1
This	This	d	This	this	0
of	of	pp-f	of	of	0
Consolation	Consolation	n1	Consolation	consolation	0
.	.	.	.	.	1
Concerning	Concerning	vvg	Concerning	concern	0
her	her	pno31	her	she	0
Support	Support	vvb	Support	support	0
:	:	:	:	:	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
give	give	vvb	give	give	0
leave	leave	n1	leave	leave	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
Marquess	Marquess	n1	Marquis	marquis	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
chief	chief	j-jn	chief	chief	0
Nobility	Nobility	n1	Nobility	nobility	0
in	in	p-acp	in	in	0
Scotland	Scotland	np1	Scotland	Scotland	0
,	,	,	,	,	0
though	though	cs	though	though	0
tyed	tyed	vvn	tied	tie	0
here	here	av	here	here	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
Person	Person	n1	Person	person	0
by	by	p-acp	by	by	0
nea	nea	fw-la	nea	nea	0
and	and	cc	and	and	0
assiduous	assiduous	j	assiduous	assiduous	0
Attendance	Attendance	n1	Attendance	attendance	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
exercise	exercise	vvi	exercise	exercise	0
his	his	po31	his	his	0
valour	valour	n1	valour	valour	0
abroad	abroad	av	abroad	abroad	0
?	?	?	?	?	0
through	through	p-acp	through	through	0
intricacies	intricacies	n2	intricacies	intricacy	0
most	most	av-ds	most	most	0
studied	studied	vvn	studied	study	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
such	such	d	such	such	0
a	a	dt	a	a	0
stop	stop	n1	stop	stop	0
of	of	pp-f	of	of	0
passages	passages	n2	passages	passage	0
;	;	;	;	;	0
through	through	p-acp	through	through	0
hazards	hazards	n2	hazards	hazard	0
by	by	p-acp	by	by	0
Sea	Sea	n1	Sea	sea	0
and	and	cc	and	and	0
Land	Land	n1	Land	land	0
;	;	;	;	;	0
through	through	p-acp	through	through	0
Places	Places	n2	Places	place	0
and	and	cc	and	and	0
Towns	Towns	n2	Towns	town	0
beset	beset	vvn	beset	beset	0
with	with	p-acp	with	with	0
Plague	Plague	n1	Plague	plague	0
and	and	cc	and	and	0
Famine	Famine	n1	Famine	famine	0
:	:	:	:	:	0
where	where	c-crq	where	where	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
almost	almost	av	almost	almost	0
easier	easier	jc	easier	easy	0
to	to	pc-acp	to	to	0
conquer	conquer	vvi	conquer	conquer	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
get	get	vvi	get	get	0
entrance	entrance	n1	entrance	entrance	0
,	,	,	,	,	0
and	and	cc	and	and	0
harder	harder	jc	harder	hard	0
to	to	p-acp	to	to	0
suf	suf	n1	suf	suf	0
∣	∣	sy	∣	∣	0
fer	fer	fw-fr	fer	fer	0
,	,	,	,	,	0
then	then	cs	then	than	0
to	to	pc-acp	to	to	0
act	act	vvi	act	act	0
?	?	?	?	?	1
If	If	cs	If	if	0
after	after	p-acp	after	after	0
this	this	d	this	this	0
,	,	,	,	,	0
Success	Success	n1	Success	success	0
was	was	vbds	was	be	0
want	want	n1	want	want	0
∣	∣	sy	∣	∣	0
ing	ing	n1	king	king	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
was	was	vbds	was	be	0
not	not	xx	not	not	0
the	the	dt	the	the	0
generous	generous	j	generous	generous	0
affection	affection	n1	affection	affection	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
King	King	n1	King	king	0
;	;	;	;	;	0
not	not	xx	not	not	0
the	the	dt	the	the	0
valour	valour	n1	valour	valour	0
of	of	pp-f	of	of	0
his	his	po31	his	his	0
Subjects	Subjects	n2-jn	Subject's	subject	0
,	,	,	,	,	0
not	not	xx	not	not	0
expences	expences	n2	expenses	expense	0
of	of	pp-f	of	of	0
di	di	zz	di	di	0
∣	∣	sy	∣	∣	0
vers	vers	zz	vers	vers	0
kinds	kinds	n2	kinds	kind	0
;	;	;	;	;	0
not	not	xx	not	not	0
Legations	Legations	n2	Legations	legation	0
(	(	(	(	(	0
the	the	dt	the	the	0
while	while	n1	while	while	0
)	)	)	)	)	0
upon	upon	p-acp	upon	upon	0
Le	Le	fw-fr	Le	le	0
∣	∣	sy	∣	∣	0
gations	gations	n2	gations	gation	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
appease	appease	vvi	appease	appease	0
(	(	(	(	(	0
if	if	cs	if	if	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
possible	possible	j	possible	possible	0
)	)	)	)	)	0
by	by	p-acp	by	by	0
equal	equal	j-jn	equal	equal	0
conditions	conditions	n2	conditions	condition	0
,	,	,	,	,	0
and	and	cc	and	and	0
by	by	p-acp	by	by	0
friendly	friendly	j	friendly	friendly	0
Treaty	Treaty	n1	Treaty	treaty	0
,	,	,	,	,	0
the	the	dt	the	the	0
frenzy	frenzy	n1	frenzy	frenzy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
time	time	n1	time	time	0
:	:	:	:	:	0
for	for	c-acp	for	for	0
the	the	dt	the	the	0
rest	rest	n1	rest	rest	0
,	,	,	,	,	0
we	we	pns12	we	we	0
must	must	vmb	must	must	0
repose	repose	vvi	repose	repose	0
our	our	po12	our	our	0
selves	selves	n2	selves	self	0
in	in	p-acp	in	in	0
Solon's	Solon's	npg1	Solon's	Solon	0
advice	advice	n1	advice	advice	0
,	,	,	,	,	0
Let	Let	vvb	Let	let	0
no	no	dx	no	no	0
man	man	n1	man	man	0
glory	glory	n1	glory	glory	0
before	before	p-acp	before	before	0
his	his	po31	his	his	0
End.	End.	n1	End.	end	0
Now	Now	av	Now	now	0
amongst	amongst	p-acp	among	among	0
so	so	av	so	so	0
many	many	d	many	many	0
cares	cares	n2	cares	care	0
(	(	(	(	(	0
wherewith	wherewith	c-crq	wherewith	wherewith	0
even	even	j	even	even	0
e	e	sy	e	e	0
best	best	av-js	best	best	0
of	of	pp-f	of	of	0
Kings	Kings	n2	Kings	king	0
are	are	vbr	are	be	0
chiefly	chiefly	av-jn	chiefly	chief	0
opprest	opprest	vvn	oppressed	oppress	0
)	)	)	)	)	0
it	it	pn31	it	it	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
pleasant	pleasant	j	pleasant	pleasant	0
to	to	pc-acp	to	to	0
enquire	enquire	vvi	inquire	inquire	0
a	a	dt	a	a	0
little	little	j	little	little	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
elegantly	elegantly	av-j	elegantly	elegant	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
doth	doth	vdz	does	do	0
dispose	dispose	vvi	dispose	dispose	0
your	your	po22	your	your	0
vacant	vacant	j	vacant	vacant	0
hours	hours	n2	hours	hour	0
.	.	.	.	.	1
You	You	pn22	You	you	0
delight	delight	vvb	delight	delight	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
use	use	n1	use	use	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
great	great	j	great	great	0
Horse	Horse	n1	Horse	horse	0
,	,	,	,	,	0
whom	whom	ro-crq	whom	who	0
already	already	av	already	already	0
dressed	dressed	vvn	dressed	dress	0
,	,	,	,	,	0
no	no	dx	no	no	0
man	man	n1	man	man	0
doth	doth	vdz	does	do	0
more	more	n1	more	moor	0
skilfully	skilfully	av-j	skilfully	skilful	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
nage	nage	n1	nage	nage	0
;	;	;	;	;	0
or	or	cc	or	or	0
better	better	av-jc	better	better	0
break	break	vvi	break	break	0
,	,	,	,	,	0
if	if	cs	if	if	0
rough	rough	j	rough	rough	0
and	and	cc	and	and	0
furious	furious	j	furious	furious	0
:	:	:	:	:	0
In	In	p-acp	In	in	0
∣	∣	sy	∣	∣	0
somuch	somuch	av	somuch	somuch	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
I	I	pns11	I	i	0
doubt	doubt	vvb	doubt	doubt	0
whether	whether	cs	whither	whether	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
more	more	av-dc	more	more	0
aptly	aptly	av-j	aptly	apt	0
or	or	cc	or	or	0
deservedly	deservedly	av-vvn	deservedly	deserve	0
done	done	vdn	done	do	0
of	of	pp-f	of	of	0
him	him	pno31	him	he	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
hath	hath	vhz	hath	have	0
lately	lately	av-j	lately	late	0
erected	erected	vvn	erected	erect	0
an	an	dt	and	a	0
Equestrian	Equestrian	np1	Equestrian	Equestrian	0
Statue	Statue	n1	Statue	statue	0
to	to	p-acp	to	to	0
Your	Your	po22	Your	your	0
Majesty	Majesty	n1	Majesty	majesty	0
of	of	pp-f	of	of	0
solid	solid	j	solid	solid	0
brass	brass	n1	brass	brass	0
,	,	,	,	,	0
the	the	dt	the	the	0
lively	lively	j	lively	lively	0
work	work	n1	work	work	0
of	of	pp-f	of	of	0
Lisierius	Lisierius	np1	Lisierius	Lisierius	0
.	.	.	.	.	1
To	To	p-acp	To	to	0
this	this	d	this	this	0
I	I	pns11	I	i	0
must	must	vmb	must	must	0
adde	adde	vvi	add	add	0
Musick	Musick	n1	Music	music	0
,	,	,	,	,	0
both	both	d	both	both	0
instrumental	instrumental	j	instrumental	instrumental	0
and	and	cc	and	and	0
vocal	vocal	j	vocal	vocal	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
under	under	p-acp	under	under	0
you	you	pn22	you	you	0
grows	grows	vvz	grows	grow	0
every	every	d	every	every	0
day	day	n1	day	day	0
more	more	av-dc	more	more	0
harmonious	harmonious	j	harmonious	harmonious	0
and	and	cc	and	and	0
accurate	accurate	j	accurate	accurate	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
being	being	vbg	being	be	0
fitted	fitted	vvn	fitted	fit	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
judgement	judgement	n1	judgement	judgement	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
ear	ear	n1	ear	ear	0
.	.	.	.	.	1
This	This	d	This	this	0
(	(	(	(	(	0
lest	lest	cs	lest	lest	0
it	it	pn31	it	it	0
should	should	vmd	should	shall	0
seem	seem	vvi	seem	seem	0
too	too	av	too	too	0
tender	tender	j	tender	tender	0
a	a	dt	a	a	0
delight	delight	n1	delight	delight	0
)	)	)	)	)	0
you	you	pn22	you	you	0
temper	temper	vvb	temper	temper	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
were	were	vbdr	were	be	0
with	with	p-acp	with	with	0
hunting	hunting	vvg	hunting	hunt	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
which	which	r-crq	which	which	0
Image	Image	n1	Image	image	0
of	of	pp-f	of	of	0
War	War	n1	War	war	0
you	you	pn22	you	you	0
do	do	vdb	do	do	0
so	so	av	so	so	0
exer	exer	n1	exer	exer	0
∣	∣	sy	∣	∣	0
cise	cise	vvb	cise	cise	0
your	your	po22	your	your	0
vigorous	vigorous	j	vigorous	vigorous	0
spirits	spirits	n2	spirits	spirit	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
hard	hard	j	hard	hard	0
to	to	pc-acp	to	to	0
say	say	vvi	say	say	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
you	you	pn22	you	you	0
love	love	vvb	love	love	0
the	the	dt	the	the	0
pleasure	pleasure	n1	pleasure	pleasure	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
labour	labour	n1	labour	labour	0
;	;	;	;	;	0
or	or	cc	or	or	0
whether	whether	cs	whither	whether	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
rather	rather	av-c	rather	rather	0
wish	wish	vvb	wish	wish	0
the	the	dt	the	the	0
killing	killing	j-vvg	killing	kill	0
,	,	,	,	,	0
or	or	cc	or	or	0
the	the	dt	the	the	0
long	long	j	long	long	0
standing	standing	n-vvg	standing	stand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Game	Game	n1	Game	game	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
the	the	dt	the	the	0
most	most	av-ds	most	most	0
splendid	splendid	j	splendid	splendid	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
your	your	po22	your	your	0
entertainments	entertainments	n2	entertainments	entertainment	0
,	,	,	,	,	0
is	is	vbz	is	be	0
your	your	po22	your	your	0
love	love	n1	love	love	0
of	of	pp-f	of	of	0
excellent	excellent	j	excellent	excellent	0
Artificers	Artificers	n2	Artificers	artificer	0
