Ingenious	Ingenious	j	Ingenious	ingenious	0
∣	∣	sy	∣	∣	0
stempers	stempers	n2	stempers	stemper	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
are	are	vbr	are	be	0
no	no	av-dx	no	no	0
less	less	av-dc	less	less	0
deadly	deadly	j	deadly	deadly	0
to	to	p-acp	to	to	0
some	some	d	some	some	0
,	,	,	,	,	0
than	than	cs	than	than	0
the	the	dt	the	the	0
diseases	diseases	n2	diseases	disease	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
body	body	n1	body	body	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
besides	besides	p-acp	beside	beside	0
these	these	d	these	these	0
internal	internal	j	internal	internal	0
causes	causes	n2	causes	cause	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
many	many	d	many	many	0
external	external	j	external	external	0
causes	causes	n2	causes	cause	0
of	of	pp-f	of	of	0
Leaks	Leaks	n2	Leaks	leak	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Vessel	Vessel	n1	Vessel	vessel	0
,	,	,	,	,	0
asIn	asIn	n1	asIn	asin	0
Nubia	Nubia	np1	Nubia	Nubia	0
,	,	,	,	,	0
quae	quae	fw-la	quae	quae	0
est	est	fw-la	est	est	0
Aethiopia	Aethiopia	np1	Aethiopia	Aethiopia	0
,	,	,	,	,	0
venenum	venenum	fw-la	venenum	venenum	0
est	est	fw-la	est	est	0
cuus	cuus	crd	cuus	cuus	0
grani	grani	fw-la	grani	grani	0
uni	uni	fw-la	uni	uni	0
∣	∣	sy	∣	∣	0
as	as	c-acp	as	as	0
decima	decima	fw-la	decima	decima	0
pars	pars	fw-la	pars	pars	0
ominem	ominem	fw-la	ominem	ominem	0
,	,	,	,	,	0
vel	vel	fw-la	vel	vel	0
unum	unum	fw-la	unum	unum	0
granum	granum	fw-la	granum	granum	0
decem	decem	fw-la	decem	decem	0
homines	homines	fw-la	homines	homines	0
,	,	,	,	,	0
Dan	Dan	fw-mi	Dan	dan	0
,	,	,	,	,	0
Senert	Senert	np1	Senert	Senert	0
.	.	.	.	.	1
Hypom	Hypom	np1	Hypom	Hypom	0
.	.	.	.	.	1
Phys.	Phys.	np1	Phys.	Phys.	0
Cap.	Cap.	np1	Cap.	Cap.	0
2.	2.	crd	2.	2.	0
p.	p.	n1	p.	p.	0
47.	47.	crd	47.	47.	0
poisonous	poisonous	j	poisonous	poisonous	0
malignities	malignities	n2	malignities	malignity	0
,	,	,	,	,	0
wrathful	wrathful	j	wrathful	wrathful	0
hostilities	hostilities	n2	hostilities	hostility	0
,	,	,	,	,	0
and	and	cc	and	and	0
casual	casual	j	casual	casual	0
mishaps	mishaps	n2	mishaps	mishap	0
;	;	;	;	;	0
very	very	av	very	very	0
small	small	j	small	small	0
matters	matters	n2	matters	matter	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
great	great	j	great	great	0
moment	moment	n1	moment	moment	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
sinking	sinking	n-vvg	sinking	sink	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
Vessel	Vessel	n1	Vessel	vessel	0
.	.	.	.	.	1
The	The	dt	The	the	0
least	least	ds	least	least	0
Gnat	Gnat	n1	Gnat	gnat	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Air	Air	n1	Air	air	0
may	may	vmb	may	may	0
choak	choak	vvi	choke	choke	0
one	one	pi	one	one	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
Adrian	Adrian	np1	Adrian	Adrian	0
,	,	,	,	,	0
a	a	dt	a	a	0
Pope	Pope	n1	Pope	pope	0
of	of	pp-f	of	of	0
Rome	Rome	np1	Rome	Rome	0
;	;	;	;	;	0
a	a	dt	a	a	0
little	little	j	little	little	0
hair	hair	n1	hair	hair	0
in	in	p-acp	in	in	0
Milk	Milk	n1	Milk	milk	0
may	may	vmb	may	may	0
strangle	strangle	vvi	strangle	strangle	0
one	one	pi	one	one	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
a	a	dt	a	a	0
Counsellor	Counsellor	n1	Counsellor	counsellor	0
in	in	p-acp	in	in	0
Rome	Rome	n1	Room	room	0
;	;	;	;	;	0
a	a	dt	a	a	0
little	little	j	little	little	0
stone	stone	n1	stone	stone	0
of	of	pp-f	of	of	0
a	a	dt	a	a	0
Raisin	Raisin	n1	Raisin	raisin	0
may	may	vmb	may	may	0
stop	stop	vvi	stop	stop	0
ones	ones	pig	ones	one	0
breath	breath	n1	breath	breath	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
it	it	pn31	it	it	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
Poetical	Poetical	j	Poetical	poetical	0
Poet	Poet	n1	Poet	poet	0
Anacreon	Anacreon	np1	Anacreon	Anacreon	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
you	you	pn22	you	you	0
see	see	vvb	see	see	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
leaking	leaking	j-vvg	leaking	leak	0
Vessel	Vessel	n1	Vessel	vessel	0
you	you	pn22	you	you	0
sail	sail	vvb	sail	sail	0
in	in	p-acp	in	in	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
leaky	leaky	j	leaky	leaky	0
any	any	d	any	any	0
ship	ship	n1	ship	ship	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
need	need	n1	need	need	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
of	of	pp-f	of	of	0
skill	skill	n1	skill	skill	0
to	to	pc-acp	to	to	0
steer	steer	vvi	steer	steer	0
wisely	wisely	av-j	wisely	wise	0
.	.	.	.	.	1
3.	3.	crd	3.	3.	1
Consider	Consider	np1	Consider	Consider	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
dangerous	dangerous	j	dangerous	dangerous	0
Sea	Sea	n1	Sea	sea	0
the	the	dt	the	the	0
World	World	n1	World	world	0
is	is	vbz	is	be	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
which	which	r-crq	which	which	0
thy	thy	po21	thy	thy	0
Soul	Soul	n1	Soul	soul	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
sail	sail	vvi	sail	sail	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
leaking	leaking	j-vvg	leaking	leak	0
ship	ship	n1	ship	ship	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
body	body	n1	body	body	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
there	there	a-acp	there	there	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
changes	changes	n2	changes	change	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
,	,	,	,	,	0
than	than	cs	than	than	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
the	the	dt	the	the	0
world	world	n1	world	world	0
being	being	vbg	being	be	0
only	only	av-j	only	only	0
constant	constant	j	constant	constant	0
in	in	p-acp	in	in	0
inconstancy	inconstancy	n1	inconstancy	inconstancy	0
,	,	,	,	,	0
The	The	dt	The	the	0
fashion	fashion	n1	fashion	fashion	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
passeth	passeth	vvz	passes	pass	0
away	away	av	away	away	0
,	,	,	,	,	0
1	1	crd	1	1	0
Cor.	Cor.	np1	Cor.	Cor.	1
7.	7.	crd	7.	7.	0
31.	31.	crd	31.	31.	0
so	so	av	so	so	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
more	more	av-dc	more	more	0
dangers	dangers	n2	dangers	danger	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
for	for	p-acp	for	for	0
ships	ships	n2	ships	ship	0
,	,	,	,	,	0
than	than	cs	than	than	0
there	there	pc-acp	there	there	0
are	are	vbr	are	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
world	world	n1	world	world	0
for	for	p-acp	for	for	0
souls	souls	n2	souls	soul	0
.	.	.	.	.	1
In	In	p-acp	In	in	0
this	this	d	this	this	0
world	world	n1	world	world	0
Souls	Souls	n2	Souls	soul	0
meet	meet	vvb	meet	meet	0
with	with	p-acp	with	with	0
Rocks	Rocks	n2	Rocks	rock	0
and	and	cc	and	and	0
Sands	Sands	n2	Sands	sand	0
,	,	,	,	,	0
Syrens	Syrens	ng1	Sire's	sire	0
and	and	cc	and	and	0
Pyrates	Pyrates	n2	Pirates	pirate	0
.	.	.	.	.	1
Worldly	Worldly	j	Worldly	worldly	0
Temptations	Temptations	n2	Temptations	temptation	0
,	,	,	,	,	0
worldly	worldly	j	worldly	worldly	0
Lusts	Lusts	n2	Lustest	lust	0
,	,	,	,	,	0
and	and	cc	and	and	0
worldly	worldly	j	worldly	worldly	0
Company	Company	n1	Company	company	0
cause	cause	n1	cause	cause	0
many	many	av-d	many	many	0
to	to	pc-acp	to	to	0
drown	drown	vvi	drown	drown	0
themselves	themselves	px32	themselves	themselves	0
in	in	p-acp	in	in	0
perdition	perdition	n1	perdition	perdition	0
,	,	,	,	,	0
1	1	crd	1	1	0
Tim.	Tim.	np1	Tim.	Tim.	1
6.	6.	crd	6.	6.	0
9.	9.	crd	9.	9	1
The	The	dt	The	the	0
very	very	j	very	very	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
endanger	endanger	vvi	endanger	endanger	0
our	our	po12	our	our	0
Souls	Souls	n2	Souls	soul	0
.	.	.	.	.	1
By	By	p-acp	By	by	0
worldly	worldly	j	worldly	worldly	0
Objects	Objects	n2	Objects	object	0
we	we	pns12	we	we	0
soon	soon	av	soon	soon	0
grow	grow	vvb	grow	grow	0
worldly	worldly	j	worldly	worldly	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
hard	hard	j	hard	hard	0
to	to	pc-acp	to	to	0
touch	touch	vvi	touch	touch	0
Pitch	Pitch	n1	Pitch	pitch	0
,	,	,	,	,	0
and	and	cc	and	and	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
defiled	defiled	vvn	defiled	defile	0
.	.	.	.	.	1
The	The	dt	The	the	0
lusts	lusts	n2	lustest	lust	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
stain	stain	vvb	stain	stain	0
our	our	po12	our	our	0
glory	glory	n1	glory	glory	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
tis	tis	d	this	this	0
world	world	n1	world	world	0
pollute	pollute	vvi	pollute	pollute	0
all	all	d	all	all	0
they	they	pns32	they	they	0
converse	converse	vvb	converse	converse	0
with	with	p-acp	with	with	0
.	.	.	.	.	1
A	A	dt	A	a	0
man	man	n1	man	man	0
that	that	cst	that	that	0
keeps	keeps	vvz	keeps	keep	0
company	company	n1	company	company	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
is	is	vbz	is	be	0
like	like	av-j	like	like	0
him	him	pno31	him	he	0
that	that	cst	that	that	0
walketh	walketh	vvz	walks	walk	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Sun	Sun	n1	Sun	sun	0
,	,	,	,	,	0
tanned	tanned	vvn	tanned	tan	0
insensi	insensi	fw-la	insensi	insensi	0
∣	∣	sy	∣	∣	0
bly	bly	zz	bly	bly	0
.	.	.	.	.	1
Thus	Thus	av	Thus	thus	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
hinted	hinted	vvn	hinted	hint	0
the	the	dt	the	the	0
dangerousness	dangerousness	n1	dangerousness	dangerousness	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
wherein	wherein	c-crq	wherein	wherein	0
you	you	pn22	you	you	0
are	are	vbr	are	be	0
to	to	pc-acp	to	to	0
sail	sail	vvi	sail	sail	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
dangerous	dangerous	j	dangerous	dangerous	0
the	the	dt	the	the	0
Sea	Sea	n1	Sea	sea	0
is	is	vbz	is	be	0
,	,	,	,	,	0
the	the	dt	the	the	0
more	more	av-dc	more	more	0
requisite	requisite	j	requisite	requisite	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
Sailer	Sailer	n1	Sailer	sailer	0
be	be	vbb	be	be	0
an	an	dt	and	a	0
Artist	Artist	n1	Artist	artist	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
Consider	Consider	np1	Consider	Consider	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
if	if	cs	if	if	0
through	through	p-acp	through	through	0
want	want	n1	want	want	0
of	of	pp-f	of	of	0
skill	skill	n1	skill	skill	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
heavenly	heavenly	j	heavenly	heavenly	0
Art	Art	n1	Art	art	0
of	of	pp-f	of	of	0
spiritual	spiritual	j	spiritual	spiritual	0
Navigation	Navigation	n1	Navigation	navigation	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
shouldst	shouldst	vmd2	shouldst	shall	0
not	not	xx	not	not	0
steer	steer	vvi	steer	steer	0
thy	thy	po21	thy	thy	0
Crse	Crse	n1	Crse	crse	0
aright	aright	av	aright	aright	0
!	!	!	!	!	1
I	I	pns11	I	i	0
will	will	vmb	will	will	0
instance	instance	n1	instance	instance	0
only	only	av-j	only	only	0
in	in	p-acp	in	in	0
two	two	crd	two	two	0
consequents	consequents	n2-j	consequents	consequent	0
thereof	thereof	av	thereof	thereof	0
.	.	.	.	.	1
1.	1.	crd	1.	1.	1
Thou	Thou	pns21	Thou	thou	0
wilt	wilt	vm2	wilt	will	0
never	never	av-x	never	never	0
arrive	arrive	vvi	arrive	arrive	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
Haven	Haven	n1	Haven	haven	0
of	of	pp-f	of	of	0
Happiness	Happiness	n1	Happiness	happiness	0
.	.	.	.	.	1
2.	2.	crd	2.	2.	1
Thou	Thou	pns21	Thou	thou	0
shalt	shalt	vm2	shalt	shall	0
be	be	vbi	be	be	0
drowned	drowned	vvn	drowned	drown	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Ocean	Ocean	n1	Ocean	ocean	0
of	of	pp-f	of	of	0
God's	God's	npg1	God's	God	0
wrath	wrath	n1	wrath	wrath	0
.	.	.	.	.	1
As	As	p-acp	As	as	0
true	true	j	true	true	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
true	true	j	true	true	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
sure	sure	j	sure	sure	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
Heavens	Heavens	n2	Heavens	heaven	0
are	are	vbr	are	be	0
over	over	p-acp	over	over	0
thy	thy	po21	thy	thy	0
head	head	n1	head	head	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Earth	Earth	n1	Earth	earth	0
under	under	p-acp	under	under	0
thy	thy	po21	thy	thy	0
feet	feet	n2	feet	foot	0
;	;	;	;	;	0
as	as	c-acp	as	as	0
sure	sure	j	sure	sure	0
as	as	c-acp	as	as	0
thou	thou	pns21	thou	thou	0
yet	yet	av	yet	yet	0
livest	livest	vv2	livest	live	0
and	and	cc	and	and	0
breathest	breathest	vv2	breathest	breathe	0
in	in	p-acp	in	in	0
this	this	d	this	this	0
Air	Air	n1	Air	air	0
:	:	:	:	:	0
so	so	av	so	so	0
true	true	j	true	true	0
and	and	cc	and	and	0
certain	certain	j	certain	certain	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
never	never	av-x	never	never	0
enter	enter	vvi	enter	enter	0
into	into	p-acp	into	into	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
sink	sink	vvb	sink	sink	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
depth	depth	n1	depth	depth	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
bottomless	bottomless	j	bottomless	bottomless	0
pit	pit	n1	pit	pit	0
.	.	.	.	.	1
Am	Am	vbm	Am	be	0
I	I	pns11	I	i	0
not	not	xx	not	not	0
herein	herein	av	herein	herein	0
a	a	dt	a	a	0
Messenger	Messenger	n1	Messenger	messenger	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
saddest	saddest	js	saddest	sad	0
Tidings	Tidings	n2	Tidings	tiding	0
that	that	cst	that	that	0
ever	ever	av	ever	ever	0
yet	yet	av	yet	yet	0
thy	thy	po21	thy	thy	0
Ears	Ears	n2	Ears	ear	0
did	did	vdd	did	do	0
hear	hear	vvi	hear	hear	0
?	?	?	?	?	1
Possibly	Possibly	av-j	Possibly	possible	0
now	now	av	now	now	0
thou	thou	pns21	thou	thou	0
makest	makest	vv2	makest	make	0
a	a	dt	a	a	0
light	light	j	light	light	0
matter	matter	n1	matter	matter	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
things	things	n2	things	thing	0
,	,	,	,	,	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
cause	cause	vvb	cause	cause	0
thou	thou	pns21	thou	thou	0
dost	dost	vd2	dost	do	0
not	not	xx	not	not	0
know	know	vvi	know	know	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
miss	miss	vvi	miss	miss	0
of	of	pp-f	of	of	0
Hea	Hea	zz	Hea	hea	0
∣	∣	sy	∣	∣	0
ven	ven	zf	ven	when	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
for	for	p-acp	for	for	0
ever	ever	av	ever	ever	0
to	to	pc-acp	to	to	0
lie	lie	vvi	lie	lie	0
under	under	p-acp	under	under	0
the	the	dt	the	the	0
wrath	wrath	n1	wrath	wrath	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
hereafter	hereafter	av	hereafter	hereafter	0
thou	thou	pns21	thou	thou	0
wilt	wilt	vm2	wilt	will	0
know	know	vvi	know	know	0
fully	fully	av-j	fully	full	0
,	,	,	,	,	0
what	what	r-crq	what	what	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
to	to	pc-acp	to	to	0
have	have	vhi	have	have	0
thy	thy	po21	thy	thy	0
Soul	Soul	n1	Soul	soul	0
lost	lost	vvn	lost	lose	0
eternally	eternally	av-j	eternally	eternal	0
,	,	,	,	,	0
so	so	av	so	so	0
lost	lost	vvn	lost	lose	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
that	that	cst	that	that	0
God's	God's	npg1	God's	God	0
mercies	mercies	n2	mercies	mercy	0
,	,	,	,	,	0
and	and	cc	and	and	0
all	all	d	all	all	0
the	the	dt	the	the	0
good	good	j	good	good	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
never	never	av-x	never	never	0
save	save	vvi	save	save	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
as	as	c-acp	as	as	0
God	God	np1	God	God	0
hath	hath	vhz	hath	have	0
set	set	vvn	set	set	0
and	and	cc	and	and	0
ordered	ordered	j-vvn	ordered	order	0
things	things	n2	things	thing	0
,	,	,	,	,	0
can	can	vmb	can	can	0
never	never	av-x	never	never	0
save	save	vvi	save	save	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Hereafter	Hereafter	av	Hereafter	hereafter	0
thou	thou	pns21	thou	thou	0
wilt	wilt	vm2	wilt	will	0
be	be	vbi	be	be	0
perfectly	perfectly	av-j	perfectly	perfect	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
good	good	j	good	good	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
mightest	mightest	vmd2	mightest	may	0
have	have	vhi	have	have	0
had	had	vhn	had	have	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
evil	evil	n-jn	evil	evil	0
that	that	cst	that	that	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
upon	upon	p-acp	upon	upon	0
thee	thee	pno21	thee	thou	0
(	(	(	(	(	0
this	this	d	this	this	0
is	is	vbz	is	be	0
God's	God's	npg1	God's	God	0
peculiar	peculiar	j	peculiar	peculiar	0
Prerogative	Prerogative	n1	Prerogative	prerogative	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
make	make	vvi	make	make	0
a	a	dt	a	a	0
Creature	Creature	n1	Creature	creature	0
as	as	c-acp	as	as	0
sensible	sensible	j	sensible	sensible	0
of	of	pp-f	of	of	0
Misery	Misery	n1	Misery	misery	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
pleaseth	pleaseth	vvz	pleases	please	0
,	,	,	,	,	0
)	)	)	)	)	0
then	then	cs	then	than	0
thou	thou	pns21	thou	thou	0
wilt	wilt	vm2	wilt	will	0
have	have	vhi	have	have	0
other	other	j-jn	other	other	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
these	these	d	these	these	0
things	things	n2	things	thing	0
than	than	cs	than	than	0
now	now	av	now	now	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
.	.	.	.	.	1
Ignis	Ignis	fw-la	Ignis	ignis	0
Gehenne	Gehenne	fw-fr	Gehenne	gehenne	0
lucebit	lucebit	fw-la	lucebit	lucebit	0
miseris	miseris	fw-la	miseris	miseris	0
,	,	,	,	,	0
ut	ut	fw-la	ut	ut	0
vieant	vieant	n1	vieant	vieant	0
unde	unde	fw-la	unde	unde	0
doleant	doleant	fw-la	doleant	doleant	0
.	.	.	.	.	1
Insid	Insid	np1	Insid	Insid	0
.	.	.	.	.	0
de	de	fw-fr	de	de	0
sum	sum	n1	sum	sum	0
.	.	.	.	.	0
bon	bon	fw-fr	bon	bon	0
.	.	.	.	.	0
l.	l.	n1	l.	l.	1
1.	1.	crd	1.	1.	1
Then	Then	av	Then	then	0
the	the	dt	the	the	0
thoughts	thoughts	n2	thoughts	thought	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
mind	mind	n1	mind	mind	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
busied	busied	vvn	busied	busy	0
about	about	p-acp	about	about	0
thy	thy	po21	thy	thy	0
lost	lost	j-vvn	lost	lose	0
Con	Con	vvb	Con	con	0
∣	∣	sy	∣	∣	0
dition	dition	n1	dition	dition	0
,	,	,	,	,	0
both	both	d	both	both	0
as	as	c-acp	as	as	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
pain	pain	n1	pain	pain	0
of	of	pp-f	of	of	0
loss	loss	n1	loss	loss	0
,	,	,	,	,	0
and	and	cc	and	and	0
the	the	dt	the	the	0
pain	pain	n1	pain	pain	0
of	of	pp-f	of	of	0
sense	sense	n1	sense	sense	0
;	;	;	;	;	0
so	so	av	so	so	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
any	any	d	any	any	0
ease	ease	n1	ease	ease	0
any	any	d	any	any	0
moment	moment	n1	moment	moment	0
:	:	:	:	:	0
then	then	av	then	then	0
,	,	,	,	,	0
that	that	cst	that	that	0
thy	thy	po21	thy	thy	0
torments	torments	n2	torments	torment	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
increased	increased	vvn	increased	increase	0
,	,	,	,	,	0
they	they	pns32	they	they	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
,	,	,	,	,	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
of	of	pp-f	of	of	0
thy	thy	po21	thy	thy	0
apprehensions	apprehensions	n2	apprehensions	apprehension	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
.	.	.	.	.	0
the	the	dt	the	the	0
strength	strength	n1	strength	strength	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
,	,	,	,	,	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
encreased	encreased	vvn	increased	increase	0
;	;	;	;	;	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
have	have	vhi	have	have	0
true	true	j	true	true	0
and	and	cc	and	and	0
deep	deep	av-jn	deep	deep	0
appre	appre	fw-fr	appre	appre	0
∣	∣	sy	∣	∣	0
hensions	hensions	n2	hensions	hension	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
greatness	greatness	n1	greatness	greatness	0
of	of	pp-f	of	of	0
that	that	cst	that	that	0
good	good	j	good	good	0
that	that	cst	that	that	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
miss	miss	vvi	miss	miss	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
evil	evil	n-jn	evil	evil	0
which	which	r-crq	which	which	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
cure	cure	n1	cure	cure	0
unto	unto	p-acp	unto	unto	0
thy	thy	po21	thy	thy	0
self	self	n1	self	self	0
;	;	;	;	;	0
and	and	cc	and	and	0
then	then	cs	then	than	0
thou	thou	pns21	thou	thou	0
shalt	shalt	vm2	shalt	shall	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
choose	choose	vvi	choose	choose	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
to	to	pc-acp	to	to	0
apply	apply	vvi	apply	apply	0
all	all	d	all	all	0
thy	thy	po21	thy	thy	0
loss	loss	n1	loss	loss	0
,	,	,	,	,	0
all	all	d	all	all	0
thy	thy	po21	thy	thy	0
misery	misery	n1	misery	misery	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
self	self	n1	self	self	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
will	will	vmb	will	will	0
force	force	vvi	force	force	0
thee	thee	pno21	thee	thou	0
to	to	pc-acp	to	to	0
roar	roar	vvi	roar	roar	0
out	out	av	out	out	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
my	my	po11	my	my	0
loss	loss	n1	loss	loss	0
!	!	!	!	!	1
O	O	sy	O	o	0
my	my	po11	my	my	0
misery	misery	n1	misery	misery	0
!	!	!	!	!	1
O	O	sy	O	o	0
my	my	po11	my	my	0
unconceivable	unconceivable	j	unconceivable	unconceivable	0
unre	unre	n1	unre	unre	0
∣	∣	sy	∣	∣	0
coverable	coverable	j	coverable	coverable	0
loss	loss	n1	loss	loss	0
and	and	cc	and	and	0
misery	misery	n1	misery	misery	0
!	!	!	!	!	1
