NO	NO	dx	NO	no	0
there	there	a-acp	there	there	0
to	to	pc-acp	to	to	0
bee	bee	vbi	be	be	0
found	found	vvn	found	find	0
a	a	dt	a	a	0
surer	surer	jc	surer	sure	0
or	or	cc	or	or	0
more	more	av-dc	more	more	0
comfortable	comfortable	j	comfortable	comfortable	0
way	way	n1	way	way	0
of	of	pp-f	of	of	0
making	making	vvg	making	make	0
up	up	a-acp	up	up	0
your	your	po22	your	your	0
losses	losses	n2	losses	loss	0
,	,	,	,	,	0
then	then	av	then	then	0
that	that	cst	that	that	0
which	which	r-crq	which	which	0
you	you	pn22	you	you	0
found	found	vvd	found	find	0
so	so	av	so	so	0
successefull	successefull	j	successful	successful	0
then	then	av	then	then	0
?	?	?	?	?	1
Follow	Follow	vvb	Follow	follow	0
their	their	po32	their	their	0
steps	steps	n2	steps	step	0
,	,	,	,	,	0
honour	honour	n1	honour	honour	0
God	God	np1	God	God	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
first	first	ord	first	first	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
substance	substance	n1	substance	substance	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
he	he	pns31	he	he	0
hath	hath	vhz	hath	have	0
left	left	vvn	left	leave	0
you	you	pn22	you	you	0
,	,	,	,	,	0
relieve	relieve	vvb	relieve	relieve	0
his	his	po31	his	his	0
poore	poore	j	poor	poor	0
ser	ser	zz	ser	ser	0
∣	∣	sy	∣	∣	0
vants	vants	vvz	vaunts	vaunt	0
,	,	,	,	,	0
set	set	vvd	set	set	0
effectually	effectually	av-j	effectually	effectual	0
upon	upon	p-acp	upon	upon	0
the	the	dt	the	the	0
reducing	reducing	vvg	reducing	reduce	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
towne	towne	n1	town	town	0
to	to	pc-acp	to	to	0
order	order	vvi	order	order	0
by	by	p-acp	by	by	0
Govern	Govern	vvi	Govern	govern	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
God	God	np1	God	God	0
is	is	vbz	is	be	0
still	still	av	still	still	0
the	the	dt	the	the	0
same	same	d	same	same	0
God	God	np1	God	God	0
,	,	,	,	,	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
faile	faile	vvi	fail	fail	0
to	to	pc-acp	to	to	0
supply	supply	vvi	supply	supply	0
you	you	pn22	you	you	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
estates	estates	n2	estates	estate	0
as	as	c-acp	as	as	0
will	will	vmb	will	will	0
be	be	vbi	be	be	0
best	best	av-j	best	best	0
and	and	cc	and	and	0
meetest	meetest	js	meetest	meet	0
for	for	p-acp	for	for	0
you	you	pn22	you	you	0
.	.	.	.	.	1
I	I	pns11	I	i	0
assure	assure	vvb	assure	assure	0
my	my	po11	my	my	0
selfe	selfe	n1	self	self	0
you	you	pn22	you	you	0
want	want	vvb	want	want	0
neither	neither	dx	neither	neither	0
will	will	n1	will	will	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
resolution	resolution	n1	resolution	resolution	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
forward	forward	av-j	forward	forward	0
the	the	dt	the	the	0
workes	workes	n2	works	work	0
,	,	,	,	,	0
wherein	wherein	c-crq	wherein	wherein	0
Gods	Gods	npg1	Gods	God	0
honour	honour	n1	honour	honour	0
and	and	cc	and	and	0
the	the	dt	the	the	0
welfare	welfare	n1	welfare	welfare	0
of	of	pp-f	of	of	0
this	this	d	this	this	0
place	place	n1	place	place	0
are	are	vbr	are	be	0
so	so	av	so	so	0
much	much	av-d	much	much	0
concerned	concerned	vvn	concerned	concern	0
:	:	:	:	:	0
Onely	Onely	av-j	Only	only	0
I	I	pns11	I	i	0
desire	desire	vvb	desire	desire	0
you	you	pn22	you	you	0
to	to	p-acp	to	to	0
em	em	pno32	em	they	0
∣	∣	sy	∣	∣	0
brace	brace	n1	brace	brace	0
the	the	dt	the	the	0
first	first	ord	first	first	0
opportunities	opportunities	n2	opportunities	opportunity	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
shall	shall	vmb	shall	shall	0
put	put	vvi	put	put	0
into	into	p-acp	into	into	0
your	your	po22	your	your	0
hand	hand	n1	hand	hand	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bring	bring	vvi	bring	bring	0
your	your	po22	your	your	0
purposes	purposes	n2	purposes	purpose	0
to	to	pc-acp	to	to	0
effect	effect	vvi	effect	effect	0
.	.	.	.	.	1
Say	Say	n1	Say	say	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
people	people	n1	people	people	0
,	,	,	,	,	0
Hag.	Hag.	np1	Hag.	Hag.	1
1.2	1.2	crd	1.2	1.2	0
.	.	.	.	.	1
The	The	dt	The	the	0
time	time	n1	time	time	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
come	come	vvn	come	come	0
,	,	,	,	,	0
that	that	cst	that	that	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
house	house	n1	house	house	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
built	built	vvn	built	build	0
:	:	:	:	:	0
Things	Things	n2	Things	thing	0
of	of	pp-f	of	of	0
publike	publike	j	public	public	0
concern	concern	vvb	concern	concern	0
∣	∣	sy	∣	∣	0
ment	ment	vvd	meant	mean	0
ought	ought	pi	ought	aught	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
our	our	po12	our	our	0
first	first	ord	first	first	0
and	and	cc	and	and	0
chiefest	chiefest	js-jn	chiefest	chief	0
care	care	n1	care	care	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
when	when	c-crq	when	when	0
we	we	pns12	we	we	0
labour	labour	vvb	labour	labour	0
to	to	pc-acp	to	to	0
set	set	vvi	set	set	0
for	for	p-acp	for	for	0
∣	∣	sy	∣	∣	0
wards	wards	av	wards	ward	0
with	with	p-acp	with	with	0
all	all	d	all	all	0
our	our	po12	our	our	0
power	power	n1	power	power	0
,	,	,	,	,	0
we	we	pns12	we	we	0
engage	engage	vvb	engage	engage	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
himselfe	himselfe	px31	himself	himself	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
care	care	n1	care	care	0
of	of	pp-f	of	of	0
,	,	,	,	,	0
and	and	cc	and	and	0
prosper	prosper	vvb	prosper	prosper	0
our	our	po12	our	our	0
private	private	j	private	private	0
affaires	affaires	n2	affairs	affair	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
stirre	stirre	vvb	stir	stir	0
up	up	a-acp	up	up	0
the	the	dt	the	the	0
spirits	spirits	n2	spirits	spirit	0
of	of	pp-f	of	of	0
you	you	pn22	you	you	0
all	all	d	all	all	0
as	as	c-acp	as	as	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
the	the	dt	the	the	0
spirits	spirits	n2	spirits	spirit	0
of	of	pp-f	of	of	0
Zerub	Zerub	n1	Zerub	zerub	0
∣	∣	sy	∣	∣	0
babel	babel	n1	babel	babel	0
,	,	,	,	,	0
and	and	cc	and	and	0
Ioshuah	Ioshuah	np1	Ioshuah	Ioshuah	0
,	,	,	,	,	0
Zech.	Zech.	np1	Zech.	Zech.	1
1.14	1.14	crd	1.14	1.14	0
.	.	.	.	.	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
his	his	po31	his	his	0
work	work	n1	work	work	0
in	in	p-acp	in	in	0
hand	hand	n1	hand	hand	0
with	with	p-acp	with	with	0
speed	speed	n1	speed	speed	0
and	and	cc	and	and	0
cou	cou	fw-fr	cou	cou	0
∣	∣	sy	∣	∣	0
rage	rage	n1	rage	rage	0
,	,	,	,	,	0
and	and	cc	and	and	0
be	be	vbi	be	be	0
assured	assured	vvn	assured	assure	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
same	same	d	same	same	0
suc	suc	fw-la	suc	suc	0
∣	∣	sy	∣	∣	0
cesse	cesse	vvb	cease	cease	0
that	that	cst	that	that	0
these	these	d	these	these	0
holy	holy	j	holy	holy	0
men	men	n2	men	man	0
found	found	vvn	found	find	0
;	;	;	;	;	0
and	and	cc	and	and	0
besides	besides	p-acp	beside	beside	0
honour	honour	n1	honour	honour	0
to	to	p-acp	to	to	0
your	your	po22	your	your	0
selves	selves	n2	selves	self	0
,	,	,	,	,	0
and	and	cc	and	and	0
comfort	comfort	vvi	comfort	comfort	0
in	in	p-acp	in	in	0
your	your	po22	your	your	0
owne	owne	d	own	own	0
hearts	hearts	n2	hearts	heart	0
at	at	p-acp	at	at	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
sent	sent	n1	sent	scent	0
,	,	,	,	,	0
the	the	dt	the	the	0
entering	entering	vvg	entering	enter	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Joy	Joy	n1	Joy	joy	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Lord	Lord	n1	Lord	lord	0
hereafter	hereafter	av	hereafter	hereafter	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
25.21	25.21	crd	25.21	25.21	0
,	,	,	,	,	0
23.	23.	crd	23.	23.	1
Which	Which	r-crq	Which	which	0
that	that	d	that	that	0
you	you	pn22	you	you	0
may	may	vmb	may	may	0
doe	doe	vdi	do	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
finde	finde	vvi	find	find	0
,	,	,	,	,	0
is	is	vbz	is	be	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
be	be	vbi	be	be	0
the	the	dt	the	the	0
prayer	prayer	n1	prayer	prayer	0
of	of	pp-f	of	of	1
