ANd	ANd	cc	ANd	and	0
mis	mis	fw-fr	mis	mis	0
∣	∣	sy	∣	∣	0
chiefe	chiefe	j-jn	chief	chief	0
?	?	?	?	?	1
No	No	uh-dx	No	no	0
,	,	,	,	,	0
no	no	uh-dx	no	no	0
,	,	,	,	,	0
ou	ou	fw-fr	ou	ou	0
true	true	j	true	true	0
mother	mother	n1	mother	mother	0
the	the	dt	the	the	0
holy	holy	j	holy	holy	0
Catholike	Catholike	jp	Catholic	catholic	0
Church	Church	n1	Church	church	0
doth	doth	vdz	does	do	0
not	not	xx	not	not	0
further	further	av-j	further	further	0
such	such	d	such	such	0
designes	designes	n2	designs	design	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
la	la	uh	la	la	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
them	them	pno32	them	they	0
,	,	,	,	,	0
and	and	cc	and	and	0
doth	doth	vdz	does	do	0
more	more	av-dc	more	more	0
just	just	j	just	just	0
∣	∣	sy	∣	∣	0
ly	ly	vvb	lie	lie	0
complaine	complaine	vvb	complain	complain	0
then	then	av	then	then	0
Rebecca	Rebecca	np1	Rebecca	Rebecca	0
did	did	vdd	did	do	0
when	when	c-crq	when	when	0
twinnes	twinnes	n2	twins	twin	0
strove	strove	vvd	strove	strive	0
in	in	p-acp	in	in	0
her	her	po31	her	her	0
wombe	wombe	n1	womb	womb	0
,	,	,	,	,	0
seeing	seeing	vvg	seeing	see	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
so	so	av	so	so	0
,	,	,	,	,	0
why	why	q-crq	why	why	0
am	am	vbm	am	be	0
I	I	pns11	I	i	0
thus	thus	av	thus	thus	0
.	.	.	.	.	1
For	For	p-acp	For	for	0
shee	shee	pns31	she	she	0
could	could	vmd	could	can	0
be	be	vbi	be	be	0
content	content	j	content	content	0
would	would	vmd	would	will	0
her	her	po31	her	her	0
children	children	n2	children	child	0
but	but	cc-acp	but	but	0
strive	strive	vvb	strive	strive	0
,	,	,	,	,	0
and	and	cc	and	and	0
struggle	struggle	vvi	struggle	struggle	0
one	one	pi	one	one	0
with	with	p-acp	with	with	0
another	another	n-jn	another	another	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
blowes	blowes	n2	blows	blow	0
and	and	cc	and	and	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
yea	yea	uh	yea	yea	0
much	much	d	much	much	0
effussion	effussion	n1	effusion	effusion	0
of	of	pp-f	of	of	0
blood	blood	n1	blood	blood	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
see	see	vvb	see	see	0
at	at	p-acp	at	at	0
this	this	d	this	this	0
day	day	n1	day	day	0
,	,	,	,	,	0
how	how	q-crq	how	how	0
can	can	vmb	can	can	0
she	she	pns31	she	she	0
be	be	vbi	be	be	0
but	but	cc-acp	but	but	0
like	like	av-j	like	like	0
Rahel	Rahel	np1	Rahel	Rahel	0
wee	wee	pns12	we	we	0
∣	∣	sy	∣	∣	0
ping	ping	vvg	ping	ping	0
for	for	p-acp	for	for	0
her	her	po31	her	her	0
children	children	n2	children	child	0
and	and	cc	and	and	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
comforted	comforted	vvn	comforted	comfort	0
because	because	c-acp	because	because	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
?	?	?	?	?	1
Mat.	Mat.	np1	Mat.	Mat	0
1	1	crd	1	1	0
18.	18.	crd	18.	18.	1
When	When	q-crq	When	when	0
was	was	vbds	was	be	0
that	that	cst	that	that	0
e	e	sy	e	e	0
∣	∣	sy	∣	∣	0
ver	ver	fw-la	ver	ver	0
more	more	av-dc	more	more	0
truly	truly	av-j	truly	true	0
fulfilled	fulfilled	vvn	fulfilled	fulfil	0
then	then	av	then	then	0
now	now	av	now	now	0
,	,	,	,	,	0
they	they	pns32	they	they	0
that	that	cst	that	that	0
kill	kill	vvb	kill	kill	0
you	you	pn22	you	you	0
shall	shall	vmb	shall	shall	0
think	think	vvi	think	think	0
they	they	pns32	they	they	0
doe	doe	vdb	do	do	0
God	God	n1	God	god	0
good	good	j	good	good	0
service	service	n1	service	service	0
!	!	!	!	!	1
Ioh.	Ioh.	np1	Ioh.	Ioh.	0
16.	16.	crd	16.	16.	0
2.	2.	crd	2.	2.	1
Doe	Doe	vdb	Do	do	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
you	you	pn22	you	you	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
God	God	np1	God	God	0
good	good	j	good	good	0
service	service	n1	service	service	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
many	many	d	many	many	0
massacres	massacres	n2	massacres	massacre	0
in	in	p-acp	in	in	0
France	France	np1	France	France	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
every	every	d	every	every	0
of	of	pp-f	of	of	0
which	which	r-crq	which	which	0
how	how	c-crq	how	how	0
many	many	d	many	many	0
thousands	thousands	crd	thousands	thousand	0
of	of	pp-f	of	of	0
poore	poore	j	poor	poor	0
Christians	Christians	np1	Christians	Christians	0
have	have	vhb	have	have	0
you	you	pn22	you	you	0
swept	swept	vvn	swept	sweep	0
away	away	av	away	away	0
with	with	p-acp	with	with	0
such	such	d	such	such	0
a	a	dt	a	a	0
suddaine	suddaine	j	sudden	sudden	0
destruction	destruction	n1	destruction	destruction	0
,	,	,	,	,	0
that	that	cst	that	that	0
had	had	vhd	had	have	0
they	they	pns32	they	they	0
been	been	vbn	been	be	0
willing	willing	j	willing	willing	0
,	,	,	,	,	0
you	you	pn22	you	you	0
gave	gave	vvd	gave	give	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
so	so	av	so	so	0
much	much	av-d	much	much	0
time	time	n1	time	time	0
as	as	c-acp	as	as	0
to	to	pc-acp	to	to	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
pent	pent	vvn	penned	pen	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Protestancy	Protestancy	n1	Protestancy	protestancy	0
?	?	?	?	?	1
Doe	Doe	vdb	Do	do	0
you	you	pn22	you	you	0
not	not	xx	not	not	0
think	think	vvi	think	think	0
that	that	cst	that	that	0
you	you	pn22	you	you	0
had	had	vhd	had	have	0
done	done	vdn	done	do	0
God	God	np1	God	God	0
good	good	j	good	good	0
service	service	n1	service	service	0
,	,	,	,	,	0
if	if	cs	if	if	0
that	that	cst	that	that	0
horrible	horrible	j	horrible	horrible	0
designe	designe	n1	design	design	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Gun	Gun	n1	Gun	gun	0
∣	∣	sy	∣	∣	0
powder-Treason	powder-Treason	n1	powder-Treason	powder-treason	0
had	had	vhd	had	have	0
taken	taken	vvn	taken	take	0
ef	ef	pp-f	ef	of	0
∣	∣	sy	∣	∣	0
fect	fect	n1	fect	fact	0
,	,	,	,	,	0
a	a	dt	a	a	0
prodigie	prodigie	n1	prodigy	prodigy	0
not	not	xx	not	not	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
spoken	spoken	vvn	spoken	speak	0
of	of	pp-f	of	of	0
without	without	p-acp	without	without	0
horrour	horrour	n1	horror	horror	0
and	and	cc	and	and	0
amaze	amaze	vvi	amaze	amaze	0
∣	∣	sy	∣	∣	0
ment	ment	fw-la	ment	ment	0
,	,	,	,	,	0
void	void	j	void	void	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
humanity	humanity	n1	humanity	humanity	0
as	as	c-acp	as	as	0
well	well	av	well	well	0
as	as	c-acp	as	as	0
Christianity	Christianity	np1	Christianity	Christianity	0
.	.	.	.	.	1
But	But	cc-acp	But	but	0
doe	doe	vdb	do	do	0
what	what	r-crq	what	what	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
,	,	,	,	,	0
call	call	vvb	call	call	0
us	us	pno12	us	we	0
Heretiques	Heretiques	n2	Heretics	heretic	0
Schismatiques	Schismatiques	n1	Schismatics	schismatics	0
,	,	,	,	,	0
and	and	cc	and	and	0
what	what	r-crq	what	what	0
other	other	j-jn	other	other	0
disgracefull	disgracefull	j	disgraceful	disgraceful	0
name	name	n1	name	name	0
you	you	pn22	you	you	0
can	can	vmb	can	can	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
vent	vent	n1	vent	vent	0
,	,	,	,	,	0
imprison	imprison	vvb	imprison	imprison	0
us	us	pno12	us	we	0
,	,	,	,	,	0
banish	banish	vvb	banish	banish	0
us	us	pno12	us	we	0
,	,	,	,	,	0
strangle	strangle	vvb	strangle	strangle	0
us	us	pno12	us	we	0
,	,	,	,	,	0
stifle	stifle	vvb	stifle	stifle	0
us	us	pno12	us	we	0
,	,	,	,	,	0
burne	burne	vvb	burn	burn	0
us	us	pno12	us	we	0
,	,	,	,	,	0
hang	hang	vvb	hang	hang	0
us	us	pno12	us	we	0
,	,	,	,	,	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
yet	yet	av	yet	yet	0
your	your	po22	your	your	0
bre	bre	vvn	bre	breed	0
∣	∣	sy	∣	∣	0
thren	thren	j	thren	thren	0
.	.	.	.	.	1
Certainly	Certainly	av-j	Certainly	certain	0
had	had	vhd	had	have	0
our	our	po12	our	our	0
Savi-intended	Savi-intended	j	Savi-intended	savi-intended	0
to	to	p-acp	to	to	0
begin	begin	vvi	begin	begin	0
or	or	cc	or	or	0
propogate	propogate	vvi	propagate	propagate	0
his	his	po31	his	his	0
Church	Church	n1	Church	church	0
by	by	p-acp	by	by	0
this	this	d	this	this	0
meanes	meanes	n2	means	mean	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
could	could	vmd	could	can	0
as	as	c-acp	as	as	0
easily	easily	av-j	easily	easy	0
have	have	vhb	have	have	0
sent	sent	vvn	sent	send	0
forth	forth	av	forth	forth	0
mighty	mighty	j	mighty	mighty	0
men	men	n2	men	man	0
of	of	pp-f	of	of	0
warre	warre	n1	war	war	0
to	to	pc-acp	to	to	0
com	com	vvi	come	come	0
∣	∣	sy	∣	∣	0
pell	pell	av	pell	pell	0
others	others	n2-jn	others	other	0
to	to	p-acp	to	to	0
believe	believe	vvi	believe	believe	0
in	in	p-acp	in	in	0
him	him	pno31	him	he	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
poore	poore	j	poor	poor	0
fishermen	fishermen	n2	fishermen	fisherman	0
who	who	r-crq	who	who	0
catch	catch	vvb	catch	catch	0
none	none	pix	none	none	0
but	but	cc-acp	but	but	0
such	such	d	such	such	0
as	as	c-acp	as	as	0
come	come	vvb	come	come	0
to	to	p-acp	to	to	0
net	net	n1	net	net	0
,	,	,	,	,	0
or	or	cc	or	or	0
are	are	vbr	are	be	0
fairly	fairly	av-j	fairly	fair	0
allured	allured	vvn	allured	allure	0
to	to	pc-acp	to	to	0
lay	lay	vvi	lay	lay	0
hold	hold	n1	hold	hold	0
on	on	p-acp	on	on	0
the	the	dt	the	the	0
bait	bait	n1	bait	bait	0
.	.	.	.	.	1
If	If	cs	If	if	0
this	this	d	this	this	0
open	open	j	open	open	0
hostili	hostili	fw-la	hostili	hostili	0
∣	∣	sy	∣	∣	0
ty	ty	zz	ty	ty	0
were	were	vbdr	were	be	0
used	used	vvn	used	use	0
against	against	p-acp	against	against	0
the	the	dt	the	the	0
Turks	Turks	n2	Turks	turk	0
,	,	,	,	,	0
the	the	dt	the	the	0
common	common	j	common	common	0
enemy	enemy	n1	enemy	enemy	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Chri	Chri	np1	Chri	Chri	0
∣	∣	sy	∣	∣	0
stian	stian	n1	stian	stian	0
name	name	n1	name	name	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
were	were	vbdr	were	be	0
some	some	d	some	some	0
pretence	pretence	n1	pretence	pretence	0
for	for	c-acp	for	for	0
it	it	pn31	it	it	0
;	;	;	;	;	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
we	we	pns12	we	we	0
read	read	vvb	read	read	0
that	that	cst	that	that	0
Moses	Moses	np1	Moses	Moses	0
,	,	,	,	,	0
Exod.	Exod.	np1	Exod.	Exod.	1
2.	2.	crd	2.	2.	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
saw	saw	vvd	saw	see	0
the	the	dt	the	the	0
Israelite	Israelite	np1	Israelite	Israelite	0
and	and	cc	and	and	0
the	the	dt	the	the	0
Egyptian	Egyptian	jp	Egyptian	egyptian	0
fight	fight	n1	fight	fight	0
,	,	,	,	,	0
he	he	pns31	he	he	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
say	say	vvi	say	say	0
,	,	,	,	,	0
why	why	q-crq	why	why	0
strive	strive	vvb	strive	strive	0
you	you	pn22	you	you	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
drew	drew	vvd	drew	draw	0
his	his	po31	his	his	0
sword	sword	n1	sword	sword	0
,	,	,	,	,	0
and	and	cc	and	and	0
slew	slew	vvd	slew	slay	0
the	the	dt	the	the	0
Egyptian	Egyptian	jp	Egyptian	egyptian	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
saw	saw	vvd	saw	see	0
the	the	dt	the	the	0
two	two	crd	two	two	0
Israe	Israe	fw-la	Israe	israe	0
∣	∣	sy	∣	∣	0
lites	lites	vvz	lights	light	0
fight	fight	vvb	fight	fight	0
,	,	,	,	,	0
he	he	pns31	he	he	0
said	said	vvd	said	say	0
,	,	,	,	,	0
yee	yee	pn22	ye	you	0
are	are	vbr	are	be	0
bre	bre	vvn	bre	breed	0
∣	∣	sy	∣	∣	0
thren	thren	j	thren	thren	0
why	why	uh-crq	why	why	0
strive	strive	vvb	strive	strive	0
yee	yee	pn22	ye	you	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
a	a	dt	a	a	0
glo	glo	n1	glow	glow	0
∣	∣	sy	∣	∣	0
rious	rious	j	rious	rious	0
sight	sight	n1	sighed	sight	0
would	would	vmd	would	will	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
to	to	pc-acp	to	to	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
red	red	j-jn	read	red	0
Crosle	Crosle	n1	Crosle	crosle	0
once	once	a-acp	once	once	0
againe	againe	av	again	again	0
ad	ad	vvi	and	add	0
∣	∣	sy	∣	∣	0
vanced	vanced	vvd	vanced	vance	0
as	as	p-acp	as	as	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
daies	daies	n2	days	day	0
of	of	pp-f	of	of	0
Constantine	Constantine	np1	Constantine	Constantine	0
?	?	?	?	?	0
and	and	cc	and	and	0
if	if	cs	if	if	0
wee	wee	pns12	we	we	0
did	did	vdd	did	do	0
not	not	xx	not	not	0
see	see	vvi	see	see	0
it	it	pn31	it	it	0
written	written	vvn	written	write	0
in	in	p-acp	in	in	0
heaven	heaven	n1	heaven	heaven	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
wee	wee	pns12	we	we	0
should	should	vmd	should	shall	0
finde	finde	vvi	find	find	0
it	it	pn31	it	it	0
true	true	j	true	true	0
upon	upon	p-acp	upon	upon	0
earth	earth	n1	earth	earth	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
hoc	hoc	fw-la	hoc	hoc	0
signo	signo	fw-la	signo	signo	0
vinces	vinces	fw-la	vinces	vinces	0
.	.	.	.	.	1
Vnto	Vnto	p-acp	Unto	unto	0
this	this	d	this	this	0
holy	holy	j	holy	holy	0
warre	warre	n1	war	war	0
I	I	pns11	I	i	0
suppose	suppose	vvb	suppose	suppose	0
all	all	d	all	all	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
come	come	vvi	come	come	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
have	have	vhb	have	have	0
promised	promised	vvn	promised	promise	0
to	to	pc-acp	to	to	0
fight	fight	vvi	fight	fight	0
under	under	p-acp	under	under	0
Christ's	Christ's	npg1	Christ's	Christ	0
banner	banner	n1	banner	banner	0
.	.	.	.	.	1
And	And	np1	And	And	0
set	set	vvd	set	set	0
aside	aside	av	aside	aside	0
for	for	p-acp	for	for	0
a	a	dt	a	a	0
while	while	n1	while	while	0
this	this	d	this	this	0
private	private	j	private	private	0
interest	interest	n1	interest	interest	0
of	of	pp-f	of	of	0
Prote	Prote	np1	Prote	Prote	0
∣	∣	sy	∣	∣	0
stant	stant	n1	stant	stant	0
,	,	,	,	,	0
and	and	cc	and	and	0
Papist	Papist	njp	Papist	papist	0
,	,	,	,	,	0
and	and	cc	and	and	0
Grecian	Grecian	jp	Grecian	grecian	0
,	,	,	,	,	0
and	and	cc	and	and	0
Lutheran	Lutheran	np1	Lutheran	Lutheran	0
,	,	,	,	,	0
and	and	cc	and	and	0
Calvinist	Calvinist	np1	Calvinist	Calvinist	0
,	,	,	,	,	0
and	and	cc	and	and	0
Arminian	Arminian	np1	Arminian	Arminian	0
,	,	,	,	,	0
and	and	cc	and	and	0
Socinian	Socinian	np1	Socinian	Socinian	0
,	,	,	,	,	0
and	and	cc	and	and	0
if	if	cs	if	if	0
there	there	pc-acp	there	there	0
be	be	vbb	be	be	0
any	any	d	any	any	0
other	other	j-jn	other	other	0
division	division	n1	division	division	0
a	a	sy	a	a	0
∣	∣	sy	∣	∣	0
mongst	mongst	p-acp	amongst	among	0
us	us	pno12	us	we	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvi	take	take	0
upon	upon	p-acp	upon	upon	0
us	us	pno12	us	we	0
that	that	d	that	that	0
generall	generall	j	general	general	0
livery	livery	n1	livery	livery	0
of	of	pp-f	of	of	0
Christianity	Christianity	np1	Christianity	Christianity	0
,	,	,	,	,	0
and	and	cc	and	and	0
so	so	av	so	so	0
joyne	joyne	vvb	join	join	0
together	together	av	together	together	0
to	to	pc-acp	to	to	0
rescue	rescue	vvi	rescue	rescue	0
our	our	po12	our	our	0
brethren	brethren	n2	brothers	brethren	0
from	from	p-acp	from	from	0
that	that	d	that	that	0
wilde	wilde	j	wild	wild	0
Boare	Boare	n1	Boar	boar	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Forrest	Forrest	n1	Forest	forest	0
which	which	r-crq	which	which	0
hath	hath	vhz	hath	have	0
laid	laid	vvn	laid	lay	0
wast	wast	vvi	wast	waste	0
this	this	d	this	this	0
goodly	goodly	j	goodly	goodly	0
vine	vine	n1	vine	vine	0
;	;	;	;	;	0
&	&	cc	&	and	0
af	af	pp-f	of	of	0
∣	∣	sy	∣	∣	0
terwards	terwards	av	terwards	terwards	0
we	we	pns12	we	we	0
might	might	vmd	might	may	0
see	see	vvi	see	see	0
how	how	c-crq	how	how	0
we	we	pns12	we	we	0
could	could	vmd	could	can	0
decide	decide	vvi	decide	decide	0
the	the	dt	the	the	0
Controversies	Controversies	n2	Controversies	controversy	0
amongst	amongst	p-acp	among	among	0
Christians	Christians	np1	Christians	Christians	0
:	:	:	:	:	0
For	For	c-acp	For	for	0
whosoe	whosoe	vvn	whosoe	whosoe	0
∣	∣	sy	∣	∣	0
uer	uer	p-acp	ver	for	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
right	right	n-jn	right	right	0
,	,	,	,	,	0
I	I	pns11	I	i	0
hope	hope	vvb	hope	hope	0
wee	wee	pns12	we	we	0
are	are	vbr	are	be	0
all	all	d	all	all	0
well	well	av	well	well	0
enough	enough	av-d	enough	enough	0
perswaded	perswaded	vvn	persuaded	persuade	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
is	is	vbz	is	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
wrong	wrong	n-jn	wrong	wrong	0
.	.	.	.	.	1
Could	Could	vmd	Could	can	0
Herod	Herod	np1	Herod	Herod	0
and	and	cc	and	and	0
Pilate	Pilate	np1	Pilate	Pilate	0
,	,	,	,	,	0
otherwise	otherwise	av	otherwise	otherwise	0
deadly	deadly	j	deadly	deadly	0
enemies	enemies	n2	enemies	enemy	0
be	be	vbb	be	be	0
made	made	vvn	made	make	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
and	and	cc	and	and	0
agree	agree	vvi	agree	agree	0
together	together	av	together	together	0
to	to	pc-acp	to	to	0
condemne	condemne	vvi	condemn	condemn	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
and	and	cc	and	and	0
shall	shall	vmb	shall	shall	0
not	not	xx	not	not	0
those	those	d	those	those	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
are	are	vbr	are	be	0
already	already	av	already	already	0
brethren	brethren	n2	brothers	brethren	0
and	and	cc	and	and	0
therefore	therefore	av	therefore	therefore	0
should	should	vmd	should	shall	0
be	be	vbi	be	be	0
friends	friends	n2	friends	friend	0
,	,	,	,	,	0
combine	combine	vvb	combine	combine	0
together	together	av	together	together	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
Christ	Christ	np1	Christ	Christ	0
:	:	:	:	:	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
to	to	pc-acp	to	to	0
save	save	vvi	save	save	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
for	for	c-acp	for	for	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
save	save	vvb	save	save	0
and	and	cc	and	and	0
preserve	preserve	vvi	preserve	preserve	0
his	his	po31	his	his	0
members	members	n2	members	member	0
,	,	,	,	,	0
we	we	pns12	we	we	0
save	save	vvb	save	save	0
and	and	cc	and	and	0
pre	pre	fw-la	pre	pre	0
∣	∣	sy	∣	∣	0
serve	serve	vvi	serve	serve	0
him	him	pno31	him	he	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
so	so	av	so	so	0
long	long	av-j	long	long	0
as	as	c-acp	as	as	0
we	we	pns12	we	we	0
suf	suf	vvb	suf	suf	0
∣	∣	sy	∣	∣	0
fer	fer	p-acp	fer	for	0
his	his	po31	his	his	0
members	members	n2	members	member	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
thus	thus	av	thus	thus	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
secuted	secuted	vvd	secuted	secute	0
and	and	cc	and	and	0
oppressed	oppressed	vvn	oppressed	oppress	0
,	,	,	,	,	0
hee	hee	pns31	he	he	0
can	can	vmb	can	can	0
∣	∣	sy	∣	∣	0
not	not	xx	not	not	0
choose	choose	vvi	choose	choose	0
but	but	cc-acp	but	but	0
suffer	suffer	vvi	suffer	suffer	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
:	:	:	:	:	0
But	But	cc-acp	But	but	0
wee	wee	pns12	we	we	0
in	in	p-acp	in	in	0
steed	steed	n1	steed	steed	0
of	of	pp-f	of	of	0
bandying	bandying	n-vvg	bandying	bandy	0
a	a	dt	a	a	0
∣	∣	sy	∣	∣	0
gainst	gainst	p-acp	gainst	against	0
the	the	dt	the	the	0
common	common	j	common	common	0
enemy	enemy	n1	enemy	enemy	0
,	,	,	,	,	0
mu	mu	crd	mu	mu	0
∣	∣	sy	∣	∣	0
ster	ster	vvz	ster	star	0
up	up	a-acp	up	up	0
our	our	po12	our	our	0
forces	forces	n2	forces	force	0
one	one	crd	one	one	0
against	against	p-acp	against	against	0
ano	ano	av	anon	anon	0
¦	¦	sy	¦	¦	0
ther	ther	a-acp	there	there	0
,	,	,	,	,	0
and	and	cc	and	and	0
find	find	vvb	find	find	0
that	that	cst	that	that	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
true	true	j	true	true	0
by	by	p-acp	by	by	0
lamentable	lamentable	j	lamentable	lamentable	0
experience	experience	n1	experience	experience	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
greater	greater	jc	greater	great	0
hatred	hatred	n1	hatred	hatred	0
then	then	av	then	then	0
of	of	pp-f	of	of	0
bre	bre	vvn	bre	breed	0
∣	∣	sy	∣	∣	0
thren	thren	n2	thren	thren	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
falllen	falllen	vvn	falllen	falllen	0
out	out	av	out	out	0
.	.	.	.	.	1
Seeing	Seeing	vvg	Seeing	see	0
then	then	av	then	then	0
that	that	cst	that	that	0
all	all	d	all	all	0
Christi	Christi	fw-la	Christi	christi	0
∣	∣	sy	∣	∣	0
ans	ans	fw-fr	ans	ans	0
are	are	vbr	are	be	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
I	I	pns11	I	i	0
say	say	vvb	say	say	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
as	as	c-acp	as	as	0
having	having	vhg	having	have	0
one	one	pi	one	one	0
Father	Father	n1	Father	father	0
of	of	pp-f	of	of	0
us	us	pno12	us	we	0
all	all	d	all	all	0
,	,	,	,	,	0
brethren	brethren	n2	brothers	brethren	0
as	as	c-acp	as	as	0
having	having	vhg	having	have	0
one	one	pi	one	one	0
faith	faith	n1	faith	faith	0
,	,	,	,	,	0
one	one	crd	one	one	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
one	one	crd	one	one	0
Baptisme	Baptisme	n1	Baptism	baptism	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
borne	borne	vvn	born	bear	0
into	into	p-acp	into	into	0
the	the	dt	the	the	0
Catholike	Catholike	jp	Catholic	catholic	0
Church	Church	n1	Church	church	0
,	,	,	,	,	0
and	and	cc	and	and	0
one	one	crd	one	one	0
food	food	n1	food	food	0
by	by	p-acp	by	by	0
the	the	dt	the	the	0
Sa	Sa	uh	Sa	sa	0
∣	∣	sy	∣	∣	0
crament	crament	n1	crament	crament	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Eucharist	Eucharist	n1	Eucharist	eucharist	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
makes	makes	vvz	makes	make	0
us	us	pno12	us	we	0
groane	groane	n1	groan	groan	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
perfect	perfect	j	perfect	perfect	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
Christ	Christ	np1	Christ	Christ	0
;	;	;	;	;	0
seeing	seeing	vvg	seeing	see	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
all	all	d	all	all	0
these	these	d	these	these	0
waies	waies	n2	ways	way	0
brethren	brethren	n2	brothers	brethren	0
,	,	,	,	,	0
I	I	pns11	I	i	0
may	may	vmb	may	may	0
well	well	av	well	well	0
say	say	vvi	say	say	0
as	as	p-acp	as	as	0
Moses	Moses	np1	Moses	Moses	0
did	did	vdd	did	do	0
,	,	,	,	,	0
yee	yee	pn22	ye	you	0
are	are	vbr	are	be	0
brethren	brethren	n2	brothers	brethren	0
why	why	c-crq	why	why	0
strive	strive	vvb	strive	strive	0
yee	yee	pn22	ye	you	0
?	?	?	?	?	0
or	or	cc	or	or	0
if	if	cs	if	if	0
yee	yee	pn22	ye	you	0
must	must	vmb	must	must	0
needs	needs	av	needs	needs	0
be	be	vbi	be	be	0
striving	striving	vvg	striving	strive	0
about	about	p-acp	about	about	0
matters	matters	n2	matters	matter	0
of	of	pp-f	of	of	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
strive	strive	vvb	strive	strive	0
and	and	cc	and	and	0
strive	strive	vvi	strive	strive	0
earnestly	earnestly	av-j	earnestly	earnest	0
for	for	p-acp	for	for	0
the	the	dt	the	the	0
faith	faith	n1	faith	faith	0
which	which	r-crq	which	which	0
was	was	vbds	was	be	0
