COnscience	COnscience	n1	COnscience	conscience	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
much	much	av-d	much	much	0
to	to	pc-acp	to	to	0
charge	charge	vvi	charge	charge	0
my	my	po11	my	my	0
Readers	Readers	n2	Readers	reader	0
with	with	p-acp	with	with	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
(	(	(	(	(	0
thou	thou	pns21	thou	thou	0
knowest	knowest	vv2	knowest	know	0
)	)	)	)	)	0
do	do	n1	doe	do	0
nei	nei	n1	nei	nei	0
∣	∣	sy	∣	∣	0
ther	ther	zz	ther	ther	0
read	read	vvd	read	read	0
the	the	dt	the	the	0
Sriptures	Sriptures	n2	Scriptures	scripture	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
pray	pray	vvb	pray	pray	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Families	Families	n2	Families	family	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
Cathechize	Cathechize	vvi	Cathechize	cathechize	0
them	them	pno32	them	they	0
that	that	cst	that	that	0
are	are	vbr	are	be	0
committed	committed	vvn	committed	commit	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
charge	charge	n1	charge	charge	0
.	.	.	.	.	1
Others	Others	ng2-jn	Others	other	0
pray	pray	vvb	pray	pray	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Closets	Closets	n2	Closets	closet	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
do	do	vdb	do	do	0
they	they	pns32	they	they	0
commune	commune	vvi	commune	commune	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
own	own	d	own	own	0
hearts	hearts	n2	hearts	heart	0
about	about	p-acp	about	about	0
their	their	po32	their	their	0
spiritual	spiritual	j	spiritual	spiritual	0
estates	estates	n2	estates	estate	0
;	;	;	;	;	0
they	they	pns32	they	they	0
exa	exa	fw-la	exa	exa	0
∣	∣	sy	∣	∣	0
mine	mine	png11	mine	i	0
not	not	xx	not	not	0
themselves	themselves	px32	themselves	themselves	0
,	,	,	,	,	0
whether	whether	cs	whither	whether	0
they	they	pns32	they	they	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
or	or	cc	or	or	0
whether	whether	cs	whither	whether	0
Christ	Christ	np1	Christ	Christ	0
be	be	vbb	be	be	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
;	;	;	;	;	0
they	they	pns32	they	they	0
compare	compare	vvb	compare	compare	0
not	not	xx	not	not	0
themselves	themselves	px32	themselves	themselves	0
with	with	p-acp	with	with	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
know	know	vvi	know	know	0
how	how	c-crq	how	how	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
with	with	p-acp	with	with	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
spend	spend	vvb	spend	spend	0
their	their	po32	their	their	0
time	time	n1	time	time	0
and	and	cc	and	and	0
strength	strength	n1	strength	strength	0
,	,	,	,	,	0
and	and	cc	and	and	0
Estates	Estates	n2	Estates	estate	0
in	in	p-acp	in	in	0
Rioting	Rioting	vvg	Rioting	riot	0
and	and	cc	and	and	0
Drunken	Drunken	j	Drunken	drunken	0
∣	∣	sy	∣	∣	0
ness	ness	n1	ness	ness	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Chambering	Chambering	vvg	Chambering	chamber	0
and	and	cc	and	and	0
Wantonness	Wantonness	n1	Wantonness	wantonness	0
,	,	,	,	,	0
in	in	p-acp	in	in	0
Strife	Strife	n1	Strife	strife	0
and	and	cc	and	and	0
Envying	Envying	vvg	Envying	envy	0
Some	Some	d	Some	some	0
trifle	trifle	n1	trifle	trifle	0
away	away	av	away	away	0
their	their	po32	their	their	0
precious	precious	j	precious	precious	0
time	time	n1	time	time	0
in	in	p-acp	in	in	0
Taverns	Taverns	n2	Taverns	tavern	0
,	,	,	,	,	0
Ale-houses	Ale-houses	n2	Alehouses	alehouse	0
,	,	,	,	,	0
Play-houses	Play-houses	n2	Play-houses	playhouse	0
Coffee-houses	Coffee-houses	n2	Coffeehouses	coffeehouse	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
embrace	embrace	vvb	embrace	embrace	0
this	this	d	this	this	0
present	present	j	present	present	0
World	World	n1	World	world	0
with	with	p-acp	with	with	0
Demas	Demas	np1	Demas	Demas	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
are	are	vbr	are	be	0
lovers	lovers	n2	lovers	lover	0
of	of	pp-f	of	of	0
Pleasures	Pleasures	ng1	Pleasures	pleasure	0
more	more	av-dc	more	more	0
then	then	cs	then	than	0
lovers	lovers	n2	lovers	lover	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
acknowledge	acknowledge	vvb	acknowledge	acknowledge	0
God	God	np1	God	God	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
words	words	n2	words	word	0
,	,	,	,	,	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
works	works	n2	works	work	0
deny	deny	vvi	deny	deny	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
have	have	vhb	have	have	0
left	left	vvn	left	leave	0
their	their	po32	their	their	0
first	first	ord	first	first	0
love	love	n1	love	love	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
are	are	vbr	are	be	0
lukewarm	lukewarm	j	lukewarm	lukewarm	0
,	,	,	,	,	0
neither	neither	dx	neither	neither	0
hot	hot	j	hight	hot	0
nor	nor	ccx	nor	nor	0
ld	ld	zz	ld	ld	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
say	say	vvb	say	say	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
do	do	vdi	do	do	0
the	the	dt	the	the	0
things	things	n2	things	thing	0
that	that	cst	that	that	0
he	he	pns31	he	he	0
says	says	vvz	says	say	0
unto	unto	p-acp	unto	unto	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
believe	believe	vvb	believe	believe	0
not	not	xx	not	not	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Hearts	Hearts	n2	Hearts	heart	0
what	what	r-crq	what	what	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Mouth	Mouth	n1	Mouth	mouth	0
they	they	pns32	they	they	0
say	say	vvb	say	say	0
they	they	pns32	they	they	0
do	do	vdb	do	do	0
believe	believe	vvi	believe	believe	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
confess	confess	vvb	confess	confess	0
sin	sin	n1	since	sin	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
lips	lips	n2	lips	lip	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
do	do	vdb	do	do	0
neither	neither	d	neither	neither	0
mourn	mourn	vvi	mourn	mourn	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
hate	hate	vvi	hate	hate	0
it	it	pn31	it	it	0
,	,	,	,	,	0
nor	nor	ccx	nor	nor	0
turn	turn	vvi	turn	turn	0
from	from	p-acp	from	from	0
it	it	pn31	it	it	0
with	with	p-acp	with	with	0
their	their	po32	their	their	0
Hearts	Hearts	n2	Hearts	heart	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
pray	pray	vvb	pray	pray	0
for	for	p-acp	for	for	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
have	have	vhi	have	have	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
hear	hear	vvb	hear	hear	0
the	the	dt	the	the	0
Word	Word	n1	Word	word	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
will	will	vmb	will	will	0
not	not	xx	not	not	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
love	love	n1	love	love	0
in	in	p-acp	in	in	0
word	word	n1	word	word	0
and	and	cc	and	and	0
tongue	tongue	n1	tongue	tongue	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
not	not	xx	not	not	0
in	in	p-acp	in	in	0
deed	deed	n1	deed	deed	0
and	and	cc	and	and	0
in	in	p-acp	in	in	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
fashion	fashion	n1	fashion	fashion	0
themselves	themselves	px32	themselves	themselves	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
this	this	d	this	this	0
world	world	n1	world	world	0
,	,	,	,	,	0
yet	yet	av	yet	yet	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
be	be	vbi	be	be	0
thought	thought	vvn	thought	think	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
world	world	n1	world	world	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
Dedicate	Dedicate	j	Dedicate	dedicate	0
and	and	cc	and	and	0
Devote	Devote	vvb	Devote	devote	0
their	their	po32	their	their	0
Children	Children	n2	Children	child	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
,	,	,	,	,	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
service	service	n1	service	service	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
one	one	crd	one	one	0
God	God	np1	God	God	0
who	who	q-crq	who	who	0
is	is	vbz	is	be	0
Father	Father	n1	Father	father	0
,	,	,	,	,	0
Son	Son	n1	Son	son	0
,	,	,	,	,	0
and	and	cc	and	and	0
Holy	Holy	j	Holy	holy	0
Ghost	Ghost	n1	Ghost	ghost	0
;	;	;	;	;	0
and	and	cc	and	and	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
have	have	vhb	have	have	0
so	so	av	so	so	0
done	done	vdn	done	do	0
,	,	,	,	,	0
they	they	pns32	they	they	0
alienate	alienate	vvi	alienate	alienate	0
them	them	pno32	them	they	0
from	from	p-acp	from	from	0
his	his	po31	his	his	0
service	service	n1	service	service	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
service	service	n1	service	service	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
World	World	n1	World	world	0
,	,	,	,	,	0
Flesh	Flesh	n1	Flesh	flesh	0
,	,	,	,	,	0
and	and	cc	and	and	0
Devil	Devil	n1	Devil	devil	0
,	,	,	,	,	0
breeding	breeding	vvg	breeding	breed	0
them	them	pno32	them	they	0
np	np	vvi	np	np	0
in	in	p-acp	in	in	0
Idleness	Idleness	n1	Idleness	idleness	0
,	,	,	,	,	0
Pride	Pride	n1	Pride	pride	0
,	,	,	,	,	0
and	and	cc	and	and	0
Wantonness	Wantonness	n1	Wantonness	wantonness	0
.	.	.	.	.	1
Never	Never	av-x	Never	never	0
,	,	,	,	,	0
or	or	cc	or	or	0
never	never	av-x	never	never	0
to	to	p-acp	to	to	0
any	any	d	any	any	0
purpose	purpose	n1	purpose	purpose	0
minding	minding	vvg	minding	mind	0
them	them	pno32	them	they	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
Baptis	Baptis	np1	Baptis	Baptis	0
∣	∣	sy	∣	∣	0
al	al	d	all	all	0
Covenant	Covenant	n1	Covenant	covenant	0
and	and	cc	and	and	0
Engagements	Engagements	n2	Engagements	engagement	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
holy	holy	j	holy	holy	0
and	and	cc	and	and	0
only	only	av-j	only	only	0
the	the	dt	the	the	0
Lords	Lords	n2	Lords	lord	0
.	.	.	.	.	1
Some	Some	d	Some	some	0
neglect	neglect	n1	neglect	neglect	0
relative	relative	j	relative	relative	0
Duty	Duty	n1	Duty	duty	0
,	,	,	,	,	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
thou	thou	pns21	thou	thou	0
Conscience	Conscience	n1	Conscience	conscience	0
knowest	knowest	vv2	knowest	know	0
very	very	av	very	very	0
well	well	av	well	well	0
.	.	.	.	.	0
)	)	)	)	)	1
Are	Are	vbr	Are	be	0
not	not	xx	not	not	0
some	some	d	some	some	0
Husbands	Husbands	n2	Husbands	husband	0
bitter	bitter	j	bitter	bitter	0
to	to	p-acp	to	to	0
heir	heir	n1	heir	heir	0
Wives	Wives	n2	Wives	wife	0
,	,	,	,	,	0
and	and	cc	and	and	0
some	some	d	some	some	0
Wives	Wives	ng1	Wives	wife	0
disobe	disobe	n1	disobe	disobe	0
∣	∣	sy	∣	∣	0
dient	dient	n1	dient	dient	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Husbands	Husbands	n2	Husbands	husband	0
?	?	?	?	?	1
Do	Do	vdb	Do	do	0
not	not	xx	not	not	0
some	some	d	some	some	0
Parents	Parents	n2	Parents	parent	0
provoke	provoke	vvb	provoke	provoke	0
their	their	po32	their	their	0
Children	Children	n2	Children	child	0
to	to	p-acp	to	to	0
wrath	wrath	n1	wrath	wrath	0
?	?	?	?	?	0
and	and	cc	and	and	0
do	do	vdb	do	do	0
not	not	xx	not	not	0
some	some	d	some	some	0
Children	Children	n2	Children	child	0
dishonour	dishonour	vvb	dishonour	dishonour	0
their	their	po32	their	their	0
Parents	Parents	n2	Parents	parent	0
?	?	?	?	?	1
Do	Do	vdb	Do	do	0
not	not	xx	not	not	0
some	some	d	some	some	0
Masters	Masters	n2	Master's	master	0
deny	deny	vvb	deny	deny	0
that	that	d	that	that	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
just	just	j	just	just	0
and	and	cc	and	and	0
equal	equal	j-jn	equal	equal	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Servants	Servants	n2	Servants	servant	0
?	?	?	?	?	0
and	and	cc	and	and	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
some	some	d	some	some	0
Servants	Servants	n2	Servants	servant	0
unfaithful	unfaithful	j	unfaithful	unfaithful	0
to	to	p-acp	to	to	0
their	their	po32	their	their	0
Masters	Masters	n2	Master's	master	0
?	?	?	?	?	1
Dost	Dost	vd2	Dost	do	0
thou	thou	pns21	thou	thou	0
not	not	xx	not	not	0
know	know	vvi	know	know	0
all	all	d	all	all	0
this	this	d	this	this	0
to	to	pc-acp	to	to	0
be	be	vbi	be	be	0
true	true	j	true	true	0
,	,	,	,	,	0
Conscience	Conscience	n1	Conscience	conscience	0
?	?	?	?	?	1
Doubtless	Doubtless	av-j	Doubtless	doubtless	0
thou	thou	pns21	thou	thou	0
doest	doest	vd2	dost	do	0
,	,	,	,	,	0
and	and	cc	and	and	0
doubtless	doubtless	av-j	doubtless	doubtless	0
thou	thou	pns21	thou	thou	0
doest	doest	vd2	dost	do	0
of	of	pp-f	of	of	0
∣	∣	sy	∣	∣	0
ten	ten	crd	ten	ten	0
nip	nip	vvb	nip	nip	0
and	and	cc	and	and	0
twinge	twinge	vvi	twinge	twinge	0
them	them	pno32	them	they	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
good	good	j	good	good	0
Conscience	Conscience	n1	Conscience	conscience	0
make	make	vvi	make	make	0
them	them	pno32	them	they	0
feel	feel	vvi	feel	feel	0
,	,	,	,	,	0
make	make	vvb	make	make	0
them	them	pno32	them	they	0
smart	smart	vvi	smart	smart	0
,	,	,	,	,	0
let	let	vvb	let	let	0
them	them	pno32	them	they	0
not	not	xx	not	not	0
go	go	vvi	go	go	0
on	on	a-acp	on	on	0
in	in	p-acp	in	in	0
peace	peace	n1	peace	peace	0
,	,	,	,	,	0
disturb	disturb	vvb	disturb	disturb	0
them	them	pno32	them	they	0
,	,	,	,	,	0
hannt	hannt	n1	hannt	hannt	0
them	them	pno32	them	they	0
continually	continually	av-j	continually	continual	0
,	,	,	,	,	0
tell	tell	vvb	tell	tell	0
them	them	pno32	them	they	0
their	their	po32	their	their	0
own	own	d	own	own	0
,	,	,	,	,	0
and	and	cc	and	and	0
take	take	vvb	take	take	0
a	a	dt	a	a	0
fit	fit	j	fit	fit	0
time	time	n1	time	time	0
and	and	cc	and	and	0
season	season	n1	season	season	0
for	for	p-acp	for	for	0
it	it	pn31	it	it	0
.	.	.	.	.	1
My	My	po11	My	my	0
Reader	Reader	n1	Reader	reader	0
does	does	vdz	does	do	0
frequently	frequently	av-j	frequently	frequent	0
,	,	,	,	,	0
or	or	cc	or	or	0
some	some	d	some	some	0
∣	∣	sy	∣	∣	0
imes	imes	av	imes	imes	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
,	,	,	,	,	0
hear	hear	vvb	hear	hear	0
Sermons	Sermons	n2	Sermons	sermon	0
.	.	.	.	.	1
Sermons	Sermons	n2	Sermons	sermon	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
necessity	necessity	n1	necessity	necessity	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
New-birth	New-birth	n1	New-birth	new-birth	0
,	,	,	,	,	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
Repentance	Repentance	n1	Repentance	repentance	0
,	,	,	,	,	0
Holiness	Holiness	n1	Holiness	holiness	0
.	.	.	.	.	1
Take	Take	vvb	Take	take	0
this	this	d	this	this	0
op	op	j	open	open	0
∣	∣	sy	∣	∣	0
portunity	portunity	n1	portunity	portunity	0
,	,	,	,	,	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
of	of	pp-f	of	of	0
telling	telling	vvg	telling	tell	0
him	him	pno31	him	he	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
.	.	.	.	.	1
Say	Say	np1	Say	Say	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Hearest	Hearest	vv2	Hearest	hear	0
thou	thou	pns21	thou	thou	0
what	what	r-crq	what	what	0
the	the	dt	the	the	0
Preacher	Preacher	n1	Preacher	preacher	0
sayes	sayes	vvz	says	say	0
?	?	?	?	?	0
hath	hath	vhz	hath	have	0
he	he	pns31	he	he	0
not	not	xx	not	not	0
clearly	clearly	av-j	clearly	clear	0
proved	proved	vvn	proved	prove	0
the	the	dt	the	the	0
necessity	necessity	n1	necessity	necessity	0
of	of	pp-f	of	of	0
New	New	j	New	new	0
birth	birth	n1	birth	birth	0
,	,	,	,	,	0
Faith	Faith	n1	Faith	faith	0
,	,	,	,	,	0
Repentance	Repentance	n1	Repentance	repentance	0
,	,	,	,	,	0
Holiness	Holiness	n1	Holiness	holiness	0
,	,	,	,	,	0
unto	unto	p-acp	unto	unto	0
Life	Life	n1	Life	life	0
Eter	Eter	n1	Eater	eater	0
∣	∣	sy	∣	∣	0
nal	nal	j	nal	nal	0
.	.	.	.	.	1
What	What	q-crq	What	what	0
wilt	wilt	vm2	wilt	will	0
thou	thou	pns21	thou	thou	0
do	do	vdi	do	do	0
,	,	,	,	,	0
Man	Man	n1	Man	man	0
,	,	,	,	,	0
Wo	Wo	n1	Woe	woe	0
∣	∣	sy	∣	∣	0
man	man	n1	man	man	0
?	?	?	?	?	1
Thou	Thou	pns21	Thou	thou	0
art	art	vb2r	art	be	0
not	not	xx	not	not	0
New-born	New-born	j	Newborn	newborn	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
hast	hast	vh2	hast	have	0
not	not	xx	not	not	0
believed	believed	vvn	believed	believe	0
nor	nor	ccx	nor	nor	0
repented	repented	vvn	repented	repent	0
,	,	,	,	,	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
not	not	xx	not	not	0
Holy	Holy	j	Holy	holy	0
.	.	.	.	.	1
Sure	Sure	j	Sure	sure	0
thou	thou	pns21	thou	thou	0
canst	canst	vm2	canst	can	0
not	not	xx	not	not	0
enter	enter	vvi	enter	enter	0
in	in	p-acp	in	in	0
∣	∣	sy	∣	∣	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
Kingdom	Kingdom	n1	Kingdom	kingdom	0
of	of	pp-f	of	of	0
Heaven	Heaven	n1	Heaven	heaven	0
,	,	,	,	,	0
Joh.	Joh.	np1	Joh.	Joh.	1
3.	3.	crd	3.	3.	0
3.	3.	crd	3.	3.	1
Sure	Sure	j	Sure	sure	0
thou	thou	pns21	thou	thou	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
Damned	Damned	vvn	Damned	damn	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
16.	16.	crd	16.	16.	0
16.	16.	crd	16.	16.	1
Sure	Sure	j	Sure	sure	0
thou	thou	pns21	thou	thou	0
must	must	vmb	must	must	0
perish	perish	vvi	perish	perish	0
,	,	,	,	,	0
Luke	Luke	av	Lycia	luke	0
.	.	.	.	.	1
13.	13.	crd	13.	13.	0
3.	3.	crd	3.	3.	1
Thou	Thou	pns21	Thou	thou	0
canst	canst	vm2	canst	can	0
not	not	xx	not	not	0
see	see	vvi	see	see	0
the	the	dt	the	the	0
Lord	Lord	n1	Lord	lord	0
to	to	p-acp	to	to	0
thy	thy	po21	thy	thy	0
comfort	comfort	n1	comfort	comfort	0
in	in	p-acp	in	in	0
that	that	d	that	that	0
unholy	unholy	j	unholy	unholy	0
Estate	Estate	n1	Estate	estate	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
now	now	av	now	now	0
in	in	p-acp	in	in	0
Heb.	Heb.	np1	Heb.	Heb.	1
12.	12.	crd	12.	12.	0
14.	14.	crd	14.	14.	1
My	My	po11	My	my	0
Reader	Reader	n1	Reader	reader	0
prayes	prayes	vvz	prays	pray	0
constantly	constantly	av-j	constantly	constant	0
,	,	,	,	,	0
or	or	cc	or	or	0
some	some	d	some	some	0
∣	∣	sy	∣	∣	0
times	times	av	times	time	0
at	at	p-acp	at	at	0
least	least	ds	least	least	0
,	,	,	,	,	0
and	and	cc	and	and	0
sayes	sayes	vvz	says	say	0
,	,	,	,	,	0
Lord	Lord	n1	Lord	lord	0
give	give	vvb	give	give	0
me	me	pno11	me	i	0
a	a	dt	a	a	0
better	better	jc	better	better	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
a	a	dt	a	a	0
new	new	j	new	new	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
a	a	dt	a	a	0
clean	clean	j	clean	clean	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
a	a	dt	a	a	0
soft	soft	j	soft	soft	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
a	a	dt	a	a	0
single	single	j	single	single	0
Heart	Heart	n1	Heart	heart	0
.	.	.	.	.	1
Lord	Lord	n1	Lord	lord	0
,	,	,	,	,	0
write	write	vvb	write	write	0
thy	thy	po21	thy	thy	0
Law	Law	n1	Law	law	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
plant	plant	vvb	plant	plant	0
thy	thy	po21	thy	thy	0
Fear	Fear	n1	Fear	fear	0
in	in	p-acp	in	in	0
my	my	po11	my	my	0
Heart	Heart	n1	Heart	heart	0
,	,	,	,	,	0
put	put	vvb	put	put	0
thy	thy	po21	thy	thy	0
Spirit	Spirit	n1	Spirit	spirit	0
into	into	p-acp	into	into	0
me	me	pno11	me	i	0
,	,	,	,	,	0
cause	cause	vvb	cause	cause	0
me	me	pno11	me	i	0
to	to	pc-acp	to	to	0
walk	walk	vvi	walk	walk	0
in	in	p-acp	in	in	0
thy	thy	po21	thy	thy	0
Statutes	Statutes	n2	Statutes	statute	0
.	.	.	.	.	1
Now	Now	av	Now	now	0
,	,	,	,	,	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
tell	tell	vvb	tell	tell	0
h	h	p-acp	h	h	0
the	the	dt	the	the	0
truth	truth	n1	truth	truth	0
;	;	;	;	;	0
say	say	vvb	say	say	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Thou	Thou	pns21	Thou	thou	0
drawest	drawest	vv2	drawest	draw	0
igh	igh	j	igh	igh	0
to	to	p-acp	to	to	0
God	God	np1	God	God	0
with	with	p-acp	with	with	0
thy	thy	po21	thy	thy	0
lips	lips	n2	lips	lip	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
thy	thy	po21	thy	thy	0
Heart	Heart	n1	Heart	heart	0
is	is	vbz	is	be	0
far	far	av-j	far	far	0
from	from	p-acp	from	from	0
him	him	pno31	him	he	0
.	.	.	.	.	1
Thy	Thy	po21	Thy	thy	0
Lip	Lip	n1	Lip	lip	0
doth	doth	vdz	does	do	0
ask	ask	vvi	ask	ask	0
these	these	d	these	these	0
things	things	n2	things	thing	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
thy	thy	po21	thy	thy	0
Heart	Heart	n1	Heart	heart	0
does	does	vdz	does	do	0
not	not	xx	not	not	0
desire	desire	vvi	desire	desire	0
them	them	pno32	them	they	0
;	;	;	;	;	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
well	well	av	well	well	0
enough	enough	av-d	enough	enough	0
sa	sa	uh	sa	sa	0
∣	∣	sy	∣	∣	0
tisfied	tisfied	j-vvn-u	tisfied	tisfy	0
and	and	cc	and	and	0
contented	contented	vvn	contented	content	0
,	,	,	,	,	0
though	though	cs	though	though	0
thou	thou	pns21	thou	thou	0
be	be	vbb	be	be	0
denied	denied	vvn	denied	deny	0
.	.	.	.	.	1
My	My	po11	My	my	0
Reader	Reader	n1	Reader	reader	0
is	is	vbz	is	be	0
sometimes	sometimes	av	sometime	sometime	0
busy	busy	j	busy	busy	0
in	in	p-acp	in	in	0
his	his	po31	his	his	0
Calling	Calling	vvg	Calling	call	0
:	:	:	:	:	0
Conscience	Conscience	n1	Conscience	conscience	0
,	,	,	,	,	0
go	go	vvb	go	go	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
and	and	cc	and	and	0
say	say	vvi	say	say	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
how	how	q-crq	how	how	0
busy	busy	j	busy	busy	0
thou	thou	pns21	thou	thou	0
art	art	vb2r	art	be	0
for	for	p-acp	for	for	0
back	back	n1	back	back	0
and	and	cc	and	and	0
belly	belly	n1	belly	belly	0
!	!	!	!	!	0
what	what	q-crq	what	what	0
provision	provision	n1	provision	provision	0
makest	makest	vv2	makest	make	0
thou	thou	pns21	thou	thou	0
for	for	p-acp	for	for	0
thy	thy	po21	thy	thy	0
soul	soul	n1	soul	soul	0
?	?	?	?	?	1
My	My	po11	My	my	0
Reader	Reader	n1	Reader	reader	0
is	is	vbz	is	be	0
sometimes	sometimes	av	sometime	sometime	0
at	at	p-acp	at	at	0
a	a	dt	a	a	0
Feast	Feast	n1	Feast	feast	0
,	,	,	,	,	0
or	or	cc	or	or	0
at	at	p-acp	at	at	0
his	his	po31	his	his	0
own	own	d	own	own	0
Table	Table	n1	Table	table	0
:	:	:	:	:	0
go	go	vvb	go	go	0
to	to	p-acp	to	to	0
him	him	pno31	him	he	0
,	,	,	,	,	0
Consci	Consci	np1	Consci	Consci	0
∣	∣	sy	∣	∣	0
ence	ence	n1	ence	ence	0
,	,	,	,	,	0
and	and	cc	and	and	0
say	say	vvi	say	say	0
,	,	,	,	,	0
O	O	uh	Oh	oh	0
how	how	q-crq	how	how	0
sweet	sweet	j	sweet	sweet	0
this	this	d	this	this	0
meat	meat	n1	meat	meat	0
is	is	vbz	is	be	0
