Beloved	Beloved	j-vvn	Beloved	belove	0
would	would	vmd	would	will	0
not	not	xx	not	not	0
endure	endure	vvi	endure	endure	0
sound	sound	j	found	sound	0
doctrine	doctrine	n1	doctrine	doctrine	0
,	,	,	,	,	0
2	2	crd	2	2	0
Tim.	Tim.	np1	Tim.	Tim.	1
4.	4.	crd	4.	4.	0
2	2	crd	2	2	0
,	,	,	,	,	1
3.	3.	crd	3.	3.	1
That	That	cst	That	that	0
people	people	n1	people	people	0
cannot	cannot	vmbx	cannot	can	0
perform	perform	vvi	perform	perform	0
what	what	r-crq	what	what	0
God	God	np1	God	God	0
requires	requires	vvz	requires	require	0
,	,	,	,	,	0
is	is	vbz	is	be	0
from	from	p-acp	from	from	0
their	their	po32	their	their	0
own	own	d	own	own	0
defaults	defaults	n2	defaults	default	0
:	:	:	:	:	0
so	so	av	so	so	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
is	is	vbz	is	be	0
no	no	dx	no	no	0
injustice	injustice	n1	injustice	injustice	0
in	in	p-acp	in	in	0
God	God	np1	God	God	0
to	to	pc-acp	to	to	0
require	require	vvi	require	require	0
it	it	pn31	it	it	0
.	.	.	.	.	1
God	God	np1	God	God	0
made	made	vvd	made	make	0
man	man	n1	man	man	0
righteous	righteous	j	righteous	righteous	0
,	,	,	,	,	0
Eccles.	Eccles.	np1	Eccles.	Eccles.	1
7.	7.	crd	7.	7.	0
29.	29.	crd	29.	29.	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
justly	justly	av-j	justly	just	0
require	require	vvi	require	require	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
gave	gave	vvd	gave	give	0
,	,	,	,	,	0
not	not	xx	not	not	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
.	.	.	.	.	1
The	The	dt	The	the	0
Master	Master	n1	Master	master	0
that	that	cst	that	that	0
gave	gave	vvd	gave	give	0
ma	ma	fw-fr	ma	ma	0
∣	∣	sy	∣	∣	0
ny	ny	av	nigh	nigh	0
talents	talents	n2	talents	talent	0
,	,	,	,	,	0
may	may	vmb	may	may	0
require	require	vvi	require	require	0
the	the	dt	the	the	0
whole	whole	j-jn	whole	whole	0
summ	summ	n1	sum	sum	0
,	,	,	,	,	0
although	although	cs	although	although	0
the	the	dt	the	the	0
servant	servant	n1	servant	servant	0
(	(	(	(	(	0
through	through	p-acp	through	through	0
his	his	po31	his	his	0
idleness	idleness	n1	idleness	idleness	0
)	)	)	)	)	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
pay	pay	vvi	pay	pay	0
it	it	pn31	it	it	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
meer	meer	j	mere	mere	0
mercy	mercy	n1	mercy	mercy	0
,	,	,	,	,	0
that	that	cst	that	that	0
God	God	np1	God	God	0
accepteth	accepteth	vvz	accepteth	accept	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
a	a	dt	a	a	0
man	man	n1	man	man	0
hath	hath	vhz	hath	have	0
,	,	,	,	,	0
2	2	crd	2	2	0
Cor.	Cor.	np1	Cor.	Cor.	1
8.	8.	crd	8.	8.	0
12.	12.	crd	12.	12.	0
he	he	pns31	he	he	0
may	may	vmb	may	may	0
in	in	p-acp	in	in	0
justice	justice	n1	justice	justice	0
require	require	vvi	require	require	0
according	according	vvg	according	accord	0
to	to	p-acp	to	to	0
what	what	r-crq	what	what	0
he	he	pns31	he	he	0
first	first	ord	first	first	0
gave	gave	vvd	gave	give	0
.	.	.	.	.	1
4.	4.	crd	4.	4.	1
The	The	dt	The	the	0
pressing	pressing	n-vvg	pressing	press	0
of	of	pp-f	of	of	0
duty	duty	n1	duty	duty	0
upon	upon	p-acp	upon	upon	0
people	people	n1	people	people	0
unable	unable	j-u	unable	able	0
to	to	pc-acp	to	to	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
form	form	n1	from	form	0
it	it	pn31	it	it	0
,	,	,	,	,	0
is	is	vbz	is	be	0
the	the	dt	the	the	0
ordinary	ordinary	j	ordinary	ordinary	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
prove	prove	vvi	prove	prove	0
the	the	dt	the	the	0
effica	effica	n1	effica	effica	0
∣	∣	sy	∣	∣	0
cious	cious	uh	cious	cious	0
means	means	n2	means	mean	0
to	to	pc-acp	to	to	0
enable	enable	vvi	enable	enable	0
men	men	n2	men	man	0
to	to	pc-acp	to	to	0
do	do	vdi	do	do	0
it	it	pn31	it	it	0
.	.	.	.	.	1
The	The	dt	The	the	0
Ninevites	Ninevites	np2	Ninevites	ninevite	0
re	re	zz	re	re	0
∣	∣	sy	∣	∣	0
pented	pented	vvn	pented	pent	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
preaching	preaching	vvg	preaching	preach	0
of	of	pp-f	of	of	0
Jonah	Jonah	np1	Jonah	Jonah	0
,	,	,	,	,	0
Mat.	Mat.	np1	Mat.	Mat	1
12.	12.	crd	12.	12.	0
41.	41.	crd	41.	41.	1
Peter	Peter	np1	Peter	Peter	0
preached	preached	vvd	preached	preach	0
repentance	repentance	n1	repentance	repentance	0
,	,	,	,	,	0
Acts	Acts	vvz	Acts	act	0
1.	1.	crd	1.	1.	0
9.	9.	crd	9.	9	0
and	and	cc	and	and	0
some	some	d	some	some	0
thou	thou	pns21	thou	thou	0
∣	∣	sy	∣	∣	0
sands	sands	n2	sands	sand	0
were	were	vbdr	were	be	0
(	(	(	(	(	0
by	by	p-acp	by	by	0
Gods	Gods	npg1	Gods	God	0
blessing	blessing	n1	blessing	blessing	0
on	on	p-acp	on	on	0
it	it	pn31	it	it	0
)	)	)	)	)	0
enabled	enabled	vvd	enabled	enable	0
to	to	p-acp	to	to	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
form	form	n1	from	form	0
it	it	pn31	it	it	0
,	,	,	,	,	0
Cap.	Cap.	np1	Cap.	Cap.	0
4.	4.	crd	4.	4.	0
4.	4.	crd	4.	4.	1
The	The	dt	The	the	0
few	few	d	few	few	0
that	that	cst	that	that	0
were	were	vbdr	were	be	0
truely	truely	av-j	truly	true	0
chosen	chosen	vvn	chosen	choose	0
,	,	,	,	,	0
were	were	vbdr	were	be	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
number	number	n1	number	number	0
of	of	pp-f	of	of	0
them	them	pno32	them	they	0
who	who	r-crq	who	who	0
were	were	vbdr	were	be	0
outwardly	outwardly	av-j	outwardly	outward	0
cal	cal	vvi	call	call	0
∣	∣	sy	∣	∣	0
led	led	vvd	led	lead	0
before	before	p-acp	before	before	0
,	,	,	,	,	0
Matth.	Matth.	np1	Matth.	Matth.	1
24.	24.	crd	24.	24.	0
14.	14.	crd	14.	14.	1
I	I	pns11	I	i	0
confess	confess	vvb	confess	confess	0
the	the	dt	the	the	0
means	means	n2	means	mean	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
effectual	effectual	j	effectual	effectual	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
must	must	vmb	must	must	0
it	it	pn31	it	it	0
be	be	vbi	be	be	0
therefore	therefore	av	therefore	therefore	0
used	used	vvn	used	use	0
to	to	p-acp	to	to	0
none	none	pix	none	none	0
?	?	?	?	?	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
we	we	pns12	we	we	0
know	know	vvb	know	know	0
not	not	xx	not	not	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
effectual	effectual	j	effectual	effectual	0
,	,	,	,	,	0
therefore	therefore	av	therefore	therefore	0
it	it	pn31	it	it	0
must	must	vmb	must	must	0
be	be	vbi	be	be	0
used	used	vvn	used	use	0
to	to	p-acp	to	to	0
all	all	d	all	all	0
,	,	,	,	,	0
that	that	cst	that	that	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
profitable	profitable	j	profitable	profitable	0
to	to	p-acp	to	to	0
those	those	d	those	those	0
to	to	p-acp	to	to	0
whom	whom	ro-crq	whom	who	0
God	God	np1	God	God	0
intends	intends	vvz	intends	intend	0
it	it	pn31	it	it	0
.	.	.	.	.	1
Peo	Peo	fw-la	Peo	peo	0
∣	∣	sy	∣	∣	0
ple	ple	n1	ple	ple	0
are	are	vbr	are	be	0
much	much	av-d	much	much	0
mistaken	mistaken	vvn	mistaken	mistake	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
pressing	pressing	n-vvg	pressing	press	0
of	of	pp-f	of	of	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
look	look	vvb	look	look	0
upon	upon	p-acp	upon	upon	0
it	it	pn31	it	it	0
onely	onely	av-j	only	only	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
command	command	n1	command	command	0
of	of	pp-f	of	of	0
obedience	obedience	n1	obedience	obedience	0
,	,	,	,	,	0
not	not	xx	not	not	0
at	at	p-acp	at	at	0
all	all	d	all	all	0
as	as	c-acp	as	as	0
a	a	dt	a	a	0
means	means	n2	means	mean	0
of	of	pp-f	of	of	0
profit	profit	n1	profit	profit	0
:	:	:	:	:	0
in	in	p-acp	in	in	0
the	the	dt	the	the	0
commands	commands	n2	commands	command	0
of	of	pp-f	of	of	0
God	God	np1	God	God	0
,	,	,	,	,	0
there	there	pc-acp	there	there	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
only	only	av-j	only	only	0
a	a	dt	a	a	0
discovery	discovery	n1	discovery	discovery	0
of	of	pp-f	of	of	0
duty	duty	n1	duty	duty	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
an	an	dt	and	a	0
offer	offer	n1	offer	offer	0
of	of	pp-f	of	of	0
power	power	n1	power	power	0
and	and	cc	and	and	0
strength	strength	n1	strength	strength	0
to	to	pc-acp	to	to	0
perform	perform	vvi	perform	perform	0
it	it	pn31	it	it	0
.	.	.	.	.	1
It	It	pn31	It	it	0
were	were	vbdr	were	be	0
but	but	p-acp	but	but	0
vain	vain	j	vain	vain	0
to	to	pc-acp	to	to	0
bid	bid	vvi	bid	bid	0
a	a	dt	a	a	0
groveling	groveling	vvg	groveling	grovel	0
child	child	n1	child	child	0
arise	arise	vvi	arise	arise	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
of	of	pp-f	of	of	0
it	it	pn31	it	it	0
self	self	n1	self	self	0
is	is	vbz	is	be	0
unable	unable	j	unable	unable	0
;	;	;	;	;	0
but	but	cc-acp	but	but	0
if	if	cs	if	if	0
at	at	p-acp	at	at	0
the	the	dt	the	the	0
same	same	d	same	same	0
time	time	n1	time	time	0
I	I	pns11	I	i	0
hold	hold	vvb	hold	hold	0
forth	forth	av	forth	forth	0
my	my	po11	my	my	0
hand	hand	n1	hand	hand	0
to	to	pc-acp	to	to	0
help	help	vvi	help	help	0
it	it	pn31	it	it	0
,	,	,	,	,	0
it	it	pn31	it	it	0
may	may	vmb	may	may	0
be	be	vbi	be	be	0
a	a	dt	a	a	0
means	means	n2	means	mean	0
to	to	pc-acp	to	to	0
raise	raise	vvi	raise	raise	0
it	it	pn31	it	it	0
.	.	.	.	.	1
It	It	pn31	It	it	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
an	an	dt	and	a	0
hard	hard	j	hard	hard	0
injunction	injunction	n1	injunction	injunction	0
of	of	pp-f	of	of	0
Christ	Christ	np1	Christ	Christ	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
bid	bid	vvi	bid	bid	0
Lazarus	Lazarus	np1	Lazarus	Lazarus	0
arise	arise	vvi	arise	arise	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
he	he	pns31	he	he	0
had	had	vhd	had	have	0
been	been	vbn	been	be	0
dead	dead	j	dead	dead	0
four	four	crd	four	four	0
daies	daies	n2	days	day	0
and	and	cc	and	and	0
not	not	xx	not	not	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
stir	stir	vvi	stir	stir	0
:	:	:	:	:	0
but	but	cc-acp	but	but	0
when	when	c-crq	when	when	0
the	the	dt	the	the	0
voice	voice	n1	voice	voice	0
carried	carried	vvd	carried	carry	0
with	with	p-acp	with	with	0
it	it	pn31	it	it	0
a	a	dt	a	a	0
secret	secret	j-jn	secret	secret	0
power	power	n1	power	power	0
to	to	pc-acp	to	to	0
enable	enable	vvi	enable	enable	0
him	him	pno31	him	he	0
,	,	,	,	,	0
he	he	pns31	he	he	0
was	was	vbds	was	be	0
able	able	j	able	able	0
to	to	pc-acp	to	to	0
come	come	vvi	come	come	0
out	out	av	out	out	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
grave	grave	n1	grave	grave	0
:	:	:	:	:	0
it	it	pn31	it	it	0
was	was	vbds	was	be	0
the	the	dt	the	the	0
Angel	Angel	n1	Angel	angel	0
that	that	cst	that	that	0
stirred	stirred	vvd	stirred	stir	0
the	the	dt	the	the	0
water	water	n1	water	water	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
the	the	dt	the	the	0
diseased	diseased	n-vvn	diseased	disease	0
were	were	vbdr	were	be	0
cured	cured	vvn	cured	cure	0
at	at	p-acp	at	at	0
Bethesda	Bethesda	np1	Bethesda	Bethesda	0
;	;	;	;	;	0
must	must	vmb	must	must	0
not	not	xx	not	not	0
impotent	impotent	j	impotent	impotent	0
people	people	n1	people	people	0
be	be	vbi	be	be	0
advised	advised	vvn	advised	advise	0
therefore	therefore	av	therefore	therefore	0
to	to	pc-acp	to	to	0
go	go	vvi	go	go	0
to	to	p-acp	to	to	0
the	the	dt	the	the	0
pool	pool	n1	pool	pool	0
,	,	,	,	,	0
because	because	c-acp	because	because	0
of	of	pp-f	of	of	0
themselves	themselves	px32	themselves	themselves	0
they	they	pns32	they	they	0
could	could	vmd	could	can	0
not	not	xx	not	not	0
work	work	vvi	work	work	0
the	the	dt	the	the	0
cure	cure	n1	cure	cure	0
?	?	?	?	?	1
But	But	p-acp	But	but	0
where	where	q-crq	where	where	0
commanded	commanded	vvd	commanded	command	0
duties	duties	n2	duties	duty	0
are	are	vbr	are	be	0
not	not	xx	not	not	0
practised	practised	vvn	practised	practise	0
,	,	,	,	,	0
they	they	pns32	they	they	0
leave	leave	vvb	leave	leave	0
them	them	pno32	them	they	0
without	without	p-acp	without	without	0
excuse	excuse	n1	excuse	excuse	0
that	that	cst	that	that	0
neglect	neglect	vvb	neglect	neglect	0
them	them	pno32	them	they	0
.	.	.	.	.	1
God	God	np1	God	God	0
sent	sent	vvd	sent	send	0
Ezekiel	Ezekiel	np1	Ezekiel	Ezekiel	0
to	to	p-acp	to	to	0
a	a	dt	a	a	0
stubborn	stubborn	j	stubborn	stubborn	0
people	people	n1	people	people	0
who	who	r-crq	who	who	0
(	(	(	(	(	0
he	he	pns31	he	he	0
knew	knew	vvd	knew	know	0
)	)	)	)	)	0
neither	neither	d	neither	neither	0
would	would	vmd	would	will	0
nor	nor	ccx	nor	nor	0
could	could	vmd	could	can	0
practise	practise	vvi	practise	practise	0
his	his	po31	his	his	0
commands	commands	n2	commands	command	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
might	might	vmd	might	may	0
know	know	vvi	know	know	0
that	that	d	that	that	0
there	there	a-acp	there	there	0
was	was	vbds	was	be	0
a	a	dt	a	a	0
Prophet	Prophet	n1	Prophet	prophet	0
among	among	p-acp	among	among	0
them	them	pno32	them	they	0
.	.	.	.	.	1
Ezek.	Ezek.	np1	Ezek.	Ezek.	0
2.	2.	crd	2.	2.	0
5.	5.	crd	5.	5.	0
5.	5.	crd	5.	5.	1
Duty	Duty	n1	Duty	duty	0
is	is	vbz	is	be	0
not	not	xx	not	not	0
pressed	pressed	vvn	pressed	press	0
by	by	p-acp	by	by	0
Ministers	Ministers	n2	Ministers	minister	0
as	as	p-acp	as	as	0
a	a	dt	a	a	0
meritorious	meritorious	j	meritorious	meritorious	0
cause	cause	n1	cause	cause	0
of	of	pp-f	of	of	0
salvation	salvation	n1	salvation	salvation	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
as	as	c-acp	as	as	0
the	the	dt	the	the	0
condition	condition	n1	condition	condition	0
which	which	r-crq	which	which	0
God	God	np1	God	God	0
requires	requires	vvz	requires	require	0
in	in	p-acp	in	in	0
them	them	pno32	them	they	0
to	to	pc-acp	to	to	0
whom	whom	ro-crq	whom	who	0
he	he	pns31	he	he	0
will	will	vmb	will	will	0
give	give	vvi	give	give	0
it	it	pn31	it	it	0
.	.	.	.	.	1
When	When	c-crq	When	when	0
we	we	pns12	we	we	0
have	have	vhb	have	have	0
done	done	vdn	done	do	0
all	all	d	all	all	0
we	we	pns12	we	we	0
can	can	vmb	can	can	0
,	,	,	,	,	0
we	we	pns12	we	we	0
are	are	vbr	are	be	0
unprofitable	unprofitable	j	unprofitable	unprofitable	0
servants	servants	n2	servants	servant	0
,	,	,	,	,	0
Luk.	Luk.	np1	Luk.	Luk.	1
17.	17.	crd	17.	17.	1
May	May	vmb	May	may	0
not	not	xx	not	not	0
God	God	np1	God	God	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
in	in	p-acp	in	in	0
free	free	j	free	free	0
love	love	n1	love	love	0
gives	gives	vvz	gives	give	0
the	the	dt	the	the	0
reward	reward	n1	reward	reward	0
,	,	,	,	,	0
pro	pro	fw-la	pro	pro	0
∣	∣	sy	∣	∣	0
pose	pose	vvi	pose	pose	0
what	what	r-crq	what	what	0
condition	condition	n1	condition	condition	0
he	he	pns31	he	he	0
pleaseth	pleaseth	vvz	pleases	please	0
?	?	?	?	?	0
nay	nay	uh-x	nay	nay	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
more	more	av-dc	more	more	0
,	,	,	,	,	0
he	he	pns31	he	he	0
that	that	cst	that	that	0
proposeth	proposeth	vvz	proposeth	propose	0
the	the	dt	the	the	0
condition	condition	n1	condition	condition	0
,	,	,	,	,	0
makes	makes	vvz	makes	make	0
people	people	n1	people	people	0
to	to	p-acp	to	to	0
per	per	fw-la	per	per	0
∣	∣	sy	∣	∣	0
form	form	n1	from	form	0
what	what	q-crq	what	what	0
he	he	pns31	he	he	0
requires	requires	vvz	requires	require	0
:	:	:	:	:	0
(	(	(	(	(	0
as	as	c-acp	as	as	0
was	was	vbds	was	be	0
touched	touched	vvn	touched	touch	0
before	before	a-acp	before	before	0
)	)	)	)	)	0
which	which	r-crq	which	which	0
is	is	vbz	is	be	0
very	very	av	very	very	0
plain	plain	j	plain	plain	0
,	,	,	,	,	0
Ezek.	Ezek.	np1	Ezek.	Ezek.	1
36.	36.	crd	36.	36.	0
25	25	crd	25	25	0
,	,	,	,	,	1
26.	26.	crd	26.	26.	0
27.	27.	crd	27.	27.	1
The	The	dt	The	the	0
result	result	n1	result	result	0
of	of	pp-f	of	of	0
all	all	d	all	all	0
is	is	vbz	is	be	0
,	,	,	,	,	0
To	To	pc-acp	To	to	0
beseech	beseech	vvi	beseech	beseech	0
you	you	pn22	you	you	0
to	to	pc-acp	to	to	0
consider	consider	vvi	consider	consider	0
,	,	,	,	,	0
how	how	c-crq	how	how	0
they	they	pns32	they	they	0
cheat	cheat	vvi	cheat	cheat	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
Truth	Truth	n1	Truth	truth	0
,	,	,	,	,	0
and	and	cc	and	and	0
may	may	vmb	may	may	0
deceive	deceive	vvi	deceive	deceive	0
you	you	pn22	you	you	0
of	of	pp-f	of	of	0
your	your	po22	your	your	0
Souls	Souls	n2	Souls	soul	0
,	,	,	,	,	0
who	who	r-crq	who	who	0
preach	preach	vvb	preach	preach	0
the	the	dt	the	the	0
neglect	neglect	n1	neglect	neglect	0
,	,	,	,	,	0
or	or	cc	or	or	0
need	need	vvb	need	need	0
∣	∣	sy	∣	∣	0
lesness	lesness	n1	lesness	lesness	0
of	of	pp-f	of	of	0
that	that	d	that	that	0
Duty	Duty	n1	Duty	duty	0
God	God	np1	God	God	0
commands	commands	vvz	commands	command	0
and	and	cc	and	and	0
will	will	vmb	will	will	0
have	have	vhi	have	have	0
(	(	(	(	(	0
though	though	cs	though	though	0
he	he	pns31	he	he	0
himself	himself	px31	himself	himself	0
work	work	vvi	work	work	0
it	it	pn31	it	it	0
)	)	)	)	)	0
in	in	p-acp	in	in	0
those	those	d	those	those	0
to	to	p-acp	to	to	0
whom	whom	r-crq	whom	who	0
hee'l	hee'l	pns31|vmb	he'll	he|will	0
shew	shew	vvi	show	show	0
mercy	mercy	n1	mercy	mercy	0
:	:	:	:	:	0
such	such	d	such	such	0
who	who	r-crq	who	who	0
call	call	vvb	call	call	0
the	the	dt	the	the	0
way	way	n1	way	way	0
easie	easie	j	easy	easy	0
and	and	cc	and	and	0
broad	broad	j	broad	broad	0
,	,	,	,	,	0
which	which	r-crq	which	which	0
Christ	Christ	np1	Christ	Christ	0
calls	calls	vvz	calls	call	0
strait	strait	j	strait	strait	0
and	and	cc	and	and	0
narrow	narrow	j	narrow	narrow	0
:	:	:	:	:	0
that	that	cst	that	that	0
promise	promise	n1	promise	promise	0
life	life	n1	life	life	0
to	to	p-acp	to	to	0
men	men	n2	men	man	0
in	in	p-acp	in	in	0
sin	sin	n1	since	sin	0
,	,	,	,	,	0
and	and	cc	and	and	0
strengthen	strengthen	vvi	strengthen	strengthen	0
the	the	dt	the	the	0
hands	hands	n2	hands	hand	0
of	of	pp-f	of	of	0
the	the	dt	the	the	0
wicked	wicked	j	wicked	wicked	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
iniquity	iniquity	n1	iniquity	iniquity	0
.	.	.	.	.	1
6.	6.	crd	6.	6.	1
I	I	pns11	I	i	0
shall	shall	vmb	shall	shall	0
desire	desire	vvi	desire	desire	0
you	you	pn22	you	you	0
:	:	:	:	:	0
That	That	cst	That	that	0
you	you	pn22	you	you	0
would	would	vmd	would	will	0
be	be	vbi	be	be	0
more	more	av-dc	more	more	0
in	in	p-acp	in	in	0
judging	judging	vvg	judging	judge	0
of	of	pp-f	of	of	0
yourselves	yourselves	px22	yourselves	yourselves	0
,	,	,	,	,	0
then	then	av	then	then	0
in	in	p-acp	in	in	0
censuring	censuring	vvg	censuring	censure	0
others	others	n2-jn	others	other	0
.	.	.	.	.	1
It	It	pn31	It	it	0
is	is	vbz	is	be	0
(	(	(	(	(	0
now	now	av	now	now	0
)	)	)	)	)	0
a	a	dt	a	a	0
great	great	j	great	great	0
part	part	n1	part	part	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
mens	mens	ng2	men's	man	0
Religion	Religion	n1	Religion	religion	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
finde	finde	vvi	find	find	0
or	or	cc	or	or	0
make	make	vvi	make	make	0
faults	faults	n2	faults	fault	0
in	in	p-acp	in	in	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
observe	observe	vvb	observe	observe	0
not	not	xx	not	not	0
their	their	po32	their	their	0
own	own	d	own	own	0
:	:	:	:	:	0
Magis	Magis	fw-la	Magis	magis	0
utimur	utimur	fw-la	utimur	utimur	0
spectacillis	spectacillis	n2	spectacillis	spectacilli	0
quam	quam	fw-la	quam	quam	0
speculis	speculis	fw-la	speculis	speculis	0
.	.	.	.	.	0
they	they	pns32	they	they	0
use	use	vvb	use	use	0
spectacles	spectacles	n2	spectacles	spectacle	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
on	on	p-acp	on	on	0
others	others	n2-jn	others	other	0
whereby	whereby	c-crq	whereby	whereby	0
their	their	po32	their	their	0
faults	faults	n2	faults	fault	0
are	are	vbr	are	be	0
multiplied	multiplied	vvn	multiplied	multiply	0
,	,	,	,	,	0
but	but	cc-acp	but	but	0
endure	endure	vvb	endure	endure	0
not	not	xx	not	not	0
a	a	dt	a	a	0
look	look	n1	look	look	0
∣	∣	sy	∣	∣	0
ing	ing	zz	ing	ing	0
glasse	glasse	n1	glass	glass	0
to	to	pc-acp	to	to	0
reflect	reflect	vvi	reflect	reflect	0
upon	upon	p-acp	upon	upon	0
themselves	themselves	px32	themselves	themselves	0
that	that	cst	that	that	0
their	their	po32	their	their	0
de	de	zz	de	de	0
∣	∣	sy	∣	∣	0
formity	formity	n1	formity	formity	0
might	might	vmd	might	may	0
be	be	vbi	be	be	0
discovered	discovered	vvn	discovered	discover	0
.	.	.	.	.	1
Indeed	Indeed	np1	Indeed	Indeed	0
mens	mens	ng2	men's	man	0
eyes	eyes	n2	eyes	eye	0
are	are	vbr	are	be	0
naturally	naturally	av-j	naturally	natural	0
placed	placed	vvn	placed	place	0
to	to	pc-acp	to	to	0
look	look	vvi	look	look	0
outward	outward	j	outward	outward	0
on	on	p-acp	on	on	0
others	others	n2-jn	others	other	0
,	,	,	,	,	0
when	when	c-crq	when	when	0
they	they	pns32	they	they	0
need	need	vvb	need	need	0
the	the	dt	the	the	0
help	help	n1	help	help	0
of	of	pp-f	of	of	0
some	some	d	some	some	0
reflecting	reflecting	vvg	reflecting	reflect	0
glasse	glasse	n1	glass	glass	0
to	to	pc-acp	to	to	0
take	take	vvi	take	take	0
an	an	dt	and	a	0
in	in	n1	in	inn	0
∣	∣	sy	∣	∣	0
ward	ward	n1	ward	ward	0
view	view	n1	view	view	0
of	of	pp-f	of	of	0
themselves	themselves	px32	themselves	themselves	0
.	.	.	.	.	1
But	But	p-acp	But	but	0
surely	surely	av-j	surely	sure	0
there	there	a-acp	there	there	0
is	is	vbz	is	be	0
(	(	(	(	(	0
be	be	vbi	be	be	0
∣	∣	sy	∣	∣	0
sides	sides	n2	sides	side	0
nature	nature	n1	nature	nature	0
)	)	)	)	)	0
some	some	d	some	some	0
wicked	wicked	j	wicked	wicked	0
art	art	n1	art	art	0
,	,	,	,	,	0
whereby	whereby	c-crq	whereby	whereby	0
they	they	pns32	they	they	0
are	are	vbr	are	be	0
holpen	holpen	vvn	helped	help	0
,	,	,	,	,	0
notwithstanding	notwithstanding	c-acp	notwithstanding	notwithstanding	0
the	the	dt	the	the	0
undiscovered	undiscovered	j	undiscovered	undiscovered	0
beam	beam	n1	beam	beam	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
own	own	d	own	own	0
eye	eye	n1	eye	eye	0
,	,	,	,	,	0
to	to	pc-acp	to	to	0
observe	observe	vvi	observe	observe	0
so	so	av	so	so	0
clearly	clearly	av-j	clearly	clear	0
a	a	dt	a	a	0
smaller	smaller	jc	smaller	small	0
moth	moth	n1	moth	moth	0
in	in	p-acp	in	in	0
their	their	po32	their	their	0
Brothers	Brothers	n2	Brother's	brother	0
.	.	.	.	.	1
People	People	n1	People	people	0
are	are	vbr	are	be	0
so	so	av	so	so	0
busied	busied	vvn	busied	busy	0
to	to	pc-acp	to	to	0
espy	espy	vvi	espy	espy	0
faults	faults	n2	faults	fault	0
in	in	p-acp	in	in	0
other	other	j-jn	other	other	0
mens	mens	ng2	men's	man	0
houses	houses	n2	houses	house	0
,	,	,	,	,	0
that	that	cst	that	that	0
they	they	pns32	they	they	0
neglect	neglect	vvb	neglect	neglect	0
the	the	dt	the	the	0
cleansing	cleansing	vvg	cleansing	cleanse	0
of	of	pp-f	of	of	0
their	their	po32	their	their	0
own	own	d	own	own	0
.	.	.	.	.	1
You	You	pn22	You	you	0
may	may	vmb	may	may	0
observe	observe	vvi	observe	observe	0
others	others	n2-jn	others	other	0
